Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
10,0.0271907,0.0164747,0.0137599,0.000870792,0.0107955,0.00867269,0.00762302,0.00130237,0.0104217,0.0184245,0.0302064,0.0109416,0.0172037,0.0112836,0.0126445,0.0217255,0.0216473,0.0202599,0.044522,0.00779942,0.00668578,0.00734878,0.011493,0.0242773,0.0215098,0.00989397,0.0089809,0.00311175,0.0163718,0.0124667,0.00576607,0.0244483,0.00360733,0.00966194,0.0131688,0.00803478,0.0113661,0.00991256,0.0206462,0.0117772,0.0096939,0.00825456
11,0.0255544,0.0168767,0.0149984,0.00158967,0.0120328,0.0100705,0.00899651,0.00135264,0.0118289,0.0188332,0.0303727,0.0113822,0.0148184,0.0101441,0.0126427,0.0202529,0.0193876,0.0186726,0.0451354,0.00951901,0.00800823,0.00839227,0.0110485,0.0260146,0.0227157,0.0108992,0.0113482,0.00380436,0.0185397,0.0135209,0.00593365,0.0253498,0.00190006,0.00846223,0.012533,0.0104719,0.0152485,0.013065,0.021491,0.0149302,0.0125804,0.0111176
12,0.0241442,0.0171241,0.0156332,0.00220495,0.0129424,0.011617,0.00945799,0.00240982,0.0127597,0.0191402,0.0297146,0.0118874,0.0124976,0.0087921,0.0121421,0.0189173,0.0176289,0.0159949,0.0445873,0.0113673,0.00956968,0.00920547,0.0106427,0.0264272,0.0239034,0.0125845,0.0128903,0.00485564,0.0203102,0.0146109,0.00678851,0.0251556,0.00230486,0.00885901,0.0134562,0.0127497,0.0186765,0.0165377,0.0231337,0.0162124,0.0147054,0.0130636
13,0.0233533,0.0172424,0.0157933,0.00268666,0.0134817,0.013023,0.00865476,0.00374298,0.0132584,0.0194622,0.028442,0.0126126,0.0104037,0.00737362,0.0114864,0.0180663,0.0167804,0.0127748,0.0431418,0.0128537,0.0111358,0.00979661,0.0103884,0.0254901,0.0248454,0.014467,0.0131093,0.00606004,0.0212924,0.0153802,0.00818681,0.0240704,0.00543234,0.0112648,0.0149882,0.0148085,0.0216206,0.019547,0.0248457,0.0156049,0.0158472,0.0136181
14,0.02316,0.0172785,0.015779,0.00310826,0.0136488,0.014033,0.00717813,0.00474733,0.0135315,0.0199173,0.0268108,0.0135393,0.00890864,0.00620172,0.0110796,0.0176685,0.0169899,0.00996119,0.0411503,0.0140037,0.0127974,0.0104912,0.0102303,0.0237163,0.0254333,0.0159832,0.0120647,0.00709997,0.0213534,0.0157748,0.00956433,0.0225645,0.007322,0.0131864,0.0158062,0.0167797,0.0238396,0.0215377,0.0260695,0.0141746,0.0161611,0.0129852
15,0.0231879,0.0173529,0.015804,0.00356116,0.0135273,0.0143779,0.00622215,0.00506221,0.0137267,0.0205209,0.025049,0.0145422,0.00828916,0.00565115,0.0111841,0.0174742,0.0178793,0.00853815,0.0389623,0.01498,0.0144907,0.0113945,0.0101258,0.0217582,0.0257845,0.0167399,0.0103329,0.00764895,0.0206099,0.0160084,0.0107622,0.0211412,0.00753526,0.0134717,0.0154425,0.0186844,0.0253172,0.0224536,0.026691,0.0132116,0.01597,0.0120625
16,0.0230274,0.0175763,0.015838,0.00413817,0.0132731,0.0138244,0.0058189,0.00458027,0.0138159,0.0211556,0.0233671,0.0154602,0.00830031,0.00576963,0.0116812,0.0172547,0.0188571,0.00857238,0.0368954,0.0157836,0.0158835,0.012195,0.0100195,0.0200659,0.0261428,0.0165417,0.0086653,0.00747984,0.0193559,0.0163201,0.0118588,0.0201681,0.00670573,0.0124355,0.0142387,0.0203768,0.0262273,0.0225931,0.0268973,0.0131966,0.0155457,0.0117317
17,0.0225615,0.017949,0.0156993,0.0047471,0.013043,0.0123613,0.00501179,0.00350411,0.0137021,0.0216382,0.0219719,0.0161357,0.00827621,0.00612405,0.0121583,0.0169542,0.0195748,0.00914145,0.0351952,0.0161743,0.0165461,0.0124761,0.00979696,0.0187402,0.0266699,0.0154467,0.0076752,0.00664461,0.0179425,0.0167506,0.0129376,0.019792,0.00585301,0.0108433,0.0128096,0.0217232,0.0267416,0.02237,0.0269314,0.0138379,0.0149904,0.0118653
18,0.0220162,0.0183634,0.0152557,0.00505678,0.0129225,0.0103127,0.00389954,0.00239119,0.0133357,0.0218249,0.0210346,0.0164653,0.007795,0.0062787,0.0122286,0.0166667,0.0199922,0.00959436,0.0339751,0.0158215,0.0161772,0.0120453,0.0093579,0.0176399,0.0273047,0.0138196,0.00749655,0.00562078,0.0166184,0.0170992,0.014013,0.0199621,0.00557567,0.00927857,0.0115941,0.0227451,0.0270164,0.0221019,0.0269521,0.0145344,0.0142402,0.0116658
19,0.0217226,0.0186912,0.0145352,0.00490427,0.0129082,0.0082081,0.00309897,0.00222086,0.0127174,0.021686,0.0206387,0.0164395,0.00716007,0.00613664,0.011777,0.0165055,0.0202092,0.00985833,0.0332225,0.0145492,0.01477,0.0109899,0.00868579,0.0166172,0.0277907,0.0122044,0.00751143,0.00514076,0.0154456,0.0170899,0.0150311,0.0205266,0.00562404,0.00798779,0.0107212,0.0235635,0.0272573,0.0218936,0.027027,0.0146069,0.0131783,0.0106757
20,0.0218558,0.0188624,0.013692,0.00467429,0.0129496,0.00651545,0.00219667,0.00309487,0.0118708,0.021316,0.0207887,0.0161348,0.00726229,0.0059403,0.0110524,0.0165182,0.0203503,0.010135,0.0329095,0.012455,0.0126304,0.00954536,0.00783537,0.0156629,0.0278275,0.0110497,0.00697166,0.00543884,0.0143756,0.0165898,0.0158803,0.0213212,0.00558533,0.00690741,0.010122,0.0242507,0.0276551,0.021718,0.027149,0.0136977,0.0117764,0.00899194
21,0.0223642,0.0188854,0.0128798,0.00489784,0.0129946,0.0055101,0.00103618,0.00408955,0.0108286,0.0208663,0.0214765,0.0156681,0.00871697,0.00607114,0.010469,0.0167098,0.0205675,0.010691,0.0331101,0.00981778,0.0102178,0.00793957,0.00687977,0.0148912,0.0272361,0.010492,0.0057259,0.00602747,0.0133851,0.015704,0.0164365,0.0222059,0.0055477,0.00579364,0.00969752,0.0247592,0.0282323,0.0215454,0.0271627,0.0120137,0.010181,0.00701481
22,0.0230686,0.0188003,0.0121863,0.00562902,0.0130118,0.00530753,0.00164627,0.00476078,0.00963933,0.0204409,0.0226767,0.0151463,0.0111418,0.00670588,0.0101756,0.0171059,0.0210696,0.0117168,0.0339778,0.00693853,0.00794622,0.00630772,0.00587337,0.0144383,0.025988,0.0103488,0.00417967,0.00644793,0.0125175,0.0147034,0.0165911,0.0230621,0.00592071,0.00444701,0.00943248,0.0249922,0.0287763,0.0213081,0.0267125,0.0101246,0.00870122,0.00526633
23,0.0238066,0.0186204,0.0116559,0.00685505,0.0129962,0.00573674,0.00277497,0.00502948,0.00838775,0.020043,0.0243031,0.0146458,0.0136049,0.00766748,0.0100052,0.0177556,0.0220848,0.0132132,0.0356056,0.00412379,0.00613438,0.00466849,0.00484827,0.014358,0.0241357,0.010331,0.00280744,0.00650905,0.0118448,0.0138762,0.0162587,0.0237976,0.00688583,0.00281839,0.00941943,0.0249133,0.0289117,0.0208237,0.0254618,0.00858236,0.00772828,0.00436306
24,0.0245126,0.0183223,0.011309,0.00845332,0.0129592,0.00637761,0.00361004,0.00507236,0.0072036,0.0196333,0.0262234,0.014224,0.0153697,0.00865564,0.00983005,0.0186844,0.0237455,0.0150017,0.0379012,0.00237469,0.00514858,0.00296146,0.00381412,0.0145639,0.0217454,0.0102862,0.00180724,0.00618861,0.011419,0.0134027,0.0153921,0.0243781,0.00830418,0.000988842,0.00978258,0.0245514,0.0283167,0.0198701,0.0234085,0.00771441,0.00757577,0.00463176
25,0.0251916,0.0178841,0.011123,0.00994942,0.012883,0.00693725,0.00461587,0.00518601,0.00623407,0.0192312,0.0282735,0.0139414,0.0162797,0.00946068,0.00962523,0.0198808,0.0259894,0.0168597,0.0405425,0.0038074,0.00534777,0.00116976,0.00276414,0.0148769,0.0188673,0.0102823,0.00148874,0.00560594,0.0112423,0.0132979,0.0140189,0.0248426,0.00990042,0.00116174,0.0105501,0.0239102,0.026987,0.0183352,0.0209333,0.0076149,0.00824615,0.00560672
26,0.0258544,0.0173195,0.0110384,0.0110003,0.0126688,0.00738942,0.00579884,0.00556076,0.00559958,0.0189125,0.0302139,0.0138551,0.0166338,0.00998771,0.00930017,0.0213167,0.0285707,0.0186296,0.0430071,0.00644179,0.00657457,0.00116049,0.00169678,0.0151911,0.015565,0.0104966,0.00230006,0.00501748,0.0112628,0.0134332,0.0122888,0.025271,0.011334,0.00320643,0.011605,0.0229123,0.0252801,0.0163094,0.018521,0.00816592,0.00942626,0.00672226
27,0.0264834,0.0166842,0.0109854,0.0116259,0.0121298,0.00781314,0.00670594,0.00615483,0.00535479,0.0187122,0.0316786,0.0139667,0.0167624,0.010198,0.00870546,0.0229499,0.0311469,0.0202051,0.0446567,0.00903836,0.00830798,0.0032033,0.000665649,0.0155698,0.0120293,0.0110217,0.00368215,0.00473781,0.011386,0.0136327,0.0104638,0.0257166,0.0123458,0.00525064,0.0127529,0.0214702,0.0236685,0.0141061,0.0163817,0.00911483,0.0107406,0.00771089
28,0.0270443,0.0160581,0.0108885,0.0119825,0.0110605,0.00820241,0.00712917,0.00678033,0.00546473,0.018585,0.0322013,0.0141689,0.0167322,0.0100639,0.00774561,0.024697,0.0333484,0.0214392,0.0448706,0.0113395,0.0101419,0.00528791,0.000699385,0.0161225,0.0087191,0.0117688,0.00518642,0.00490175,0.0114983,0.0137892,0.00885228,0.0261568,0.0128854,0.00717821,0.013769,0.0196455,0.0224655,0.0122065,0.0143796,0.0102007,0.011906,0.00848105
29,0.0275093,0.0155146,0.0106636,0.0121436,0.00935116,0.00842667,0.00727604,0.0072715,0.00582308,0.0184395,0.0313208,0.0142794,0.0163564,0.0095858,0.0064234,0.0263715,0.0348061,0.0221454,0.0431948,0.0132765,0.0118453,0.00722853,0.00171248,0.016798,0.00622729,0.0125465,0.00661213,0.00532632,0.011498,0.0139162,0.00778351,0.0264966,0.0130688,0.00887069,0.0144114,0.0177579,0.0217694,0.0110671,0.0123965,0.0112117,0.01274,0.00903327
30,0.0278721,0.0150982,0.0102447,0.0121219,0.00710181,0.00833694,0.00747455,0.00756886,0.00631371,0.0181818,0.0287254,0.0141588,0.0154262,0.00885096,0.00484434,0.0276287,0.0351646,0.0222354,0.0394637,0.0148544,0.0133292,0.00893895,0.00266135,0.0173544,0.00476492,0.0132067,0.00786308,0.00576269,0.0113299,0.0141079,0.00752866,0.0266162,0.0130417,0.010198,0.0144957,0.0162878,0.0215369,0.0108098,0.0106794,0.0119885,0.0131393,0.00944569
31,0.0281476,0.0148285,0.00963096,0.0121011,0.00467871,0.00788713,0.00784002,0.00769921,0.00685673,0.0177649,0.0244071,0.0138097,0.0139319,0.00803858,0.00325143,0.0279969,0.0341198,0.0217635,0.0338655,0.0161112,0.0146052,0.0103979,0.00339578,0.0175305,0.00434734,0.0137257,0.00891403,0.00614182,0.0110022,0.0144558,0.00789834,0.026422,0.0128823,0.0110707,0.0140614,0.0155625,0.0216343,0.0111468,0.00957807,0.0124283,0.0130896,0.00987346
32,0.0283624,0.0147127,0.0089251,0.0124261,0.00273653,0.00715904,0.0082659,0.00771929,0.00740087,0.0172201,0.0188011,0.0133707,0.0120425,0.0072804,0.00215311,0.0270251,0.0315077,0.0207104,0.0269488,0.0170946,0.0157125,0.0116255,0.00383828,0.0172218,0.00515183,0.0141857,0.00978186,0.00654969,0.0105759,0.0149899,0.00817991,0.0258829,0.0126047,0.0115061,0.013482,0.0155211,0.021882,0.011683,0.00889007,0.0125188,0.0127134,0.0104875
33,0.02854,0.0147458,0.00831808,0.0130636,0.00203858,0.00629282,0.00861629,0.00768534,0.00789019,0.0166275,0.0129459,0.0130228,0.00989532,0.00648778,0.00202732,0.0245119,0.0274288,0.0188314,0.0195898,0.0178577,0.016648,0.0126501,0.00398204,0.0165036,0.0061482,0.0146794,0.0104962,0.00706228,0.0101261,0.015678,0.00774536,0.0250529,0.012212,0.0116371,0.013296,0.0158711,0.0221287,0.0121642,0.00803685,0.0123779,0.0122889,0.0113284
34,0.0286877,0.0149201,0.0079833,0.0135569,0.00200489,0.005402,0.00887494,0.00765019,0.00825615,0.0160576,0.0089887,0.0128813,0.00748921,0.00544633,0.00217522,0.020715,0.0223235,0.0159108,0.0130235,0.0184653,0.0173549,0.0134929,0.00387144,0.0155292,0.006018,0.0152159,0.0110762,0.00764328,0.00969834,0.0164563,0.00648569,0.0240739,0.0117081,0.0116128,0.013675,0.0163544,0.0222936,0.0125084,0.00687142,0.0122307,0.0121291,0.0122255
35,0.0287812,0.0152245,0.00794722,0.0137446,0.00153586,0.0045557,0.00913997,0.00765348,0.00843856,0.0155459,0.00958569,0.012956,0.00504995,0.00439035,0.00215845,0.0163222,0.0169384,0.0121417,0.00901632,0.0189752,0.0177984,0.0141485,0.00360864,0.014446,0.00460175,0.0157223,0.0115452,0.00820558,0.00931129,0.0172694,0.00479877,0.0231404,0.011145,0.0115359,0.0139717,0.0167951,0.0223552,0.0127828,0.00582058,0.0123117,0.0123754,0.0129526
36,0.0287704,0.0156545,0.0080625,0.013868,0.00151409,0.00379374,0.0094914,0.00770424,0.00841775,0.0151052,0.0129876,0.013194,0.00426472,0.00475237,0.0029191,0.0120246,0.0123001,0.00821882,0.00883656,0.0194115,0.0180674,0.0146043,0.00334665,0.0133732,0.00339967,0.0161009,0.011914,0.00867043,0.00897527,0.018071,0.00352168,0.022411,0.0106852,0.0114866,0.0131376,0.0170241,0.0222929,0.0131146,0.00532536,0.0126843,0.0128972,0.0134084
37,0.0285901,0.0162085,0.00814349,0.0140331,0.00323763,0.00313877,0.00992236,0.00778544,0.00822795,0.0147506,0.0165242,0.0135411,0.00665168,0.00713461,0.00470556,0.00804648,0.00990512,0.00542933,0.0104174,0.0197584,0.0183686,0.0148754,0.00328467,0.0124154,0.00427912,0.0162909,0.0121722,0.00899785,0.00870857,0.0188137,0.00365595,0.0219276,0.0105659,0.0115604,0.0107798,0.0169217,0.0220682,0.0135595,0.0052992,0.0131937,0.0134764,0.0136528
38,0.0281987,0.01685,0.00810739,0.014176,0.00523037,0.00261398,0.0103607,0.00784959,0.00792521,0.0144965,0.0194366,0.0139589,0.00993979,0.0100962,0.00662238,0.00457805,0.0108352,0.00553842,0.011601,0.0199515,0.0188174,0.0149875,0.00356242,0.0116652,0.00591252,0.0162818,0.0122784,0.0091645,0.00853153,0.0194271,0.00492404,0.0216328,0.0108304,0.0117536,0.00850482,0.0165275,0.0216415,0.0140078,0.00539792,0.0135987,0.0139964,0.0137819
39,0.0275866,0.0175115,0.0079906,0.0143508,0.00658198,0.00222881,0.0107263,0.00785391,0.00756391,0.0143469,0.0216467,0.0144314,0.0126668,0.0125701,0.00814162,0.00437614,0.0139175,0.00762254,0.0120064,0.0199137,0.0192511,0.0149675,0.00412115,0.0111975,0.00730599,0.0161156,0.0122019,0.00916514,0.00844546,0.0198566,0.00630863,0.0214629,0.0112054,0.0118901,0.0103668,0.0160928,0.0210417,0.0142782,0.00525454,0.0137468,0.0144681,0.0138552
40,0.0267968,0.018111,0.00790321,0.0146419,0.00684985,0.00197511,0.0109445,0.00777276,0.00718914,0.0142814,0.0232183,0.0149557,0.0143489,0.0141133,0.00920203,0.00802374,0.0176652,0.00963407,0.0120616,0.0195736,0.0192689,0.0148234,0.004758,0.0110382,0.00824637,0.0158585,0.0119491,0.0090074,0.00841145,0.0200934,0.00726788,0.0214028,0.0113243,0.011733,0.0160626,0.0159165,0.0203742,0.0142559,0.00442472,0.0136249,0.0149349,0.013899
41,0.0259343,0.018577,0.00795982,0.0150889,0.00605191,0.00184018,0.0109503,0.00759132,0.00684562,0.0142495,0.0242276,0.0155223,0.0149835,0.0146582,0.00984035,0.0119684,0.0213748,0.0108029,0.0121899,0.0188715,0.0185329,0.0145409,0.00527575,0.0111614,0.00845785,0.0155704,0.0115533,0.00871471,0.00835239,0.0201668,0.00787473,0.0214732,0.0109937,0.0111626,0.0227769,0.0161037,0.0197496,0.013971,0.00295999,0.0133133,0.0154102,0.0139094
42,0.0251373,0.0188728,0.00821203,0.0157807,0.00464494,0.00183555,0.0107039,0.00730507,0.00658802,0.0141771,0.0247348,0.0160924,0.0147965,0.0142954,0.0098828,0.0150544,0.0245889,0.0110526,0.0125387,0.0177808,0.0170699,0.0140966,0.00555885,0.0115168,0.00792241,0.0153005,0.0110581,0.00833721,0.0081863,0.020103,0.0088847,0.0216867,0.0102342,0.0102558,0.0294961,0.0165051,0.0192125,0.0135917,0.00359893,0.0129296,0.0158835,0.0138347
43,0.0245336,0.0189867,0.00864319,0.01681,0.00320459,0.00201466,0.0101891,0.00691343,0.00648469,0.0139859,0.0247966,0.0165911,0.0140348,0.0131969,0.0091315,0.0167826,0.0268527,0.0105374,0.0131541,0.0163319,0.0152508,0.0134598,0.00557743,0.0120232,0.00712567,0.0150717,0.0104889,0.00793456,0.00786322,0.0198865,0.0109481,0.0219991,0.00919615,0.00928553,0.0361036,0.0168439,0.0187373,0.0133198,0.00717218,0.0125799,0.0163108,0.0135829
44,0.024184,0.0189241,0.0091957,0.0180493,0.00194223,0.00239225,0.00941079,0.00643775,0.00660562,0.0136294,0.0245423,0.0169098,0.0129059,0.0116939,0.00778421,0.0168259,0.0277402,0.00937489,0.0139131,0.0146245,0.0134712,0.0126133,0.00537685,0.0125301,0.00669552,0.0148739,0.00985142,0.00755763,0.00739533,0.0194842,0.0136287,0.0222877,0.00813552,0.00868035,0.0427293,0.0168981,0.0183175,0.0132909,0.0109749,0.0123218,0.01661,0.0130889
45,0.0240602,0.0187074,0.00980963,0.0189756,0.00111384,0.00289387,0.00839245,0.0059406,0.00698985,0.0131275,0.0241766,0.0169143,0.0116413,0.0103025,0.00645817,0.0151389,0.0269141,0.0078353,0.0145465,0.0127912,0.0118712,0.0115797,0.00504727,0.0128343,0.00688154,0.0146685,0.00914396,0.00722656,0.00685244,0.0189206,0.0158599,0.0223886,0.00749993,0.00888181,0.0493951,0.0166018,0.0180149,0.0135548,0.0136711,0.0121207,0.0166841,0.0123607
46,0.0240842,0.0183768,0.0104573,0.0188943,0.00149999,0.00339793,0.00718703,0.00552473,0.00762535,0.0125826,0.0237788,0.0164848,0.0106552,0.00957436,0.00567255,0.0121333,0.0241859,0.00661058,0.0147215,0.0109373,0.0103773,0.0104269,0.00467834,0.0127731,0.00752181,0.0143992,0.00836876,0.00693516,0.00630993,0.0183204,0.0167115,0.0221793,0.00791385,0.0100537,0.0559059,0.0160517,0.0178898,0.014107,0.0145628,0.0118464,0.0164623,0.0114622
47,0.024173,0.0179975,0.011132,0.0174673,0.00192243,0.00376805,0.00592261,0.00532059,0.00845714,0.0121764,0.0231364,0.0156295,0.0107467,0.00997734,0.00566304,0.0086345,0.019635,0.00668172,0.0139126,0.00912671,0.00891239,0.00925716,0.00435343,0.0122998,0.00841436,0.0140125,0.00755091,0.00672261,0.00578827,0.0178679,0.0157674,0.0216443,0.00961676,0.0119447,0.0618865,0.0154625,0.0179197,0.0149214,0.0135445,0.011361,0.0159434,0.0104941
48,0.0242972,0.0176357,0.0118431,0.0149886,0.00287401,0.00392845,0.00478164,0.0053965,0.0094247,0.0121288,0.0217844,0.014568,0.0124463,0.0117061,0.00658749,0.00568737,0.0138336,0.00852914,0.012458,0.00736394,0.00743599,0.00815055,0.00415489,0.0114672,0.00953172,0.0134853,0.00674811,0.0066861,0.00523831,0.0176781,0.0132765,0.0208446,0.0121436,0.014096,0.0669982,0.0150471,0.0179956,0.0159472,0.0113242,0.0105664,0.0151545,0.00954558
49,0.0244887,0.0173331,0.0126012,0.0122543,0.0052551,0.00395351,0.00393576,0.00567407,0.0105146,0.012569,0.0191395,0.0136695,0.0147559,0.014053,0.0079295,0.00407633,0.0081117,0.0115762,0.0128133,0.00556721,0.00587792,0.00713351,0.00420684,0.0103816,0.0109687,0.0128545,0.00607828,0.00686553,0.00463164,0.0177263,0.0104059,0.0198586,0.0147997,0.0161098,0.0711527,0.0149431,0.0180241,0.0171607,0.0101841,0.00938087,0.0140766,0.00866557
50,0.0247707,0.0171102,0.0133992,0.0102536,0.00782229,0.00409403,0.00356281,0.00594081,0.0117774,0.0133604,0.0150213,0.0132362,0.0158958,0.0155056,0.00887499,0.00340771,0.005257,0.0145909,0.0155675,0.00356486,0.00409973,0.00621717,0.00465264,0.00920764,0.0126539,0.0122079,0.00571775,0.00708766,0.00413026,0.0179078,0.00969598,0.0187723,0.0170613,0.0177668,0.0745734,0.0153055,0.0180211,0.0186613,0.0131645,0.00772391,0.0126315,0.00790526
51,0.0250326,0.0170305,0.0141824,0.00973307,0.00945495,0.00463512,0.00403087,0.00598376,0.0132672,0.0141589,0.0104834,0.0133648,0.0148433,0.0148443,0.00920192,0.00326148,0.00703149,0.0161134,0.0178109,0.00156544,0.00208591,0.00555882,0.00551225,0.00821121,0.0143269,0.011616,0.00577359,0.00701821,0.00416926,0.018187,0.0126709,0.0177188,0.0187717,0.0190468,0.0776202,0.0163586,0.018103,0.0206508,0.0193938,0.00566465,0.0108214,0.00745911
