Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
9,0.0208018,0.0230582,0.0107191,0.0119022,0.00527957,0.00913728,0.00371033,0.00417912,0.010101,0.0148135,0.0183241,0.0138821,0.0142555,0.00916734,0.00753573,0.0140232,0.0158011,0.0132257,0.0230817,0.00745242,0.00316771,0.00503251,0.00664307,0.0271197,0.00541017,0.00832531,0.0025452,0.00492788,0.0112808,0.0143758,0.0120931,0.0258473,0.00502245,0.00450018,0.0139007,0.0110477,0.00897353,0.00924609,0.00815454,0.00344428,0.00300609,0.00268087
10,0.0195471,0.0233749,0.0115129,0.0120329,0.0057798,0.00912205,0.00499832,0.00463916,0.0107132,0.0158989,0.0203906,0.0140839,0.0167017,0.00980421,0.00757913,0.0141637,0.0166296,0.0144577,0.0256124,0.00781216,0.00404499,0.00610754,0.00677288,0.0271344,0.00465321,0.00838239,0.00293632,0.00476892,0.012379,0.0143378,0.0113808,0.0267624,0.00440072,0.00440432,0.0137643,0.0127781,0.00998827,0.0100953,0.00806344,0.00369425,0.00286156,0.00489961
11,0.0184505,0.0235862,0.0121248,0.0117597,0.0063034,0.00933936,0.00617948,0.00492313,0.0112728,0.017046,0.0222708,0.0146104,0.0184514,0.010209,0.00754743,0.0137884,0.0173456,0.0153873,0.0277635,0.00796758,0.00504993,0.00739489,0.00681954,0.026561,0.00394459,0.00861623,0.00353172,0.00466725,0.0135303,0.0143267,0.0105666,0.0274022,0.00412457,0.00467107,0.014489,0.0140038,0.0114796,0.0115298,0.00856903,0.00606739,0.00479789,0.00691913
12,0.0176676,0.0236119,0.0125503,0.0114301,0.00672612,0.00969114,0.00674412,0.00493408,0.0117736,0.018114,0.0238591,0.0154316,0.0194687,0.0104977,0.00752853,0.0133443,0.0180209,0.0161629,0.029572,0.00751435,0.00544513,0.00838426,0.00690324,0.0256891,0.00340548,0.00904858,0.00392853,0.0045506,0.0147185,0.0141441,0.00982132,0.0275858,0.00464877,0.00557823,0.015352,0.0147811,0.0136469,0.0133576,0.00928474,0.00783097,0.00683483,0.00840628
13,0.0171553,0.023465,0.0128355,0.0112612,0.00698328,0.010081,0.00627571,0.00463149,0.0122389,0.019014,0.0250544,0.0164024,0.0200915,0.0108083,0.00755133,0.0131601,0.0186388,0.0168594,0.031065,0.00662786,0.00537438,0.00897033,0.0071038,0.0249419,0.00305857,0.00964788,0.00402507,0.00434086,0.015882,0.0137818,0.00921056,0.0273021,0.00555118,0.00660807,0.0157492,0.0152596,0.0161234,0.0151177,0.00992587,0.00841353,0.00851115,0.00923352
14,0.016708,0.02321,0.013024,0.0112241,0.00708043,0.0105069,0.00470687,0.00408597,0.0126929,0.0196982,0.0258395,0.0173424,0.0206502,0.0112013,0.00758272,0.013318,0.0191663,0.0174996,0.032232,0.00572164,0.00523592,0.00924211,0.00742473,0.0246141,0.00286035,0.0103291,0.00403778,0.00403027,0.016914,0.0134141,0.00874534,0.0267326,0.00648315,0.00737581,0.0155927,0.0156985,0.0183588,0.0164527,0.0104342,0.00820843,0.00983709,0.00948735
15,0.0161309,0.022924,0.0131339,0.0112451,0.00706458,0.0110576,0.00272343,0.00348215,0.0131376,0.0201643,0.0262801,0.0181087,0.0212129,0.0116394,0.0075663,0.0136882,0.0195972,0.0180824,0.0330428,0.00512379,0.00532566,0.00932987,0.00779533,0.0247162,0.0027681,0.0109502,0.00420326,0.00369529,0.0176874,0.0132199,0.00840974,0.0261576,0.00743294,0.00789267,0.0151202,0.0163306,0.020017,0.0172206,0.0108545,0.00799252,0.0108901,0.00941628
16,0.0154199,0.0226631,0.0131601,0.0113095,0.00698438,0.0117411,0.00232651,0.00304411,0.0135289,0.0204757,0.0264692,0.0186277,0.0216805,0.0120501,0.00747141,0.0140704,0.0199474,0.0185764,0.0334857,0.00493206,0.00566825,0.00930493,0.00811039,0.0250414,0.00275714,0.0113544,0.00443513,0.00341844,0.0181053,0.013237,0.00817572,0.0258145,0.00845547,0.0083189,0.014602,0.0172213,0.0210283,0.0174766,0.0112467,0.00820208,0.0116736,0.00932814
17,0.0147604,0.0224389,0.0130957,0.0114029,0.00686591,0.0123254,0.00316452,0.0028994,0.0137912,0.02074,0.026485,0.0188984,0.0219923,0.0124115,0.0073144,0.0143328,0.0202271,0.0189325,0.03359,0.00508949,0.00614862,0.00915039,0.00828402,0.0253508,0.00281384,0.0114265,0.00457921,0.00321813,0.0181418,0.0133642,0.00800946,0.0257921,0.00954374,0.00875006,0.0141773,0.0182709,0.0215051,0.0174224,0.0116371,0.00880845,0.0121104,0.00945454
18,0.0143547,0.0222426,0.0129594,0.0114885,0.00671008,0.0124498,0.0032164,0.00299289,0.0138844,0.0210449,0.0263787,0.0189776,0.0221985,0.012783,0.00713861,0.0144675,0.0204333,0.019122,0.0334208,0.00552328,0.00669847,0.00881595,0.00827509,0.0255027,0.00293299,0.0111325,0.00471767,0.00310713,0.0178451,0.0134718,0.00788514,0.0260177,0.0106294,0.00921055,0.0138244,0.0192829,0.0216657,0.0172987,0.0120149,0.00964063,0.0121444,0.00982362
19,0.0142618,0.0220838,0.0128059,0.0115401,0.00650532,0.0119079,0.00298958,0.00319948,0.0138375,0.0214058,0.0261831,0.0189451,0.0223908,0.0132511,0.00696994,0.0145537,0.0205752,0.019166,0.033054,0.00617206,0.00729599,0.00830386,0.0080772,0.0254489,0.00311218,0.0105464,0.0048873,0.00316524,0.0173025,0.0134905,0.00779918,0.026335,0.0115796,0.00968006,0.0134208,0.0200551,0.0217542,0.0172575,0.0123601,0.0103198,0.0117966,0.0102509
20,0.014385,0.021984,0.0126921,0.0115776,0.00624632,0.0108078,0.00355631,0.00347959,0.0136962,0.0217659,0.0259261,0.0188599,0.0226028,0.0138496,0.00679284,0.0146796,0.0207024,0.0191406,0.032555,0.0069217,0.00786636,0.00769189,0.00769753,0.0251768,0.0033428,0.00983435,0.00484114,0.00344268,0.0166023,0.0134156,0.00777085,0.0266183,0.0122329,0.010072,0.0128502,0.0205022,0.021956,0.0173224,0.0126678,0.0103457,0.0111267,0.0104614
21,0.0145758,0.0219467,0.0126117,0.011662,0.00594414,0.00948859,0.0039669,0.00383421,0.0134689,0.0220346,0.025638,0.0187393,0.0227968,0.0145354,0.00657684,0.0148886,0.0208996,0.019151,0.0319759,0.00756269,0.00824865,0.00707917,0.00716127,0.0246985,0.00360282,0.00918219,0.00436238,0.00383987,0.0158244,0.0132662,0.00781841,0.0268369,0.0125104,0.0102852,0.0120957,0.020718,0.0223394,0.0174433,0.0129534,0.00947411,0.0102007,0.0102171
22,0.0147484,0.0219537,0.0124675,0.0118464,0.00561494,0.00829948,0.00332755,0.00417889,0.013141,0.0221316,0.0253454,0.0185777,0.0229551,0.0152327,0.00632716,0.0151758,0.0212566,0.0192807,0.0313612,0.00783,0.00826001,0.00653531,0.00653736,0.0240877,0.00386067,0.00870645,0.0035359,0.00418133,0.015046,0.0130706,0.00792792,0.0270354,0.0124874,0.0102911,0.0112512,0.0209026,0.0228457,0.0175539,0.013241,0.00786762,0.0090982,0.00937697
23,0.0149168,0.0219843,0.0121348,0.0121397,0.00526038,0.00743102,0.00217125,0.00439214,0.0127183,0.0220171,0.0250554,0.0183848,0.0231565,0.0158869,0.00611805,0.0155061,0.0218352,0.0195473,0.0307491,0.00750913,0.00779189,0.00610146,0.00594477,0.0234941,0.00408853,0.00842264,0.00266459,0.00435115,0.0143362,0.0128914,0.00804501,0.0272675,0.0123271,0.0101291,0.0104545,0.0212293,0.0233307,0.0176001,0.0135399,0.00594127,0.0079218,0.00791321
24,0.015148,0.0220311,0.0115685,0.0125061,0.00485776,0.006901,0.00202899,0.00444021,0.0122392,0.0216978,0.0247491,0.0181999,0.0234924,0.0164727,0.00606205,0.0158376,0.0226435,0.0199001,0.030157,0.00654282,0.00686987,0.00580041,0.00550542,0.023082,0.00427125,0.00828768,0.00203828,0.00435888,0.0137332,0.012836,0.00809449,0.0275424,0.0121352,0.00983708,0.00979909,0.0217499,0.0236426,0.0175515,0.0138293,0.00411527,0.00679048,0.00592067
25,0.0154898,0.0221032,0.0108538,0.0128848,0.00437137,0.00663096,0.0025326,0.00437413,0.0117513,0.0212108,0.0243997,0.0180654,0.0239198,0.016962,0.00619366,0.0161863,0.0236335,0.020262,0.0295628,0.0050757,0.00564448,0.00561008,0.00527182,0.0229217,0.00440504,0.00825716,0.00176546,0.00432036,0.0132255,0.0130107,0.00801236,0.0278149,0.011897,0.00941685,0.00929894,0.0223651,0.0236972,0.0173983,0.0140691,0.00263319,0.00583253,0.00364954
26,0.0159354,0.0222119,0.0101531,0.0132237,0.00378355,0.00651477,0.00251864,0.00423908,0.0112852,0.0206108,0.023996,0.017985,0.0242783,0.0172972,0.00639281,0.0166694,0.0247243,0.0205754,0.0289026,0.00344454,0.00433265,0.00544277,0.00520979,0.0229396,0.00448651,0.00830582,0.00179385,0.00436099,0.012766,0.0134514,0.0077725,0.0280205,0.0115512,0.00886351,0.00895443,0.0228692,0.0235049,0.0171408,0.0142331,0.00154751,0.00518467,0.00185977
27,0.0164372,0.0223525,0.00959633,0.0135033,0.00311605,0.00645579,0.00200691,0.00406716,0.0108416,0.0199733,0.0235419,0.0179114,0.0244286,0.0173976,0.00647737,0.017381,0.0258304,0.0208114,0.0280967,0.00223611,0.00316844,0.00517955,0.00525285,0.0229817,0.00451177,0.00842509,0.00205525,0.0045248,0.0123153,0.0140927,0.00740092,0.0281246,0.0110913,0.00821328,0.00882916,0.0230603,0.0231369,0.0167798,0.014343,0.00112313,0.0049586,0.00262527
28,0.0169445,0.0224982,0.00921386,0.0137346,0.00242084,0.00638352,0.0014211,0.00393179,0.0103981,0.0194014,0.023016,0.0177832,0.0242996,0.0171972,0.006347,0.0181818,0.0268635,0.02094,0.0270773,0.00218986,0.00240489,0.00472461,0.0053527,0.0229217,0.00449218,0.00861585,0.00250171,0.0047813,0.0118729,0.0148044,0.0069766,0.0281392,0.0105934,0.0075578,0.00899519,0.0228534,0.0226658,0.0163122,0.0144624,0.0017849,0.0051647,0.00450816
29,0.0174326,0.0226115,0.00896209,0.0139384,0.001749,0.00625735,0.00118673,0.0039062,0.0099282,0.0190041,0.0223255,0.017576,0.0238486,0.0166749,0.00603312,0.0186883,0.0277048,0.0209023,0.025795,0.00285252,0.00224084,0.00404156,0.00547644,0.0227234,0.0044587,0.00887782,0.00307455,0.00507653,0.0114712,0.0154583,0.00661445,0.028103,0.0101862,0.00701521,0.00940033,0.0223105,0.0221227,0.0157204,0.0146419,0.00285763,0.0056917,0.00615386
30,0.0178989,0.0226691,0.00878635,0.0141195,0.00110993,0.00606422,0.00141421,0.00400365,0.00942035,0.018827,0.0213036,0.0173123,0.0230397,0.0158575,0.00566106,0.0185196,0.0281845,0.0206197,0.0242006,0.00341934,0.00253068,0.00316168,0.00558829,0.0224253,0.00444467,0.00919742,0.00370233,0.00535784,0.0111358,0.0159825,0.00643057,0.0280471,0.00999359,0.00669232,0.00986173,0.0215759,0.0214919,0.0149641,0.0148605,0.00391491,0.00637749,0.007338
31,0.0183453,0.0226714,0.00866378,0.0142616,0.000516819,0.00581973,0.00187307,0.0042009,0.00888866,0.0187776,0.0197774,0.0170305,0.0218353,0.0147883,0.00536739,0.0176358,0.0280933,0.0200129,0.0222358,0.00368168,0.00294764,0.00217843,0.00564818,0.0220865,0.00444818,0.00954386,0.00431833,0.00558811,0.010864,0.0163746,0.00648347,0.0279829,0.010056,0.00664337,0.0101992,0.0207766,0.0207373,0.0139941,0.01503,0.0048113,0.00707824,0.00804087
32,0.0187601,0.0226406,0.00859368,0.0143361,0.000704919,0.00555491,0.00240307,0.00445304,0.00836859,0.0186238,0.0176613,0.0167515,0.0202044,0.0135069,0.00522319,0.0164002,0.0272332,0.019014,0.0198515,0.00367301,0.00332635,0.00125988,0.00564056,0.0217248,0.00441299,0.00988054,0.00488022,0.00575447,0.0106278,0.0166756,0.00675168,0.0279062,0.0103254,0.0068453,0.0103434,0.0199565,0.0198335,0.0127803,0.015073,0.00551993,0.00768893,0.00833189
33,0.0191197,0.0226029,0.00856765,0.0143216,0.00160881,0.00530113,0.0029147,0.00469858,0.00790312,0.0181565,0.0150181,0.0164786,0.0181693,0.0120536,0.00520712,0.0150692,0.0254678,0.0175748,0.0170535,0.00351901,0.0036545,0.000919465,0.0055953,0.0212893,0.00425131,0.0101799,0.00537845,0.00586251,0.010395,0.0169276,0.00717914,0.0278089,0.0107346,0.00720855,0.010356,0.0190783,0.018787,0.0113441,0.0150007,0.00608606,0.00815589,0.00833677
34,0.0194032,0.0225728,0.00855361,0.0142099,0.00259058,0.00508529,0.00333572,0.00490324,0.00753164,0.017406,0.0120326,0.0162209,0.0158616,0.0104947,0.00525658,0.0134621,0.0227522,0.0156927,0.0139397,0.00338754,0.00398882,0.00153623,0.00556893,0.0206873,0.0039148,0.0104314,0.00582543,0.00591602,0.0101456,0.017145,0.00773722,0.0276806,0.0112326,0.0076309,0.0103671,0.0180803,0.0176476,0.00978942,0.0149164,0.00658196,0.00848743,0.0082142
35,0.0196073,0.0225483,0.00850455,0.0139989,0.00346064,0.00492836,0.00361337,0.00507833,0.00728927,0.0166336,0.00891382,0.0160052,0.0135121,0.00893407,0.00534313,0.0114503,0.0191489,0.0134279,0.0107094,0.00343998,0.00439061,0.00238594,0.00559976,0.0198565,0.00348742,0.01064,0.00623386,0.00590364,0.00987398,0.0173144,0.00843101,0.0275014,0.0117692,0.00805387,0.0104714,0.0169371,0.0165068,0.00832644,0.014945,0.0070726,0.00874996,0.00812788
36,0.0197434,0.0225196,0.00837663,0.013691,0.00411125,0.00483568,0.00372922,0.00525853,0.00720599,0.0160995,0.00583086,0.0158663,0.011346,0.00748934,0.00548748,0.00921436,0.0148538,0.0108782,0.00768927,0.00377675,0.00489227,0.00320514,0.00568415,0.0188234,0.00323195,0.0108174,0.00660597,0.00582712,0.00957921,0.017428,0.00925181,0.0272418,0.0122975,0.00848001,0.0106622,0.0156887,0.0154726,0.00726037,0.0151422,0.00760626,0.00904281,0.00821127
37,0.0198284,0.0224756,0.00815595,0.0133051,0.00450236,0.00479871,0.00371068,0.00547265,0.00729449,0.0159237,0.00314867,0.0158291,0.00944426,0.00623868,0.00569614,0.00687025,0.0102228,0.00815283,0.00548026,0.00440374,0.00549158,0.00394928,0.00578321,0.0177034,0.00339277,0.010976,0.00693898,0.00574639,0.0092628,0.0175175,0.0101413,0.0268821,0.0127981,0.00894693,0.01085,0.0144191,0.0146201,0.00685441,0.0154471,0.00821351,0.00945542,0.00852565
38,0.0198765,0.0224089,0.00787256,0.0128638,0.00463239,0.00479661,0.00364334,0.00573487,0.00753383,0.016014,0.00294539,0.0159015,0.00769524,0.0051918,0.0059015,0.00446423,0.00579578,0.00542894,0.00501489,0.00525139,0.00616138,0.00462792,0.00585579,0.0166364,0.00382312,0.0111265,0.00723761,0.00575833,0.00893157,0.0176544,0.0109887,0.0264281,0.0132927,0.00948647,0.0109431,0.0132118,0.0139555,0.00710158,0.0157029,0.00890269,0.010025,0.00904867
39,0.0198962,0.0223141,0.00758755,0.0123766,0.00449631,0.00479011,0.00366489,0.00604498,0.00786623,0.0160276,0.00558167,0.0160778,0.00590145,0.00431353,0.00595228,0.0024945,0.0026443,0.00316917,0.0062866,0.00621812,0.00686752,0.00526347,0.00588807,0.0157236,0.00412762,0.0112784,0.00752181,0.00590793,0.00860764,0.0179073,0.0116494,0.0259168,0.0138188,0.0100877,0.0109437,0.0121202,0.013421,0.00773427,0.0157312,0.00965764,0.0107291,0.0097063
40,0.0198936,0.0221919,0.00735947,0.0118586,0.00408492,0.00472974,0.00388797,0.00639196,0.00822392,0.0156436,0.00865519,0.0163428,0.00398935,0.00361386,0.00564748,0.0022586,0.00330345,0.00265451,0.00821916,0.00721446,0.00758558,0.00587465,0.00590277,0.0150021,0.00402517,0.0114419,0.00782075,0.00614966,0.00832551,0.0182924,0.0119749,0.0254018,0.014389,0.0106949,0.0109872,0.0111618,0.0129303,0.00847234,0.0154071,0.0104418,0.0115082,0.0104109
41,0.0198809,0.0220618,0.0072172,0.0113594,0.00344239,0.00459348,0.00431051,0.00676053,0.00856564,0.0148836,0.0115688,0.0166681,0.00236194,0.00333866,0.00482908,0.00320307,0.00543882,0.00392175,0.010156,0.00819904,0.00831401,0.00648584,0.00594127,0.0144563,0.00347101,0.0116306,0.00815545,0.00640084,0.00811237,0.0187584,0.0118779,0.0249339,0.0149605,0.011233,0.011249,0.0103179,0.0124022,0.00913951,0.0147138,0.0112045,0.0122943,0.0110757
42,0.0198715,0.0219383,0.0071508,0.0109606,0.00276883,0.00441647,0.00483713,0.00712692,0.00888396,0.0140426,0.014183,0.0170129,0.00261687,0.00391542,0.00358742,0.00400072,0.0073321,0.00536052,0.0118252,0.00917005,0.00906121,0.0071156,0.00602971,0.014055,0.00264819,0.0118497,0.00853617,0.00661142,0.00797856,0.0192304,0.0113735,0.0245544,0.0154522,0.0116632,0.011754,0.00953928,0.0117941,0.00965984,0.0137367,0.0119113,0.0130512,0.0116452
43,0.0198823,0.0218205,0.00712813,0.010735,0.00240415,0.0042781,0.00536346,0.00745024,0.0091746,0.0133642,0.0164602,0.017322,0.00438509,0.00515814,0.00252145,0.00454007,0.00898986,0.00651133,0.0131033,0.0101334,0.00982515,0.00776971,0.00615212,0.0137819,0.00204894,0.0120918,0.0089501,0.00676384,0.00792047,0.0196514,0.0105884,0.0242808,0.0157716,0.0119945,0.0122661,0.00874806,0.0111139,0.0100328,0.0126374,0.0125458,0.0137773,0.0121112
44,0.0198861,0.0217118,0.00707306,0.0106908,0.0025431,0.00421257,0.00586212,0.00772341,0.00940285,0.0129152,0.01835,0.0175684,0.00616384,0.00640655,0.00260647,0.00499185,0.0105215,0.00731998,0.0139583,0.0111258,0.0106293,0.00848185,0.00630562,0.0136125,0.00230563,0.0123494,0.00938935,0.00690357,0.00793426,0.0200296,0.00969176,0.0241003,0.015857,0.0122693,0.0123246,0.00788306,0.0104775,0.010308,0.0116102,0.0131428,0.0145338,0.0125442
45,0.0199117,0.0215843,0.00699081,0.0108639,0.00301656,0.00427792,0.0062656,0.00788608,0.00953689,0.0126339,0.0197997,0.0177221,0.00744507,0.00712654,0.00331278,0.00553355,0.0119636,0.00777731,0.0144233,0.0120759,0.0114055,0.00920579,0.00642834,0.0135429,0.00319487,0.0125721,0.00973872,0.00701102,0.00799546,0.020328,0.00885393,0.0239488,0.0156746,0.0124873,0.0114979,0.00687178,0.00999425,0.0105121,0.0107454,0.0136792,0.0153044,0.0129356
46,0.0199692,0.0214205,0.00691206,0.0112411,0.00359685,0.0044809,0.0065266,0.00790375,0.00956015,0.0124605,0.0207914,0.0177965,0.0080068,0.0071141,0.00373571,0.0062907,0.0133221,0.00784818,0.0146882,0.0128798,0.0120744,0.00987022,0.00648332,0.0135504,0.00411486,0.0127105,0.00987412,0.00706299,0.00806407,0.0205058,0.00811926,0.0237603,0.0152309,0.0126034,0.00970747,0.00572089,0.0098175,0.0106239,0.0099904,0.0141338,0.0160416,0.0132356
47,0.0200509,0.0212177,0.00687333,0.0116749,0.00410694,0.00479132,0.00661173,0.00777066,0.0094979,0.0123885,0.0213378,0.017828,0.00780043,0.00655122,0.0038341,0.00724594,0.0145271,0.00753362,0.0150591,0.0134288,0.0125594,0.0103857,0.00646185,0.0136167,0.00482645,0.0127391,0.00972284,0.00702612,0.00809646,0.0205225,0.00741898,0.0235133,0.0145392,0.0125397,0.00753752,0.00454753,0.0100702,0.0105812,0.0092621,0.0144849,0.0166632,0.0133671
48,0.0201351,0.0209798,0.00688776,0.0118845,0.00447085,0.00516337,0.00650627,0.00750566,0.00941232,0.0124518,0.0214416,0.0178312,0.00695286,0.00590944,0.00387434,0.00813255,0.0153211,0.00694728,0.0157169,0.0136497,0.0128044,0.0106681,0.00637166,0.0137317,0.00529843,0.0126674,0.0093131,0.00686488,0.00806269,0.0203605,0.00663744,0.0232336,0.0135994,0.0122234,0.00636603,0.00358764,0.0107597,0.0103331,0.00855497,0.0147087,0.0170717,0.0132734
49,0.0201916,0.0207002,0.00693575,0.0116603,0.00477023,0.0055567,0.00621794,0.00714525,0.00936966,0.0126843,0.0210246,0.0177628,0.00567045,0.00550886,0.00378542,0.00853479,0.0152493,0.00633364,0.0163712,0.0135281,0.0127887,0.0106621,0.00621644,0.0138585,0.00558966,0.0125245,0.00875574,0.00656734,0.0079574,0.0200494,0.00568363,0.0229365,0.0124222,0.0116275,0.00726846,0.00312507,0.0117613,0.00988486,0.00792391,0.0147775,0.0171871,0.012957
50,0.0201901,0.020359,0.0069679,0.0110518,0.00516407,0.00593828,0.00578256,0.00674956,0.00941044,0.0130279,0.0198732,0.0175354,0.00429537,0.00515044,0.00319718,0.0081617,0.0139011,0.00607379,0.016228,0.0131203,0.0125414,0.010364,0.00598538,0.0138979,0.00577107,0.0123241,0.00816339,0.00617296,0.00778709,0.0196638,0.0045953,0.0225658,0.0110745,0.0107927,0.00943315,0.00324377,0.0128866,0.00930083,0.00741421,0.014666,0.0169725,0.0124789
51,0.0201031,0.0199478,0.00691651,0.01034,0.00583438,0.00626643,0.00527551,0.00641072,0.00953116,0.0132939,0.0177503,0.0171048,0.0040085,0.00470677,0.00205092,0.00711809,0.0113245,0.00667741,0.0146024,0.0125532,0.0121527,0.0098393,0.00566919,0.0137239,0.00591937,0.0120451,0.00760217,0.0057685,0.00755064,0.0193119,0.0035595,0.0220308,0.00965074,0.00977768,0.0118914,0.00376704,0.013944,0.00865256,0.0069105,0.0143677,0.0164555,0.0119395
