time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,0.178243,-0.0992544,-0.0785305,-0.170646,0.941386,-0.555006,-0.262219,0.0779854,0.0330332,0.00453426,0.179763,0.042535,-0.0215917,-0.164239,-0.27837,-0.307704,0.248157,0.333908,0.232381,-0.0215918,-0.355828,0.136176,0.0318609,0.890279,-0.372692,0.300382,1.15095,1.81026,0.782318,-0.326716,0.228442,1.24361,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.228029,0,-0.451136,-3.35532e-05,-1.58211,0.105161,0.00847327,399.535,-26.5564,-0.213613,0,-0.772198,0.000528496,1.14372,0.157852,0.100093,216.612,29.8958,0.000372647,0.0521752,0
0.01,0.178874,-0.100457,-0.0787624,-0.170903,0.941521,-0.55484,-0.262645,0.0795258,0.0361884,0.00425327,0.177075,0.0380432,-0.0215917,-0.165145,-0.28117,-0.316077,0.247965,0.336438,0.245921,-0.0215918,-0.357081,0.137535,0.0329723,0.892846,-0.374459,0.304009,1.15197,1.79448,0.785537,-0.326447,0.229963,1.24017,1.57909,0.0631647,-0.120274,-0.0231899,-0.0256463,0.0134908,0.0165984,-0.0425668,0.154039,0.315514,-0.0280992,-0.268799,-0.449181,-5.8479e-07,-0.0905689,-0.28002,-0.837255,-0.0192489,0.253025,1.35401,-5.76435e-07,-0.125272,0.135884,0.111141,0.256617,-0.176701,0.362718,0.102272,-1.5781,0.321811,0.026912,0.152044,-0.344187,1.65887,-4.07075,0.925369,0.52085,-0.920654,2.57379,-0.102086,2.63225,-14.9448,0.50407,8.81114,-24.6545,6.72778,-1.89338e-05,1.33879,0.913199,1.71217,-3.30661,-13.5839,1.58201,-3.576e-05,16.4798,-3.15141,0.469495,7.77809,-0.833173,-1.47054,2.21675,-0.060778,7.56975,-1.62781,-1.60733,2.43143,-0.116484,-7.90004,2.48655,0.916944,-0.412014,-0.541127,-0.145626,10.5283,-1.78211,-6.00853,0.802298,4.19843,4.19859,-9.2093e-10,13.4645,4.04809,21.1017,4.16344,-7.19568,-33.0724,1.60233e-09,6.29094,-1.32202,-2.44068,1.48479,2.42979,-3.57076,-1.65611,28.0218,0.930868,-0.710689,-0.741235,3.10753,-19.7558,0,0,1,1,-0.228049,0,-0.45109,-0.000301171,-1.59793,0.105408,0.0752857,399.447,-26.3497,-0.213292,0,-0.772395,0.000187634,1.14683,0.15864,0.0355484,217.273,30.0553,0.00037298,0.0525165,5.01807
0.02,0.178716,-0.101411,-0.0789026,-0.171201,0.941601,-0.554689,-0.262018,0.0808879,0.0387427,0.00405251,0.174807,0.0339713,-0.0215917,-0.164704,-0.283565,-0.322339,0.248189,0.338249,0.256153,-0.0215918,-0.357705,0.138762,0.0338397,0.89556,-0.375983,0.307279,1.15283,1.7815,0.788848,-0.326249,0.231409,1.23704,1.5937,-0.0158356,-0.0954082,-0.0140204,-0.0297664,0.00807949,0.0151422,0.0627167,0.136218,0.255429,-0.0200763,-0.226815,-0.407195,-5.84799e-07,0.0440764,-0.239539,-0.626239,0.0223855,0.181068,1.02328,-5.76419e-07,-0.0623628,0.122664,0.0867346,0.271465,-0.152403,0.32701,0.0857108,-1.29788,0.331119,0.0198051,0.144632,-0.313112,1.46132,-4.21577,0.847861,0.632233,-0.909104,2.63335,-0.11331,2.47101,-14.8609,0.528346,8.89957,-24.5533,6.82328,-1.88461e-05,1.18186,1.01753,1.70615,-3.23378,-13.6525,1.52965,-3.53429e-05,16.6398,-3.18229,0.493291,7.7895,-0.824587,-1.47836,2.21285,-0.06065,7.58236,-1.6235,-1.60614,2.43122,-0.117182,-7.66437,2.41143,0.949187,-0.403831,-0.511784,-0.14088,10.2562,-1.72321,-6.07023,0.818818,4.12347,4.36203,1.94227e-09,13.0605,3.99271,20.9277,3.9245,-7.1534,-32.6679,4.40821e-09,6.0763,-1.26167,-2.42472,1.48566,2.46548,-3.65155,-1.78099,28.216,0.972582,-0.703181,-0.635649,3.02356,-20.1075,0,0,1,1,-0.228075,0,-0.451053,-0.000601055,-1.61536,0.105613,0.148549,399.234,-26.1019,-0.212855,0,-0.772605,-0.000376729,1.15082,0.159587,-0.0713908,218.082,30.242,0.000371742,0.0526874,5.16383
0.03,0.177791,-0.102124,-0.0789479,-0.171539,0.941631,-0.554552,-0.260365,0.0820778,0.0406899,0.00393363,0.172951,0.0303355,-0.0215917,-0.162957,-0.285562,-0.326509,0.248805,0.339344,0.26312,-0.0215918,-0.357721,0.139862,0.0344646,0.898424,-0.377261,0.310184,1.15351,1.77134,0.792256,-0.326121,0.232792,1.23421,1.6063,-0.0924794,-0.071294,-0.00452854,-0.0338047,0.00296165,0.0137334,0.165279,0.118986,0.194727,-0.0118881,-0.18558,-0.363575,-5.84779e-07,0.174682,-0.199612,-0.416962,0.0616305,0.109534,0.696605,-5.76375e-07,-0.0015998,0.110047,0.0624874,0.286322,-0.127748,0.290495,0.0679009,-1.01572,0.340845,0.0127733,0.138276,-0.282877,1.26024,-4.1163,0.8623,0.70491,-0.855089,2.69485,-0.10957,2.28905,-14.7397,0.556296,8.99067,-24.4204,6.90319,-1.86675e-05,1.02954,1.03051,1.69184,-3.18417,-13.7582,1.50148,-3.51238e-05,16.9086,-3.17662,0.514335,7.78442,-0.816108,-1.48618,2.20469,-0.060741,7.58584,-1.61505,-1.60202,2.42869,-0.117749,-7.10903,2.20859,0.994324,-0.394973,-0.458607,-0.131015,9.62505,-1.55942,-6.11573,0.861669,3.92228,4.62208,4.63529e-09,12.1523,3.77667,20.2177,3.48259,-6.96052,-31.2948,7.07646e-09,5.53637,-1.10938,-2.33393,1.48105,2.54839,-3.87921,-1.99005,28.266,1.09687,-0.665328,-0.453854,2.80215,-20.5495,0,0,1,1,-0.228107,0,-0.451029,-0.000936153,-1.63419,0.105751,0.22849,398.863,-25.8111,-0.212285,0,-0.772821,-0.00120403,1.15606,0.16074,-0.228138,219.047,30.4566,0.000369193,0.0527174,5.1176
0.04,0.176155,-0.102616,-0.0788938,-0.171916,0.941615,-0.554427,-0.25775,0.0831117,0.0420256,0.00390091,0.171488,0.027162,-0.0215917,-0.159995,-0.28718,-0.328657,0.249769,0.339743,0.266956,-0.0215918,-0.357183,0.140852,0.034856,0.901435,-0.378283,0.312701,1.15399,1.76401,0.795774,-0.32606,0.234129,1.23166,1.61685,-0.16357,-0.049208,0.0054147,-0.0377545,-0.00162443,0.0124232,0.261529,0.103392,0.13357,-0.0032714,-0.146357,-0.317354,-5.84733e-07,0.296205,-0.161846,-0.214785,0.0964565,0.0399288,0.383657,-5.76304e-07,0.0537639,0.098953,0.0391481,0.301132,-0.102264,0.251703,0.0480004,-0.733063,0.351814,0.00611999,0.133737,-0.254855,1.05475,-3.80247,0.964511,0.762172,-0.765275,2.74568,-0.0904964,2.06852,-14.586,0.599554,9.0806,-24.2549,6.96526,-1.8412e-05,0.960491,0.917275,1.64693,-3.16754,-13.9035,1.49756,-3.50673e-05,17.2319,-3.16515,0.561654,7.77169,-0.798815,-1.49097,2.20168,-0.0627762,7.57127,-1.62135,-1.60101,2.41022,-0.116109,-6.41608,1.8124,1.00252,-0.392404,-0.395901,-0.106824,8.83765,-1.19421,-5.79046,0.918589,3.44016,4.41563,7.15955e-09,11.0863,3.17514,18.4183,3.19071,-6.37388,-28.1893,9.60895e-09,4.82555,-0.800402,-2.09722,1.45763,2.60104,-4.08444,-2.0967,26.6933,1.2921,-0.563634,-0.373398,2.27662,-19.2974,0,0,1,1,-0.228146,0,-0.451021,-0.00131319,-1.65417,0.105804,0.316199,398.304,-25.4762,-0.21157,0,-0.773042,-0.00233341,1.16295,0.162154,-0.441772,220.175,30.6997,0.000365768,0.0526835,4.90943
0.05,0.173878,-0.102927,-0.0787394,-0.172333,0.941559,-0.554314,-0.254251,0.0840262,0.0427823,0.00396006,0.170368,0.02443,-0.0215917,-0.155925,-0.288481,-0.328963,0.251053,0.339505,0.267974,-0.0215918,-0.356163,0.141761,0.0350378,0.904592,-0.379046,0.31481,1.15426,1.75935,0.799422,-0.326055,0.235429,1.22934,1.62547,-0.22773,-0.031084,0.0154399,-0.0416785,-0.00558344,0.011355,0.349906,0.0914496,0.0756649,0.00591449,-0.111956,-0.273198,-5.84661e-07,0.407068,-0.130094,-0.0306026,0.128364,-0.02381,0.101764,-5.76208e-07,0.102019,0.090949,0.0181759,0.315709,-0.0762538,0.210858,0.0270334,-0.46613,0.364735,0.000483655,0.130003,-0.232089,0.861772,-3.37758,1.10974,0.822344,-0.663547,2.78343,-0.0600858,1.79126,-14.4053,0.660192,9.16544,-24.0554,7.00891,-1.81303e-05,1.0041,0.704692,1.57058,-3.18178,-14.0913,1.51689,-3.51057e-05,17.5569,-3.17834,0.644697,7.75448,-0.780405,-1.49044,2.20356,-0.0664245,7.54166,-1.65351,-1.6081,2.37481,-0.112285,-5.7852,1.26258,0.972759,-0.398334,-0.33953,-0.0681152,8.10272,-0.645113,-5.04804,0.948194,2.69979,3.60169,9.516e-09,10.2012,2.1963,15.6408,3.23641,-5.41274,-23.5659,1.19976e-08,4.14428,-0.36142,-1.73845,1.41918,2.51376,-4.05213,-2.04194,23.5141,1.51623,-0.420504,-0.457457,1.50653,-16.2537,0,0,1,1,-0.228194,0,-0.451028,-0.00173959,-1.67497,0.105746,0.412868,397.53,-25.0972,-0.210704,0,-0.773269,-0.00380786,1.17195,0.16389,-0.71959,221.469,30.9712,0.000361368,0.0526229,4.63759
0.06,0.171022,-0.103112,-0.0784877,-0.17279,0.941469,-0.554207,-0.249941,0.0848762,0.0430341,0.00411402,0.169519,0.0220582,-0.0215917,-0.150834,-0.289562,-0.327705,0.25266,0.338726,0.266635,-0.0215918,-0.354728,0.142635,0.0350457,0.907891,-0.379557,0.316513,1.15433,1.75704,0.803221,-0.326092,0.236684,1.22717,1.63246,-0.285582,-0.0184581,0.0251675,-0.0456618,-0.00897874,0.0106738,0.430933,0.0849985,0.0251846,0.0153964,-0.0849578,-0.237181,-5.84566e-07,0.509079,-0.108131,0.125806,0.160728,-0.0779374,-0.133895,-5.76088e-07,0.143462,0.0873348,0.000791464,0.3299,-0.0511162,0.170337,0.00661404,-0.23099,0.379897,-0.00372138,0.125428,-0.217024,0.699235,-2.97607,1.26596,0.903455,-0.575991,2.81304,-0.0233047,1.43696,-14.2045,0.735626,9.24376,-23.8196,7.03402,-1.7877e-05,1.14568,0.440484,1.47244,-3.21734,-14.3233,1.55785,-3.51596e-05,17.843,-3.23113,0.759712,7.73483,-0.774129,-1.48389,2.20574,-0.0705064,7.50314,-1.712,-1.62434,2.32842,-0.107328,-5.36134,0.663263,0.945947,-0.410618,-0.301572,-0.0207437,7.54921,-0.00497879,-3.99999,0.881536,1.79688,2.26541,1.17049e-08,9.72505,0.988051,12.2962,3.6541,-4.21677,-18.0225,1.42291e-08,3.65941,0.125311,-1.34704,1.3818,2.20326,-3.6157,-1.85581,19.4494,1.71835,-0.282807,-0.670344,0.655481,-12.2196,0,0,1,1,-0.228252,0,-0.451051,-0.00222349,-1.69603,0.105546,0.519829,396.515,-24.6757,-0.209679,0,-0.773505,-0.00567448,1.18353,0.166017,-1.06882,222.923,31.27,0.000355634,0.0524575,4.4183
0.07,0.16763,-0.10323,-0.0781414,-0.173287,0.941349,-0.554102,-0.244877,0.0857257,0.042886,0.00435614,0.168849,0.0199129,-0.0215917,-0.14477,-0.290545,-0.325217,0.254633,0.337525,0.263494,-0.0215918,-0.352928,0.14352,0.0349189,0.911328,-0.379848,0.317855,1.15421,1.75668,0.807191,-0.326157,0.237871,1.22507,1.63823,-0.339196,-0.0118255,0.034627,-0.049768,-0.0119945,0.0104664,0.506425,0.0849487,-0.0148153,0.0242118,-0.066989,-0.214527,-5.84449e-07,0.60633,-0.0982508,0.248767,0.197269,-0.120105,-0.31412,-5.75946e-07,0.180056,0.0885879,-0.0126789,0.343718,-0.0290836,0.13418,-0.011944,-0.0364958,0.397081,-0.00654946,0.118725,-0.210469,0.577039,-2.72994,1.449,1.01181,-0.520266,2.84107,0.0179287,0.984606,-13.987,0.821092,9.31664,-23.5436,7.04062,-1.77016e-05,1.34597,0.164409,1.36551,-3.26451,-14.5991,1.6175,-3.51615e-05,18.0557,-3.30952,0.894385,7.71569,-0.787803,-1.47224,2.20396,-0.0739171,7.46272,-1.78514,-1.64616,2.28023,-0.102584,-5.20053,0.132522,0.972101,-0.425581,-0.28749,0.0275024,7.19574,0.60701,-2.80589,0.632851,0.846241,0.59612,1.37275e-08,9.73,-0.252617,8.83177,4.36155,-2.95734,-12.1775,1.62906e-08,3.44897,0.564149,-1.02384,1.36471,1.66336,-2.74725,-1.60078,15.338,1.86428,-0.18657,-0.922273,-0.0970822,-8.30188,0,0,1,1,-0.228324,0,-0.451093,-0.00277443,-1.71654,0.105164,0.638811,395.233,-24.214,-0.208495,0,-0.773749,-0.00798195,1.19829,0.168619,-1.49558,224.524,31.5942,0.00034865,0.0520947,4.34955
0.08,0.163718,-0.103335,-0.0776979,-0.173828,0.941201,-0.553995,-0.239093,0.0866359,0.0424572,0.00466154,0.168263,0.0178273,-0.0215917,-0.137734,-0.291553,-0.321846,0.257042,0.336028,0.259135,-0.0215918,-0.350782,0.144463,0.0346898,0.914902,-0.379973,0.318922,1.15393,1.75784,0.811349,-0.326242,0.238966,1.22295,1.64317,-0.391201,-0.0105003,0.044348,-0.0540238,-0.0148694,0.0107414,0.578382,0.0910188,-0.0428742,0.0305403,-0.0585266,-0.208566,-5.84312e-07,0.70363,-0.100777,0.337085,0.240884,-0.149678,-0.435895,-5.75783e-07,0.214546,0.0942294,-0.0229172,0.357365,-0.0124499,0.106708,-0.0279518,0.116885,0.415723,-0.00841516,0.109502,-0.21144,0.49402,-2.71904,1.70003,1.12678,-0.499652,2.87189,0.0670292,0.416945,-13.7454,0.910565,9.38693,-23.2243,7.03048,-1.76452e-05,1.56631,-0.10087,1.26169,-3.31981,-14.9156,1.693,-3.50751e-05,18.1772,-3.38346,1.02771,7.70134,-0.823197,-1.45795,2.19654,-0.0760648,7.42676,-1.85434,-1.66719,2.23916,-0.0991706,-5.26607,-0.257856,1.06867,-0.439964,-0.295529,0.0717428,6.95777,1.10907,-1.60271,0.119813,-0.0472718,-1.17531,1.55858e-08,10.1249,-1.37044,5.56492,5.2044,-1.78254,-6.50555,1.8174e-08,3.48407,0.891738,-0.82086,1.39424,0.939691,-1.51692,-1.32836,11.7681,1.95044,-0.143778,-1.10782,-0.623768,-5.47722,0,0,1,1,-0.228413,0,-0.451151,-0.00340142,-1.7354,0.104548,0.771579,393.659,-23.7156,-0.207157,0,-0.774004,-0.0107758,1.21681,0.171787,-2.00361,226.248,31.9414,0.00034082,0.0516026,4.47826
0.09,0.15928,-0.103466,-0.0771476,-0.174412,0.941022,-0.55388,-0.232614,0.087657,0.0418682,0.00497893,0.167673,0.0156241,-0.0215917,-0.129685,-0.292697,-0.317919,0.259971,0.334353,0.254125,-0.0215919,-0.348288,0.145494,0.0343785,0.918615,-0.380003,0.319837,1.15351,1.76019,0.815701,-0.32634,0.23995,1.22077,1.64756,-0.443862,-0.0130788,0.0550347,-0.0584235,-0.0178247,0.0114588,0.64796,0.10211,-0.0589013,0.0317384,-0.0589993,-0.220319,-5.84156e-07,0.804878,-0.114481,0.392734,0.292928,-0.167504,-0.500951,-5.75601e-07,0.249387,0.103147,-0.0311258,0.371308,-0.00305301,0.0915383,-0.0412354,0.234566,0.435228,-0.00985295,0.0984241,-0.217677,0.439248,-2.94499,2.0388,1.20427,-0.50309,2.90867,0.129049,-0.274336,-13.4657,0.996894,9.4585,-22.8579,7.00422,-1.77359e-05,1.77814,-0.345173,1.17021,-3.38577,-15.2671,1.78082,-3.49089e-05,18.2193,-3.42736,1.13294,7.69662,-0.878207,-1.44463,2.1846,-0.0769448,7.39827,-1.90052,-1.68003,2.21106,-0.0976595,-5.44838,-0.513889,1.20669,-0.450933,-0.317951,0.111798,6.68163,1.49391,-0.481417,-0.707373,-0.799426,-2.81217,1.72801e-08,10.6861,-2.2987,2.64185,5.99666,-0.787124,-1.31873,1.9877e-08,3.64937,1.10318,-0.71787,1.49942,0.096714,-0.0431559,-1.06558,8.95777,1.99675,-0.1425,-1.12874,-0.880728,-4.32394,0,0,1,1,-0.228527,0,-0.451225,-0.0041119,-1.7513,0.103645,0.919838,391.769,-23.1856,-0.205677,0,-0.774271,-0.0140948,1.23965,0.17562,-2.59306,228.062,32.3092,0.000332393,0.0511346,4.79688
