Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0365019,0.0314998,0.0163442,0.0167386,0.0130296,0,0.0186516,0.0250197,0.0127624,0.0178907,0.0256469,0.0165882,0,0,0.0226377,0.0187932,0.0172728,0.0102342,0.0232692,0.0302689,0.0218515,0.0273939,0.0104501,0.00881875,0.008362,0.0117911,0,0.021336,0.0234128,0.025354,0.0194543,0,0,0.00955523,0.0089333,0.0228093,0.0155148,0.017949,0.0147637,0.0174384,0.0213391,0.0118206,0.0155072,0.014168,0.0137275,0.0163617,0.0168167,0.0188959,0.0153463,0.0185271,0.00978803
0,0.0799209,0.0373041,0.0613201,0.0675051,0.0541236,0,0.0469878,0.025063,0.0553827,0.0724363,0.0432226,0.0528748,0,0,0.0497795,0.0596268,0.0596637,0.0577908,0.0773071,0.0806713,0.065344,0.0709299,0.0412493,0.0531522,0.0514614,0.0483072,0,0.0494056,0.0349204,0.0426361,0.0596738,0,0,0.0470083,0.0534319,0.0362116,0.0536899,0.0508245,0.0437075,0.0574647,0.0409264,0.0437477,0.0526246,0.0490328,0.04595,0.0433833,0.0434166,0.0553936,0.0549985,0.0606586,0.0461821
1,0.0700193,0.0305039,0.0513023,0.0561654,0.0439399,0,0.0377772,0.0150771,0.0450226,0.0619718,0.0338932,0.04328,0,0,0.0395032,0.0503832,0.0505525,0.0472397,0.067039,0.0713291,0.0549727,0.0613631,0.0303093,0.0424403,0.0407567,0.0380525,0,0.0391376,0.0267898,0.0342918,0.0492021,0,0,0.036382,0.042575,0.0258687,0.0433834,0.0445174,0.0353342,0.0482738,0.0310063,0.0342122,0.0420948,0.0389151,0.0356264,0.0339973,0.0341494,0.0461966,0.0456411,0.0513045,0.0393238
2,0.0611773,0.0262634,0.0424251,0.0460447,0.0349059,0,0.0302371,0.00759613,0.0357799,0.0522744,0.0260511,0.0349918,0,0,0.03015,0.0421783,0.0426578,0.0377163,0.0576751,0.0629791,0.0455512,0.0526511,0.0207485,0.033085,0.0314128,0.0286246,0,0.0300794,0.0211782,0.0281763,0.039882,0,0,0.0268599,0.0328295,0.0174687,0.0341521,0.0376102,0.0274002,0.0396698,0.0227185,0.0251456,0.0328091,0.0296755,0.0260747,0.0260739,0.026389,0.0380728,0.0369567,0.0427989,0.0323011
3,0.0533744,0.0246801,0.0347201,0.0370684,0.0270358,0,0.0246454,0.00762145,0.0277111,0.0433854,0.0199967,0.0280861,0,0,0.0217378,0.0349332,0.0358977,0.0292207,0.0491912,0.0556002,0.037042,0.0447277,0.0126232,0.0250119,0.023362,0.0197746,0,0.0223493,0.0188944,0.0246603,0.031728,0,0,0.0184592,0.0241755,0.0124029,0.0260315,0.0300847,0.0201728,0.0317126,0.0165647,0.0166185,0.024682,0.0213816,0.017292,0.0196725,0.0202027,0.0310122,0.0289826,0.0351381,0.0253007
4,0.0465918,0.025253,0.0282366,0.0291564,0.0203637,0,0.0212869,0.0132423,0.0209272,0.0353698,0.0162275,0.0227001,0,0,0.0143737,0.0285643,0.0301583,0.0217964,0.0415717,0.0491711,0.0294382,0.0375715,0.00637234,0.0181454,0.0165335,0.0120957,0,0.0162188,0.0199732,0.0237347,0.0247783,0,0,0.0112572,0.0165878,0.0125809,0.0191092,0.0223719,0.0146329,0.0247795,0.0135358,0.00894045,0.017665,0.0143007,0.00944591,0.015012,0.0157575,0.0250402,0.0219186,0.0283769,0.0189789
5,0.0408109,0.0270782,0.0230015,0.0222344,0.0149524,0,0.0201756,0.0190796,0.0155843,0.0282784,0.0151359,0.0190284,0,0,0.00848074,0.0229694,0.025276,0.0155322,0.0348052,0.0436439,0.022773,0.0312097,0.0045124,0.0124774,0.0109499,0.00597052,0,0.012232,0.0231465,0.0247411,0.0191132,0,0,0.00564122,0.0100378,0.0164374,0.0135478,0.0151889,0.0120975,0.0192564,0.0141807,0.00361125,0.0120338,0.00923578,0.00379061,0.0125322,0.0133747,0.0203092,0.0162544,0.0227137,0.014171
6,0.0360071,0.0293559,0.0189876,0.0162394,0.0109331,0,0.0208154,0.0242023,0.0118802,0.0221726,0.0162715,0.0171826,0,0,0.00576181,0.0180149,0.0210476,0.0105407,0.0288836,0.038933,0.0171461,0.0256969,0.00741,0.00813719,0.00690723,0.0037557,0,0.0109908,0.0269682,0.0267423,0.0148645,0,0,0.00401012,0.00449735,0.0211844,0.00965397,0.00948255,0.0124308,0.0152097,0.0171731,0.0059477,0.0088896,0.00786941,0.00598758,0.0124362,0.0132032,0.0171473,0.0128528,0.0185458,0.0113066
7,0.0321482,0.0315817,0.0160933,0.0111394,0.00851579,0,0.0224314,0.0284405,0.00992309,0.017187,0.0185416,0.0169501,0,0,0.00773098,0.0135562,0.0172733,0.00694489,0.0238082,0.0349259,0.0127956,0.0211023,0.0105229,0.00556983,0.00531386,0.00681597,0,0.0120605,0.0305372,0.0290052,0.0121728,0,0,0.00688886,0.00056415,0.025662,0.00783002,0.00704924,0.0137782,0.0123311,0.0208719,0.0102358,0.00940319,0.00989186,0.0106857,0.0140264,0.0147031,0.0158605,0.0123032,0.016302,0.00997348
8,0.0291801,0.0334904,0.0141306,0.00697826,0.00772677,0,0.0243617,0.0317655,0.00939247,0.0135724,0.0210783,0.0177733,0,0,0.011264,0.00948306,0.013803,0.00483458,0.0195841,0.0314934,0.0101597,0.017496,0.0128041,0.00526706,0.00630789,0.010216,0,0.0141111,0.0334302,0.0311019,0.0109889,0,0,0.0100706,0.0038564,0.0294591,0.00789727,0.00879721,0.0149375,0.010185,0.0243849,0.0136517,0.0120067,0.0127049,0.0146188,0.0162662,0.0169654,0.0162329,0.0136725,0.0159047,0.00935753
