Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0350701,0.0330357,0.0177276,0.0139758,0.0114603,0,0.0174985,0.0254977,0.0107063,0.0145049,0.0305972,0.0140951,0,0,0.0218367,0.0186562,0.0175005,0.00817984,0.0199253,0.0270587,0.0187497,0.0238325,0.00958301,0.00722667,0.00662727,0.0123627,0,0.0297671,0.0230178,0.0310536,0.0162116,0,0,0.0107948,0.00821965,0.0220646,0.0176385,0.0258445,0.0155313,0.020254,0.0176829,0.0103226,0.013504,0.0127772,0.0120469,0.0146872,0.0157349,0.0169894,0.0140258,0.0160458,0.00899494
0,0.0485377,0.0310538,0.0381639,0.0318995,0.0246668,0,0.0198849,0.00784325,0.0189998,0.0376818,0.0140032,0.0223206,0,0,0.0164998,0.0273921,0.0309021,0.0224266,0.0414863,0.0490327,0.0293659,0.0354547,0.0184258,0.0188699,0.0182693,0.0184003,0,0.0203395,0.0124624,0.0236246,0.0198662,0,0,0.0111403,0.00856566,0.00921218,0.0335857,0.0377097,0.022568,0.0403884,0.00808418,0.017402,0.0219275,0.0211052,0.0161139,0.0144983,0.0183982,0.0247595,0.0195489,0.0270183,0.0304703
1,0.0431083,0.0319196,0.0333787,0.0249016,0.0202902,0,0.0163844,0.0118243,0.0137357,0.0318231,0.0145903,0.0190492,0,0,0.0115799,0.0225724,0.02648,0.0171681,0.0360567,0.0447458,0.0230411,0.0301157,0.0146398,0.0138529,0.0133804,0.0138159,0,0.0214949,0.0147346,0.0260157,0.0167512,0,0,0.00936554,0.00349146,0.0126244,0.0284184,0.032604,0.0183416,0.0357883,0.00606665,0.0131779,0.0158088,0.0158765,0.0121016,0.0094503,0.0130432,0.0179327,0.0141134,0.0204395,0.0272693
2,0.0384559,0.0329989,0.0291868,0.0187344,0.0165585,0,0.0149319,0.0161648,0.00919086,0.0263611,0.0172247,0.0176868,0,0,0.00865121,0.0182635,0.0225979,0.012598,0.0309742,0.0407049,0.0173747,0.0253682,0.0127058,0.0101255,0.00976824,0.0107494,0,0.023758,0.0177766,0.0287949,0.0152293,0,0,0.0100134,0.00245232,0.0174046,0.0239391,0.0286206,0.0149536,0.0317067,0.00943622,0.0100642,0.0114813,0.0120084,0.00998199,0.00677586,0.0106538,0.0132003,0.0102653,0.0155167,0.0243962
3,0.0346231,0.0341646,0.0255779,0.0133285,0.0135144,0,0.0152727,0.0201549,0.00568812,0.0215345,0.0206173,0.0179032,0,0,0.00844578,0.0143707,0.0191788,0.00868205,0.0263065,0.0369928,0.012508,0.0212202,0.0123572,0.00799345,0.00776045,0.00878873,0,0.0264518,0.0208301,0.0315533,0.015116,0,0,0.0120899,0.00610624,0.0218743,0.0201775,0.0260373,0.0124629,0.0280691,0.0132428,0.00807971,0.00924497,0.00970625,0.00947425,0.00710774,0.0111592,0.0110223,0.00833029,0.0125012,0.0219814
4,0.0316373,0.0353139,0.0225488,0.00867749,0.0111915,0,0.0166135,0.0236132,0.00413099,0.0176834,0.0240188,0.0189749,0,0,0.0102368,0.0108276,0.0161517,0.0054655,0.0221381,0.0337285,0.0088356,0.0177618,0.0129008,0.00759353,0.00748998,0.00875393,0,0.0291207,0.023567,0.034027,0.0158845,0,0,0.0145312,0.00947374,0.0255126,0.0171634,0.0248109,0.0109453,0.0247915,0.0161202,0.00712793,0.00875579,0.00888457,0.00973338,0.00877656,0.0127388,0.0108984,0.00797177,0.0112466,0.0201353
5,0.0294572,0.0363571,0.0200908,0.00498275,0.00956735,0,0.0182073,0.0265056,0.00482043,0.0150645,0.0270791,0.0202435,0,0,0.0126802,0.00759184,0.0134325,0.00305725,0.0185314,0.0309597,0.00719177,0.0151419,0.0136389,0.00837675,0.00837056,0.00980399,0,0.0315203,0.025871,0.0360866,0.0170015,0,0,0.0168174,0.0122374,0.0282022,0.0148746,0.0245708,0.0102974,0.021845,0.018052,0.00689278,0.00901458,0.00894471,0.0100732,0.0103013,0.0139976,0.0115198,0.00823074,0.0110675,0.0187558
6,0.0279716,0.037221,0.0181945,0.00331166,0.00854829,0,0.0196297,0.0288549,0.00614359,0.0137057,0.0296529,0.0213191,0,0,0.0151108,0.00470721,0.0109529,0.00181739,0.0155362,0.0286469,0.0079829,0.0135007,0.0141176,0.00956097,0.00961379,0.010922,0,0.0335534,0.027726,0.0377046,0.0181407,0,0,0.0187596,0.0144141,0.0300234,0.0132257,0.0248965,0.0102182,0.0192565,0.0193494,0.00700926,0.00931761,0.00925109,0.010258,0.0112606,0.0144909,0.0120394,0.00847032,0.0112629,0.0176383
7,0.0270303,0.0378488,0.0168437,0.00459177,0.00799585,0,0.0207072,0.0306979,0.00715262,0.0133421,0.0316978,0.0220319,0,0,0.0172978,0.00262493,0.00869178,0.00207446,0.0132083,0.0266925,0.0100864,0.0128413,0.0141272,0.0107008,0.0107766,0.0117524,0,0.0352106,0.0291552,0.0389144,0.0191615,0,0,0.0203167,0.0160765,0.0311482,0.0120744,0.02548,0.0103869,0.0170764,0.0203567,0.00724299,0.00947646,0.00948015,0.0103206,0.011602,0.01421,0.0121441,0.00852583,0.0113871,0.016625
8,0.0264858,0.0382015,0.0159945,0.00669106,0.00778108,0,0.0214062,0.0320663,0.00761494,0.0135559,0.0332258,0.0223475,0,0,0.0191784,0.00287358,0.00668085,0.0027954,0.0116017,0.0249755,0.0124474,0.0129478,0.0136532,0.0116324,0.011686,0.0122564,0,0.0365288,0.0301903,0.0397762,0.0200265,0,0,0.0215094,0.0173115,0.0317707,0.011245,0.0261255,0.0106064,0.0153487,0.0213146,0.00749156,0.00956391,0.00957559,0.0103738,0.0114088,0.0133174,0.0117444,0.00846402,0.0112014,0.0156551
