Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0370861,0.0368534,0.0146889,0.0148214,0.0118911,0,0.0176951,0.0237247,0.0129113,0.0175054,0.0271379,0.0176843,0,0,0.0215514,0.01819,0.016897,0.00934011,0.0217583,0.0284883,0.0188371,0.0238714,0.0106677,0.00815568,0.00810807,0.0165812,0,0.025078,0.022155,0.0259063,0.0191664,0,0,0.0107852,0.00844687,0.0157501,0.0163047,0.0282882,0.0241045,0.029309,0.021015,0.0173848,0.0154086,0.0168351,0.0228741,0.0272481,0.0295612,0.028767,0.0280259,0.0265484,0.0191276
0,0.0779909,0.0339636,0.0537085,0.0598657,0.0493936,0,0.0448802,0.0247912,0.0511163,0.0701336,0.0366717,0.0428559,0,0,0.0430724,0.0519735,0.0528385,0.0521905,0.0723544,0.0768703,0.0594005,0.0636766,0.0347531,0.0467381,0.0442344,0.0496927,0,0.0394976,0.0283876,0.0292377,0.0455345,0,0,0.0339279,0.0392586,0.0439341,0.0502283,0.0478282,0.0391974,0.0528499,0.0242205,0.0358608,0.0411647,0.0409616,0.0363778,0.0376754,0.0302416,0.0418225,0.0578515,0.0525139,0.0411318
1,0.0687531,0.0282487,0.0442576,0.0488203,0.0394702,0,0.0356173,0.0160163,0.0416297,0.0605837,0.0282461,0.0334896,0,0,0.0327577,0.0425665,0.0437134,0.042239,0.0625209,0.0681067,0.0481643,0.0533134,0.0242936,0.0362387,0.0336517,0.0396772,0,0.0308234,0.020036,0.0232051,0.0356817,0,0,0.0247042,0.0293461,0.0339469,0.0405774,0.0414602,0.030521,0.0432677,0.0162775,0.027935,0.0326293,0.0319775,0.0286481,0.0321173,0.0272844,0.0371005,0.0497522,0.0458036,0.0352941
2,0.060462,0.0254625,0.0360058,0.0390924,0.0306317,0,0.0280149,0.0100819,0.0329817,0.0513404,0.0219683,0.0256537,0,0,0.0235328,0.0342562,0.0356826,0.0333556,0.0535218,0.060188,0.0379843,0.0440288,0.0155299,0.0273626,0.0246929,0.0308531,0,0.0238174,0.0150384,0.0205977,0.0270449,0,0,0.0168298,0.0205364,0.0251184,0.0320288,0.0356956,0.0230328,0.0351019,0.0101816,0.0212966,0.0249274,0.0239192,0.022255,0.0276308,0.025273,0.032956,0.0424028,0.0397431,0.0303927
3,0.0531115,0.0255148,0.0289792,0.0305695,0.0229139,0,0.0224304,0.0097923,0.0252722,0.0425815,0.0184222,0.0196354,0,0,0.015412,0.0270206,0.0287765,0.0255166,0.0453894,0.0531018,0.0288267,0.0358122,0.00869375,0.0199365,0.0172032,0.0226282,0,0.0189777,0.0146683,0.0213201,0.0197064,0,0,0.0109175,0.0129127,0.0177998,0.0246386,0.0303142,0.0168759,0.0284404,0.00817879,0.0163171,0.0181924,0.0169403,0.0176904,0.0243132,0.0241056,0.0293818,0.035898,0.0343389,0.0263417
4,0.0467135,0.0275219,0.0231957,0.0231414,0.0163716,0,0.0192018,0.0138304,0.0186564,0.034562,0.0178138,0.0159527,0,0,0.00855378,0.0208434,0.0230143,0.0187703,0.0381847,0.0468673,0.0206747,0.0287114,0.00523812,0.0137637,0.0110228,0.0154724,0,0.0168436,0.017582,0.024078,0.0138957,0,0,0.00868096,0.00694475,0.0128222,0.018505,0.0251466,0.0123961,0.0233416,0.0109774,0.0135934,0.0127763,0.0114469,0.0156379,0.0222025,0.0236441,0.0264333,0.0304014,0.0296384,0.0231193
5,0.0412706,0.0303714,0.0186219,0.0167157,0.011048,0,0.0182635,0.0186109,0.0132673,0.0274973,0.0193757,0.0149729,0,0,0.00408055,0.0156495,0.0183126,0.013208,0.0319383,0.0414569,0.0135229,0.0228145,0.00686645,0.00875803,0.00616697,0.0096022,0,0.0172673,0.0214001,0.0275367,0.0101492,0,0,0.0106475,0.0049605,0.0114432,0.0137395,0.0202191,0.0100168,0.0196719,0.0152278,0.0132757,0.00949445,0.00832802,0.0161363,0.0211794,0.0237336,0.0242241,0.0260828,0.0257359,0.0208483
6,0.0367659,0.033271,0.0151664,0.0112321,0.00702713,0,0.0189536,0.0229626,0.00925088,0.021585,0.0219437,0.0161491,0,0,0.0055541,0.0113035,0.0144879,0.00895442,0.0266389,0.0367907,0.00745522,0.0182418,0.00990359,0.00514482,0.0034414,0.00542633,0,0.0192222,0.0249888,0.03093,0.00911697,0,0,0.0141357,0.0077783,0.0133271,0.0104532,0.0157384,0.00970648,0.0171406,0.0192645,0.0144347,0.0091736,0.00827707,0.0180917,0.0209534,0.0241951,0.0228357,0.0230283,0.0227427,0.0196112
7,0.0331571,0.0357946,0.0126789,0.00670328,0.00457894,0,0.0204278,0.0266077,0.00680331,0.0170628,0.0247134,0.0183409,0,0,0.00930421,0.00766227,0.0113129,0.00618381,0.0222355,0.0327643,0.00334127,0.0151186,0.0124029,0.00393998,0.00436554,0.00425791,0,0.0216755,0.0279917,0.0339004,0.0102695,0,0,0.0175293,0.0112368,0.0164132,0.0086642,0.0120971,0.0106882,0.0153978,0.0226285,0.0159251,0.0108735,0.00997101,0.020258,0.0211377,0.024803,0.0221814,0.0211259,0.0206917,0.01927
8,0.030373,0.0377627,0.010955,0.00346501,0.00402721,0,0.0220821,0.0294973,0.00592184,0.014193,0.0272776,0.0207015,0,0,0.0127805,0.00467665,0.00858058,0.00500991,0.018639,0.0292751,0.00467138,0.0134741,0.0140251,0.00519574,0.00655682,0.00572496,0,0.0240348,0.0303282,0.0362973,0.012181,0,0,0.0203659,0.014089,0.0193843,0.00810311,0.00991174,0.0122239,0.0141145,0.0251732,0.0171339,0.0129769,0.0118554,0.0218691,0.0213594,0.0252891,0.0219595,0.0200357,0.0194359,0.0194957
