Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.03038,0.0327934,0.0159827,0.0157398,0.0130584,0,0.0186004,0.0248875,0.0139064,0.0195417,0.0257521,0.0190283,0,0,0.0218516,0.018468,0.0166703,0.0101564,0.0213702,0.0277647,0.0181152,0.0242027,0.0120834,0.00829855,0.00807268,0.0136799,0,0.0217584,0.0238649,0.0272131,0.0171406,0,0,0.0112604,0.00926296,0.0191749,0.015223,0.0158123,0.0146698,0.0186958,0.0211439,0.0121682,0.0156263,0.0140488,0.0152127,0.0184076,0.0180584,0.0213648,0.019216,0.0215644,0.00982589
0,0.074129,0.0408272,0.0567012,0.0640566,0.0546049,0,0.0442854,0.0232879,0.0564672,0.0738035,0.0340776,0.0475031,0,0,0.0492183,0.0560827,0.0559381,0.0578195,0.0760844,0.078759,0.0634847,0.06802,0.0388364,0.0469056,0.0451755,0.0490446,0,0.0447514,0.0315179,0.0375963,0.0535264,0,0,0.0453805,0.0501917,0.0385972,0.0485215,0.0421405,0.0399422,0.0529097,0.0402951,0.039401,0.0511122,0.0465494,0.0422033,0.0455462,0.0445569,0.0579222,0.0587269,0.0639945,0.0401332
1,0.0640497,0.0334387,0.0464443,0.0525331,0.0442916,0,0.0348188,0.0131369,0.0461297,0.0632079,0.0246673,0.0384084,0,0,0.0388749,0.0461424,0.0460688,0.0473638,0.0658354,0.0690903,0.0523842,0.0575003,0.028022,0.036826,0.0350064,0.0380035,0,0.0350492,0.0234368,0.0297576,0.04318,0,0,0.0351779,0.0398494,0.0287688,0.0383446,0.0368156,0.0319389,0.0443847,0.0306038,0.0304115,0.040566,0.0369164,0.0319978,0.0373442,0.0361807,0.0494139,0.0504023,0.0551913,0.0345462
2,0.0550636,0.0283666,0.0373473,0.0422365,0.0350724,0,0.027112,0.00555946,0.0369649,0.0534167,0.0172608,0.030989,0,0,0.0296289,0.0373105,0.0374703,0.0379329,0.0565644,0.0604654,0.0423672,0.048075,0.0186766,0.0279337,0.0260287,0.0286667,0,0.0266929,0.0183388,0.0244263,0.0340377,0,0,0.0263076,0.0306426,0.0206174,0.0293169,0.03066,0.0242733,0.0365659,0.0225309,0.0217962,0.0311803,0.0281456,0.0227204,0.030659,0.0295096,0.0420902,0.04267,0.0472979,0.0287181
3,0.0471312,0.0258443,0.0294349,0.0330949,0.0269552,0,0.0215518,0.00743306,0.0289824,0.0444563,0.0127977,0.0254606,0,0,0.0215089,0.0295417,0.030093,0.0295058,0.0482454,0.0528516,0.0334003,0.0396742,0.0108604,0.0201955,0.0182048,0.0203132,0,0.0198777,0.0171304,0.022009,0.0261245,0,0,0.0189049,0.0225929,0.0147186,0.0214852,0.0237131,0.0172949,0.0294898,0.0165512,0.0136896,0.0228935,0.0203522,0.0143396,0.0254443,0.024485,0.0358518,0.035577,0.0402614,0.02306
4,0.040212,0.0256216,0.0227567,0.0250482,0.0199669,0,0.0185734,0.0138342,0.0222232,0.0363867,0.0123678,0.0220541,0,0,0.0146529,0.022783,0.0238672,0.0220885,0.0408565,0.0462079,0.0254605,0.032246,0.00516617,0.0135969,0.0115034,0.0130265,0,0.015023,0.0191815,0.0222527,0.0195096,0,0,0.0132849,0.0157549,0.0121716,0.014985,0.0165548,0.0121827,0.0235187,0.0136092,0.00653519,0.015775,0.0139489,0.00692565,0.0216978,0.020984,0.030568,0.029286,0.0340488,0.0184483
5,0.0342736,0.026906,0.0173606,0.0180525,0.014127,0,0.01817,0.0198102,0.0167608,0.0292858,0.015,0.0207902,0,0,0.00959359,0.0169595,0.0186843,0.015718,0.034373,0.0404717,0.0185457,0.0257805,0.00480498,0.00821171,0.00598588,0.00677564,0,0.0127347,0.0226894,0.0241782,0.0143651,0,0,0.0101307,0.0103208,0.0132858,0.0101474,0.0100178,0.0104277,0.0189308,0.0142144,0.00320484,0.010382,0.0100171,0.00203029,0.0194527,0.0188846,0.0261912,0.0240702,0.0287263,0.0155689
6,0.0292943,0.0288245,0.0132857,0.0120939,0.00945707,0,0.0195664,0.0248815,0.0127259,0.023271,0.0186903,0.0212552,0,0,0.00773956,0.0119701,0.0143937,0.0104568,0.0287664,0.0355579,0.012726,0.020325,0.0082025,0.00451822,0.00261793,0.00184267,0,0.0130556,0.026385,0.0267812,0.011036,0,0,0.00997239,0.00694291,0.0163471,0.00764458,0.00558141,0.0114763,0.0156637,0.0170746,0.00704882,0.0082971,0.00978828,0.00615821,0.01863,0.0180234,0.0228032,0.0202592,0.0244711,0.0142345
7,0.0252529,0.0307692,0.0105374,0.00726303,0.00604923,0,0.0217701,0.028983,0.0102674,0.0185299,0.0224117,0.0227559,0,0,0.00946714,0.00769947,0.0108252,0.00639246,0.0240027,0.0313605,0.0083151,0.0159984,0.0113618,0.00408294,0.00430117,0.00337411,0,0.014942,0.0296752,0.0294281,0.00983509,0,0,0.0118042,0.00662619,0.0197759,0.00773614,0.00623395,0.0131571,0.0133871,0.0205684,0.0109521,0.00999635,0.0119526,0.0107603,0.0188889,0.0181109,0.0205394,0.0180474,0.0214704,0.0136011
8,0.0221109,0.0324221,0.00899974,0.00415307,0.00420007,0,0.024096,0.032135,0.00931573,0.0153166,0.0257846,0.0246659,0,0,0.0125731,0.00406705,0.00783398,0.00370602,0.0200403,0.0277588,0.00626135,0.0129911,0.0136462,0.00602034,0.00713687,0.00668564,0,0.0172958,0.032311,0.0317943,0.0103641,0,0,0.014185,0.00841121,0.0228546,0.00915436,0.00974867,0.0144406,0.0117475,0.0237996,0.0137544,0.0129379,0.0143765,0.0144126,0.0196928,0.0187305,0.019386,0.0172267,0.0197246,0.0130236
9,0.0197957,0.0336638,0.0083507,0.00428823,0.00406513,0,0.0261745,0.0344051,0.00936513,0.0138085,0.0286601,0.0265659,0,0,0.0157343,0.00141806,0.00535646,0.00276325,0.0168309,0.0246283,0.00720947,0.0114703,0.0149712,0.00808332,0.00950234,0.00916555,0,0.0195358,0.0342156,0.0337307,0.0116431,0,0,0.0163933,0.0105476,0.0252836,0.0107086,0.0132656,0.015249,0.0104988,0.0263462,0.0154798,0.0155,0.0162029,0.0170244,0.0205164,0.0194339,0.0190331,0.0172057,0.0189275,0.0123257
10,0.0181968,0.0344886,0.00817001,0.00637241,0.00480132,0,0.0278238,0.035898,0.00976915,0.0138181,0.0309746,0.0282133,0,0,0.0185836,0.0024918,0.00347088,0.00317139,0.0143255,0.021854,0.00963386,0.0113326,0.0154045,0.00975179,0.0112992,0.0107988,0,0.0214258,0.0354132,0.0351823,0.0129541,0,0,0.018155,0.0123583,0.0269534,0.011995,0.0162035,0.0157863,0.00949176,0.0280558,0.0163291,0.0172271,0.0172794,0.0186409,0.0209897,0.0198509,0.0190057,0.017379,0.0186132,0.0115695
11,0.0171806,0.0349442,0.00814611,0.00855245,0.00559406,0,0.0289675,0.0367416,0.0101083,0.0147784,0.0327041,0.0294811,0,0,0.0210381,0.00458794,0.00248725,0.0038429,0.0124855,0.0193456,0.012316,0.0121273,0.0151471,0.0109714,0.0125738,0.0116845,0,0.0228938,0.0359871,0.0361479,0.0139782,0,0,0.0193812,0.0136711,0.0278747,0.0129661,0.018451,0.01624,0.00865922,0.0289779,0.016555,0.0181109,0.0177089,0.0194122,0.0209445,0.0197679,0.0189321,0.017395,0.0184107,0.0108355
12,0.0166074,0.0350905,0.0081474,0.0104354,0.00618564,0,0.0295985,0.0370731,0.0102148,0.0160975,0.0338548,0.0303196,0,0,0.0231007,0.00626334,0.00264426,0.00440354,0.0112869,0.0170411,0.0149015,0.0133491,0.0145196,0.0117776,0.0133989,0.0119741,0,0.0239508,0.0360508,0.0366632,0.0146246,0,0,0.0200749,0.014476,0.0281495,0.0136818,0.0200273,0.0166926,0.00800965,0.0293048,0.0164051,0.018333,0.0176805,0.0195653,0.0204009,0.0191581,0.0186566,0.0171564,0.0181313,0.0101538
13,0.0163511,0.0349751,0.00816637,0.0119672,0.00655124,0,0.0297592,0.037023,0.0100837,0.0173881,0.0344613,0.0307318,0,0,0.0248063,0.00743485,0.00341493,0.00484067,0.0107064,0.0149113,0.0173049,0.0146615,0.0138879,0.0122279,0.013849,0.0118414,0,0.024651,0.0357255,0.0367896,0.0149167,0,0,0.0202955,0.0148278,0.0279418,0.0142078,0.0210118,0.0171304,0.00758987,0.0292827,0.0160813,0.0181399,0.0173943,0.0193456,0.0195097,0.0181545,0.018176,0.0167136,0.017705,0.00952006
14,0.016311,0.0346247,0.00823977,0.0131544,0.00674246,0,0.0295267,0.0367044,0.00980439,0.0184688,0.0345892,0.0307592,0,0,0.0262007,0.00817859,0.00432095,0.00521433,0.0106813,0.012965,0.0194954,0.015891,0.0135554,0.0123841,0.0139922,0.0114513,0,0.0250669,0.0351275,0.0366052,0.0149361,0,0,0.0201355,0.0148121,0.0274428,0.0145816,0.0215071,0.0174923,0.00741949,0.029124,0.0157159,0.0177631,0.0170169,0.0189595,0.0184696,0.016977,0.0175393,0.0161635,0.0171103,0.00892477
15,0.0164187,0.03405,0.00839493,0.0140287,0.00684031,0,0.028996,0.0362056,0.00950326,0.0192957,0.0343316,0.0304661,0,0,0.0273257,0.00866246,0.00519954,0.00558435,0.0110765,0.0112525,0.0214359,0.0169603,0.013681,0.0123031,0.0138845,0.0109315,0,0.0252747,0.0343615,0.0361935,0.0147899,0,0,0.0196961,0.014526,0.0268325,0.0148143,0.0216121,0.0177195,0.00745772,0.0289527,0.0153666,0.0173676,0.0166528,0.0185386,0.0174562,0.0158492,0.0168061,0.0155862,0.0163642,0.00836704
16,0.0166375,0.0332595,0.00863409,0.0146483,0.00693951,0,0.0282665,0.0355894,0.00928352,0.019882,0.0337969,0.0299292,0,0,0.0282111,0.00908274,0.00594924,0.0059765,0.0116968,0.0098608,0.0230725,0.0178424,0.0142709,0.0120327,0.0135702,0.0103595,0,0.0253439,0.0335176,0.0356329,0.0145867,0,0,0.0190661,0.014064,0.0262489,0.0149086,0.0214118,0.0177856,0.00763026,0.0287963,0.0150349,0.0170293,0.0163379,0.018139,0.0165854,0.0149302,0.0160531,0.0150211,0.0155361,0.00784918
