Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0154834,0.0236002,0.0161574,0.00557603,0.00856658,0,0.020421,0.0157639,0.00983245,0.01973,0.0180204,0.0153151,0,0,0.0289419,0.0132391,0.0107097,0.00903505,0.0145975,0.0161755,0.0141563,0.0164277,0.0115291,0.00644222,0.00472201,0.00616955,0,0.0235054,0.0165915,0.016182,0.0217272,0,0,0.00654702,0.00562059,0.0210759,0.0125952,0.0102751,0.0159503,0.0225529,0.0255001,0.0110155,0.0141029,0.00960953,0.0131387,0.0109238,0.00857582,0.0102004,0.0129173,0.011763,0.00899225
0,0.0241932,0.0324886,0.0212336,0.0156068,0.00712444,0,0.0313706,0.0177122,0.0189164,0.0220488,0.0296394,0.0189574,0,0,0.0292321,0.0295024,0.0194055,0.0181069,0.021454,0.024507,0.0238391,0.0319843,0.0098935,0.00594251,0.00224847,0.00690682,0,0.0173838,0.0209462,0.0182841,0.0196088,0,0,0.00668842,0.00511129,0.0268541,0.0193614,0.0144887,0.0181167,0.0249709,0.0188335,0.016015,0.0161329,0.00796983,0.0195362,0.0123081,0.012938,0.0136087,0.0145449,0.0147328,0.00220918
1,0.0239948,0.0326332,0.0209466,0.015412,0.00697205,0,0.031392,0.0178348,0.0188781,0.0219062,0.0298414,0.0192361,0,0,0.0292623,0.0294828,0.0194693,0.0179859,0.0213846,0.0244524,0.0237592,0.0324104,0.0100749,0.00576174,0.00213988,0.00669964,0,0.0173767,0.0209224,0.0185407,0.0196767,0,0,0.00648656,0.00492414,0.0269954,0.0191427,0.0142614,0.0179534,0.0247285,0.0189755,0.015894,0.0161343,0.00793497,0.0194377,0.0120661,0.0127478,0.0134441,0.0144323,0.0145364,0.00221854
2,0.0237597,0.0327894,0.0207094,0.0152146,0.00683276,0,0.0314374,0.017911,0.0188377,0.0217104,0.0300423,0.0194222,0,0,0.0292986,0.0294705,0.0195039,0.0178601,0.0213075,0.0243848,0.0236755,0.0324819,0.0102225,0.00558984,0.00198568,0.00650108,0,0.0173474,0.0209757,0.0187101,0.0197868,0,0,0.00628863,0.00469943,0.027142,0.0188877,0.0140457,0.0177881,0.0244921,0.0190931,0.0158012,0.0161385,0.00807651,0.0193669,0.0118848,0.0125528,0.0132556,0.014256,0.0143803,0.00224369
3,0.0235175,0.0329568,0.0204893,0.0150165,0.00670044,0,0.0314741,0.0179576,0.0187985,0.0215085,0.0302584,0.0195042,0,0,0.0293408,0.0294622,0.0195207,0.0177264,0.0212231,0.0243088,0.0236218,0.0321809,0.0103888,0.00541704,0.00181719,0.00631333,0,0.0173464,0.0210727,0.0188125,0.0199187,0,0,0.00606873,0.004444,0.0272971,0.0186408,0.0138419,0.0176215,0.0242609,0.0191912,0.0157072,0.0161137,0.00824031,0.0193063,0.0117342,0.0123553,0.0130782,0.0140716,0.0142793,0.0022916
4,0.0232807,0.033128,0.0202596,0.0148196,0.00655734,0,0.031487,0.0180221,0.018762,0.0213477,0.0304955,0.0195449,0,0,0.0293856,0.0294525,0.0195371,0.0175839,0.0211318,0.0242368,0.0235859,0.0318404,0.0105899,0.00522313,0.00162442,0.00613706,0,0.0174268,0.0211398,0.0188977,0.0200133,0,0,0.00583332,0.00421822,0.0274408,0.018427,0.0136418,0.0174745,0.0240311,0.0192824,0.0155711,0.0160691,0.00826515,0.0192304,0.0115877,0.0121929,0.0129248,0.0139407,0.0141866,0.00237685
5,0.0230361,0.0332819,0.0200312,0.0146246,0.00640126,0,0.0315074,0.0181351,0.018726,0.0212083,0.0307143,0.0196456,0,0,0.0294322,0.0294426,0.0195654,0.0174437,0.0210399,0.0241629,0.0235022,0.0319239,0.0107635,0.00499175,0.00132366,0.00596994,0,0.0175515,0.0211482,0.0190008,0.020046,0,0,0.00562708,0.00410337,0.0275573,0.0182148,0.013438,0.0173705,0.0238023,0.0193777,0.0154167,0.0160842,0.00819755,0.019146,0.0114438,0.0120938,0.0127644,0.013832,0.0140467,0.00249779
6,0.0227982,0.0333927,0.0198091,0.0144386,0.00626769,0,0.0315473,0.0182752,0.0186909,0.021057,0.0308591,0.0198016,0,0,0.0294926,0.0294384,0.0196064,0.0173227,0.0209567,0.0240694,0.0233816,0.0323613,0.0108808,0.00474619,0.000980449,0.00580462,0,0.017622,0.0211365,0.0191307,0.0200581,0,0,0.005454,0.00406555,0.0276881,0.0179891,0.013239,0.0172896,0.0235785,0.0194875,0.0153089,0.0161984,0.00818307,0.0190861,0.0113048,0.0120153,0.0126054,0.0136933,0.0139013,0.00262321
7,0.0225937,0.033467,0.019579,0.014274,0.00618261,0,0.031568,0.0184022,0.0186615,0.020905,0.030932,0.0199094,0,0,0.0295838,0.0294351,0.0196486,0.0172277,0.0208829,0.0239704,0.0233131,0.0325771,0.010996,0.00453136,0.000824712,0.00563585,0,0.0176104,0.0211363,0.0192774,0.0200821,0,0,0.00527226,0.00395752,0.0278756,0.0177787,0.0130581,0.0171862,0.0233606,0.0196155,0.0152281,0.0163344,0.00826117,0.019066,0.0111871,0.0119011,0.0124968,0.0135717,0.0138097,0.00273369
8,0.0224097,0.033557,0.0193381,0.0141347,0.00610448,0,0.0315332,0.0184962,0.0186398,0.0207668,0.030993,0.0199491,0,0,0.0296955,0.0294121,0.0196841,0.0171553,0.0208168,0.023906,0.0233149,0.032305,0.011157,0.0043506,0.000888039,0.00547062,0,0.0175985,0.0211618,0.019392,0.0201266,0,0,0.00506991,0.00375497,0.0280781,0.0175989,0.0128916,0.0170443,0.0231468,0.0197369,0.0151023,0.0163964,0.00837048,0.0190794,0.0111205,0.0117587,0.0124351,0.013541,0.0137535,0.00285329
