Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0122074,0.0273098,0.0178226,0.00807235,0.0073907,0,0.0188546,0.0153375,0.0131832,0.0218157,0.0196007,0.0147363,0,0,0.0321566,0.0187184,0.0152529,0.00887607,0.0177527,0.0197201,0.0156834,0.0210871,0.011202,0.00655503,0.00530854,0.0072608,0,0.0244989,0.0161059,0.0200627,0.0175757,0,0,0.00675702,0.00583235,0.0192301,0.0123335,0.00738301,0.0153217,0.0227421,0.0261387,0.00906066,0.0131011,0.00887423,0.0116577,0.0131974,0.0108838,0.0134001,0.0147427,0.0146813,0.0107192
0,0.0232378,0.0359131,0.023365,0.0171462,0.00760591,0,0.0197437,0.0179119,0.0225474,0.0253387,0.0237421,0.0138921,0,0,0.0214193,0.0257582,0.0209173,0.0124938,0.0287135,0.0322904,0.0236532,0.0325673,0.0150887,0.00988696,0.00490219,0.0100443,0,0.0250826,0.0150528,0.0192085,0.0259896,0,0,0.0101044,0.00728002,0.023138,0.0224389,0.0151583,0.0185763,0.0281606,0.0190956,0.0202229,0.0199548,0.0151963,0.0253189,0.0257211,0.0292582,0.0276246,0.0323447,0.0295486,0.0062856
1,0.0231815,0.0361382,0.0232666,0.0169833,0.00744412,0,0.0197113,0.0178042,0.0224763,0.0251448,0.0237086,0.0138908,0,0,0.0214475,0.0258105,0.0208103,0.0123168,0.028692,0.0323174,0.0234606,0.0326803,0.0151407,0.00961491,0.00460116,0.00998953,0,0.0248719,0.0149446,0.0192263,0.0257068,0,0,0.00982175,0.00702408,0.0231965,0.0222822,0.0149862,0.018618,0.0279708,0.0190729,0.0205398,0.0201029,0.015096,0.0252822,0.0259059,0.0294488,0.0277594,0.0324848,0.0294154,0.00638495
2,0.0231258,0.0362555,0.0231007,0.0167971,0.0071903,0,0.0196708,0.0176887,0.0223763,0.0249689,0.0236855,0.0138899,0,0,0.0214431,0.0258856,0.020734,0.0121004,0.0285998,0.032296,0.0232515,0.032658,0.0151554,0.00935123,0.00430206,0.00982559,0,0.0247338,0.0148824,0.0192165,0.0254134,0,0,0.00951538,0.0067661,0.0233711,0.0220998,0.0148015,0.0185278,0.0277759,0.0190918,0.0205649,0.0200632,0.0151352,0.0252452,0.0259906,0.0296272,0.0277664,0.0325685,0.0294133,0.0064853
3,0.023057,0.0361787,0.0228842,0.0165867,0.00688498,0,0.0196479,0.0175665,0.0222457,0.0247987,0.0236865,0.0138878,0,0,0.0214499,0.0259379,0.0207947,0.0118945,0.0284446,0.0322239,0.0231068,0.0325595,0.0151494,0.00910912,0.00401523,0.00964225,0,0.0246608,0.0148501,0.0192757,0.025117,0,0,0.00920173,0.00650706,0.0235898,0.0219535,0.0145982,0.0183534,0.0275737,0.019138,0.0205145,0.0198643,0.0152259,0.0252045,0.0260202,0.0297315,0.0276504,0.0326126,0.0294962,0.00657654
4,0.0229564,0.035995,0.022662,0.0163609,0.00662528,0,0.0196712,0.0174506,0.0220874,0.0246208,0.0237114,0.0138735,0,0,0.0214932,0.0258899,0.0209302,0.0117343,0.0282542,0.0321108,0.0231147,0.0325088,0.0151353,0.00890438,0.0037608,0.00955527,0,0.0246251,0.014831,0.0195542,0.0248643,0,0,0.00892219,0.006249,0.0237652,0.021893,0.0143778,0.0181612,0.0273638,0.0191565,0.0205108,0.0196338,0.0150631,0.0251271,0.0260411,0.0296796,0.0274876,0.0326414,0.0295735,0.00663976
5,0.0228153,0.0359418,0.0224889,0.0161273,0.00646856,0,0.0197241,0.01735,0.0219053,0.0244335,0.0237453,0.0138237,0,0,0.021555,0.0257174,0.0209303,0.0115863,0.0280642,0.0319787,0.0232465,0.0325442,0.0151019,0.0087346,0.00354497,0.00954687,0,0.0245964,0.0148185,0.0199793,0.024704,0,0,0.00870506,0.00600044,0.0238988,0.0218727,0.0141525,0.0179862,0.0271473,0.0191024,0.0204103,0.0194703,0.0145179,0.0249744,0.0260279,0.0295087,0.0273899,0.0326521,0.0295824,0.00667433
6,0.0226411,0.0360307,0.0223883,0.0158841,0.00637663,0,0.0197701,0.0172533,0.0216981,0.024233,0.0237925,0.0137092,0,0,0.0216257,0.025481,0.0207807,0.0114229,0.0278992,0.0318519,0.0234033,0.0325708,0.0150418,0.00859009,0.0033799,0.00950889,0,0.0245329,0.0147983,0.0202474,0.0246015,0,0,0.0085471,0.00576912,0.0240457,0.0217989,0.0139277,0.0178243,0.0269226,0.0189851,0.0202088,0.0193405,0.0139339,0.0247528,0.0259232,0.0293446,0.0273899,0.0326116,0.0295158,0.00670031
7,0.0224559,0.0360372,0.0222949,0.0156325,0.00625905,0,0.0198225,0.0171526,0.0214618,0.024008,0.0238624,0.0135218,0,0,0.021706,0.025264,0.0205886,0.0112684,0.0277499,0.0317266,0.0235416,0.0324876,0.0149771,0.0084649,0.00329922,0.00940423,0,0.0243818,0.0147706,0.0202464,0.02449,0,0,0.0084228,0.00555799,0.0242092,0.0216203,0.0136884,0.0176172,0.0266848,0.0188048,0.0200646,0.0191353,0.0135849,0.0244807,0.0257224,0.0292222,0.0274127,0.0324891,0.0293916,0.00672433
8,0.0222948,0.0358861,0.0220784,0.0153799,0.00605561,0,0.0199191,0.0170588,0.0211979,0.0237601,0.0239397,0.013343,0,0,0.0217808,0.0250849,0.0203799,0.0111269,0.0275844,0.0315676,0.0236504,0.0322689,0.0149275,0.00834488,0.00329978,0.00929396,0,0.0241592,0.0147601,0.0201725,0.0243993,0,0,0.00829324,0.00539499,0.0243241,0.0213605,0.0134119,0.0172976,0.026431,0.0185257,0.0198988,0.0187382,0.0132657,0.0241381,0.0254661,0.0290692,0.0273693,0.032287,0.0292215,0.00672955
9,0.0221935,0.0357847,0.0217151,0.0151281,0.00579762,0,0.0200281,0.0169734,0.0209099,0.0235083,0.0240014,0.0133059,0,0,0.0218241,0.0248417,0.0202088,0.0109589,0.0273876,0.0313715,0.0236467,0.0319488,0.014878,0.00821316,0.00330439,0.00921996,0,0.0239844,0.0147361,0.0201734,0.0243821,0,0,0.00813759,0.00529845,0.0243461,0.0210848,0.0130879,0.0168719,0.0261634,0.0181725,0.0195246,0.0181259,0.0126829,0.0237429,0.0251773,0.0288468,0.0272308,0.0320225,0.0289974,0.00670158
10,0.0221548,0.0358983,0.0213901,0.0148762,0.00561709,0,0.0200801,0.0168775,0.0205952,0.02326,0.0240122,0.0134293,0,0,0.0218284,0.0243993,0.0200992,0.0107619,0.0271659,0.0311908,0.0234409,0.0315877,0.0148112,0.00807279,0.00326484,0.00914006,0,0.0239703,0.0146195,0.0202345,0.0243646,0,0,0.00798429,0.0052472,0.0243248,0.0208419,0.0127238,0.0163941,0.0258829,0.0178563,0.019061,0.0174636,0.0118528,0.0234002,0.0248555,0.0285907,0.0270062,0.0316908,0.0287077,0.00664206
11,0.0221297,0.0360634,0.0212788,0.0146261,0.00560787,0,0.0200931,0.0167549,0.0202456,0.0230008,0.0239185,0.0135785,0,0,0.0218092,0.0237735,0.0198727,0.0105795,0.0269178,0.0310522,0.0231019,0.0312083,0.0147376,0.0079392,0.00320885,0.00901237,0,0.0240979,0.0144393,0.020337,0.0242393,0,0,0.00787062,0.00520211,0.0243262,0.0206346,0.0123359,0.0158849,0.0255786,0.0176473,0.0187918,0.0169334,0.0110586,0.0231793,0.0244969,0.0282969,0.0266942,0.0312744,0.0283389,0.00656109
12,0.0220762,0.0360115,0.0212701,0.014378,0.00565768,0,0.0201327,0.0165973,0.0198516,0.0227143,0.023743,0.0136575,0,0,0.0217819,0.0230987,0.0193524,0.010412,0.026627,0.0309065,0.0227809,0.0307597,0.0146521,0.00782306,0.00313523,0.00888368,0,0.024205,0.0143132,0.0204329,0.0240589,0,0,0.00778603,0.00513889,0.0242885,0.0204349,0.0119296,0.0153226,0.0252296,0.0175211,0.0187592,0.0164883,0.0106203,0.0230726,0.0240908,0.0278834,0.0262804,0.0307723,0.0278473,0.00646572
13,0.0220351,0.0357786,0.0210921,0.0141306,0.00557928,0,0.0201801,0.01641,0.0194007,0.0223935,0.0235934,0.013654,0,0,0.0217523,0.0223668,0.0185754,0.0102153,0.0262758,0.0306853,0.0224631,0.0301774,0.0145013,0.00772456,0.00299994,0.00887235,0,0.0241398,0.0142457,0.0203928,0.0239614,0,0,0.007696,0.00506579,0.0240567,0.0202025,0.0114935,0.0146781,0.0248245,0.0174938,0.0187781,0.0159794,0.010455,0.0231261,0.0236264,0.0273516,0.0257618,0.0302029,0.0271936,0.00635236
14,0.0220914,0.0355716,0.0206676,0.0138822,0.00537056,0,0.0201754,0.0162268,0.0188707,0.0220441,0.0235148,0.0135174,0,0,0.0217129,0.0213948,0.0176139,0.0100014,0.0258442,0.0303517,0.02201,0.0294389,0.0142391,0.00762115,0.00286707,0.00904886,0,0.0239451,0.0141498,0.0201971,0.0239464,0,0,0.0075861,0.00499199,0.0235762,0.0199203,0.0110258,0.013932,0.0243634,0.0176645,0.0188017,0.0154235,0.0099888,0.0234298,0.0231116,0.0268572,0.0251686,0.0295797,0.0264025,0.00622058
15,0.022254,0.0353381,0.0201088,0.0136169,0.00522501,0,0.0201295,0.0160712,0.0182297,0.0216918,0.0234153,0.0132704,0,0,0.0216732,0.0201261,0.0164474,0.0098388,0.0253148,0.0298875,0.0214363,0.0285643,0.0138691,0.00749383,0.00283743,0.00936825,0,0.0237657,0.0140099,0.0200629,0.0239037,0,0,0.00745955,0.00491232,0.0229213,0.0196247,0.0105485,0.01308,0.0238293,0.0180729,0.0190143,0.0149411,0.00899635,0.0239668,0.0225595,0.0265185,0.0245378,0.0288707,0.0255085,0.00609446
16,0.0224226,0.0348541,0.0194931,0.0133019,0.00525586,0,0.0200859,0.0159034,0.0174481,0.0213584,0.0231955,0.0130267,0,0,0.0216874,0.0187184,0.0150826,0.00974048,0.0247005,0.0292787,0.0208483,0.0275668,0.0133997,0.00736845,0.0028788,0.00972326,0,0.0236116,0.0138505,0.0202014,0.0237993,0,0,0.00732475,0.00481051,0.0221341,0.019348,0.0100831,0.0121465,0.0231965,0.0186439,0.0194596,0.0145778,0.00806148,0.0246214,0.0219632,0.0262911,0.0238563,0.0280434,0.0244989,0.00600622
17,0.0225437,0.034099,0.0189582,0.0129075,0.00543092,0,0.0200604,0.0156626,0.0165163,0.0210247,0.0228777,0.012832,0,0,0.021781,0.017238,0.013597,0.00967444,0.0240233,0.0285159,0.0201707,0.0263619,0.0128091,0.00728094,0.00286602,0.0100773,0,0.0233859,0.0136677,0.0204914,0.0236834,0,0,0.00719325,0.0047062,0.0212012,0.0190372,0.00963171,0.0111805,0.0224856,0.0192655,0.0198624,0.0142916,0.00753891,0.0252618,0.02129,0.0260149,0.0230792,0.0271452,0.0233765,0.00595596
18,0.0226936,0.033187,0.018607,0.0124263,0.00568524,0,0.0200794,0.0153361,0.0154515,0.0206559,0.0225334,0.0126758,0,0,0.0218603,0.015597,0.0120912,0.00967794,0.0232344,0.027594,0.0192503,0.0248269,0.0120821,0.00720633,0.00278871,0.0105096,0,0.0230897,0.0134795,0.0205748,0.0236102,0,0,0.00707369,0.00463337,0.0201556,0.0186422,0.0092015,0.0102126,0.021764,0.0197904,0.0199188,0.0139842,0.00717915,0.0257003,0.0204911,0.0254792,0.0222212,0.026187,0.022186,0.00591718
19,0.022906,0.032111,0.0183466,0.0118744,0.00599793,0,0.0201609,0.014956,0.014276,0.0202569,0.0221883,0.0125349,0,0,0.02185,0.0138895,0.0106758,0.00981129,0.022252,0.026518,0.0181019,0.0230364,0.0112522,0.00712354,0.00277809,0.0110758,0,0.0228119,0.0132998,0.0203177,0.0236241,0,0,0.00697446,0.00458451,0.0190837,0.018197,0.00882437,0.009235,0.0210806,0.0200521,0.0195722,0.0135615,0.00676613,0.0256881,0.0195284,0.0245545,0.0213491,0.0250139,0.020952,0.00586834
20,0.0231138,0.0308513,0.0181071,0.0112768,0.00642506,0,0.0202306,0.0145481,0.0129871,0.0198542,0.0217937,0.0123339,0,0,0.0219097,0.0124136,0.00939728,0.0100045,0.0211005,0.0253091,0.0168415,0.0212358,0.0103799,0.00711266,0.00287109,0.0116926,0,0.0225653,0.0130882,0.0198872,0.0236767,0,0,0.00689327,0.00455542,0.0180416,0.0177181,0.00852187,0.0082719,0.0204424,0.0200159,0.0189235,0.0130131,0.00648847,0.0251007,0.0184189,0.023335,0.0204518,0.023515,0.019716,0.00580621
21,0.0232947,0.0295131,0.0179251,0.0106514,0.00698238,0,0.0201943,0.0140635,0.0115819,0.0194396,0.021256,0.012084,0,0,0.0222465,0.011278,0.00819938,0.0101356,0.0198953,0.0240121,0.0155739,0.0195269,0.0095157,0.00723105,0.00300554,0.0121979,0,0.0222791,0.012841,0.0193175,0.0235995,0,0,0.00681308,0.0045643,0.0170091,0.017176,0.00826533,0.00742358,0.0198525,0.0197366,0.0180091,0.0123784,0.0064061,0.0240239,0.0172099,0.0219829,0.0194185,0.0218154,0.0185813,0.0057614
22,0.0235004,0.0281575,0.0178221,0.0100158,0.00762093,0,0.0200844,0.013473,0.0101263,0.0189799,0.0205559,0.0119599,0,0,0.0227586,0.010362,0.00711181,0.0102035,0.0186762,0.0226831,0.0143328,0.0178119,0.00871304,0.00740435,0.00312187,0.0125055,0,0.0219283,0.0126011,0.0184563,0.0233344,0,0,0.00673927,0.00459847,0.0159733,0.0166085,0.00801417,0.00676743,0.0193165,0.0192239,0.0168518,0.0117153,0.00638399,0.0226255,0.0159051,0.0204983,0.0182128,0.0200765,0.0175468,0.00581931
23,0.0237224,0.0267709,0.0177515,0.00940904,0.0082997,0,0.0199796,0.0131134,0.00875114,0.0184554,0.0198062,0.0119959,0,0,0.0231452,0.00962513,0.00630654,0.0102167,0.0173834,0.0213487,0.0129936,0.0160703,0.00803577,0.00745756,0.00318846,0.0126371,0,0.0215786,0.0123511,0.0174726,0.0230493,0,0,0.0067102,0.00460209,0.0150186,0.0160862,0.00776732,0.00633393,0.018827,0.0185376,0.0155627,0.0111282,0.00655824,0.0210054,0.0144889,0.0187687,0.0169356,0.0182927,0.0164184,0.00607637
24,0.0238711,0.0255015,0.0176684,0.00888817,0.00895511,0,0.0198334,0.0136129,0.00754507,0.0178638,0.019132,0.0119729,0,0,0.0232975,0.00914728,0.00576001,0.0100785,0.0159975,0.0199822,0.0114523,0.0144526,0.00751693,0.0072739,0.00325549,0.0126592,0,0.0212827,0.0120752,0.0168753,0.0229113,0,0,0.00674248,0.00458194,0.0142276,0.0156012,0.0075423,0.00621827,0.0183672,0.0178944,0.0141909,0.0106834,0.00707705,0.0192173,0.0130198,0.0167783,0.0156545,0.0163989,0.015056,0.00655742
25,0.0238975,0.0245837,0.0175463,0.00849369,0.00946688,0,0.0195578,0.0144907,0.00650451,0.0172276,0.0185403,0.0118279,0,0,0.0233555,0.00887974,0.00530099,0.00972634,0.0145593,0.0185561,0.00986552,0.0130548,0.00714337,0.00701637,0.0034221,0.0125974,0,0.0210244,0.0118518,0.0168082,0.0229219,0,0,0.00679262,0.00460896,0.0136321,0.0151273,0.0073599,0.00653843,0.0179211,0.0175125,0.0126759,0.010292,0.00762747,0.0173671,0.0116062,0.0147048,0.0143291,0.014409,0.013564,0.00719971
