Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
9,0.018234,0.043082,0.0317459,0.0102054,0.0115166,0.00516742,0.00544495,0.00238388,0.00167331,0.0223679,0.0321164,0.013326,0.0172646,0.0177181,0.0185106,0.0140708,0.0117814,0.00258482,0.0278221,0.00417415,0.00465669,0.00454186,0.0248153,0.0188413,0.00905589,0.0134969,0.00706388,0.00279566,0.00634936,0.0189379,0.0322236,0.0192463,0.0087398,0.0071796,0.00791091,0.00733541,0.00809276,0.0134022,0.00192533,0.00781341,0.00765133,0.00509769
10,0.0183365,0.0441337,0.0321888,0.0110675,0.0119348,0.00557756,0.00552495,0.00153828,0.00178866,0.0224973,0.0324161,0.013465,0.0168253,0.0184931,0.0183319,0.0153307,0.00921901,0.00187172,0.0268575,0.00570994,0.00696687,0.00465973,0.0266075,0.0184248,0.0104646,0.0140151,0.00726221,0.00383083,0.00725717,0.0195615,0.0323995,0.0192461,0.00797448,0.00616426,0.00758741,0.00944945,0.00780579,0.0139035,0.00371279,0.0099167,0.0103268,0.0066182
11,0.0186106,0.0447715,0.0324769,0.0117399,0.0124253,0.00625814,0.00588909,0.00091973,0.00207746,0.0225555,0.0324608,0.0129135,0.0169012,0.0187924,0.0177734,0.0156105,0.00647388,0.0043521,0.0249857,0.006869,0.00960976,0.0044801,0.0285077,0.0174839,0.0118246,0.0145916,0.00644405,0.00487702,0.00752741,0.0203982,0.0324107,0.0186054,0.00675947,0.0059515,0.0079141,0.0108599,0.00960801,0.0160959,0.00617341,0.0109945,0.0122379,0.00746818
12,0.0190273,0.0451342,0.0324535,0.0118538,0.0128084,0.00717999,0.00584458,0.00136765,0.00228528,0.0226833,0.0324254,0.0126215,0.0176889,0.0187237,0.0169619,0.0146841,0.00415072,0.00786912,0.0224436,0.00753189,0.0122347,0.00395089,0.0301652,0.0167084,0.0126498,0.0151566,0.00539398,0.00565456,0.00726201,0.0212672,0.0323496,0.0178744,0.00686821,0.00751535,0.00852888,0.0120659,0.0127579,0.019227,0.00812493,0.0108691,0.0128413,0.00722665
13,0.0193391,0.0454478,0.0320959,0.0113628,0.0129792,0.00813564,0.00520807,0.00207003,0.00231163,0.0229835,0.0324426,0.0128518,0.0188236,0.0185066,0.0161017,0.012577,0.0033864,0.0116548,0.01952,0.007768,0.0145294,0.00340257,0.0312891,0.0163423,0.0128657,0.0156143,0.00479742,0.00592801,0.00663797,0.0218552,0.0323027,0.0171336,0.00830948,0.00975746,0.0089792,0.0134233,0.0164452,0.0223394,0.00915793,0.00986427,0.0121099,0.00619935
14,0.019373,0.0458315,0.0315343,0.0105092,0.0129597,0.00876652,0.00432036,0.00235492,0.0022277,0.0234147,0.0325641,0.013282,0.0196404,0.0183916,0.01539,0.00972334,0.00475011,0.0153962,0.0165622,0.00777699,0.0162385,0.00325363,0.0318177,0.0161202,0.0126394,0.0158575,0.00458867,0.00563339,0.00583037,0.0219052,0.0323607,0.0163236,0.00940363,0.0110849,0.00880038,0.0150393,0.0196196,0.0246343,0.0094581,0.00855214,0.0105259,0.00556876
15,0.0192419,0.0462555,0.0309664,0.00962377,0.0128443,0.00871234,0.00358517,0.00208908,0.00225152,0.0237964,0.0327876,0.0137327,0.0196498,0.018498,0.0148712,0.00698555,0.00673752,0.0187686,0.0139697,0.00774118,0.0171995,0.00354144,0.0319242,0.0157763,0.0122311,0.0157998,0.00466009,0.00490823,0.00508795,0.0213813,0.0325505,0.0155722,0.00952403,0.0108424,0.00775966,0.0168139,0.0215919,0.0257401,0.0094327,0.00740392,0.0088165,0.00617595
16,0.0191854,0.0466272,0.0305372,0.00898696,0.0127125,0.00780918,0.00319403,0.00161355,0.00260962,0.0239288,0.0330904,0.0141339,0.0189067,0.0187245,0.0143921,0.00535384,0.00850635,0.0214808,0.0121162,0.007717,0.0173774,0.0039419,0.0318704,0.0152671,0.0118489,0.015426,0.00498833,0.00399852,0.00463166,0.0204862,0.0327943,0.015076,0.00909856,0.00931836,0.00617733,0.0185268,0.0223399,0.0257228,0.00936837,0.00657542,0.00753809,0.00708039
17,0.0193059,0.0468741,0.0302777,0.00873464,0.0125811,0.00621742,0.00324177,0.00197149,0.00326483,0.0237317,0.0334224,0.0143798,0.01781,0.0188441,0.0137267,0.00499846,0.00985452,0.0233667,0.0111521,0.00766856,0.0168851,0.00421471,0.0318375,0.0146733,0.0115631,0.0148206,0.00509828,0.0031251,0.00433797,0.0195377,0.0329758,0.0149283,0.00871304,0.00721442,0.00492148,0.0199358,0.022253,0.0248896,0.00936008,0.00597009,0.00677136,0.0072608
18,0.0195107,0.0469695,0.0301308,0.00876438,0.0124179,0.00438874,0.0034942,0.00319726,0.00396116,0.0232805,0.0336703,0.014442,0.0166165,0.0186752,0.0127586,0.00498937,0.0107436,0.0243686,0.0108689,0.00758491,0.0159734,0.00432335,0.0318582,0.0140631,0.0113541,0.0141362,0.00455301,0.00243081,0.00386834,0.0188127,0.0330245,0.0150707,0.00849247,0.00504345,0.00480887,0.0208751,0.0217736,0.0235738,0.00948735,0.00545821,0.00626023,0.00653913
19,0.0196353,0.0469214,0.0300195,0.0089601,0.0121855,0.00286252,0.00356619,0.004524,0.00449132,0.0227112,0.0336495,0.0143804,0.015398,0.0181345,0.0115474,0.0046841,0.0110449,0.0244582,0.0108936,0.00755507,0.0149743,0.00437618,0.0318676,0.013434,0.011194,0.0135227,0.00343084,0.00200039,0.0030959,0.0184483,0.0329333,0.0153207,0.0082932,0.00295867,0.00564402,0.0213245,0.021207,0.0220146,0.00999381,0.00500525,0.00580981,0.00525523
20,0.0195763,0.0467477,0.0299009,0.00942536,0.0118832,0.00197832,0.00351515,0.00563792,0.00484221,0.0221102,0.0331636,0.014251,0.0142238,0.0171835,0.0102423,0.00403988,0.0105025,0.0236166,0.0109951,0.00774296,0.0141999,0.00454744,0.0317992,0.0127599,0.0110514,0.013069,0.0022368,0.00182282,0.00219871,0.0184205,0.0327044,0.0155034,0.00816509,0.00121259,0.00687612,0.0214104,0.020686,0.0203457,0.0111556,0.00464833,0.00544839,0.00390691
21,0.0193491,0.0464615,0.0297753,0.0102093,0.0115551,0.00177507,0.0037305,0.00645776,0.00515705,0.0215076,0.0321135,0.0140745,0.0130378,0.0157991,0.00901672,0.00328219,0.00893842,0.0218922,0.0111338,0.00826976,0.0138284,0.00495462,0.031638,0.0120757,0.0108984,0.0127964,0.0017114,0.00176585,0.00154861,0.0185766,0.0323024,0.0155781,0.00838675,0.00202698,0.00827292,0.021327,0.0202358,0.018627,0.0128883,0.00440556,0.00532435,0.00297941
22,0.0190509,0.0460679,0.0296612,0.0111031,0.0112462,0.00207823,0.00427621,0.00699144,0.00553906,0.0209396,0.0305755,0.013849,0.0116091,0.0140132,0.00810394,0.00298384,0.00661959,0.0194673,0.0113357,0.00909274,0.0138384,0.00555842,0.0314045,0.0114865,0.0107436,0.0126887,0.00212398,0.00169561,0.00149739,0.0187204,0.0316713,0.0156259,0.00912215,0.00412503,0.00965463,0.0212269,0.0199074,0.0168947,0.0147016,0.00422473,0.00552236,0.00280661
23,0.0187791,0.0455641,0.029566,0.0118798,0.0109505,0.00245641,0.00487964,0.0072869,0.00592666,0.0204719,0.0287646,0.013565,0.00982547,0.0119471,0.00765729,0.0041888,0.00498862,0.016663,0.0116442,0.0100178,0.0140466,0.00621094,0.0311144,0.0110625,0.0106307,0.0127167,0.00285951,0.00156372,0.00187963,0.0187178,0.0308198,0.01573,0.0101825,0.00614351,0.0108153,0.0211452,0.0198343,0.0152427,0.0161279,0.00401672,0.00596134,0.0032197
24,0.0185807,0.0449354,0.0294809,0.0124606,0.010643,0.00250787,0.005381,0.00741542,0.00619967,0.0201632,0.0268874,0.0132235,0.00798939,0.00981061,0.00752399,0.00701259,0.00649777,0.0139281,0.0121842,0.0108309,0.0142106,0.0067719,0.0307496,0.0107362,0.0106211,0.0128494,0.00361339,0.00141339,0.002397,0.0185521,0.0298923,0.0158837,0.0112302,0.00777192,0.0116144,0.0210036,0.020082,0.0138726,0.0170849,0.00372134,0.0064553,0.00377255
25,0.0184589,0.0441624,0.0293913,0.0128532,0.0103671,0.00211225,0.00578299,0.00745875,0.00632614,0.0200189,0.025018,0.0128347,0.00676661,0.00786574,0.00740315,0.0108728,0.0101385,0.0118212,0.0131016,0.011413,0.0141265,0.00716762,0.0302653,0.0103599,0.010775,0.0130663,0.00435665,0.00137892,0.00299851,0.018289,0.0291702,0.016019,0.0120898,0.00893485,0.0120125,0.0206918,0.0204563,0.0130228,0.0178834,0.00334251,0.00681827,0.00418849
26,0.0184,0.0432333,0.0293035,0.0130807,0.010254,0.00144071,0.00612251,0.0074839,0.00637811,0.0199972,0.0231397,0.0123945,0.00650204,0.00636457,0.00712596,0.0151967,0.0143083,0.0108297,0.0143581,0.0117644,0.0136928,0.00739106,0.0296197,0.00992413,0.0110883,0.0133691,0.00512677,0.0015774,0.00370331,0.0179994,0.0289644,0.0161123,0.012828,0.00985267,0.0120829,0.0201664,0.0205563,0.0128302,0.0189637,0.00296201,0.006937,0.00437911
27,0.0183918,0.0421643,0.0292531,0.0131801,0.0104189,0.000895488,0.00641336,0.00753604,0.00645983,0.0200523,0.0212801,0.011878,0.00665385,0.00544802,0.00669105,0.0194464,0.0185095,0.0109745,0.0157023,0.011957,0.0129305,0.00748389,0.0288043,0.00974188,0.011439,0.0137739,0.00594555,0.00197763,0.00450755,0.017714,0.0294498,0.0162206,0.0136233,0.0108823,0.0120364,0.0195109,0.0200656,0.0132891,0.0205627,0.00273884,0.00680193,0.00440218
28,0.0184252,0.0410128,0.0292831,0.0132064,0.0108198,0.000926312,0.0066602,0.00765401,0.00663049,0.0201667,0.019571,0.0112766,0.00662443,0.00508311,0.00621158,0.0232344,0.0224612,0.0118472,0.0168578,0.0120765,0.0119491,0.00751982,0.0278552,0.0103848,0.0116314,0.0142707,0.00680225,0.00250961,0.00539036,0.0174289,0.0305592,0.016429,0.014511,0.0120757,0.0121058,0.0189358,0.0190855,0.014265,0.0225897,0.00285241,0.00649774,0.00442236
29,0.0184814,0.0398565,0.0294129,0.013205,0.0112234,0.00125492,0.00687209,0.00787174,0.00686459,0.0203514,0.0181924,0.0106546,0.00641698,0.00513102,0.00584713,0.026363,0.0257702,0.0130761,0.0176681,0.0121919,0.0108789,0.00757742,0.0268481,0.0121341,0.0115073,0.0147804,0.00766408,0.0031536,0.00631885,0.017145,0.032016,0.0168049,0.015191,0.0129942,0.0122808,0.0187115,0.018222,0.0154411,0.0248245,0.00336837,0.00615492,0.00460911
30,0.0185314,0.0387637,0.0296215,0.0131747,0.0113281,0.00156691,0.00705563,0.00819605,0.00708114,0.0206196,0.0172972,0.0101753,0.00642652,0.00541127,0.00568858,0.0287115,0.0279579,0.014411,0.0181194,0.0123399,0.00981274,0.00770033,0.0258804,0.0144913,0.0110592,0.0151766,0.00847873,0.00390363,0.00723185,0.0168996,0.0334413,0.0173944,0.015199,0.0131011,0.0122702,0.0190048,0.0180931,0.016343,0.0270846,0.00420009,0.00587333,0.00500719
31,0.0185473,0.0377794,0.0298528,0.0130901,0.0109574,0.00185004,0.00721333,0.00859282,0.00721939,0.0209577,0.0169685,0.0100488,0.00689269,0.00573219,0.0056998,0.0301438,0.0286884,0.0155983,0.0182903,0.0125187,0.00880322,0.00788044,0.0250571,0.0165908,0.0104666,0.015362,0.00917259,0.00470429,0.0080301,0.0167702,0.0344292,0.0182083,0.0143248,0.0122286,0.0117917,0.01967,0.0186333,0.0165274,0.0290748,0.00520065,0.00567612,0.00552758
32,0.0185146,0.0369236,0.0300494,0.0129918,0.0101575,0.00214648,0.00735103,0.00900053,0.0072829,0.0213212,0.017173,0.0104032,0.00753785,0.00596913,0.0057757,0.030523,0.0279797,0.0163988,0.0182796,0.0126859,0.00788466,0.00807871,0.0244759,0.0178638,0.00998086,0.0153265,0.00966843,0.0054297,0.00860702,0.0168339,0.0346084,0.0191992,0.0128126,0.0106637,0.0107742,0.0202098,0.0191672,0.0157649,0.0302887,0.00623019,0.00559351,0.00604078
33,0.0184326,0.0361956,0.0301773,0.0130347,0.0091446,0.00245952,0.00748055,0.00936328,0.00731729,0.021645,0.0177473,0.0111891,0.00792215,0.00612869,0.00583697,0.0297835,0.026223,0.0166651,0.0181368,0.0127682,0.00708201,0.00825701,0.0242004,0.0182763,0.00968195,0.0151347,0.00992669,0.00596035,0.0089104,0.017108,0.0337236,0.0202604,0.0111476,0.00887354,0.0093178,0.0200144,0.0189538,0.0140858,0.0302857,0.00718018,0.00579407,0.00645811
34,0.0183004,0.0355781,0.0302194,0.0133919,0.00816635,0.00273263,0.00761281,0.00965212,0.00735783,0.0218572,0.018461,0.0122126,0.00793122,0.0063122,0.00588163,0.0280106,0.0239755,0.0163572,0.0178532,0.0126849,0.00639369,0.00839299,0.0242249,0.0181616,0.00934731,0.0148693,0.0099729,0.00627001,0.0089814,0.0175192,0.0317026,0.0212638,0.0097036,0.00720041,0.00757908,0.01869,0.0175395,0.0117686,0.029017,0.00798736,0.00652071,0.0067528
35,0.0180959,0.0350466,0.0301452,0.0141107,0.00742097,0.00287189,0.00775335,0.00987139,0.00740148,0.0218911,0.0191052,0.0132452,0.00782807,0.00662391,0.00597785,0.0254983,0.0217023,0.0155516,0.0174313,0.0123917,0.00578885,0.00848309,0.0244581,0.0178728,0.00862645,0.014561,0.00988395,0.00641353,0.00893318,0.0179401,0.0286728,0.0221037,0.00867339,0.00583418,0.00573045,0.0162945,0.0151823,0.00946249,0.0267737,0.00864106,0.0078324,0.00695781
36,0.0177999,0.0345751,0.0299226,0.0150508,0.00707681,0.00278436,0.0078792,0.0100253,0.00740734,0.0217119,0.0195237,0.0140799,0.00793258,0.00710387,0.0062252,0.0226967,0.0196356,0.0144335,0.0170167,0.0118914,0.00522147,0.00852783,0.0247435,0.017557,0.00736793,0.0141789,0.00972461,0.00643823,0.00886912,0.0182525,0.0249784,0.0227092,0.00829235,0.00495868,0.00395501,0.0134197,0.0134144,0.00846193,0.0239036,0.00915938,0.00955001,0.00711543
37,0.0174297,0.0341566,0.0295508,0.0159964,0.00721041,0.00241924,0.00793914,0.0101106,0.00733103,0.0213335,0.0196773,0.0145748,0.00837891,0.00778042,0.006736,0.0200868,0.0178363,0.013327,0.01691,0.0112365,0.0046907,0.00853173,0.0249173,0.0171501,0.00588035,0.013676,0.00952828,0.00634857,0.0088342,0.0184038,0.0211508,0.0230414,0.00898936,0.00489548,0.00250299,0.0112039,0.0144931,0.00993124,0.0206729,0.00957687,0.0114743,0.00726883
38,0.0170451,0.0337972,0.0290984,0.0168095,0.00762782,0.00181705,0.00785337,0.0100963,0.00714063,0.0208258,0.0197282,0.0146553,0.00909948,0.00867775,0.00758407,0.0179832,0.0162567,0.0125763,0.0174234,0.0104934,0.00427252,0.00847858,0.0248776,0.016552,0.00498336,0.0130828,0.00928707,0.00610822,0.00879558,0.018404,0.0179122,0.0230712,0.0110268,0.00591684,0.00199138,0.0108889,0.0183556,0.0132133,0.0174187,0.00991291,0.0134617,0.00742826
39,0.0166863,0.0335169,0.028664,0.0174878,0.00792445,0.00112932,0.00755119,0.00996487,0.00682753,0.0202747,0.0201092,0.0143411,0.00996121,0.00973799,0.00865059,0.0164654,0.0148249,0.0123136,0.0186154,0.00973953,0.00407909,0.00833725,0.0246272,0.015761,0.0052515,0.0125329,0.00899454,0.00570352,0.00869413,0.0182852,0.0161119,0.0227798,0.0141424,0.00788055,0.0028222,0.0125572,0.0230955,0.0171571,0.0148736,0.0101874,0.0154106,0.00758469
40,0.0163786,0.0333464,0.028327,0.0180575,0.00781909,0.000602517,0.00697456,0.00971271,0.00638425,0.0197431,0.0212383,0.0137382,0.010871,0.0107652,0.00951966,0.0154318,0.0135095,0.0123556,0.0200763,0.00902,0.00409148,0.00806683,0.0242178,0.0149066,0.00605043,0.0122226,0.00867994,0.00519049,0.00851744,0.0180526,0.0163134,0.0221762,0.0177745,0.0103614,0.00415095,0.0151684,0.0274938,0.0211137,0.0142981,0.0104316,0.017201,0.007718
41,0.0161342,0.0333041,0.028112,0.0184067,0.00721789,0.000654515,0.00610351,0.00936217,0.00580853,0.0192486,0.0229493,0.0129916,0.0117041,0.0114283,0.00954175,0.0147174,0.0123613,0.0124322,0.0208257,0.00837016,0.00417395,0.00764704,0.0237329,0.0141547,0.00658852,0.0122729,0.00838181,0.00468478,0.00829403,0.0177069,0.0183091,0.0213072,0.0214439,0.0129841,0.00550166,0.0178512,0.0311955,0.0247504,0.0164181,0.0106663,0.0186778,0.00779348
42,0.0159735,0.0333807,0.0280052,0.0182516,0.00635105,0.00114095,0.00498975,0.00894798,0.00512473,0.0187839,0.0244225,0.0122171,0.0122507,0.0113617,0.00819284,0.0140665,0.0113005,0.0124275,0.0196501,0.00782086,0.00422304,0.00708585,0.02327,0.0135758,0.00658711,0.0126227,0.00812561,0.00430897,0.00806451,0.017309,0.0213533,0.0202473,0.0248462,0.0154892,0.00670528,0.0201416,0.034248,0.0278868,0.0203522,0.010873,0.0196954,0.00778212
43,0.0159193,0.0335445,0.0279832,0.0173776,0.00634551,0.00175333,0.00385956,0.00851053,0.00442031,0.0183689,0.0249787,0.0114805,0.0123089,0.0103514,0.00558223,0.0130322,0.0098581,0.0125791,0.0161667,0.00738442,0.00425272,0.00642126,0.0229255,0.0130861,0.00611515,0.013036,0.0079306,0.00413516,0.00785689,0.0169961,0.0247361,0.019062,0.0277569,0.0176709,0.00772527,0.0218237,0.0367395,0.030422,0.0247993,0.0109886,0.0201791,0.00768622
44,0.0159568,0.0337654,0.0280308,0.0159309,0.0082713,0.00240837,0.00306099,0.00806944,0.00381978,0.0180862,0.0245921,0.0107974,0.0118382,0.00869355,0.00278404,0.0111466,0.00752252,0.0135088,0.0119518,0.00700344,0.00431813,0.00569506,0.0227695,0.012508,0.00539322,0.0132505,0.00780397,0.00413135,0.00765125,0.0168798,0.0279763,0.0177331,0.0299236,0.0193461,0.0086399,0.0229013,0.038622,0.032298,0.0288808,0.0108985,0.0201244,0.00751153
45,0.015993,0.0340511,0.0281374,0.0144364,0.0110627,0.00301184,0.00264667,0.00760315,0.0034031,0.0180588,0.0235522,0.0101956,0.0111456,0.0079075,0.00265251,0.00840407,0.00468578,0.0152751,0.009986,0.00653277,0.00440709,0.00492981,0.0228151,0.0117082,0.00471375,0.0131551,0.00772846,0.00418948,0.00737818,0.016937,0.0307897,0.0161341,0.0310615,0.0203755,0.00952206,0.0235937,0.0397261,0.0334717,0.0321573,0.0104498,0.0195423,0.00723542
46,0.0159024,0.0344638,0.0282941,0.0135146,0.0133473,0.00345717,0.00234605,0.00705459,0.00316468,0.0183701,0.0223045,0.00997242,0.0108606,0.00952372,0.00512067,0.00549734,0.003585,0.0165848,0.0104308,0.00581591,0.00445144,0.00415643,0.0230255,0.0107198,0.00441311,0.0128531,0.00763648,0.00421002,0.00694726,0.0170263,0.0330294,0.0141698,0.0310043,0.0207268,0.0103617,0.0242208,0.039888,0.0339133,0.0345549,0.0094859,0.0183998,0.00680789
47,0.0156805,0.0351265,0.0284829,0.0135124,0.014634,0.00369502,0.00224215,0.00640232,0.00312077,0.0189633,0.0216516,0.0108679,0.0112624,0.0118549,0.00787641,0.00326127,0.00440711,0.0159934,0.0111822,0.0048645,0.00445374,0.00354654,0.0233656,0.0097696,0.00469604,0.0125528,0.00742349,0.00415419,0.00632395,0.0170229,0.0346612,0.0121638,0.0298531,0.0204652,0.0111125,0.024954,0.0390161,0.0335859,0.036273,0.00793558,0.0166508,0.00624142
48,0.0154675,0.036148,0.0287633,0.0142881,0.0151352,0.00377315,0.00276736,0.00570755,0.00337571,0.0196707,0.0220685,0.013072,0.0117851,0.0127048,0.00980944,0.00194621,0.00420599,0.0133963,0.0117489,0.00404875,0.00450197,0.00347881,0.0238254,0.00924931,0.005375,0.0124135,0.00700428,0.00401911,0.00559853,0.0169295,0.0357766,0.0110621,0.0279759,0.0196953,0.0117257,0.0256347,0.0370971,0.0324383,0.0375788,0.00592619,0.0142853,0.00567823
49,0.0153845,0.0375407,0.0292678,0.0154293,0.0154039,0.00381536,0.0037611,0.00514281,0.00397738,0.0203104,0.0229682,0.0155386,0.0119547,0.0116125,0.0101931,0.00287632,0.00325469,0.0105258,0.0117017,0.00397941,0.00465714,0.00410423,0.0244225,0.00949873,0.00607848,0.0124583,0.00639502,0.00379744,0.00496565,0.0168691,0.0365084,0.0113447,0.0258387,0.0185068,0.0121524,0.0258438,0.0342182,0.0304171,0.038586,0.00379486,0.011397,0.0052957
50,0.0154634,0.0391298,0.0301367,0.0165053,0.0159519,0.00394393,0.00455745,0.00489189,0.00468878,0.0208118,0.0235966,0.0171666,0.0120826,0.00960652,0.00946931,0.00557191,0.00449872,0.00998472,0.0105903,0.00463112,0.00478999,0.00500273,0.0251242,0.0103696,0.00657371,0.0126161,0.00576884,0.00354764,0.00465648,0.0169366,0.0369438,0.0120016,0.0237333,0.0169602,0.0123325,0.0252067,0.0306117,0.0275283,0.0391961,0.00207564,0.00824298,0.00509812
51,0.0157487,0.0405578,0.0314059,0.0171348,0.0168199,0.00419933,0.00465732,0.00498867,0.00516373,0.0212611,0.0237617,0.0177415,0.0125933,0.00820281,0.00873449,0.00836464,0.00738872,0.0121662,0.0091708,0.00541294,0.00462098,0.00569477,0.025804,0.0112461,0.00681886,0.01284,0.00530732,0.00345351,0.00477786,0.0170912,0.0370765,0.0121133,0.0216197,0.0151345,0.0122299,0.0236496,0.0266382,0.0239273,0.0391963,0.00162586,0.00533872,0.00484743
