time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.54,0.0388629,0.032444,-0.0149801,0.759626,0.990152,-0.306081,0.444811,0.0301201,-0.058075,-0.315407,0.143102,-0.0149002,-0.00521914,-0.324971,0.0669143,0.0205018,-0.973597,-0.461401,0.00093536,-0.0184272,-0.275103,-0.0487812,-0.165439,-0.743586,-0.175451,-0.217664,1.67509,1.36695,-0.0425677,-0.0936555,0.0161262,-0.383061,0.257422,2.04504,1.79672,0.0999999,-0.0920333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.964433,0,-0.247285,-0.0641363,0.164854,-0.0118823,-33.4304,85.9288,-6.19355,0,0,0,0,0,0,0,0,0,0.000178423,0.0274776,0
0.55,0.0608214,0.0186769,-0.0199794,0.758042,0.98694,-0.304886,0.436665,0.0457937,-0.0700242,-0.409313,0.123939,-0.0149002,-0.00521914,-0.300769,0.0300917,-0.0170237,-1.10437,-0.46497,0.00093536,-0.0184272,-0.306665,-0.0340477,-0.139163,-0.722606,-0.187795,-0.218205,1.6867,1.35343,-0.0425677,-0.0936555,0.00868801,-0.381704,0.272005,2.02587,1.78891,0.0999999,-0.0920333,2.19584,-1.37671,-0.499929,-0.158307,-0.321178,0.119513,-0.814642,1.56736,-1.19492,-9.39058,-1.91631,0,0,2.42026,-3.68226,-3.75254,-13.0773,-0.356851,0,0,-3.15615,1.47335,2.62767,2.09803,-1.23443,-0.054009,1.16068,-1.3514,0,0,-0.743823,0.135693,1.45837,-1.91723,-0.780767,0,0,78.1421,-79.3139,26.7748,-3.24438,0.705716,0.609597,-74.3138,-2.34222,6.80758,6.41368,16.9649,-0.236125,0.47311,126.829,67.3264,-21.8235,40.7945,6.33221,0.82527,1.32327,29.6638,-15.7313,1.99674,6.52622,1.17806,1.94701,2.23253,0.137354,0.479275,-0.186322,-2.71114,-3.12761,-2.83831,-6.11818,0.138463,-0.539798,1.20308,-36.4251,-4.45627,6.53427,-1.49101,-8.3383,-2.49826,-15.8397,7.36361,30.5523,57.623,161.163,0,0,70.1585,22.283,70.0668,95.8075,88.9514,0,0,44.7552,1.5382,-2.66462,42.655,-26.2499,26.9611,-35.1221,3.70895,0,0,-13.6914,21.3527,-47.5284,-93.4266,19.5981,0,0,0,0,1,0,0.888641,0,-0.285656,0.113333,-0.556587,0.0219403,-42.3545,208.006,-8.19949,0,0,0,0,0,0,0,0,0,0.000135576,0.0249833,114.565
0.56,0.0791373,0.00446413,-0.0243253,0.75631,0.982894,-0.303941,0.426935,0.0622037,-0.0789181,-0.497457,0.120893,-0.0149002,-0.00521914,-0.26955,-0.00450266,-0.0475425,-1.22556,-0.459643,0.00093536,-0.0184272,-0.333751,-0.0191604,-0.113152,-0.69736,-0.202765,-0.216048,1.6948,1.34029,-0.0425677,-0.0936555,-0.000119364,-0.378212,0.281836,1.99735,1.78306,0.0999999,-0.0920333,1.83159,-1.42128,-0.434586,-0.173217,-0.404561,0.0945309,-0.973039,1.641,-0.889396,-8.81435,-0.304684,0,0,3.12185,-3.45943,-3.05188,-12.1192,0.532663,0,0,-2.7086,1.48873,2.60102,2.52458,-1.49693,0.215602,0.809455,-1.31431,0,0,-0.880738,0.34922,0.983083,-2.8515,-0.584786,0,0,25.4649,-63.285,16.9872,-0.0699212,-0.526028,1.26837,-102.717,-17.1636,10.6094,17.0731,20.5896,-0.7277,0.452129,106.874,51.5511,-17.1718,34.2095,5.7299,0.363411,1.17063,32.346,-16.9146,4.30156,5.92287,0.527755,1.47353,3.27901,0.123163,0.488552,-0.36232,-2.93816,-3.51352,-2.86298,-5.09712,0.0943363,-0.525892,1.03097,-36.1207,-3.47977,6.95104,-0.834942,-5.35353,-2.08667,-17.3979,6.26811,29.9462,60.8672,157.868,0,0,70.1512,24.2167,71.1783,96.6425,86.3635,0,0,44.6023,0.813337,-3.32529,42.4467,-25.3582,26.5435,-35.2026,4.31036,0,0,-13.3574,21.0147,-47.1608,-92.6792,19.7495,0,0,0,0,1,0,0.874845,0,-0.289963,0.028799,-0.300011,-0.000818095,-40.8329,425.373,1.15994,0,0,0,0,0,0,0,0,0,0.000118167,0.0223043,70.3129
0.57,0.0938412,-0.0100966,-0.027976,0.754495,0.978313,-0.303204,0.415464,0.0792404,-0.0848175,-0.579514,0.133633,-0.0149002,-0.00521914,-0.231317,-0.0366753,-0.0709434,-1.33709,-0.44568,0.00093536,-0.0184272,-0.356377,-0.00419173,-0.0874747,-0.66787,-0.22027,-0.211238,1.69937,1.32758,-0.0425677,-0.0936555,-0.0102625,-0.372618,0.286951,1.95957,1.77919,0.0999999,-0.0920333,1.47039,-1.45607,-0.365076,-0.181566,-0.458096,0.0736642,-1.14702,1.70368,-0.589934,-8.20568,1.274,0,0,3.82336,-3.21727,-2.34009,-11.1528,1.3963,0,0,-2.26257,1.49686,2.56777,2.94904,-1.75051,0.481037,0.457429,-1.27121,0,0,-1.01431,0.559366,0.511475,-3.77829,-0.387291,0,0,-22.9519,-31.4996,13.3945,-0.184008,-0.324977,0.460527,-131.072,-20.681,10.7192,35.4659,11.7054,1.82633,0.428304,86.1389,42.1781,-13.1735,27.1461,5.0732,0.045933,1.0202,39.7365,-16.8981,6.85213,4.98022,-0.234196,0.860714,4.47545,0.104162,0.490978,-0.570326,-3.41385,-3.84162,-2.75031,-3.60341,0.0392457,-0.47409,0.776835,-35.0391,-0.554756,8.16815,-0.358921,-1.57367,-1.65003,-22.0026,2.66195,27.9116,69.9223,146.776,0,0,69.6001,29.8496,73.6032,99.3508,78.2303,0,0,43.9873,-1.59601,-5.3201,41.2861,-22.5761,24.954,-34.7997,5.96328,0,0,-12.6761,19.8862,-46.1558,-89.413,20.1262,0,0,0,0,1,0,0.869461,0,-0.289888,-0.0248348,0.328036,0.0120662,-52.8445,698.008,25.675,0,0,0,0,0,0,0,0,0,0.000114561,0.0198787,41.2163
0.58,0.105041,-0.0247128,-0.03081,0.752643,0.973575,-0.302632,0.401794,0.0965434,-0.0879257,-0.654578,0.16105,-0.0149002,-0.00521914,-0.186123,-0.065863,-0.086984,-1.43868,-0.423894,0.00093536,-0.0184272,-0.374604,0.0106173,-0.062329,-0.634251,-0.240032,-0.203932,1.70046,1.31546,-0.0425677,-0.0936555,-0.0216732,-0.365036,0.28745,1.91285,1.77733,0.0999999,-0.0920333,1.11999,-1.46162,-0.283394,-0.185156,-0.473833,0.0571639,-1.36704,1.7303,-0.310819,-7.50646,2.74175,0,0,4.51936,-2.91877,-1.60406,-10.1593,2.1786,0,0,-1.8227,1.4809,2.51457,3.3619,-1.97627,0.730577,0.109432,-1.21157,0,0,-1.14107,0.758228,0.0499168,-4.67242,-0.186029,0,0,-29.3231,-2.12886,13.7947,-0.0540926,-0.089002,0.27895,-123.8,-22.5445,10.1337,69.6415,-11.2478,7.45893,0.387633,65.5662,36.7412,-9.98408,20.6454,4.35707,-0.133835,0.864819,50.2704,-17.3385,9.40982,3.78599,-0.831621,0.252581,5.50846,0.0847497,0.481259,-0.756394,-4.47078,-4.09313,-2.3755,-1.93561,-0.00900786,-0.362005,0.480858,-32.9502,4.99653,10.1897,-0.341013,1.71255,-1.38873,-30.284,-4.34185,24.2093,85.1379,124.659,0,0,67.3088,39.6272,76.0369,104.665,63.3174,0,0,42.3677,-6.35605,-8.8946,38.0738,-17.3316,21.348,-32.6914,8.60456,0,0,-12.2347,17.535,-44.6121,-81.0622,20.6392,0,0,0,0,1,0,0.865464,0,-0.288621,-0.0748418,0.679718,0.0341342,-102.608,931.895,46.798,0,0,0,0,0,0,0,0,0,0.000120321,0.0231226,32.477
0.59,0.112946,-0.0388294,-0.032625,0.750757,0.969008,-0.3022,0.385095,0.113412,-0.0886129,-0.721129,0.200934,-0.0149002,-0.00521914,-0.134199,-0.091088,-0.0954209,-1.52981,-0.395776,0.00093536,-0.0184272,-0.388594,0.0247907,-0.0380728,-0.596824,-0.261528,-0.194492,1.69829,1.30421,-0.0425677,-0.0936555,-0.0343074,-0.3557,0.283488,1.85801,1.77753,0.0999999,-0.0920333,0.790493,-1.41166,-0.181497,-0.188566,-0.456708,0.0432765,-1.66988,1.68688,-0.0687261,-6.65508,3.98835,0,0,5.19245,-2.5225,-0.843692,-9.11264,2.81177,0,0,-1.39902,1.41734,2.42562,3.74264,-2.14959,0.944057,-0.217481,-1.12553,0,0,-1.26342,0.933578,-0.396204,-5.48304,0.0203628,0,0,-4.40174,2.42053,13.236,0.48259,0.107785,0.0625005,-87.2423,-41.2594,15.2493,110.028,-40.1181,12.1262,0.324269,46.6966,31.0345,-6.98752,15.47,3.64621,-0.235724,0.711554,59.191,-19.3437,11.6252,2.55198,-1.01373,-0.184551,6.31071,0.0698347,0.474686,-0.900412,-5.94266,-4.33446,-1.80988,-0.201222,-0.0510872,-0.204008,0.155484,-29.6323,13.3756,12.3352,-0.480276,3.85472,-1.58234,-41.4305,-14.482,19.7683,104.26,91.4744,0,0,61.7915,52.2299,75.7148,112.759,43.1369,0,0,39.4386,-13.5701,-13.583,31.73,-9.75595,15.16,-27.4301,11.0853,0,0,-13.0913,13.6126,-42.9309,-64.9772,20.7239,0,0,0,0,1,0,0.858218,0,-0.286776,-0.127294,0.812922,0.0282791,-169.196,1080.51,37.5877,0,0,0,0,0,0,0,0,0,0.000133123,0.0252584,14.1659
0.6,0.117888,-0.0516084,-0.0332064,0.748824,0.964826,-0.301925,0.364253,0.128833,-0.0873234,-0.777254,0.249964,-0.0149002,-0.00521914,-0.076095,-0.11109,-0.0962864,-1.60966,-0.363345,0.00093536,-0.0184272,-0.39864,0.0376072,-0.0151749,-0.556225,-0.284,-0.183535,1.69337,1.29406,-0.0425677,-0.0936555,-0.0482507,-0.345003,0.275233,1.79669,1.77981,0.0999999,-0.0920333,0.494169,-1.2779,-0.0581451,-0.193368,-0.41816,0.0274531,-2.08419,1.54206,0.128957,-5.61248,4.90309,0,0,5.81036,-2.0002,-0.0865441,-7.98506,3.24314,0,0,-1.00464,1.28164,2.28979,4.05994,-2.24715,1.09566,-0.491782,-1.01467,0,0,-1.39433,1.0697,-0.825513,-6.13282,0.227602,0,0,10.9316,-10.7867,11.2168,0.411277,0.694242,-0.042073,-57.718,-74.947,25.3555,141.556,-68.5775,14.0388,0.24594,31.361,23.4342,-4.04729,11.4029,3.01074,-0.296957,0.575564,63.5939,-22.0758,13.0853,1.36528,-0.957934,-0.523205,7.13151,0.0563634,0.481571,-1.04454,-7.25175,-4.43051,-1.17068,1.88747,-0.107074,-0.0268515,-0.245941,-25.1161,23.5977,13.6373,-0.201883,5.48267,-1.99622,-53.3409,-26.4356,15.9019,123.481,50.2523,0,0,52.003,65.1109,69.75,123.088,21.2469,0,0,35.4458,-22.8167,-18.3626,21.69,-0.612782,6.29821,-18.1284,12.6999,0,0,-16.3589,7.94126,-41.5776,-39.486,19.4076,0,0,0,0,1,0,0.84354,0,-0.284427,-0.179847,1.02254,0.00317531,-209.556,1191.45,3.69984,0,0,0,0,0,0,0,0,0,0.000149295,0.0258859,19.0348
0.61,0.120318,-0.0620276,-0.0324241,0.74687,0.961193,-0.30185,0.338077,0.14161,-0.0844436,-0.82103,0.304021,-0.0149002,-0.00521914,-0.012791,-0.124581,-0.0901768,-1.6772,-0.328789,0.00093536,-0.0184272,-0.405142,0.0481419,0.00588672,-0.513457,-0.306533,-0.171949,1.68664,1.28518,-0.0425677,-0.0936555,-0.06383,-0.333512,0.26282,1.73141,1.78402,0.0999999,-0.0920333,0.243008,-1.04192,0.0782281,-0.195387,-0.363334,0.0074909,-2.6176,1.2777,0.287975,-4.37766,5.40562,0,0,6.33039,-1.34909,0.610956,-6.75418,3.45561,0,0,-0.65018,1.05348,2.10616,4.27684,-2.25328,1.15864,-0.673067,-0.887675,0,0,-1.55792,1.14912,-1.24129,-6.52768,0.421678,0,0,2.35605,-6.33492,9.35268,0.67057,0.177891,-0.252427,-52.3573,-96.4975,31.5006,159.54,-97.9079,17.3472,0.165231,21.2172,15.0257,-1.58386,8.10196,2.5095,-0.326865,0.471612,64.9999,-21.7345,13.2711,0.195005,-1.07747,-0.963171,8.08516,0.0363104,0.488727,-1.22114,-7.92568,-3.9915,-0.436702,4.56089,-0.18794,0.161184,-0.757086,-19.9692,33.8778,13.0731,0.743305,7.21073,-1.98739,-63.1878,-38.2827,13.3496,138.95,5.53955,0,0,38.0954,75.1164,56.3488,134.423,1.67327,0,0,31.3511,-33.0175,-22.0239,8.18828,8.95912,-4.72552,-5.07578,13.389,0,0,-22.6522,0.67875,-40.7485,-4.94645,15.3854,0,0,0,0,1,0,0.820339,0,-0.28161,-0.199322,1.27843,-0.016662,-205.141,1315.75,-17.1485,0,0,0,0,0,0,0,0,0,0.000160622,0.0261633,11.5629
0.62,0.120751,-0.0690591,-0.0303345,0.74499,0.958281,-0.301974,0.305583,0.150559,-0.0802289,-0.850912,0.358631,-0.0149002,-0.00521914,0.0543224,-0.13056,-0.0784324,-1.7313,-0.294065,0.00093536,-0.0184272,-0.408509,0.0553749,0.024746,-0.469869,-0.328169,-0.160835,1.6794,1.27765,-0.0425677,-0.0936555,-0.0816744,-0.321953,0.246332,1.66564,1.78978,0.0999999,-0.0920333,0.043316,-0.703146,0.208959,-0.187954,-0.291226,-0.012383,-3.24948,0.894875,0.421471,-2.98816,5.46101,0,0,6.71135,-0.597926,1.17444,-5.40995,3.47235,0,0,-0.336669,0.723301,1.88593,4.35873,-2.16369,1.11138,-0.723825,-0.753785,0,0,-1.78444,1.1559,-1.64877,-6.57714,0.575532,0,0,-10.6191,17.0718,7.32558,0.214987,-0.202021,-0.259427,-54.6149,-100.571,31.8376,170.465,-128.141,23.572,0.0902665,15.4135,7.23723,0.0385063,5.48581,2.15022,-0.322776,0.402121,65.7313,-19.0807,11.7957,-1.0642,-1.39967,-1.47178,9.00815,0.012489,0.491084,-1.40355,-7.9291,-2.9657,0.372359,7.55652,-0.285701,0.346894,-1.33039,-15.5379,42.2772,10.2316,2.03306,8.85821,-1.42488,-68.5706,-48.1562,11.8489,148.119,-38.6298,0,0,21.3211,79.6111,35.7628,145.216,-12.7954,0,0,28.2169,-42.696,-23.4986,-7.73234,17.7706,-16.8572,10.178,13.7037,0,0,-31.6108,-7.58103,-40.1331,35.7042,7.49451,0,0,0,0,1,0,0.791694,0,-0.278606,-0.150565,1.24517,-0.0146292,-174.723,1444.95,-16.9763,0,0,0,0,0,0,0,0,0,0.000162911,0.0251635,21.4016
0.63,0.11963,-0.0718628,-0.0272218,0.743314,0.956254,-0.30224,0.266231,0.154692,-0.0748293,-0.865981,0.409378,-0.0149002,-0.00521914,0.123568,-0.128578,-0.0631116,-1.77088,-0.260621,0.00093536,-0.0184272,-0.409054,0.0583383,0.0412554,-0.427055,-0.348029,-0.151407,1.67318,1.27148,-0.0425677,-0.0936555,-0.10268,-0.311152,0.225831,1.60344,1.79628,0.0999999,-0.0920333,-0.112063,-0.280374,0.311275,-0.167624,-0.202644,-0.0266318,-3.93518,0.413313,0.53996,-1.50696,5.07471,0,0,6.92456,0.198185,1.53207,-3.95779,3.34439,0,0,-0.0544999,0.29634,1.65094,4.2814,-1.98598,0.942813,-0.622045,-0.616748,0,0,-2.10055,1.08009,-2.05011,-6.2201,0.650477,0,0,-12.2013,30.1675,4.85061,0.282982,-0.0891411,-0.270809,-48.4558,-108.252,33.1856,176.27,-156.032,28.2873,0.0246387,12.1694,-0.313775,1.12241,3.68665,1.92463,-0.308752,0.362848,66.2309,-16.0361,8.88917,-2.38255,-1.57774,-1.78471,9.6402,-0.00268233,0.503181,-1.53147,-7.28922,-1.75991,1.03641,10.3562,-0.388014,0.489216,-1.87233,-12.9855,47.7743,5.33998,3.36303,9.85994,-0.847709,-68.171,-54.6637,10.3519,150.17,-79.7308,0,0,3.57903,77.1795,10.3677,154.092,-21.2686,0,0,26.8184,-50.0656,-22.211,-24.5108,24.796,-28.6471,25.3075,14.3294,0,0,-41.7776,-15.8376,-38.9314,77.2611,-4.57672,0,0,0,0,1,0,0.761512,0,-0.275808,-0.0651168,0.726902,-0.0116139,-137.988,1540.37,-24.6108,0,0,0,0,0,0,0,0,0,0.000159855,0.0236943,32.9035
