Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0174193,0.0142082,0.0116207,0.016501,0.0125213,0,0.0339973,0.0249427,0.0144544,0.0113071,0.0218436,0.0251119,0,0,0.0218336,0.0132116,0.0132883,0.010607,0.0166502,0.0142984,0.0159267,0.0130791,0.0146263,0.0110049,0.0104054,0.0128975,0,0.0359525,0.0258524,0.0175992,0.0234844,0,0,0.0110059,0.00620935,0.0164583,0.00969007,0.0131639,0.0165097,0.0172143,0.0239098,0.0105468,0.013112,0.0140033,0.00980115,0.0194296,0.0179977,0.0175548,0.0146748,0.0148211,0.0158369
0,0.0240235,0.0181891,0.00660864,0.0194596,0.0107493,0,0.0692785,0.0294145,0.00335365,0.0121685,0.0865663,0.0801011,0,0,0.0145762,0.0129104,0.0123814,0.0150854,0.00323474,0.0115655,0.0128869,0.0146244,0.0199082,0.043539,0.0395019,0.00631585,0,0.0704898,0.0343813,0.00847013,0.0294805,0,0,0.00206985,0.00975931,0.0205035,0.00338073,0.0193047,0.00982123,0.0222278,0.020997,0.00625865,0.00527762,0.00388,0.00723673,0.0156163,0.0161908,0.0194503,0.0140169,0.0180064,0.0206797
1,0.027998,0.0172788,0.00731166,0.0141167,0.0107538,0,0.0685518,0.0299882,0.00352179,0.0129029,0.0196964,0.0248098,0,0,0.0137179,0.0154539,0.0172437,0.0167788,0.00518797,0.0104643,0.0120945,0.0122712,0.019064,0.0102302,0.00666015,0.0085297,0,0.0678187,0.0338326,0.0105456,0.0251666,0,0,0.00896077,0.00744764,0.0171709,0.00156031,0.0191949,0.00887269,0.0214713,0.0179835,0.0150419,0.00806659,0.0129876,0.0098038,0.0114851,0.0132317,0.0169105,0.0121097,0.0162491,0.0191315
2,0.029925,0.0166733,0.00721894,0.0103688,0.00911204,0,0.0652616,0.0293771,0.00415031,0.0126762,0.00702596,0.0221045,0,0,0.0134932,0.0153556,0.0154028,0.0167948,0.00812826,0.0109652,0.0134351,0.0122727,0.0200954,0.00571739,0.00663996,0.00818117,0,0.0634407,0.034059,0.0130892,0.022206,0,0,0.0135835,0.00815887,0.0156479,0.00324958,0.0155521,0.0123052,0.025257,0.0171223,0.0193508,0.0117406,0.0172677,0.0136271,0.00928475,0.0116689,0.0154655,0.0114522,0.0153241,0.0212077
3,0.0304543,0.0155118,0.00757583,0.00965347,0.00680352,0,0.0597311,0.0271932,0.00927293,0.00860105,0.00984819,0.0232622,0,0,0.0137132,0.0131161,0.0105999,0.015155,0.0104296,0.0125072,0.0151769,0.0133028,0.0200569,0.00497718,0.00693647,0.00593702,0,0.0581253,0.0337842,0.0150078,0.0193606,0,0,0.0162203,0.00923774,0.0151412,0.00659374,0.0110267,0.0143004,0.0207257,0.0171777,0.0171566,0.0133408,0.0158602,0.0142741,0.0093889,0.0114428,0.0148263,0.0119048,0.0151348,0.0228742
4,0.0308269,0.0142893,0.00828529,0.0113983,0.00604578,0,0.0527789,0.0260721,0.0117499,0.00687497,0.0122255,0.0239323,0,0,0.0149375,0.0103495,0.00754315,0.0137628,0.0122793,0.0139193,0.0157739,0.0133075,0.0175441,0.00336979,0.00780984,0.00349265,0,0.0532822,0.0324854,0.0165353,0.0163332,0,0,0.017236,0.00995978,0.0156017,0.0087254,0.00857675,0.0153943,0.0144172,0.0172989,0.0137675,0.0107516,0.0123886,0.0111,0.0105007,0.0110042,0.0130304,0.0118298,0.0134008,0.0211076
5,0.0317746,0.0142797,0.00821862,0.0135288,0.00635187,0,0.0455159,0.0275227,0.0124815,0.00732281,0.0128835,0.0229432,0,0,0.0186493,0.00884372,0.00744448,0.013002,0.0147261,0.0152553,0.0155915,0.0121423,0.0142407,0.00191104,0.00854975,0.00260875,0,0.0494813,0.0307274,0.0178044,0.0139316,0,0,0.0165713,0.00969812,0.0169519,0.00826321,0.00822559,0.0152669,0.0119213,0.0214166,0.0107372,0.00328163,0.00699272,0.0058302,0.0111598,0.010046,0.00933008,0.00998719,0.00920874,0.0173769
6,0.0330968,0.0154848,0.00947933,0.0151282,0.00608899,0,0.0391706,0.0280783,0.0141865,0.00784242,0.014478,0.0216223,0,0,0.0236621,0.00824171,0.00788625,0.0123039,0.0180907,0.0175487,0.0160423,0.0119314,0.0120266,0.00262399,0.00902958,0.00413363,0,0.0460348,0.0294176,0.0186386,0.0131516,0,0,0.0142639,0.00791798,0.0180374,0.00806023,0.00887959,0.0171618,0.0124373,0.0312245,0.0100421,0.0117248,0.0110786,0.0101924,0.0117303,0.0116219,0.00805696,0.00705279,0.0061887,0.0144616
7,0.0343143,0.0168517,0.012264,0.0163505,0.00569951,0,0.0345989,0.0267473,0.0156778,0.00842587,0.0170335,0.0200354,0,0,0.0273692,0.00789557,0.00800789,0.0115261,0.021309,0.0201235,0.0175106,0.0137797,0.0111497,0.00403391,0.00976039,0.00644661,0,0.0423103,0.0285088,0.0189091,0.013586,0,0,0.010807,0.00530122,0.0181202,0.0100326,0.0101716,0.0186763,0.0148794,0.0366876,0.0127802,0.0180732,0.0171536,0.014729,0.0123975,0.0130859,0.00894445,0.00630291,0.00693318,0.0128584
8,0.0351513,0.018038,0.0149083,0.0175145,0.00636139,0,0.0316093,0.025323,0.0157197,0.0102939,0.0187627,0.0176355,0,0,0.028472,0.00739336,0.00749512,0.00980841,0.023006,0.0209797,0.0189893,0.0157056,0.0111627,0.00525221,0.0105856,0.00834951,0,0.0386132,0.0276217,0.018528,0.0141948,0,0,0.00728379,0.00537829,0.0174565,0.0116754,0.0120516,0.0191854,0.0189489,0.0314846,0.00709532,0.0133433,0.0124691,0.0100751,0.0119148,0.011424,0.00757282,0.00852068,0.00829332,0.0120689
9,0.0353388,0.0187935,0.0165714,0.0185759,0.00736935,0,0.028917,0.0243688,0.0155159,0.0133713,0.0184673,0.0146774,0,0,0.0269772,0.00518152,0.00504204,0.00677081,0.0225415,0.0191885,0.0193669,0.015886,0.0116558,0.00573103,0.0106247,0.00953455,0,0.0353706,0.0267553,0.0175698,0.014978,0,0,0.00524876,0.00808979,0.016334,0.0122503,0.0137462,0.01991,0.0214468,0.0221638,0.0112472,0.0110349,0.00844582,0.00829716,0.0109711,0.0097607,0.0074135,0.010217,0.00929749,0.0119657
10,0.0346199,0.0188632,0.0168406,0.0192232,0.00777032,0,0.0254175,0.0236046,0.0161718,0.015674,0.0166223,0.0118627,0,0,0.0241715,0.00325291,0.00298248,0.00503632,0.0204149,0.0159431,0.0185134,0.0144158,0.0122213,0.0054539,0.00959304,0.0102212,0,0.0325848,0.0259555,0.0164097,0.0160902,0,0,0.00544985,0.00986501,0.0149591,0.0124609,0.0146128,0.0202301,0.0216203,0.0179512,0.0174766,0.0151963,0.0144403,0.0131434,0.0109178,0.00993623,0.00925463,0.0104794,0.00974079,0.0123004
11,0.0331629,0.018563,0.0163626,0.0193081,0.00768351,0,0.0214091,0.0228114,0.0170177,0.0159755,0.0144088,0.00969447,0,0,0.0222015,0.00399273,0.00334533,0.005395,0.0178829,0.013496,0.0173936,0.0126224,0.0125965,0.00463029,0.0080081,0.0105803,0,0.0303134,0.0250524,0.0152091,0.0170257,0,0,0.00636619,0.0101179,0.0136408,0.012776,0.0148878,0.0202933,0.0208311,0.0195117,0.0129175,0.0117844,0.0121894,0.0110508,0.0114001,0.0103483,0.00948968,0.00975956,0.00915679,0.0128229
12,0.0315813,0.0184265,0.0162696,0.0190332,0.00754901,0,0.0179721,0.0218747,0.0176072,0.0149258,0.0126061,0.00895876,0,0,0.0227108,0.00502069,0.00402507,0.00550083,0.0162983,0.0127195,0.0172754,0.0114979,0.0128053,0.0035037,0.00616182,0.010529,0,0.028584,0.0238361,0.0137241,0.01679,0,0,0.00673141,0.0094143,0.0127469,0.0131192,0.0149861,0.0204071,0.0201593,0.0246108,0.00458886,0.00485238,0.0062117,0.00585535,0.0121594,0.011412,0.00934908,0.00845094,0.00876863,0.0133906
13,0.0303078,0.0185784,0.0168222,0.0187361,0.00758665,0,0.0157012,0.0207131,0.0181518,0.0138255,0.0116654,0.00944322,0,0,0.0253686,0.0074305,0.0061494,0.00602216,0.0164671,0.0133932,0.0186139,0.0116821,0.0129967,0.00290766,0.00400619,0.00998635,0,0.027057,0.022259,0.0118543,0.0147249,0,0,0.00675003,0.0084584,0.0124708,0.0132343,0.015017,0.0206008,0.0197758,0.0296624,0.0046345,0.00609976,0.00788064,0.0066382,0.0134532,0.013421,0.0109035,0.00780193,0.0106663,0.0139796
14,0.0291725,0.0189257,0.0171936,0.0186024,0.00770952,0,0.0144771,0.0193281,0.0186134,0.0133376,0.0116726,0.00976921,0,0,0.0282682,0.0097697,0.00806908,0.00692538,0.0180033,0.0153166,0.0204874,0.0134072,0.0132054,0.00347944,0.00198356,0.0090863,0,0.0255215,0.0204439,0.00989581,0.0117042,0,0,0.00749894,0.00799082,0.0126615,0.0130551,0.0149878,0.0209469,0.0195413,0.0322681,0.00756007,0.00940575,0.0110514,0.00847691,0.0149171,0.0153693,0.0130187,0.00870581,0.012195,0.014546
15,0.027754,0.0194885,0.0167974,0.0186057,0.0076149,0,0.0139975,0.0178699,0.0188639,0.0133698,0.0119996,0.00964703,0,0,0.0297904,0.0103954,0.00862353,0.00714141,0.0198894,0.01759,0.0215806,0.0154567,0.0133413,0.00423441,0.0010039,0.00819874,0,0.0242217,0.0186024,0.00806286,0.00968132,0,0,0.00884231,0.00801409,0.0130016,0.0126801,0.0149215,0.0213338,0.0194642,0.0321018,0.00794486,0.0109123,0.0123387,0.00805369,0.0157359,0.0161207,0.0141295,0.00958832,0.011993,0.0149447
16,0.0259523,0.019947,0.0158795,0.0186469,0.0070427,0,0.0140267,0.0165509,0.0189902,0.0135788,0.0119426,0.00988332,0,0,0.0297511,0.00967523,0.00817107,0.00692309,0.021268,0.0191514,0.0216459,0.0167353,0.0133427,0.00458478,0.0011846,0.00774664,0,0.0233402,0.0169856,0.00617999,0.00996346,0,0,0.00967196,0.00780012,0.0132912,0.0121249,0.0148123,0.021609,0.0195645,0.0304893,0.00699622,0.0108266,0.0120465,0.00657389,0.0155669,0.0152922,0.0138586,0.00937938,0.0111341,0.0151018
17,0.0240001,0.0196171,0.0147541,0.0186705,0.00634733,0,0.0143584,0.0155855,0.0190455,0.0137482,0.0117339,0.0110878,0,0,0.0289887,0.00873422,0.00738119,0.00683316,0.0218996,0.0197013,0.0214523,0.0172481,0.013249,0.00455466,0.00142971,0.00785115,0,0.0227818,0.0157904,0.0043924,0.0117735,0,0,0.00971016,0.00693904,0.0135521,0.0113159,0.0146686,0.0217381,0.0197102,0.0291433,0.00562893,0.00941692,0.0106734,0.00507039,0.0147316,0.0138757,0.0128183,0.00867368,0.0103684,0.0150983
18,0.0220835,0.0184182,0.01352,0.0186647,0.00654046,0,0.0148914,0.0151783,0.0189937,0.0138496,0.0122686,0.012957,0,0,0.0283467,0.00807565,0.00675069,0.00682908,0.0221144,0.0196257,0.0216506,0.0174774,0.0131305,0.00426425,0.00173273,0.00819389,0,0.0224133,0.0151122,0.00439317,0.0134552,0,0,0.00953429,0.00559512,0.0137141,0.0102462,0.0145342,0.0217397,0.0197576,0.0288785,0.00454948,0.00749878,0.00901574,0.00434514,0.0138135,0.0130786,0.0119034,0.00834311,0.00988463,0.0150467
19,0.0202341,0.0170536,0.0122968,0.0186277,0.007446,0,0.0155839,0.0154288,0.0188223,0.0139277,0.0139191,0.0147171,0,0,0.028096,0.00754586,0.00634671,0.00692497,0.0221387,0.0193253,0.0222281,0.0176836,0.0129961,0.00418328,0.00239174,0.00829398,0,0.0221501,0.0149967,0.00696954,0.014498,0,0,0.00971995,0.00442319,0.0134926,0.00895013,0.0144351,0.0216381,0.0197151,0.0293165,0.00432614,0.00613477,0.00787089,0.00462111,0.0132972,0.0129576,0.0115607,0.00858145,0.00980176,0.0149849
20,0.0184536,0.0159936,0.0112213,0.0185557,0.00812408,0,0.0162199,0.0162683,0.0185565,0.0139837,0.0162718,0.0157091,0,0,0.0280396,0.00705841,0.00598235,0.00721458,0.0219832,0.0188559,0.022833,0.0177427,0.012804,0.00475668,0.00354294,0.0078278,0,0.0219025,0.0154215,0.010401,0.0153942,0,0,0.0102753,0.00411161,0.0129257,0.00752103,0.0143478,0.0214634,0.0196789,0.0295648,0.00462539,0.00565996,0.00750568,0.0052032,0.0134201,0.0133683,0.0117705,0.00920737,0.0101698,0.014887
21,0.0167707,0.0151292,0.0103618,0.0184439,0.00862716,0,0.0165215,0.0175171,0.0182394,0.0139675,0.0188326,0.015844,0,0,0.0279413,0.00674427,0.0057201,0.00755808,0.0218271,0.0181259,0.0231062,0.0174278,0.0125614,0.00533374,0.005003,0.00688126,0,0.021554,0.0162705,0.0137185,0.0166761,0,0,0.0108154,0.00457353,0.0125102,0.00633723,0.0142334,0.021251,0.0196903,0.0294334,0.0050816,0.00569439,0.00760387,0.00559368,0.0140619,0.014188,0.0123001,0.00998764,0.0108186,0.0147192
22,0.0152594,0.0143707,0.00976087,0.0182905,0.00930596,0,0.0164479,0.0189695,0.0179376,0.0138593,0.0212958,0.0160117,0,0,0.0278325,0.00662203,0.00568605,0.00782184,0.0218853,0.017159,0.022826,0.0167449,0.01235,0.00550507,0.00620827,0.00614971,0,0.020959,0.017494,0.0165968,0.0184274,0,0,0.0111849,0.00526212,0.0125215,0.00583403,0.0140845,0.0210439,0.0197149,0.029348,0.00557112,0.00596107,0.00763586,0.00575891,0.0148351,0.0148596,0.0129149,0.0107289,0.0114441,0.0144805
23,0.0140282,0.0139311,0.00946245,0.0181083,0.0101415,0,0.0162115,0.0204792,0.01773,0.0137053,0.0234423,0.0175374,0,0,0.0278776,0.00659246,0.00576291,0.0080873,0.0219376,0.0161593,0.0220984,0.0159801,0.0122164,0.00564422,0.00677527,0.00636806,0,0.0200505,0.0190809,0.01892,0.0203527,0,0,0.0115743,0.005913,0.0128563,0.00581334,0.0139274,0.0208517,0.0197086,0.0295113,0.00589021,0.00612755,0.0073504,0.00584945,0.0154697,0.0149692,0.0134949,0.0113446,0.011885,0.0142149
24,0.0131467,0.0140504,0.00947582,0.0179298,0.0111043,0,0.0161118,0.0219192,0.0176415,0.0135672,0.0251642,0.0203445,0,0,0.0280333,0.00656727,0.00577269,0.00843885,0.0214944,0.0153732,0.0212736,0.0154201,0.0121203,0.00607973,0.00682691,0.00740798,0,0.019023,0.0207765,0.0206144,0.0218489,0,0,0.0121322,0.00646858,0.0133048,0.00593411,0.0137838,0.020662,0.0196601,0.0297655,0.00591363,0.00575631,0.00688115,0.0059129,0.0159619,0.0147264,0.0139637,0.0118528,0.0122529,0.0139849
25,0.012593,0.0145558,0.00971453,0.0177881,0.0121316,0,0.0163149,0.0230671,0.0176166,0.0134738,0.0265038,0.0228147,0,0,0.0280845,0.00645978,0.00574164,0.00883575,0.0206951,0.0148584,0.0206016,0.01514,0.0120254,0.00685098,0.00671472,0.0086726,0,0.0182635,0.0221507,0.0217283,0.022637,0,0,0.0128235,0.00669311,0.0135618,0.00618396,0.0136516,0.020477,0.0195855,0.029871,0.00573922,0.00478398,0.00648312,0.00587718,0.0163169,0.0145101,0.014223,0.0123238,0.0126658,0.0138278
26,0.0122846,0.0149115,0.00998103,0.0176957,0.0129616,0,0.0167228,0.0238242,0.0176057,0.0134194,0.027547,0.0238376,0,0,0.0279441,0.00628578,0.00570484,0.00908651,0.0201266,0.0144959,0.0201474,0.0150521,0.01196,0.00786306,0.00659549,0.00967482,0,0.0180291,0.0234044,0.0224707,0.023097,0,0,0.0135086,0.00637737,0.0134699,0.00662092,0.0135377,0.0203112,0.0195041,0.0297297,0.00554905,0.00396164,0.00628524,0.00581038,0.0164717,0.0143209,0.0142304,0.0128043,0.0129935,0.0137331
27,0.0121425,0.0150479,0.0101039,0.0176476,0.0135006,0,0.0171475,0.024396,0.0176095,0.0133823,0.0283271,0.0238425,0,0,0.0276911,0.00617308,0.00550929,0.00906296,0.0198943,0.0142524,0.019935,0.0150469,0.0119543,0.008957,0.00636814,0.0102598,0,0.0182476,0.0246024,0.0230689,0.0236391,0,0,0.0140081,0.00592157,0.0132485,0.00714952,0.0134646,0.0201782,0.0194148,0.0294971,0.00547394,0.00402582,0.00629598,0.00593974,0.0164917,0.0141468,0.014092,0.0132594,0.0130932,0.0136565
28,0.0121317,0.015217,0.0100838,0.0176359,0.0139004,0,0.0175098,0.0250158,0.0176441,0.0133498,0.0288354,0.0238533,0,0,0.0274212,0.00613435,0.00510876,0.00889501,0.01969,0.0142013,0.019974,0.0150778,0.0119817,0.00989814,0.00608254,0.0105315,0,0.0186976,0.0254577,0.0236179,0.0243398,0,0,0.0141718,0.0057574,0.0131314,0.00766208,0.0134243,0.0200906,0.0192971,0.0294045,0.00554143,0.00478463,0.00648684,0.00635059,0.0165247,0.0141234,0.0139692,0.0135879,0.0130526,0.0135609
29,0.0122689,0.0152912,0.010042,0.0176574,0.0142594,0,0.0177876,0.0257131,0.0177351,0.0133384,0.0290608,0.0242838,0,0,0.0272082,0.00602589,0.00486335,0.0087357,0.0195358,0.0142861,0.0201987,0.015138,0.0119945,0.0104738,0.00600783,0.0106321,0,0.0192323,0.0262935,0.0241091,0.0251074,0,0,0.0141246,0.00576612,0.0131003,0.00812606,0.0133814,0.0200604,0.0191437,0.0294508,0.0057135,0.00542469,0.00678187,0.0066402,0.0165749,0.0140617,0.0138892,0.0137217,0.012997,0.0134477
