Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0184442,0.0241712,0.0186902,0.0212174,0.0214578,0,0.0323862,0.0171442,0.0173799,0.0186908,0.0283047,0.016171,0,0,0.021459,0.0120538,0.0111348,0.00954007,0.0197725,0.0190181,0.0182835,0.0134399,0.0179594,0.008774,0.00926648,0.0181704,0,0.0368822,0.0158984,0.0337895,0.0357495,0,0,0.0209294,0.0146649,0.0298127,0.0168233,0.0171783,0.0176056,0.0167693,0.0228408,0.011892,0.0170568,0.0139582,0.0135945,0.0167802,0.0188331,0.0162875,0.0136671,0.0128703,0.0148658
0,0.0487734,0.0113939,0.0529857,0.0471725,0.0492336,0,0.0317441,0.0301543,0.0452306,0.0588722,0.021958,0.0310388,0,0,0.0430488,0.0378127,0.039631,0.036089,0.0628379,0.0625461,0.0507233,0.0462617,0.0341898,0.0383386,0.0423183,0.039431,0,0.0101351,0.032451,0.0130213,0.0302664,0,0,0.00815357,0.0191279,0.0258079,0.0456912,0.0357035,0.0391771,0.0345792,0.0217826,0.0337536,0.0369523,0.0351371,0.0331481,0.0283066,0.0248675,0.0309381,0.0321837,0.0322336,0.0375232
1,0.0414864,0.00826415,0.0460901,0.0395934,0.0428627,0,0.0293372,0.0254731,0.0367701,0.051612,0.0160701,0.0241002,0,0,0.0350538,0.0309099,0.0328827,0.028518,0.0559765,0.0552548,0.0429916,0.037929,0.0278512,0.0303069,0.0345419,0.0317406,0,0.0105887,0.0277663,0.0153812,0.0295894,0,0,0.00630159,0.013625,0.023045,0.0374761,0.0286019,0.0345805,0.0276626,0.0170187,0.0262088,0.0303296,0.0283203,0.0259176,0.0221389,0.0187556,0.0233506,0.0250517,0.0251475,0.0335695
2,0.0351853,0.00979283,0.0400959,0.0335728,0.0376206,0,0.029034,0.0227635,0.0290232,0.0445037,0.0130123,0.0189301,0,0,0.0283778,0.0250336,0.0270319,0.0221077,0.0498091,0.0486575,0.0363939,0.0306036,0.0232089,0.0235773,0.0280404,0.0252729,0,0.0145731,0.0248712,0.0196929,0.0305092,0,0,0.0101723,0.0106195,0.0236306,0.0301366,0.0224263,0.031061,0.0217561,0.0143581,0.0196438,0.0245046,0.0222995,0.0196463,0.0169811,0.0133931,0.0166502,0.0188788,0.0187661,0.0304025
3,0.0298757,0.0130691,0.0350224,0.0290026,0.0334949,0,0.030237,0.0219055,0.0220569,0.0376894,0.0132999,0.015972,0,0,0.0231434,0.0200471,0.0220579,0.0168732,0.0443371,0.0427951,0.0309109,0.0243034,0.0201302,0.0181008,0.0227384,0.0201276,0,0.0192042,0.0236372,0.0242422,0.0323285,0,0,0.015034,0.0107531,0.026446,0.0237411,0.0171204,0.0283227,0.0168925,0.013964,0.0140404,0.019508,0.0170324,0.0143747,0.0129603,0.00880838,0.0108935,0.01377,0.0131515,0.027763
4,0.0255468,0.0160321,0.0308653,0.0257727,0.0304152,0,0.0322412,0.0223617,0.0160484,0.0314156,0.0157545,0.015347,0,0,0.0194431,0.0157862,0.0179323,0.0128467,0.0395407,0.0377297,0.0264443,0.0190585,0.0184386,0.0138502,0.0185403,0.0163825,0,0.0234687,0.0236065,0.0283623,0.0344426,0,0,0.0194473,0.0128859,0.0301567,0.0183824,0.0126911,0.0260639,0.0130757,0.0151152,0.00936505,0.0154938,0.0125622,0.0101522,0.0102892,0.00524838,0.0062135,0.00992989,0.00848403,0.0254862
5,0.0221311,0.0180974,0.0275398,0.0237478,0.0282254,0,0.0344948,0.0234493,0.0112335,0.0259184,0.0188777,0.0164057,0,0,0.0172618,0.0120227,0.01452,0.0098918,0.0353556,0.0334739,0.0228153,0.0148796,0.0178293,0.0108784,0.0153762,0.0140053,0,0.027094,0.0241841,0.0318332,0.0364715,0,0,0.0231533,0.0154977,0.0338953,0.0141085,0.00929307,0.0240768,0.0102077,0.0167294,0.00553032,0.0127392,0.00907297,0.00696822,0.00908792,0.00363808,0.00287814,0.0076428,0.00505387,0.023504
6,0.0195104,0.0191443,0.0248999,0.0227259,0.0267222,0,0.0366516,0.024641,0.00795636,0.02142,0.0219139,0.0181938,0,0,0.0164351,0.00858645,0.0116449,0.00768233,0.0316963,0.0299786,0.0198146,0.0117516,0.0178389,0.00924315,0.0131787,0.0128014,0,0.0300337,0.0248875,0.0346131,0.0382271,0,0,0.0261415,0.0178909,0.0372097,0.0109092,0.00735482,0.0222987,0.00813312,0.0181125,0.00254659,0.0115333,0.00701575,0.00480236,0.00904777,0.00445681,0.00184058,0.00696205,0.00325613,0.0218411
7,0.0175402,0.0192152,0.0227802,0.0224226,0.0257012,0,0.0385182,0.0256283,0.00649358,0.0181023,0.0245674,0.0200401,0,0,0.016653,0.00551548,0.00919596,0.0058623,0.0284743,0.0271337,0.0172511,0.00960952,0.0179807,0.00877211,0.0118206,0.0124247,0,0.0323228,0.0254264,0.0367346,0.0396387,0,0,0.0284799,0.0198387,0.0398729,0.00870615,0.0072417,0.0207919,0.00666979,0.019015,0.00167349,0.0118273,0.00686324,0.00376265,0.00953487,0.00584394,0.00263617,0.0072732,0.00296647,0.0205653
8,0.0160724,0.0184433,0.0210275,0.0225334,0.0249868,0,0.0400015,0.0262703,0.00635404,0.0160123,0.0267337,0.0216029,0,0,0.0175408,0.00334502,0.00719083,0.00426652,0.025595,0.0247661,0.0149799,0.00829214,0.0179235,0.00899561,0.0110842,0.0124882,0,0.0340358,0.0256711,0.0382666,0.0407027,0,0,0.0302575,0.0212944,0.0417829,0.00733721,0.00840153,0.0196824,0.00559447,0.0194656,0.0032936,0.0131008,0.00816699,0.00390376,0.0100374,0.00680772,0.00324039,0.00779315,0.00307729,0.019707
