Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0173492,0.0157636,0.0120764,0.0165865,0.0125855,0,0.0289196,0.0212968,0.015578,0.0118281,0.0214977,0.0234749,0,0,0.0223775,0.0135997,0.0140106,0.0104416,0.0163423,0.0141838,0.0152499,0.0124181,0.0153224,0.0119478,0.0117977,0.0130473,0,0.0363871,0.0232726,0.0193999,0.0259683,0,0,0.0114303,0.00892559,0.0159929,0.00941271,0.0142591,0.0173943,0.017492,0.023941,0.0100039,0.0134014,0.014487,0.00944615,0.0206238,0.0188899,0.0189475,0.0170839,0.0165602,0.0165163
0,0.0200757,0.0131991,0.0116554,0.0174055,0.0139495,0,0.0365712,0.0284609,0.00340108,0.00934673,0.0168828,0.0166029,0,0,0.0129328,0.00921159,0.0109671,0.0112479,0.0044971,0.0118257,0.00608231,0.0109521,0.0172749,0.0121324,0.00682637,0.0125944,0,0.0421985,0.027019,0.013299,0.0166062,0,0,0.0178962,0.00470724,0.0191142,0.00851376,0.0184853,0.00906795,0.017965,0.0183479,0.00779259,0.00533331,0.0077692,0.00864386,0.0196624,0.0181006,0.0193136,0.0109966,0.0147988,0.0171981
1,0.0231893,0.013634,0.0133701,0.012582,0.015327,0,0.0336467,0.0258357,0.00444715,0.0128297,0.0128651,0.0162667,0,0,0.0130471,0.0101577,0.0131418,0.0128722,0.0065268,0.0113507,0.00614737,0.0105015,0.018268,0.00940138,0.00771119,0.0142673,0,0.0409851,0.0248125,0.0104918,0.0142374,0,0,0.0155326,0.0051159,0.0162384,0.00949592,0.0117097,0.00918139,0.0191606,0.0155615,0.014822,0.00713307,0.013319,0.00840267,0.0158731,0.0147483,0.016981,0.0109169,0.0140041,0.0199307
2,0.0246607,0.0146498,0.0123916,0.0098726,0.0143427,0,0.0292779,0.0253556,0.00680847,0.00968896,0.0100294,0.0166606,0,0,0.0136771,0.00967014,0.0099978,0.0120925,0.00885957,0.0113037,0.0078141,0.0110791,0.0184188,0.00758828,0.00899827,0.0128093,0,0.0380533,0.0242774,0.00962218,0.0131702,0,0,0.0136604,0.00721736,0.0154584,0.00830004,0.00792666,0.0113288,0.0163741,0.015709,0.015348,0.00965965,0.0150582,0.00927022,0.0125202,0.0114222,0.0144177,0.0105696,0.0128745,0.0210687
3,0.0253633,0.0147025,0.0110158,0.0103427,0.0118886,0,0.0242486,0.0261849,0.0122155,0.00408102,0.00813015,0.0171466,0,0,0.0157242,0.00738507,0.00480064,0.010225,0.0110162,0.0119795,0.00950011,0.011514,0.0173925,0.00591367,0.00904206,0.00915278,0,0.0343025,0.0247153,0.00831255,0.0121396,0,0,0.0116176,0.00846771,0.0162922,0.0080091,0.00703746,0.0149808,0.0125485,0.0185575,0.0109751,0.00850732,0.012402,0.00766439,0.0103044,0.00816988,0.0109529,0.00977237,0.0105792,0.0202918
4,0.0264009,0.0147746,0.0114718,0.0122676,0.00939963,0,0.0201969,0.0272023,0.0146975,0.0028038,0.00750552,0.017197,0,0,0.0203429,0.00651866,0.00509199,0.0103622,0.012654,0.0123584,0.00983784,0.0104487,0.0154686,0.00466284,0.00814572,0.00506049,0,0.0313642,0.025504,0.00658573,0.0111714,0,0,0.00983469,0.00891973,0.0187324,0.00890642,0.0079534,0.0169719,0.0117778,0.0246455,0.00975322,0.0084333,0.00972064,0.00864813,0.00948834,0.00736438,0.0074278,0.00822359,0.00734676,0.0178557
5,0.0281901,0.0162012,0.0131328,0.0142754,0.00792983,0,0.0185647,0.0274284,0.0151847,0.00635741,0.00834918,0.0164224,0,0,0.0260408,0.00894834,0.0084029,0.0109404,0.0142283,0.0126461,0.0091759,0.0082528,0.013569,0.00409817,0.00684432,0.00380756,0,0.030369,0.0256982,0.00592763,0.0105804,0,0,0.00872849,0.00853827,0.0210652,0.00917869,0.0099366,0.0176554,0.0148334,0.0299634,0.0108907,0.0118889,0.0118699,0.0108092,0.00954556,0.00836995,0.00581412,0.0076998,0.00543536,0.0153591
6,0.0304066,0.0182535,0.0152405,0.0161085,0.00791893,0,0.0188993,0.0264649,0.0154729,0.0113485,0.0099726,0.0149804,0,0,0.0281033,0.00848025,0.00865929,0.00877946,0.0159168,0.0134029,0.00922448,0.00707578,0.0124578,0.00408798,0.00551361,0.0068324,0,0.0308811,0.0248669,0.00771561,0.010598,0,0,0.00807626,0.00754058,0.0210283,0.0104572,0.0124087,0.0189868,0.0187733,0.0274992,0.00774877,0.00962119,0.0102395,0.00726984,0.00982836,0.00882759,0.00579565,0.00954585,0.00727784,0.0140467
7,0.0325164,0.0198815,0.0169691,0.0176952,0.00828466,0,0.0191629,0.0249045,0.0160313,0.0150336,0.0113591,0.0132602,0,0,0.0248834,0.00539718,0.00656576,0.00530931,0.0167322,0.0135824,0.0106975,0.0080777,0.0121373,0.00454359,0.00483042,0.00926997,0,0.0314328,0.0236891,0.0105076,0.0110407,0,0,0.00778468,0.00657346,0.0183708,0.0113661,0.0147372,0.0203646,0.0206854,0.0213629,0.00856521,0.0100326,0.00748538,0.00620044,0.010235,0.0100612,0.00837005,0.0114044,0.0104176,0.0138016
8,0.0339613,0.0209501,0.0177477,0.0188049,0.00852618,0,0.0183856,0.0236929,0.0167525,0.0163843,0.0117025,0.0112865,0,0,0.0203561,0.00516634,0.00566473,0.00427409,0.0163544,0.0129638,0.0125446,0.00953957,0.0122525,0.00539805,0.00499676,0.0100437,0,0.0310185,0.0227981,0.0125476,0.0112767,0,0,0.00821673,0.00594975,0.0148699,0.0108797,0.0163948,0.0210653,0.0208388,0.0183839,0.0124077,0.0150713,0.0116148,0.0106331,0.0109686,0.0110299,0.0101597,0.0117975,0.0116502,0.0139227
