Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0189375,0.0168019,0.0114663,0.0245892,0.0167639,0,0.0327184,0.0230103,0.0161322,0.0180987,0.0255207,0.0193209,0,0,0.0192701,0.0103251,0.009135,0.00961552,0.0154625,0.0168185,0.0140179,0.013159,0.0147175,0.00679629,0.00827445,0.0149874,0,0.0291618,0.0209998,0.0203882,0.0203195,0,0,0.012743,0.00663183,0.0246369,0.0111662,0.0194008,0.0169191,0.017423,0.0208766,0.0102967,0.0135972,0.0132836,0.0109762,0.0158899,0.0161996,0.0147782,0.0107406,0.0115186,0.0137475
0,0.0481798,0.0222815,0.0352773,0.0349478,0.0393079,0,0.0271128,0.0354088,0.0375229,0.0457865,0.0418043,0.0380317,0,0,0.0367233,0.0253747,0.0267164,0.0299682,0.0509511,0.0516277,0.0411114,0.0386434,0.0236466,0.0211134,0.0305874,0.0339053,0,0.0298141,0.0347547,0.0169212,0.0283908,0,0,0.0107622,0.0208854,0.00862397,0.0256104,0.0267125,0.0359019,0.0341311,0.0179373,0.0290615,0.0356727,0.0374014,0.0275725,0.0244611,0.0243481,0.0274164,0.0278851,0.0277729,0.0435835
1,0.0431286,0.0203421,0.0302168,0.0308592,0.0343223,0,0.024675,0.0334679,0.0312144,0.0399717,0.0368859,0.0321608,0,0,0.0315541,0.0198177,0.0211204,0.0254376,0.0454613,0.0461315,0.0354651,0.0331219,0.0183399,0.0153356,0.0250831,0.0281672,0,0.0279296,0.032352,0.0157157,0.0259405,0,0,0.00581513,0.0153517,0.00655843,0.0192941,0.0205021,0.0320142,0.0293595,0.0145814,0.0234187,0.0285659,0.0306973,0.0214872,0.0184478,0.0186273,0.0209698,0.0211997,0.0213774,0.0412345
2,0.0387783,0.0192954,0.026003,0.0281556,0.0299979,0,0.0237569,0.032414,0.0255521,0.034444,0.0328804,0.0271391,0,0,0.0274833,0.0148749,0.0160266,0.0210824,0.0404799,0.0411181,0.0305964,0.0283789,0.014805,0.0106229,0.0206448,0.0234102,0,0.0271374,0.030828,0.0163498,0.024623,0,0,0.00371864,0.0106435,0.00930659,0.0139828,0.0145625,0.0287775,0.0250349,0.0133403,0.0187871,0.0226412,0.0250349,0.0165096,0.0132589,0.0136818,0.0154431,0.0153773,0.0158207,0.0384968
3,0.0350999,0.0189526,0.0226229,0.0266232,0.0263489,0,0.0240057,0.0319798,0.0206198,0.0294269,0.0296938,0.0229291,0,0,0.0245006,0.0105149,0.0115101,0.0167421,0.0360277,0.0366182,0.0264733,0.0243918,0.0130282,0.0068374,0.0170712,0.0196892,0,0.0271224,0.0299697,0.0180209,0.0241448,0,0,0.00619414,0.00708172,0.013267,0.00987154,0.0091066,0.0262535,0.0211383,0.013709,0.0151218,0.0180028,0.0204612,0.0126528,0.00890911,0.00953968,0.0108856,0.0104505,0.0111716,0.0354966
4,0.0320443,0.0190676,0.020003,0.0259777,0.0233756,0,0.0249397,0.0318698,0.0165573,0.0252,0.0272107,0.0195041,0,0,0.022477,0.00677058,0.00773427,0.0125074,0.0321146,0.0326633,0.0230277,0.0211105,0.0126732,0.00388985,0.0141306,0.0170231,0,0.0275338,0.029516,0.019953,0.0241335,0,0,0.00948586,0.00529982,0.016878,0.00724811,0.00475351,0.0245042,0.017653,0.0147476,0.0123114,0.0146691,0.0169612,0.00983407,0.00544989,0.00626423,0.00734741,0.0064984,0.00755714,0.0324472
5,0.0295212,0.0194002,0.0180037,0.025914,0.0210261,0,0.0261256,0.0318327,0.0134201,0.0219075,0.0253112,0.016846,0,0,0.02121,0.00367246,0.00485524,0.00868518,0.0287061,0.0292359,0.0201617,0.0184473,0.0131087,0.00203272,0.0116528,0.0153014,0,0.0280782,0.029221,0.0216875,0.0242644,0,0,0.0123513,0.00550627,0.0198064,0.00627735,0.00383918,0.0234569,0.0145599,0.0158159,0.0101777,0.0124808,0.0144023,0.00785309,0.00295263,0.00388429,0.00478513,0.00366795,0.00511654,0.0295625
6,0.0274226,0.0197753,0.0164659,0.0261838,0.0192076,0,0.027273,0.0317074,0.011148,0.0195411,0.0238789,0.0149264,0,0,0.0205025,0.00156793,0.00310471,0.00562865,0.0257274,0.026273,0.0177682,0.0162916,0.0137479,0.00205376,0.00953159,0.0142889,0,0.0285648,0.0289111,0.0230288,0.0243348,0,0,0.0146054,0.00659145,0.0220256,0.00654516,0.0063129,0.0229209,0.0118592,0.0167103,0.00858139,0.0112068,0.01263,0.00652172,0.00157928,0.00233971,0.00304618,0.00229862,0.00390735,0.0270004
7,0.0256525,0.0200897,0.0152601,0.0266301,0.0178188,0,0.0282307,0.031422,0.00958746,0.0179929,0.0228079,0.013683,0,0,0.020205,0.00220444,0.00273976,0.00357766,0.0230819,0.0236878,0.0157552,0.0145407,0.0142552,0.00294203,0.00770163,0.0137054,0,0.0288956,0.0284983,0.0239316,0.0242613,0,0,0.0162418,0.00763482,0.0236187,0.00732137,0.00891725,0.02268,0.00959421,0.0174536,0.00747257,0.0106392,0.0115279,0.00575581,0.0014557,0.00149575,0.00193283,0.00235116,0.00363808,0.0248395
8,0.0241401,0.020293,0.0143068,0.027179,0.0167749,0,0.0289484,0.0309698,0.00853687,0.0170995,0.0220099,0.0130071,0,0,0.0202095,0.00390002,0.00326019,0.00257082,0.0206703,0.0213864,0.014067,0.0131302,0.0145245,0.00365386,0.00612218,0.013308,0,0.0290359,0.0279628,0.0244259,0.0240452,0,0,0.0173147,0.00834345,0.024716,0.00816765,0.01094,0.0225656,0.00785123,0.0181194,0.00683413,0.010563,0.0109678,0.00551076,0.00185085,0.00127728,0.00133025,0.00272173,0.00373317,0.0230829
