Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0195354,0.0161657,0.0119482,0.020741,0.0166172,0,0.0338239,0.0263225,0.0180153,0.0179158,0.0263037,0.0190493,0,0,0.0183772,0.010552,0.00950888,0.0102153,0.0167231,0.0186591,0.0152745,0.0149754,0.0180205,0.00747534,0.00852663,0.0158311,0,0.035157,0.0237611,0.0169705,0.0217603,0,0,0.0113646,0.00938457,0.0240037,0.0114888,0.0184114,0.0179629,0.0163261,0.0207929,0.0112487,0.0152713,0.0141354,0.0116532,0.0148987,0.016336,0.0144132,0.0116078,0.0116995,0.0145655
0,0.0636114,0.0325388,0.0498788,0.0544457,0.0568304,0,0.0498156,0.0513778,0.0608957,0.06682,0.060389,0.0643625,0,0,0.052601,0.048171,0.0487211,0.0469212,0.0695528,0.0710691,0.0585043,0.0569379,0.0478501,0.0486043,0.0517034,0.0546782,0,0.0460437,0.0503799,0.0299239,0.0416459,0,0,0.0321634,0.0416723,0.0369387,0.0441707,0.0404213,0.0478418,0.0450579,0.0326615,0.0461258,0.050976,0.0509674,0.0465496,0.0449704,0.0423611,0.0448428,0.0476826,0.0453296,0.0464344
1,0.0553557,0.0251103,0.0411465,0.0448139,0.0483929,0,0.042015,0.0450861,0.0516123,0.0578492,0.0522002,0.0549403,0,0,0.043695,0.0389722,0.0395889,0.0377949,0.0610108,0.0625177,0.0493723,0.0478262,0.0391799,0.0390639,0.0420579,0.0455979,0,0.0404936,0.0437363,0.0215046,0.0345799,0,0,0.0234704,0.032794,0.0281792,0.0345268,0.0317016,0.041827,0.0373152,0.0247446,0.0367779,0.0419903,0.0419292,0.0372054,0.036152,0.0340916,0.0359635,0.0382838,0.035937,0.0407898
2,0.0481746,0.019266,0.0334943,0.0365505,0.0409858,0,0.0357188,0.0403144,0.043187,0.0492636,0.0451884,0.0466017,0,0,0.0359101,0.0306795,0.031273,0.0296343,0.053272,0.0547319,0.0412543,0.0397129,0.0321259,0.0309333,0.0338124,0.0375493,0,0.0367839,0.0385813,0.0146065,0.0291971,0,0,0.0157896,0.0248425,0.0210596,0.025864,0.0240872,0.0370059,0.0305332,0.0181472,0.0284096,0.0338703,0.0337945,0.0288242,0.0282359,0.0266123,0.0279107,0.0298645,0.0275518,0.0362455
3,0.0420622,0.01533,0.0269958,0.0296805,0.0346183,0,0.0310626,0.0370268,0.0357016,0.0411953,0.0393208,0.0393158,0,0,0.0292779,0.0233387,0.0238276,0.0224753,0.0463321,0.0477258,0.034136,0.0326037,0.0266614,0.0240357,0.0268066,0.0305435,0,0.0347808,0.0349056,0.0101542,0.0256596,0,0,0.009356,0.0178555,0.016175,0.0182433,0.0176433,0.0333116,0.0247478,0.0134396,0.0210427,0.0266382,0.0265699,0.0214425,0.0211909,0.0198596,0.0206354,0.0224207,0.0201495,0.0326724
4,0.0369871,0.0135174,0.0217463,0.0242792,0.0292821,0,0.0281077,0.03505,0.0292642,0.0338223,0.0345635,0.033057,0,0,0.0238166,0.0170328,0.0173413,0.0163918,0.0401622,0.0415209,0.0279739,0.02651,0.0227353,0.0181661,0.0208637,0.0246007,0,0.0341363,0.0325629,0.00952633,0.0239234,0,0,0.00521022,0.011897,0.0142457,0.011812,0.0124686,0.0306149,0.0199781,0.0115702,0.0147297,0.0203855,0.0203026,0.0151494,0.0150254,0.0138094,0.0141301,0.01597,0.0136984,0.0298921
5,0.0328668,0.0134891,0.0178219,0.020453,0.0249317,0,0.0267289,0.0340716,0.0239423,0.0272586,0.0308771,0.0278054,0,0,0.0195309,0.0118026,0.0118688,0.0114469,0.0346984,0.0361149,0.0226951,0.0214394,0.0202277,0.0131796,0.015869,0.0197392,0,0.0343994,0.0312561,0.0118488,0.0236247,0,0,0.00583743,0.0070889,0.0150962,0.00701561,0.00877867,0.0287177,0.0161529,0.0125921,0.00952616,0.0152768,0.0150701,0.0100863,0.00983286,0.00853854,0.0084523,0.0105562,0.00818308,0.0276979
6,0.0295745,0.0144325,0.0152242,0.0182404,0.0214895,0,0.0265934,0.0337278,0.019753,0.0215632,0.0281846,0.0235416,0,0,0.0164309,0.00764439,0.00745071,0.00772413,0.0298639,0.0314781,0.0182156,0.0174012,0.0188698,0.00899009,0.0117693,0.0159778,0,0.0351583,0.0306249,0.014936,0.0242158,0,0,0.00897661,0.00396915,0.0174269,0.00529041,0.00707916,0.0273977,0.0131217,0.0150207,0.00555626,0.0115678,0.0110022,0.00654348,0.00590532,0.00435731,0.00371225,0.00631062,0.00365803,0.0259227
7,0.0269573,0.0156495,0.0137998,0.0174568,0.018853,0,0.0272678,0.0336963,0.0166505,0.0167911,0.0263508,0.0202334,0,0,0.0145174,0.00460866,0.00423702,0.00539707,0.0255892,0.0275565,0.0144665,0.0144104,0.0182477,0.00553766,0.00854888,0.0133179,0,0.036108,0.0303476,0.0178107,0.025196,0,0,0.0120788,0.00393904,0.0201063,0.00697351,0.00753884,0.0264574,0.0106972,0.0175911,0.00334069,0.00956366,0.00833137,0.00504907,0.00407014,0.00273222,0.000577291,0.003718,0.0009563,0.0244643
8,0.0248592,0.0167695,0.0132215,0.0176703,0.0169024,0,0.0283598,0.0337409,0.0144855,0.0130364,0.0251928,0.0178157,0,0,0.0137085,0.00309167,0.00282244,0.00458288,0.0218158,0.0242664,0.0114271,0.0124675,0.0179299,0.00276795,0.00621147,0.0116874,0,0.0370523,0.0301916,0.0201978,0.0262216,0,0,0.0146821,0.00576373,0.0225822,0.0095172,0.00916113,0.0257527,0.00869767,0.0197657,0.00358078,0.00928013,0.00731155,0.00546552,0.00473079,0.0043557,0.00290114,0.00362174,0.00288082,0.0232587
9,0.0231387,0.0176488,0.0131075,0.0183905,0.0155103,0,0.029585,0.0337146,0.012991,0.010443,0.024516,0.0161725,0,0,0.0137698,0.00343137,0.0033642,0.00481208,0.0184833,0.0214908,0.00917178,0.0115038,0.0176017,0.000667777,0.00475323,0.0108852,0,0.0378777,0.0300127,0.0220502,0.0270975,0,0,0.0167392,0.00760064,0.0246444,0.0118082,0.0109543,0.0251943,0.00698013,0.021399,0.00487409,0.0101503,0.00775163,0.00657284,0.00622995,0.00625025,0.00475073,0.00488326,0.00456472,0.022244
10,0.0216817,0.018256,0.0131667,0.0192536,0.014556,0,0.0307644,0.0335434,0.0118484,0.00911112,0.0241509,0.0151433,0,0,0.0143642,0.00452137,0.00435814,0.00536289,0.0155202,0.0190901,0.00789729,0.0113418,0.0171231,0.00110377,0.00407866,0.0106125,0,0.0385248,0.0297361,0.0233982,0.0277296,0,0,0.0182822,0.00906397,0.0262454,0.0136435,0.0124657,0.0247326,0.00546732,0.0225212,0.00609793,0.0114822,0.00896229,0.00764941,0.00763182,0.00771321,0.005968,0.0061744,0.00558655,0.0213519
11,0.0204051,0.0186082,0.0132453,0.0200743,0.0139372,0,0.0318022,0.0332048,0.0107976,0.00887074,0.0239702,0.014554,0,0,0.0151794,0.0055371,0.00513242,0.00591559,0.0128451,0.0169266,0.00778359,0.0117289,0.0165144,0.00224144,0.0039261,0.0105799,0,0.0389726,0.0293343,0.0243035,0.0280899,0,0,0.0193653,0.0101226,0.0274229,0.0150332,0.0135467,0.0243376,0.00415961,0.0232395,0.00707171,0.0128453,0.0103572,0.00852817,0.00877527,0.00876168,0.00678694,0.00723248,0.00614818,0.0205229
12,0.0192558,0.0187358,0.0132984,0.0208188,0.0135739,0,0.0326634,0.0327087,0.00971192,0.00927119,0.0238896,0.0142551,0,0,0.0160114,0.0062842,0.00565391,0.00643283,0.010391,0.0148981,0.00869597,0.0124199,0.0158919,0.00300606,0.00399809,0.0105816,0,0.039227,0.02881,0.0248391,0.0281948,0,0,0.0200527,0.0108175,0.0282591,0.0160427,0.0141974,0.0239809,0.00313097,0.0236782,0.00782709,0.0140145,0.0116049,0.00921268,0.00963868,0.00946285,0.00734735,0.00804557,0.0064422,0.0197141
13,0.0182053,0.0186689,0.0133398,0.0215479,0.013407,0,0.0333515,0.0320866,0.00861513,0.0098756,0.0238578,0.0141391,0,0,0.0167769,0.00676648,0.00602912,0.00693564,0.00814905,0.0129607,0.0102283,0.0132229,0.0153794,0.00345458,0.00411741,0.0105024,0,0.0393094,0.0281872,0.0250818,0.0280918,0,0,0.0204164,0.0112099,0.0288565,0.0167474,0.0144941,0.0236357,0.002493,0.0239474,0.00842312,0.0148632,0.0125223,0.00973962,0.0102011,0.0098545,0.00766738,0.00860454,0.00657497,0.0189045
