Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0192354,0.0254149,0.0201649,0.0219571,0.0214248,0,0.0297411,0.0195544,0.0179713,0.0194527,0.0263301,0.018616,0,0,0.0190034,0.0121445,0.0114823,0.010369,0.0213015,0.0210105,0.0199189,0.0147805,0.0160132,0.01031,0.00808583,0.0175585,0,0.031351,0.0178491,0.03262,0.0339563,0,0,0.0202392,0.0136129,0.0286306,0.0162293,0.0168843,0.0192697,0.0158988,0.0228051,0.00972956,0.0161888,0.0129392,0.0114968,0.0145735,0.0163685,0.0143976,0.0124605,0.0121771,0.0164833
0,0.0500082,0.0133878,0.0483505,0.0465744,0.0455055,0,0.0286819,0.0355391,0.0445227,0.0606191,0.0156092,0.025889,0,0,0.0383126,0.0396039,0.0416691,0.0361854,0.0606807,0.0619974,0.0459795,0.0431413,0.0330936,0.0248873,0.0294081,0.0380314,0,0.00948437,0.0382915,0.0142671,0.0220437,0,0,0.00650741,0.0171335,0.018876,0.0394292,0.029021,0.0400925,0.0297513,0.020707,0.0304388,0.0343659,0.0339604,0.0304252,0.0275078,0.0248872,0.0279484,0.0315617,0.0315151,0.0365385
1,0.0437427,0.0116339,0.042009,0.0406715,0.0396547,0,0.0274027,0.0327552,0.0371708,0.0542841,0.0119601,0.0218277,0,0,0.0312385,0.0340717,0.0360689,0.0304953,0.053974,0.0554343,0.0384432,0.0359011,0.0272993,0.0182564,0.0225487,0.0319458,0,0.00870414,0.0352526,0.0161095,0.0205191,0,0,0.00598159,0.0118104,0.0157883,0.0319366,0.0236614,0.0357746,0.0245843,0.0161847,0.0243729,0.0287822,0.028355,0.0242441,0.0216388,0.0194346,0.0220255,0.0249415,0.0248851,0.0348878
2,0.0383149,0.0124135,0.0365198,0.0360795,0.0348518,0,0.027765,0.0313212,0.03051,0.0479944,0.0118917,0.0199111,0,0,0.0252607,0.0291057,0.0309416,0.0256251,0.0479423,0.0495644,0.0320132,0.0297681,0.0230592,0.0131193,0.0170364,0.0268749,0,0.0115864,0.0334243,0.0195284,0.0210181,0,0,0.0100033,0.00857802,0.0163837,0.0252717,0.0185778,0.0321717,0.0201212,0.013173,0.0189149,0.0238632,0.0233,0.0186628,0.0164938,0.0145688,0.0167328,0.0191628,0.0189797,0.0332458
3,0.033687,0.0140873,0.0318946,0.032531,0.0310442,0,0.0291553,0.0309018,0.0245759,0.0418953,0.0143188,0.019885,0,0,0.0203918,0.0244863,0.0262042,0.021464,0.0425855,0.0444404,0.0266178,0.0247617,0.0201261,0.00965773,0.012863,0.0227368,0,0.0153892,0.0325126,0.0232392,0.0227579,0,0,0.0144463,0.00832638,0.019314,0.0194923,0.0138509,0.0293097,0.0163879,0.0120102,0.0140893,0.0197436,0.0188666,0.0137096,0.0120436,0.0102783,0.0121149,0.0142499,0.0138805,0.0316101
4,0.0298021,0.0155186,0.0281243,0.0298182,0.0281297,0,0.030995,0.0310711,0.0195229,0.0362424,0.0174948,0.021053,0,0,0.0166974,0.0201078,0.0218628,0.0179969,0.0378783,0.0401233,0.0220997,0.020907,0.0181955,0.00812218,0.0100382,0.0194454,0,0.0189484,0.0321459,0.0266549,0.0249761,0,0,0.0183884,0.0101974,0.0229797,0.0146934,0.00977481,0.0272534,0.01339,0.0124638,0.00994836,0.0166348,0.0152131,0.00942439,0.00829848,0.00661756,0.00829546,0.0102617,0.00969856,0.0300738
5,0.0265775,0.0162893,0.0251293,0.0278021,0.0259428,0,0.0328828,0.0314428,0.0154999,0.0312547,0.0205667,0.0227065,0,0,0.0142158,0.0159221,0.0178915,0.0151567,0.0337417,0.0365864,0.0182475,0.0181542,0.0169188,0.00833637,0.00856599,0.0169228,0,0.0219575,0.031985,0.0295575,0.0271951,0,0,0.0216564,0.012591,0.0265193,0.0109802,0.00708635,0.0260431,0.0110695,0.0137585,0.00655657,0.014714,0.0125508,0.00581757,0.00537549,0.00384133,0.00548741,0.00730604,0.00651254,0.0287558
6,0.0239165,0.0163707,0.0227703,0.0263618,0.0243004,0,0.034588,0.0317458,0.0125869,0.0270876,0.0232462,0.024383,0,0,0.0129194,0.0119971,0.0142522,0.012832,0.0300621,0.0337004,0.0148739,0.0163506,0.0159795,0.0094559,0.00822941,0.0150961,0,0.0243704,0.0317943,0.0318995,0.0291888,0,0,0.0242456,0.0147935,0.0295458,0.00846643,0.00681346,0.0256287,0.00932663,0.015231,0.00406568,0.0139793,0.0110606,0.00289583,0.00361623,0.00275555,0.00404119,0.00551727,0.00439884,0.0277397
7,0.0217257,0.0159224,0.0208875,0.0253464,0.0230447,0,0.0359935,0.0318314,0.0107362,0.0238142,0.0254555,0.0258463,0,0,0.0126536,0.00858571,0.0109534,0.0109412,0.0267194,0.0312653,0.0118717,0.0152657,0.0151981,0.010739,0.0085492,0.0138671,0,0.0262322,0.0314487,0.0337106,0.0308771,0,0,0.0262191,0.0166054,0.0318913,0.00719981,0.00838722,0.025853,0.00805005,0.0165577,0.00285686,0.014171,0.0107083,0.000999625,0.00332003,0.00344029,0.00395642,0.00482395,0.00340418,0.02703
8,0.0199256,0.0151966,0.0193372,0.0245549,0.0220602,0,0.0370491,0.0316485,0.00973826,0.0213748,0.0271949,0.0269992,0,0,0.0131099,0.00615944,0.00807462,0.00945816,0.0236056,0.0290515,0.00922045,0.0146359,0.0146069,0.0118384,0.00907178,0.0130951,0,0.0276228,0.0309089,0.0350531,0.0322519,0,0,0.0276768,0.0180032,0.0335122,0.00696646,0.0102822,0.0264883,0.00712852,0.0176527,0.00302849,0.0148838,0.0111476,0.00183293,0.00377756,0.00430509,0.00434734,0.00473714,0.00320452,0.0265575
