time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.87,-0.148827,-0.0344121,-0.182584,1.02498,1.03998,-0.32423,0.551183,0.182373,0.222921,-0.227884,0.153766,0.054096,9.92672e-06,-0.0188313,-0.0101788,-0.224802,-1.28621,-0.231262,0.0566948,-6.8431e-05,-0.0303098,0.0854619,0.00215193,-0.816669,-0.28368,-0.277672,1.9513,1.90691,-0.000960851,0.0655155,-0.510728,-0.221943,-0.024863,2.30367,1.80849,0.0999988,0.0999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.09179,0,-0.296267,-0.363524,1.43103,-0.325964,-6.89073,27.1257,-6.17876,0,0,0,0,0,0,0,0,0,0.000286103,0.0483759,0
0.88,-0.148826,-0.0349356,-0.180605,1.02302,1.03262,-0.324113,0.564284,0.18958,0.21536,-0.304381,0.125731,0.054096,9.92672e-06,0.0214358,-0.0413707,-0.236708,-1.40218,-0.188094,0.0566948,-6.8431e-05,-0.0346479,0.0882384,0.0121912,-0.790688,-0.295335,-0.268415,1.94081,1.89126,-0.000960851,0.0655155,-0.516371,-0.222585,-0.0204145,2.25253,1.82648,0.0999988,0.0999984,0.000101918,-0.05235,0.197917,-0.195307,-0.73638,0.0117456,1.31013,0.720687,-0.756064,-7.64973,-2.80355,0,0,4.02671,-3.11918,-1.19063,-11.5969,4.31677,0,0,-0.433812,0.27765,1.00393,2.59814,-1.16552,0.925643,-1.0489,-1.56436,0,0,-0.564353,-0.0641407,0.444853,-5.11338,1.79902,0,0,50.7444,-80.2883,24.0101,3.72394,3.86943,0.0616046,-72.0434,10.1416,-2.16292,-16.1252,11.8655,-5.67369,0.000154264,139.982,46.7276,-29.7654,43.9782,3.06744,0.747106,0.000252873,-8.34131,-17.4767,14.7808,5.92024,2.04376,2.90413,-0.588313,0.12896,0.537856,0.0390353,-4.78679,-1.55071,-1.07642,-2.54792,0.0908005,-0.0767588,0.609576,9.79145,-2.60964,4.16703,-3.17367,-6.36957,-2.47392,-26.1327,8.67806,27.6102,-26.2664,164.33,0,0,36.3409,41.2177,59.7023,85.3794,-35.4129,0,0,-20.9551,-0.752133,5.29881,56.0697,-3.45429,34.0736,-52.4738,31.8457,0,0,15.0886,6.22629,-10.5776,-33.0859,-1.41262,0,0,0,0,1,0,1.11345,0,-0.307279,-0.863036,4.72561,-0.72216,-18.696,102.371,-15.6442,0,0,0,0,0,0,0,0,0,0.00028852,0.0476222,98.1149
0.89,-0.147846,-0.0357201,-0.178209,1.02075,1.02462,-0.324243,0.574772,0.197654,0.21056,-0.383505,0.114128,0.054096,9.92672e-06,0.065337,-0.0684408,-0.242644,-1.50961,-0.148468,0.0566948,-6.8431e-05,-0.0410815,0.0909397,0.0227604,-0.759099,-0.307336,-0.255751,1.92508,1.8788,-0.000960851,0.0655155,-0.520506,-0.222603,-0.0170237,2.19809,1.84433,0.0999988,0.0999984,0.0980165,-0.0784463,0.239588,-0.227043,-0.800076,-0.0129936,1.04881,0.807468,-0.479962,-7.91239,-1.16025,0,0,4.39012,-2.70701,-0.59361,-10.7431,3.96264,0,0,-0.643363,0.270128,1.05692,3.15883,-1.20006,1.26638,-1.57364,-1.2459,0,0,-0.413467,-0.00187781,0.339077,-5.44424,1.78489,0,0,12.0265,-75.2659,4.8982,0.564087,3.59265,-0.408134,-83.7004,-24.0469,0.451354,-8.45506,17.1168,-10.7978,0.000157176,112.664,33.3402,-19.9146,36.5235,2.65778,0.403278,0.000214114,-7.40096,-18.3872,15.0915,5.65532,1.93794,2.71352,0.398485,0.0999217,0.483093,-0.12194,-5.40258,-1.80362,-1.08042,-1.57788,0.0480231,-0.0600364,0.442575,9.90493,-2.1986,4.29005,-2.87783,-3.82326,-2.3307,-28.3509,7.53509,27.1355,-20.7854,162.903,0,0,36.1744,41.6879,59.2256,86.6084,-35.6176,0,0,-20.5597,-1.15222,4.89146,55.9066,-3.19453,34.1115,-51.5031,32.1681,0,0,14.4497,6.22151,-11.0404,-31.3379,0.0640881,0,0,0,0,1,0,1.1216,0,-0.307997,-0.941381,8.13035,-0.759755,-34.967,301.996,-28.2206,0,0,0,0,0,0,0,0,0,0.000309121,0.0489903,76.4656
0.9,-0.145875,-0.0367244,-0.175384,1.01819,1.01623,-0.324606,0.582425,0.206483,0.208474,-0.464707,0.118816,0.054096,9.92672e-06,0.112856,-0.091342,-0.242658,-1.60838,-0.112403,0.0566948,-6.8431e-05,-0.0495711,0.0935257,0.0338187,-0.72192,-0.319656,-0.239677,1.90419,1.86956,-0.000960851,0.0655155,-0.523196,-0.222,-0.014737,2.14051,1.86219,0.0999988,0.0999984,0.197066,-0.100432,0.282488,-0.255822,-0.838308,-0.0363007,0.765299,0.882818,-0.208606,-8.12024,0.468779,0,0,4.75186,-2.29013,-0.00135343,-9.877,3.60646,0,0,-0.84896,0.258606,1.10583,3.7179,-1.23201,1.60749,-2.08867,-0.924223,0,0,-0.268971,0.0603372,0.228673,-5.75762,1.78553,0,0,-39.1182,-72.2528,-7.7825,-1.14026,1.98753,-0.27202,-114.674,-65.2593,5.81376,5.36351,13.4808,-14.2284,0.000162688,87.172,25.1769,-12.1404,27.7082,2.25722,0.152456,0.00018274,-1.10046,-22.5631,14.6999,4.9956,1.75827,2.40885,2.2331,0.0455995,0.401268,-0.435709,-6.24845,-2.15725,-1.08286,0.392631,-0.0406092,-0.0564766,0.0936839,9.9422,-1.04824,4.58591,-2.53512,0.787119,-2.22047,-34.8119,3.72135,25.6138,-4.45558,156.144,0,0,35.4007,43.1518,57.3954,90.447,-35.695,0,0,-19.1995,-2.67853,3.73431,54.7406,-2.26345,33.7172,-47.7005,33.1366,0,0,12.3133,6.02139,-12.271,-25.3466,2.90646,0,0,0,0,1,0,1.11848,0,-0.310551,-0.866479,10.3701,-0.564328,-54.7986,655.836,-35.6897,0,0,0,0,0,0,0,0,0,0.000332132,0.0508069,82.5626
0.91,-0.14291,-0.0378336,-0.172101,1.01538,1.00793,-0.325191,0.586597,0.215683,0.20895,-0.546355,0.139118,0.054096,9.92672e-06,0.163914,-0.109928,-0.236932,-1.6981,-0.0799077,0.0566948,-6.8431e-05,-0.0599807,0.0958439,0.0452505,-0.679267,-0.332202,-0.22023,1.87853,1.86363,-0.000960851,0.0655155,-0.524654,-0.220795,-0.0136773,2.0804,1.88033,0.0999988,0.0999984,0.296488,-0.110915,0.328347,-0.281173,-0.830437,-0.0585054,0.41718,0.920032,0.0475312,-8.1648,2.03022,0,0,5.10587,-1.85861,0.572601,-8.97253,3.24951,0,0,-1.04096,0.231821,1.14318,4.26531,-1.25464,1.94467,-2.56568,-0.592857,0,0,-0.145838,0.120551,0.105962,-6.01109,1.8146,0,0,-71.9611,-61.7489,-11.4026,-1.03435,0.799311,-0.240348,-135.773,-94.757,11.2799,36.5559,-4.95392,-13.6609,0.000163203,64.9379,20.775,-6.81339,19.3642,1.87887,0.00200745,0.000156733,8.97042,-27.7936,13.8308,4.26271,1.47817,1.96223,4.64535,-0.027352,0.289968,-0.85723,-7.15814,-2.43357,-0.991459,3.01883,-0.160854,-0.0515982,-0.381082,9.31632,1.2584,5.13768,-2.18833,5.91161,-1.96864,-45.9234,-3.56531,22.6503,24.5431,139.397,0,0,33.4068,45.6009,53.2389,97.611,-34.9099,0,0,-16.3347,-5.69763,1.85122,51.0604,-0.19009,31.7301,-38.8295,34.5642,0,0,7.99782,5.25917,-14.1363,-12.8618,5.29087,0,0,0,0,1,0,1.10941,0,-0.314853,-0.930638,10.633,-0.270762,-91.3975,1044.26,-26.5914,0,0,0,0,0,0,0,0,0,0.000348551,0.0521674,95.515
0.92,-0.139014,-0.0388169,-0.168304,1.01235,1.00022,-0.325973,0.586176,0.224527,0.21169,-0.625549,0.17336,0.054096,9.92672e-06,0.218314,-0.123954,-0.225882,-1.77807,-0.0509036,0.0566948,-6.8431e-05,-0.0720237,0.0975924,0.0568673,-0.631508,-0.344768,-0.19761,1.84899,1.86116,-0.000960851,0.0655155,-0.525313,-0.219063,-0.0140314,2.01901,1.89901,0.0999988,0.0999984,0.389651,-0.0983308,0.379724,-0.303056,-0.771321,-0.0781918,-0.0420536,0.884379,0.274034,-7.91937,3.4242,0,0,5.43994,-1.4026,1.10499,-7.99642,2.90041,0,0,-1.2043,0.174844,1.16169,4.77591,-1.25654,2.26197,-2.95397,-0.247215,0,0,-0.0658596,0.173143,-0.0354004,-6.13971,1.86751,0,0,-52.5397,-40.578,-7.36356,-1.58145,0.590807,-0.103546,-115.695,-99.2517,14.4852,85.8331,-35.5509,-8.79484,0.000150922,47.024,18.2466,-3.76002,14.1033,1.56693,-0.0554739,0.000135348,22.4938,-30.2236,13.1117,3.74361,1.20484,1.44215,7.07175,-0.103891,0.163393,-1.29107,-7.91415,-2.39356,-0.714219,5.68533,-0.286187,-0.0298134,-0.880225,7.54175,4.8606,6.04884,-1.97015,9.30869,-1.53197,-59.5065,-13.7711,18.2056,62.906,110.377,0,0,29.9263,48.2657,46.0355,107.752,-32.6035,0,0,-11.2868,-9.86443,-0.3629,43.0807,3.38357,26.5947,-23.0545,35.3507,0,0,1.29137,3.55666,-16.0686,7.21639,4.55591,0,0,0,0,1,0,1.09924,0,-0.319808,-1.04935,8.89979,-0.00815486,-153.852,1304.85,-1.19564,0,0,0,0,0,0,0,0,0,0.000355563,0.0526606,66.8138
0.93,-0.134363,-0.0393141,-0.163901,1.00912,0.993434,-0.326908,0.579805,0.231993,0.216251,-0.698452,0.21864,0.054096,9.92672e-06,0.275706,-0.133154,-0.210228,-1.84726,-0.0251598,0.0566948,-6.8431e-05,-0.0851954,0.0983544,0.0684479,-0.579441,-0.356995,-0.172331,1.81715,1.86222,-0.000960851,0.0655155,-0.525842,-0.216976,-0.0159922,1.95833,1.91814,0.0999988,0.0999984,0.465068,-0.0497248,0.440213,-0.322758,-0.678234,-0.0935115,-0.637119,0.746668,0.45609,-7.29031,4.52797,0,0,5.7392,-0.919945,1.56534,-6.9189,2.57438,0,0,-1.31717,0.0762001,1.15806,5.20672,-1.2227,2.52791,-3.18452,0.106292,0,0,-0.0529459,0.20871,-0.196087,-6.06754,1.91307,0,0,-6.19726,-17.7057,0.0788996,-2.79895,0.461899,-0.414797,-71.344,-92.9476,17.6899,140.939,-69.9828,-2.31164,0.000125543,31.6347,15.9443,-2.35666,11.1558,1.30597,-0.0416579,0.000117499,36.2027,-30.8452,12.8202,3.3826,0.995133,0.9127,9.55628,-0.18719,0.0291897,-1.74377,-8.26697,-2.06871,-0.330314,8.42105,-0.422464,-0.0165981,-1.40961,4.08476,9.25027,7.33548,-1.68618,11.2209,-1.08574,-72.1895,-25.183,12.6102,103.806,70.6427,0,0,24.7564,49.9403,35.5616,119.638,-28.871,0,0,-3.96637,-14.3425,-2.25572,29.4782,8.54722,16.9647,0.210677,34.0648,0,0,-7.32622,0.723842,-17.2243,34.1592,-1.85443,0,0,0,0,1,0,1.08663,0,-0.324521,-0.914966,5.95549,0.0995166,-224.471,1461.07,24.4146,0,0,0,0,0,0,0,0,0,0.000358258,0.0521518,18.9769
0.94,-0.129304,-0.0388863,-0.158766,1.00573,0.987774,-0.327952,0.566215,0.236942,0.222073,-0.760975,0.270984,0.054096,9.92672e-06,0.335573,-0.137359,-0.191019,-1.90448,-0.0023031,0.0566948,-6.8431e-05,-0.0987637,0.0976821,0.0798029,-0.524426,-0.368367,-0.145355,1.78532,1.86669,-0.000960851,0.0655155,-0.527104,-0.214817,-0.0196755,1.90107,1.93708,0.0999988,0.0999984,0.505916,0.042778,0.513567,-0.339619,-0.566025,-0.104369,-1.35901,0.494838,0.582192,-6.25225,5.2344,0,0,5.98677,-0.420542,1.92096,-5.72252,2.28567,0,0,-1.35683,-0.0672253,1.1355,5.5015,-1.13723,2.69756,-3.18241,0.44694,0,0,-0.126208,0.215948,-0.36833,-5.72595,1.89452,0,0,16.1355,-6.96456,7.24868,-2.62682,-0.0456016,0.0822829,-47.4657,-95.3669,22.7168,185.041,-103.094,3.68618,9.2675e-05,20.5813,13.5163,-2.51247,8.60659,1.0995,0.0271486,0.000105897,47.7197,-34.9683,12.6388,3.26221,0.857551,0.389773,12.4456,-0.28907,-0.118494,-2.27425,-7.83182,-1.63932,-0.00154679,11.4874,-0.585615,-0.0545988,-2.01112,-0.550134,13.0466,8.65941,-0.657577,13.0646,-0.692884,-80.8315,-35.7078,6.40058,139.958,24.491,0,0,17.788,49.4771,22.0252,131.629,-24.5784,0,0,5.23613,-18.3309,-3.15429,10.2109,14.9801,2.52831,29.6083,29.7062,0,0,-16.7535,-3.0596,-16.827,65.1698,-15.0519,0,0,0,0,1,0,1.06547,0,-0.327892,-0.457927,2.93118,0.070435,-252.825,1618.33,38.8877,0,0,0,0,0,0,0,0,0,0.000357141,0.0506101,19.1914
0.95,-0.1243,-0.0371539,-0.152764,1.00227,0.98342,-0.329065,0.544542,0.238319,0.228535,-0.809502,0.325777,0.054096,9.92672e-06,0.39722,-0.136617,-0.169607,-1.94854,0.0180958,0.0566948,-6.8431e-05,-0.111808,0.0951768,0.0908425,-0.46839,-0.378242,-0.118127,1.75646,1.87413,-0.000960851,0.0655155,-0.530041,-0.212963,-0.0250415,1.85033,1.95452,0.0999988,0.0999984,0.500415,0.173243,0.600161,-0.346195,-0.435378,-0.111298,-2.16733,0.13776,0.646197,-4.85268,5.47931,0,0,6.16465,0.0742294,2.14121,-4.40624,2.03989,0,0,-1.30447,-0.250534,1.10396,5.60361,-0.987432,2.72284,-2.88633,0.744002,0,0,-0.293743,0.185352,-0.5366,-5.07425,1.744,0,0,11.6529,4.34511,14.7282,-2.37839,-0.213082,0.205779,-50.4343,-100.708,26.2473,214.395,-134.303,10.689,5.81956e-05,14.8824,9.9733,-3.50717,5.9797,0.968388,0.114662,0.000101657,57.3149,-38.1645,12.6538,3.37171,0.869523,0.00454405,15.4475,-0.400442,-0.255828,-2.8299,-6.55441,-1.06525,0.262411,14.6703,-0.761537,-0.141655,-2.63872,-5.35599,15.9714,9.5239,1.1651,15.039,-0.31549,-83.8221,-43.3024,0.0352406,166.005,-23.3572,0,0,8.84475,46.0192,6.04783,142.099,-20.7949,0,0,15.2093,-20.9235,-2.64771,-12.9594,21.8981,-15.342,61.6432,22.2987,0,0,-25.607,-7.18449,-14.579,95.7871,-33.629,0,0,0,0,1,0,1.03644,0,-0.329134,-0.0792062,0.627698,0.0162018,-226.095,1791.77,46.2481,0,0,0,0,0,0,0,0,0,0.000350647,0.048108,19.4251
0.96,-0.119831,-0.0338243,-0.14581,0.998921,0.98057,-0.330209,0.514486,0.235367,0.235,-0.841428,0.378234,0.054096,9.92672e-06,0.459751,-0.131273,-0.14759,-1.9784,0.0364151,0.0566948,-6.8431e-05,-0.123332,0.0905791,0.101617,-0.41365,-0.385926,-0.0924327,1.73376,1.8838,-0.000960851,0.0655155,-0.53554,-0.211828,-0.0318654,1.80916,1.9686,0.0999988,0.0999984,0.446855,0.332958,0.6954,-0.334544,-0.284988,-0.114453,-3.00555,-0.295264,0.64655,-3.19262,5.24574,0,0,6.25309,0.534421,2.20169,-2.98525,1.83194,0,0,-1.15238,-0.459769,1.07748,5.47401,-0.76845,2.56942,-2.2699,0.966989,0,0,-0.549812,0.113507,-0.68239,-4.11638,1.40771,0,0,2.33021,15.3236,20.5469,-2.50037,-0.822045,-0.806505,-59.3203,-102.128,26.3171,227.978,-166.098,19.5117,2.53595e-05,12.5126,6.465,-5.17617,3.89024,0.898896,0.213467,0.00010178,65.1136,-39.9541,12.0333,3.35763,1.20617,-0.0717152,17.9206,-0.497466,-0.343488,-3.29295,-4.70592,-0.347084,0.525352,17.2862,-0.910267,-0.23682,-3.16437,-9.73065,17.5581,9.46417,3.20412,16.3546,0.0989873,-81.1698,-46.9919,-6.26371,179.298,-69.3197,0,0,-2.08522,39.606,-11.365,149.686,-18.1415,0,0,24.386,-22.1143,-1.08718,-36.6272,28.159,-33.5321,91.2747,13.0519,0,0,-32.688,-10.7344,-10.9896,120.928,-53.1562,0,0,0,0,1,0,1.00712,0,-0.329131,0.0512614,-0.562437,-0.0149541,-175.276,1923.12,51.1318,0,0,0,0,0,0,0,0,0,0.000343223,0.0448894,25.8843
