time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,0.137541,0.0166179,0.0191069,-0.0106209,0.884207,-0.233198,0.25916,-0.000865045,-0.133309,0.0538574,0.194094,0.169849,0.000337208,-0.500364,0.0907533,0.00485953,0.0459955,0.256503,-0.0399716,0.00029078,-0.396759,0.0443241,-0.112858,-0.19233,-0.221138,-0.289842,0.652367,2.13467,0.153167,-0.263995,-0.148686,1.0112,2.13756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.222858,0,-0.176011,0.00170191,0.015964,0.000731825,16.1708,151.683,6.95347,0,0,0,0,0,0,0,0,0,0.00100544,0.0508691,0
0.01,0.142503,0.00443444,0.0200472,0.00427056,0.889841,-0.232789,0.243392,0.0161951,-0.117628,0.0556738,0.162051,0.13969,0.000341175,-0.509279,0.0756188,-0.0236844,0.0709536,0.264895,-0.0101735,0.000294918,-0.400072,0.0600254,-0.107769,-0.195578,-0.221902,-0.296905,0.654478,2.13449,0.1458,-0.256407,-0.149398,1.00279,2.1377,0.4962,-1.21834,0.0940333,1.48914,0.563399,0.0409107,-1.57672,1.70602,1.56802,0.181646,-3.20429,-3.01593,0.000396776,-0.891527,-1.51346,-2.85439,2.4958,0.839195,2.97981,0.000413771,-0.331312,1.57013,0.50889,-0.32478,-0.0764023,-0.70631,0.211157,-0.0182349,-0.736748,0.758763,-0.0712047,-0.841421,0.0134404,-40.0457,22.1906,-19.0195,0.567534,0.191476,0.150692,-55.5472,-11.4165,-2.06155,27.6201,1.03915,-0.387944,-2.44119e-05,15.7012,-23.0551,0.817943,-2.01522,-0.488914,-0.235873,5.85127e-05,6.67781,0.156602,3.92614,2.06745,-0.18812,0.179785,1.07733,-0.0144092,-1.90446,0.0253569,0.0700966,-0.448437,0.0108919,-18.5115,-2.97844,-6.52469,-1.05217,-8.10848,1.1749,38.6861,-4.93871,-46.6866,44.3846,43.7169,50.89,2.86117e-06,55.5838,-20.7296,0.183165,62.0191,-58.2146,-8.91088,3.04585e-06,18.714,-0.431864,9.17225,8.26621,-0.955305,14.4198,-5.19398,2.55817,0.358033,3.63875,0.200827,-20.5657,-0.474215,0,0,1,0,0.227918,0,-0.176367,0.0008638,0.0220892,0.000866291,7.15932,183.079,7.17997,0,0,0,0,0,0,0,0,0,0.000703928,0.0456482,49.5803
0.02,0.145614,-0.00804683,0.0203351,0.0190568,0.894664,-0.232263,0.231494,0.0327615,-0.106617,0.0619288,0.13438,0.11462,0.000345143,-0.512636,0.0584112,-0.0522099,0.102114,0.267465,0.0187335,0.000299056,-0.401514,0.0756836,-0.101763,-0.197999,-0.222762,-0.302526,0.65607,2.13456,0.138468,-0.248456,-0.15009,0.992317,2.13778,0.311085,-1.24813,0.0287865,1.47862,0.482314,0.0526597,-1.18986,1.65663,1.10116,0.625493,-2.76712,-2.50703,0.000396805,-0.335688,-1.72075,-2.85256,3.11599,0.257049,2.8907,0.000413801,-0.144172,1.56582,0.600613,-0.242118,-0.0859554,-0.562112,0.159217,0.00734684,-0.733168,0.79515,-0.0691964,-1.04708,0.00869822,-35.4613,20.4967,-16.038,0.550083,0.0411959,0.0362498,-54.5481,-12.019,-1.99174,25.9683,1.77645,-0.314613,-2.41353e-05,16.2265,-19.8166,0.887553,-2.39259,-0.430113,-0.195057,5.37763e-05,9.41018,-0.868551,4.49266,1.92721,-0.233716,0.1762,1.12,-0.0152911,-2.22692,-0.17954,0.00991406,-0.417793,0.00843009,-18.6183,-2.93192,-6.49707,-1.27329,-7.53903,1.12683,38.4658,-4.89804,-45.5723,43.7354,43.9933,49.9901,1.81698e-06,56.0368,-20.6856,1.20829,62.4266,-59.09,-10.7467,2.00757e-06,18.75,-0.474853,9.01892,8.39729,-0.96402,14.463,-5.10051,2.68861,0.343568,3.60598,-0.012074,-20.4504,-0.414668,0,0,1,0,0.233299,0,-0.176537,-0.000422902,0.0327766,0.00105443,-2.81978,218.544,7.03059,0,0,0,0,0,0,0,0,0,0.000509015,0.0411942,43.9902
0.03,0.146863,-0.0208213,0.0199733,0.0337156,0.898733,-0.231623,0.223442,0.048838,-0.100163,0.0725572,0.111108,0.0945483,0.000349112,-0.51039,0.0391351,-0.0806147,0.139516,0.264127,0.0465658,0.000303194,-0.40108,0.0912943,-0.0948549,-0.199581,-0.223718,-0.306701,0.657153,2.13491,0.131171,-0.240144,-0.150783,0.979801,2.13783,0.124902,-1.27745,-0.0361842,1.46589,0.406924,0.0639281,-0.805202,1.60765,0.645433,1.06285,-2.32718,-2.00713,0.000396823,0.22468,-1.92761,-2.84047,3.74026,-0.333851,2.78323,0.000413821,0.0433278,1.56107,0.690802,-0.158145,-0.0955956,-0.417482,0.108212,0.0342329,-0.729732,0.83121,-0.0693171,-1.25158,0.00455154,-30.7319,18.6376,-12.9107,0.398403,-0.0132368,0.253512,-53.412,-12.5442,-1.71959,23.6817,2.59125,-0.178613,-2.55326e-05,17.1928,-16.1462,0.932808,-2.75704,-0.369801,-0.149843,4.78383e-05,11.8857,-2.12398,4.90407,1.80406,-0.329481,0.157864,1.18229,-0.0169646,-2.51811,-0.383652,-0.0508759,-0.37592,0.00553714,-18.8981,-2.72141,-6.40505,-1.54681,-6.93773,1.07889,37.7735,-4.80372,-42.2089,41.7544,44.7061,47.2309,8.38618e-07,57.2346,-20.4053,4.24364,63.3203,-61.463,-16.1666,1.03535e-06,18.825,-0.648678,8.5146,8.74677,-0.991964,14.5265,-4.72703,3.05547,0.283285,3.47838,-0.662799,-19.9798,-0.213664,0,0,1,0,0.238232,0,-0.176489,-0.00225364,0.0431477,0.00107063,-13.4456,257.426,6.38757,0,0,0,0,0,0,0,0,0,0.00039162,0.0374813,38.1932
0.04,0.146222,-0.0338679,0.0189709,0.0482198,0.902109,-0.230876,0.219167,0.0644341,-0.0979291,0.0873612,0.0923072,0.0792001,0.00035308,-0.502419,0.0178185,-0.108595,0.183251,0.254642,0.0727815,0.000307332,-0.398765,0.10684,-0.0870955,-0.200287,-0.224773,-0.309423,0.657762,2.13555,0.123902,-0.231484,-0.151543,0.965287,2.13785,-0.064079,-1.30466,-0.100235,1.45042,0.337547,0.074717,-0.427467,1.55961,0.223344,1.48039,-1.88012,-1.53482,0.000396831,0.797026,-2.13166,-2.79804,4.37346,-0.948481,2.62157,0.000413832,0.231578,1.55458,0.775948,-0.0706773,-0.105515,-0.272217,0.0609413,0.0647876,-0.726899,0.865994,-0.0759451,-1.45138,0.0024149,-26.0427,16.521,-9.75419,0.466915,0.183005,-0.13454,-52.1593,-12.9853,-1.21406,20.6857,3.40161,0.00811775,-2.8731e-05,18.6475,-12.0836,0.911718,-3.1142,-0.302048,-0.101596,4.01157e-05,13.9231,-3.66356,5.11052,1.71138,-0.475195,0.122877,1.27069,-0.0198392,-2.73557,-0.612881,-0.120501,-0.311191,0.0018572,-19.2705,-2.24434,-6.1968,-1.86038,-6.31204,1.00772,36.2818,-4.63717,-36.0005,37.862,45.6128,42.0837,-7.39436e-08,59.0443,-19.6144,9.65003,64.2683,-65.1196,-25.8435,1.2887e-07,18.829,-1.03098,7.51245,9.29569,-1.04622,14.4988,-3.84364,3.65732,0.160213,3.179,-1.83474,-18.8708,0.188095,0,0,1,0,0.242804,0,-0.176272,-0.00415044,0.0509045,0.000876714,-24.3587,298.756,5.14538,0,0,0,0,0,0,0,0,0,0.00032819,0.0346581,32.3509
0.05,0.143654,-0.0471389,0.0173489,0.062538,0.904853,-0.230028,0.218521,0.0795665,-0.0992957,0.105951,0.0780672,0.0680603,0.000357048,-0.488545,-0.0054596,-0.13561,0.233412,0.238645,0.0964128,0.000311471,-0.394566,0.122283,-0.0785847,-0.200065,-0.225933,-0.310695,0.657987,2.13657,0.116649,-0.222506,-0.152486,0.948886,2.13789,-0.256784,-1.3271,-0.162203,1.43182,0.274426,0.0847942,-0.0646487,1.51324,-0.136661,1.85901,-1.42399,-1.11398,0.000396831,1.38747,-2.32781,-2.70154,5.01615,-1.59968,2.36313,0.000413833,0.419868,1.54427,0.851072,0.0222796,-0.115977,-0.127229,0.0225049,0.101361,-0.725297,0.897784,-0.0942926,-1.64009,0.00429585,-21.521,14.0176,-6.61779,1.19765,0.342785,-0.452665,-50.7259,-13.5573,-0.478819,16.9153,4.10756,0.229692,-3.3254e-05,20.4445,-7.69997,0.757951,-3.42805,-0.212176,-0.0537713,2.93419e-05,15.4083,-5.38696,5.10627,1.65521,-0.684216,0.0674389,1.38477,-0.0242316,-2.84796,-0.866387,-0.197572,-0.214875,-0.00272406,-19.4823,-1.45162,-5.81722,-2.18824,-5.67191,0.912478,33.5783,-4.36015,-27.0756,31.6537,46.0548,34.618,-9.20485e-07,60.8872,-18.0433,17.0308,64.41,-68.9121,-39.1049,-7.11657e-07,18.5239,-1.65041,5.987,9.92955,-1.12945,14.2288,-2.25786,4.34776,-0.00428747,2.63431,-3.38793,-16.9123,0.78288,0,0,1,0,0.247094,0,-0.175928,-0.00585149,0.0567586,0.000537928,-35.1846,341.285,3.23452,0,0,0,0,0,0,0,0,0,0.000299315,0.0370179,26.5556
0.06,0.139138,-0.0605551,0.0151451,0.0766373,0.90703,-0.229089,0.221232,0.094263,-0.10337,0.127707,0.0684328,0.0603823,0.000361016,-0.468581,-0.030542,-0.160923,0.290015,0.215757,0.116134,0.000315609,-0.388515,0.13756,-0.0694753,-0.198849,-0.227205,-0.310545,0.657986,2.13802,0.109396,-0.213265,-0.153767,0.930794,2.13802,-0.451607,-1.34162,-0.220375,1.40993,0.217707,0.093919,0.271134,1.46964,-0.407418,2.17555,-0.963446,-0.767802,0.000396822,1.99634,-2.50824,-2.53123,5.66025,-2.2888,1.97208,0.000413826,0.605107,1.52777,0.910942,0.121575,-0.127272,0.0150591,-7.3665e-05,0.144838,-0.72534,0.924127,-0.128172,-1.80921,0.0121246,-17.3209,11.0697,-3.66743,0.477563,-0.269136,-0.540804,-49.1634,-14.5543,0.453482,12.4017,4.60803,0.470953,-3.81911e-05,22.1618,-3.25263,0.415747,-3.60854,-0.0826769,-0.0124983,1.39936e-05,16.5335,-7.20211,4.92677,1.59837,-0.946401,-0.00700052,1.50695,-0.0298615,-2.8778,-1.13894,-0.276509,-0.0938643,-0.00775138,-19.159,-0.360272,-5.22196,-2.53419,-5.02797,0.785861,29.2493,-3.9326,-16.2228,23.0137,45.1866,25.4325,-1.70128e-06,61.8919,-15.5062,25.3904,62.7021,-70.9691,-54.11,-1.4858e-06,17.5909,-2.48701,4.05333,10.4867,-1.23673,13.5945,0.106362,4.85528,-0.139988,1.78548,-4.96021,-14.0543,1.47728,0,0,1,0,0.251158,0,-0.175496,-0.0076864,0.0647494,0.000109607,-45.5408,383.631,0.649405,0,0,0,0,0,0,0,0,0,0.000289996,0.0388898,20.8949
0.07,0.132706,-0.0740073,0.0124192,0.0904832,0.908704,-0.228071,0.226868,0.108566,-0.109066,0.151764,0.063317,0.0552475,0.000364984,-0.442429,-0.057175,-0.183696,0.352887,0.185772,0.130443,0.000319747,-0.380705,0.152589,-0.0599606,-0.196584,-0.228602,-0.309035,0.657996,2.13995,0.102128,-0.203845,-0.155545,0.911296,2.13829,-0.643197,-1.34522,-0.272594,1.38459,0.167427,0.101778,0.563627,1.43032,-0.569646,2.40569,-0.51158,-0.513477,0.000396805,2.61526,-2.6633,-2.27733,6.28727,-2.99849,1.43098,0.000413811,0.781016,1.5029,0.951476,0.226443,-0.139639,0.151004,0.000989958,0.193391,-0.72674,0.941982,-0.177774,-1.94975,0.0268975,-13.6535,7.76741,-1.08391,0.68291,-0.159895,-0.567704,-47.2921,-16.2594,1.53062,7.21158,4.81881,0.718536,-4.24494e-05,23.4946,0.869883,-0.125939,-3.60478,0.104602,0.0153317,-7.40452e-06,17.2028,-9.0277,4.63911,1.55727,-1.23884,-0.0937143,1.6365,-0.0368378,-2.78917,-1.4411,-0.356076,0.0595199,-0.0132688,-17.9066,0.957122,-4.37864,-2.82677,-4.35006,0.620786,23.037,-3.35024,-4.69685,12.2353,42.3267,15.496,-2.41634e-06,61.148,-11.9513,33.4637,58.224,-69.0926,-68.3062,-2.19622e-06,15.7078,-3.48764,1.93142,10.8188,-1.3507,12.5577,3.15775,4.85512,-0.13367,0.592282,-6.04716,-10.4376,2.10743,0,0,1,0,0.255035,0,-0.175017,-0.0105808,0.0815574,-0.000486428,-55.0654,424.449,-2.53151,0,0,0,0,0,0,0,0,0,0.000289647,0.0401394,15.7715
0.08,0.124484,-0.0873638,0.00925538,0.104046,0.909943,-0.226991,0.234808,0.122534,-0.115232,0.177044,0.0624338,0.0516624,0.000368952,-0.410161,-0.0850032,-0.203123,0.421582,0.148878,0.137923,0.000323885,-0.371324,0.16727,-0.0502527,-0.193238,-0.230133,-0.306269,0.658322,2.14237,0.0948475,-0.194366,-0.157928,0.890755,2.13876,-0.822263,-1.33565,-0.316381,1.35632,0.123927,0.107985,0.793996,1.39681,-0.616614,2.52804,-0.0883134,-0.358517,0.00039678,3.22674,-2.78281,-1.94269,6.86951,-3.68942,0.74792,0.000413789,0.938094,1.46802,0.97079,0.33463,-0.153146,0.276581,0.0325674,0.241942,-0.728077,0.947904,-0.238246,-2.05413,0.0479718,-10.5839,4.4232,0.948059,-0.205507,0.156803,-0.440549,-45.2021,-18.8293,2.68813,1.57452,4.6881,0.96038,-4.5124e-05,24.0559,4.2776,-0.813243,-3.37739,0.355425,0.0250446,-3.52995e-05,17.7119,-10.6805,4.32227,1.49101,-1.52824,-0.183066,1.75076,-0.0443702,-2.62013,-1.76064,-0.42867,0.231649,-0.0186156,-15.4444,2.43209,-3.26275,-3.06727,-3.6399,0.419458,15.0012,-2.72415,6.0395,0.0963473,37.2764,5.9784,-3.06587e-06,57.9801,-7.42215,40.1288,50.4454,-61.2767,-79.0543,-2.84279e-06,12.6719,-4.61651,-0.135891,10.8373,-1.4438,11.188,6.63001,4.07078,0.145077,-0.956123,-6.13851,-6.36491,2.48353,0,0,1,0,0.258748,0,-0.174528,-0.0156627,0.114203,-0.00151853,-63.4438,462.594,-6.15104,0,0,0,0,0,0,0,0,0,0.000291602,0.0407269,11.5214
0.09,0.114716,-0.100477,0.0057653,0.117303,0.910819,-0.22587,0.244248,0.13623,-0.120795,0.202334,0.0652784,0.048675,0.00037292,-0.372096,-0.113574,-0.218537,0.495322,0.105856,0.137496,0.000328023,-0.360676,0.181488,-0.0405584,-0.188808,-0.231809,-0.302384,0.65931,2.14519,0.0875812,-0.184982,-0.160924,0.869577,2.13949,-0.976707,-1.31133,-0.349008,1.32565,0.0875279,0.11218,0.944008,1.36957,-0.556219,2.529,0.284451,-0.298733,0.00039675,3.80654,-2.85704,-1.5414,7.37396,-4.30218,-0.042623,0.000413761,1.06481,1.42185,0.969431,0.443003,-0.167584,0.38846,0.0988675,0.28265,-0.726626,0.938343,-0.299631,-2.11778,0.0728071,-7.93113,1.45066,2.34034,0.15743,-0.864986,-0.529936,-42.7881,-22.2067,3.85128,-4.25362,4.20168,1.18618,-4.56484e-05,23.8717,6.67734,-1.54613,-3.01207,0.664926,0.0154268,-6.89352e-05,17.9308,-12.0333,4.04437,1.42415,-1.77185,-0.261834,1.84517,-0.0519736,-2.34853,-2.09328,-0.491824,0.418855,-0.0235838,-11.7092,4.02859,-1.84677,-3.19963,-2.92123,0.180221,5.60011,-2.298,14.6047,-12.2208,30.4309,-1.96358,-3.64838e-06,52.1622,-2.0233,44.7021,39.3934,-46.2304,-84.1889,-3.42489e-06,8.47587,-5.88053,-1.96682,10.5388,-1.48286,9.65121,10.1205,2.37279,0.80723,-2.83026,-4.87252,-2.22366,2.45044,0,0,1,0,0.262309,0,-0.174061,-0.023667,0.167047,-0.0033633,-70.4491,497.246,-10.0115,0,0,0,0,0,0,0,0,0,0.000292339,0.0406835,8.45803
