time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,0.195081,-0.00150762,-0.0390141,-0.187792,1.0012,-0.290727,0.260319,0.00583886,-0.165818,0.12311,-0.0333743,0.0452927,-0.00316538,-0.588702,0.0199285,-0.350106,0.109069,0.290843,0.541386,-0.00384655,-0.437985,0.0642276,-0.0298749,-0.0437722,-0.180184,-0.301494,0.552921,2.16611,0.157803,-0.241448,0.0362433,1.19841,2.13932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0795309,0,-0.220018,0.0704126,-0.629791,-0.033637,-42.8374,383.151,20.464,0,0,0,0,0,0,0,0,0,0.000843697,0.0505785,0
0.01,0.197444,-0.0159058,-0.0366749,-0.17075,1.00603,-0.289348,0.255943,0.021844,-0.161632,0.142935,-0.0771788,0.00358537,-0.00317766,-0.595324,-0.0027783,-0.361001,0.138475,0.281995,0.533023,-0.00386076,-0.439368,0.0832015,-0.0277385,-0.0421268,-0.182433,-0.299257,0.549565,2.16595,0.142985,-0.232826,0.0303576,1.19044,2.14517,0.236322,-1.43982,0.233919,1.70416,0.48319,0.137955,-0.437574,1.60051,0.418634,1.98247,-4.38045,-4.17073,-0.00122841,-0.662144,-2.27068,-1.08957,2.94059,-0.88477,-0.836374,-0.00142122,-0.138294,1.89739,0.213639,0.164539,-0.22487,0.223704,-0.335587,-0.0161907,-1.48176,0.862186,-0.588568,-0.797356,0.585443,-12.8245,26.4571,-13.4569,0.238009,-0.0503727,-0.472131,-92.2255,-3.94572,0.964007,25.0807,13.1997,-0.415545,-0.0328928,52.9779,-6.12825,1.11013,-11.4393,-0.0576852,0.181965,0.0346785,33.8464,-10.6239,4.14383,-0.00808751,-2.22094,-0.529949,1.63081,-0.0972898,-7.6979,-2.62282,-0.120725,-2.10594,0.048022,-16.1852,7.82336,-0.224815,-1.56371,-6.34277,0.556408,20.9012,-11.6305,-10.6221,19.1946,83.0591,43.4912,-1.44422e-05,60.2102,-3.08773,32.6485,55.5843,-80.0451,-55.729,1.3485e-05,19.7576,-9.44865,-3.35769,-2.94827,4.03921,-7.30494,8.97343,0.698747,-3.20296,-1.86633,2.30214,-24.0858,-13.7071,0,0,1,0,0.0854088,0,-0.218653,0.105601,-0.791047,-0.0324523,-56.6091,424.053,17.3966,0,0,0,0,0,0,0,0,0,0.000607152,0.0453629,32.339
0.02,0.198189,-0.0295216,-0.0343582,-0.153865,1.01023,-0.287912,0.253657,0.036686,-0.158508,0.164679,-0.112677,-0.0337728,-0.00318995,-0.595924,-0.0257939,-0.368632,0.173439,0.265143,0.519086,-0.00387497,-0.438775,0.10123,-0.0259379,-0.0407762,-0.184277,-0.29775,0.547106,2.16586,0.127848,-0.224391,0.0247022,1.18006,2.14966,0.0744707,-1.36158,0.231671,1.68853,0.419762,0.14352,-0.228561,1.48421,0.312413,2.17441,-3.54985,-3.73582,-0.00122855,-0.0600416,-2.30156,-0.763087,3.49644,-1.68522,-1.39366,-0.00142109,0.0592813,1.8029,0.180062,0.135057,-0.184478,0.150654,-0.245852,-0.00920319,-1.51379,0.843523,-0.565546,-1.03821,0.448372,-9.47789,24.3401,-10.5961,0.0737884,-0.0174988,-0.448627,-86.7172,-7.10015,1.67092,17.3813,14.897,0.222444,-0.0318428,50.2667,-5.29088,0.73803,-10.4057,-0.00406194,0.177129,0.0309913,35.2894,-12.721,5.38966,0.042294,-2.19965,-0.514134,1.72656,-0.0981862,-8.42126,-2.95703,-0.199192,-2.11734,0.0457018,-16.284,7.73791,-0.243024,-1.76258,-5.89242,0.53691,20.4914,-11.374,-10.2344,18.0636,82.4905,43.157,-1.34721e-05,60.668,-3.24433,32.5024,55.9443,-79.8643,-55.1691,1.5632e-05,19.7099,-9.45787,-3.28836,-2.86649,4.02991,-7.18634,9.03969,0.704701,-2.97329,-2.02409,2.49091,-24.0598,-13.7486,0,0,1,0,0.0921927,0,-0.216979,0.146888,-0.96867,-0.0275029,-71.1848,469.438,13.3285,0,0,0,0,0,0,0,0,0,0.00046059,0.0408309,28.1914
0.03,0.197305,-0.0423636,-0.0320658,-0.137156,1.01383,-0.286424,0.253421,0.0503907,-0.156407,0.18823,-0.139927,-0.0668153,-0.00320224,-0.590458,-0.0491339,-0.373013,0.213998,0.240304,0.499633,-0.00388918,-0.436212,0.118314,-0.0244661,-0.0397123,-0.185719,-0.296963,0.545552,2.16583,0.112412,-0.216158,0.0192958,1.16727,2.15277,-0.088369,-1.2842,0.22924,1.6709,0.360838,0.148889,-0.0236473,1.37047,0.210069,2.35505,-2.72495,-3.30425,-0.00122868,0.546639,-2.334,-0.438063,4.05588,-2.48386,-1.94535,-0.00142093,0.256381,1.70832,0.147178,0.106392,-0.144179,0.078791,-0.155456,-0.00215618,-1.54352,0.823282,-0.540637,-1.27881,0.310886,-6.69122,22.1092,-8.5302,0.0625882,0.0271671,-0.305886,-81.7421,-11.1185,2.69816,8.87716,16.3051,0.929437,-0.030924,48.0717,-5.07396,0.373443,-9.51441,0.0791561,0.165408,0.0260676,36.3344,-15.1415,6.48553,0.164725,-2.23851,-0.508984,1.85975,-0.100298,-8.91387,-3.31695,-0.301783,-2.04931,0.0408468,-16.2595,7.42764,-0.0968349,-2.00299,-5.40192,0.53141,19.0342,-10.5736,-9.40666,14.6864,80.5023,42.1403,-1.2496e-05,61.5559,-3.74602,32.2422,56.4829,-79.0419,-53.2769,1.75453e-05,19.3738,-9.33082,-3.18981,-2.62018,3.97611,-6.75704,9.20634,0.712913,-2.24399,-2.5215,3.09819,-23.9113,-13.7431,0,0,1,0,0.098756,0,-0.21525,0.191272,-1.15178,-0.0182933,-86.0784,518.336,8.23258,0,0,0,0,0,0,0,0,0,0.000378269,0.03702,24.6262
0.04,0.194796,-0.0544629,-0.0297831,-0.120647,1.0169,-0.284882,0.255088,0.063038,-0.155247,0.213249,-0.159126,-0.0956438,-0.00321452,-0.578836,-0.0728485,-0.374169,0.260205,0.207561,0.474851,-0.00390339,-0.43171,0.134464,-0.0233133,-0.0389104,-0.186763,-0.29685,0.544918,2.16588,0.0967527,-0.208177,0.0141992,1.15209,2.1545,-0.250964,-1.20993,0.228272,1.65087,0.306818,0.154203,0.166694,1.26473,0.116002,2.50191,-1.91993,-2.88285,-0.00122881,1.1622,-2.37146,-0.115641,4.62071,-3.27428,-2.47812,-0.00142075,0.450119,1.61501,0.11528,0.0801899,-0.104418,0.0112206,-0.0633922,0.00497296,-1.56596,0.798067,-0.509655,-1.51792,0.173456,-4.17402,19.0044,-6.99501,0.0755791,0.285119,-1.25402,-77.2447,-15.8473,4.0355,-0.413923,17.2928,1.6797,-0.0299875,46.5142,-5.20421,0.0156918,-8.81301,0.200508,0.150709,0.0193345,37.0073,-18.303,7.40685,0.368488,-2.33144,-0.512179,2.03145,-0.10314,-9.05887,-3.7437,-0.44994,-1.86852,0.0324881,-15.7944,6.73396,0.50716,-2.28339,-4.85304,0.502882,16.0246,-9.08375,-8.37677,8.56348,76.2627,40.1082,-1.15586e-05,62.3409,-4.64083,32.0252,56.4579,-76.7813,-49.3563,1.92461e-05,18.4191,-8.88297,-3.20116,-2.16386,3.82591,-5.82339,9.42607,0.701045,-0.822353,-3.47149,4.28894,-23.5176,-13.4539,0,0,1,0,0.105045,0,-0.213516,0.234736,-1.32632,-0.00513175,-100.82,569.657,2.2041,0,0,0,0,0,0,0,0,0,0.000338029,0.0378164,20.7167
0.05,0.190707,-0.0658888,-0.0274496,-0.104367,1.01949,-0.283289,0.258357,0.0747769,-0.154925,0.239124,-0.170699,-0.120461,-0.00322681,-0.56098,-0.0970272,-0.372123,0.312058,0.16714,0.445134,-0.0039176,-0.425367,0.149726,-0.0224806,-0.0383249,-0.187425,-0.29732,0.545227,2.166,0.0810109,-0.200544,0.00953157,1.13456,2.15489,-0.408908,-1.14259,0.233344,1.62804,0.258288,0.159232,0.32694,1.17389,0.0322346,2.58755,-1.1573,-2.48177,-0.00122893,1.78561,-2.41787,0.204611,5.18529,-4.0421,-2.97169,-0.00142056,0.63431,1.52618,0.0832688,0.0585512,-0.0661588,-0.0470133,0.0308685,0.0119834,-1.57418,0.763352,-0.466766,-1.7531,0.0389164,-1.94642,14.5945,-5.4784,1.54292,1.1819,-2.85467,-72.9017,-21.2011,5.64187,-10.3945,17.7423,2.4551,-0.0288216,45.2974,-5.23894,-0.350932,-8.22294,0.365711,0.136061,0.0101269,37.1755,-22.2436,8.15798,0.65758,-2.47931,-0.522393,2.23436,-0.106115,-8.77192,-4.24079,-0.648723,-1.55335,0.0202718,-14.6008,5.63038,1.80742,-2.5733,-4.23629,0.421782,11.3619,-7.0054,-7.46301,0.0372106,69.3307,36.8624,-1.06503e-05,62.2734,-5.69403,32.0263,54.8463,-72.0696,-43.0383,2.06493e-05,16.6037,-8.03304,-3.46323,-1.49289,3.53099,-4.2645,9.5748,0.626426,1.34299,-4.86957,6.09439,-22.7969,-12.5932,0,0,1,0,0.111039,0,-0.211821,0.272768,-1.47646,0.0107902,-114.973,622.336,-4.54811,0,0,0,0,0,0,0,0,0,0.000320918,0.0400202,16.085
0.06,0.185158,-0.0767516,-0.0249354,-0.0883439,1.02164,-0.281655,0.262763,0.0858153,-0.155348,0.265004,-0.175339,-0.141593,-0.0032391,-0.536896,-0.121775,-0.366874,0.369395,0.119512,0.411114,-0.0039318,-0.417364,0.164184,-0.0219943,-0.0378887,-0.187734,-0.298217,0.546493,2.16619,0.0654034,-0.193397,0.00547335,1.11475,2.15402,-0.554916,-1.08628,0.251418,1.6023,0.215925,0.163449,0.440559,1.10384,-0.0423955,2.58792,-0.463993,-2.11314,-0.00122903,2.40834,-2.47481,0.524874,5.73375,-4.76279,-3.40207,-0.00142036,0.800347,1.44585,0.0486364,0.0436224,-0.0308489,-0.0896583,0.126616,0.0182477,-1.56075,0.714656,-0.405822,-1.98107,-0.087016,-0.155589,9.12164,-3.24853,-0.145051,0.0994912,0.0476295,-68.6973,-27.344,7.46748,-20.7857,17.5704,3.24197,-0.0272337,43.6152,-4.53602,-0.760321,-7.53083,0.567611,0.124379,-0.0018646,37.225,-26.0605,8.80123,0.930088,-2.73904,-0.549696,2.4153,-0.107673,-8.14328,-4.71076,-0.854373,-1.13095,0.00628495,-12.5271,4.28543,3.84221,-2.895,-3.58785,0.31382,5.39664,-4.69671,-6.88437,-9.80226,59.8774,32.4696,-9.54402e-06,60.6667,-6.36905,32.309,50.7108,-63.8568,-34.3692,2.26507e-05,13.8635,-6.89511,-4.0243,-0.639455,3.06059,-2.08265,9.49263,0.431455,4.14333,-6.58272,8.3795,-21.7446,-10.9358,0,0,1,0,0.116731,0,-0.210202,0.301394,-1.58867,0.0276554,-128.139,675.429,-11.7578,0,0,0,0,0,0,0,0,0,0.000313776,0.0412854,9.6858
0.07,0.178356,-0.0871859,-0.022037,-0.0726103,1.02344,-0.279989,0.267708,0.096384,-0.156461,0.289903,-0.173991,-0.159477,-0.00325139,-0.506746,-0.14716,-0.358395,0.431804,0.0654988,0.373656,-0.003946,-0.407974,0.177953,-0.0219103,-0.0375164,-0.187736,-0.299322,0.548708,2.16641,0.0502101,-0.186909,0.00225309,1.09276,2.15206,-0.680186,-1.04343,0.28984,1.57335,0.180047,0.166588,0.494526,1.05687,-0.111239,2.4899,0.134781,-1.78845,-0.00122913,3.01501,-2.5385,0.847964,6.24086,-5.40136,-3.74576,-0.00142013,0.938982,1.3769,0.0083934,0.0372278,-0.000242988,-0.110485,0.221543,0.0225622,-1.51932,0.648829,-0.322027,-2.19852,-0.196374,0.503506,3.27778,-0.544872,0.360681,0.858653,-0.894453,-64.0249,-33.7225,9.40953,-31.3145,16.7374,4.03876,-0.0252002,40.9394,-3.45852,-1.20528,-6.63147,0.798993,0.110011,-0.0166986,36.6951,-30.1734,9.42429,1.22059,-2.92516,-0.557342,2.58038,-0.106847,-7.17818,-5.27842,-1.11647,-0.623738,-0.0103399,-9.59449,3.03391,6.37412,-3.16243,-2.88596,0.0848898,-1.19501,-2.675,-6.69122,-19.4589,48.6693,27.3428,-8.52993e-06,57.0791,-5.95918,32.7309,43.4977,-51.2338,-23.7437,2.32295e-05,10.2971,-5.79468,-4.78715,0.340483,2.40987,0.584782,9.03911,0.0559913,7.33398,-8.37572,10.844,-20.4181,-8.39964,0,0,1,0,0.122123,0,-0.208683,0.318248,-1.65541,0.0435462,-139.979,728.117,-19.1534,0,0,0,0,0,0,0,0,0,0.000309689,0.0417149,3.60024
0.08,0.170594,-0.0973168,-0.0185012,-0.057193,1.02496,-0.278314,0.272534,0.106685,-0.158242,0.312856,-0.167776,-0.174628,-0.00326369,-0.470888,-0.173141,-0.346642,0.498562,0.00636179,0.333824,-0.0039602,-0.397555,0.191143,-0.0223051,-0.0371101,-0.187497,-0.300368,0.551828,2.16664,0.0357503,-0.181258,0.000117215,1.06873,2.14925,-0.776131,-1.01309,0.353581,1.54173,0.151187,0.167436,0.482576,1.03012,-0.178151,2.29531,0.621474,-1.51502,-0.00122921,3.5858,-2.59809,1.17527,6.67583,-5.9137,-3.9832,-0.0014199,1.04195,1.31896,-0.0394781,0.0406327,0.0238557,-0.104637,0.311934,0.0231221,-1.44598,0.565072,-0.213587,-2.4027,-0.28037,0.505594,-0.833755,2.56694,0.194568,1.18546,-1.25502,-58.7709,-40.3512,11.3675,-41.6265,15.2473,4.84342,-0.022769,36.8704,-2.11819,-1.67675,-5.4633,1.03943,0.0905035,-0.0336562,36.081,-32.8213,10.1441,1.45952,-3.03872,-0.543131,2.69055,-0.102766,-6.026,-5.84934,-1.39917,-0.0686928,-0.0284044,-5.93749,2.32778,8.92274,-3.37391,-2.17253,-0.204891,-7.64546,-1.47444,-6.78848,-27.4746,36.8489,22.2045,-7.87376e-06,51.379,-3.80386,32.9249,33.1989,-33.6082,-11.754,1.6995e-05,6.14166,-5.11559,-5.51848,1.37741,1.59538,3.48812,8.1356,-0.543947,10.5791,-9.95397,13.0602,-18.8882,-5.0765,0,0,1,0,0.127227,0,-0.207278,0.322665,-1.67441,0.0568353,-150.238,779.63,-26.4634,0,0,0,0,0,0,0,0,0,0.000306321,0.0415125,3.24934
0.09,0.162239,-0.107215,-0.0140731,-0.0421131,1.02625,-0.276661,0.276595,0.116839,-0.160703,0.333061,-0.157877,-0.187557,-0.00327598,-0.429892,-0.199503,-0.331597,0.56864,-0.056136,0.292817,-0.0039744,-0.386521,0.203821,-0.0232517,-0.036566,-0.187099,-0.301066,0.55576,2.16682,0.0223484,-0.176603,-0.000712636,1.04282,2.14594,-0.835506,-0.989812,0.442809,1.50799,0.129462,0.165388,0.406121,1.01538,-0.246036,2.02056,0.989963,-1.29297,-0.00122929,4.09959,-2.63613,1.50452,7.00782,-6.24978,-4.10074,-0.00141973,1.10337,1.2678,-0.0946629,0.0544068,0.0398096,-0.0697559,0.39329,0.0176827,-1.34019,0.465532,-0.0829851,-2.59158,-0.331135,1.95097,-0.267438,5.30499,-0.644134,0.639295,-0.528858,-52.4684,-46.8031,13.1874,-51.4822,13.1448,5.66497,-0.0201434,31.7619,-1.20126,-2.1223,-4.20517,1.27498,0.0609805,-0.0517074,36.3274,-32.3044,11.1545,1.67712,-3.00378,-0.487598,2.75437,-0.0957849,-4.7918,-6.41888,-1.7114,0.521172,-0.0490933,-1.725,2.61471,10.91,-3.50271,-1.46317,-0.517897,-13.2855,-1.46055,-7.00101,-32.8252,25.6193,17.9142,-1.08909e-05,43.7389,0.479621,32.3644,20.3639,-10.9005,0.9605,-7.32052e-06,1.72715,-5.18021,-5.88877,2.41035,0.655741,6.31346,6.79004,-1.37327,13.5045,-11.0299,14.5353,-17.1861,-1.21484,0,0,1,0,0.132055,0,-0.205993,0.315061,-1.64583,0.0662873,-158.721,829.135,-33.3942,0,0,0,0,0,0,0,0,0,0.000303833,0.0409477,5.75535
