time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.2,-0.0874929,-0.00886221,-0.122795,1.08542,1.05288,-0.340843,0.419213,0.107225,0.157487,-0.296988,0.19027,-0.000618317,1.62763e-06,-0.0144548,0.0443706,-0.108865,-0.694919,-0.16913,0.0477166,-6.92876e-06,-0.136867,0.00639866,-0.0200582,-0.715794,-0.219213,-0.25396,1.6804,1.78893,0.0533436,-0.0226169,-0.390703,-0.204521,-0.0196215,2.27984,1.70897,0.0304626,0.0234192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.13244,0,-0.278855,-0.101445,0.279942,-0.0451357,-10.224,28.2135,-4.54893,0,0,0,0,0,0,0,0,0,0.000137822,0.023708,0
0.21,-0.0828789,-0.0123339,-0.122531,1.08546,1.04805,-0.340057,0.419965,0.1131,0.153428,-0.334714,0.163955,-0.000618317,1.62763e-06,-0.000496712,0.0300628,-0.127845,-0.767855,-0.153446,0.0477166,-6.92876e-06,-0.14116,0.0107081,-0.0142761,-0.715646,-0.222317,-0.257671,1.69462,1.78745,0.0533436,-0.0226169,-0.400101,-0.203805,-0.0193781,2.27577,1.70741,0.0304626,0.0234192,0.461401,-0.347172,0.0264118,0.00450333,-0.482553,0.0786007,0.0751967,0.587481,-0.405903,-3.7726,-2.63143,0,0,1.39581,-1.43078,-1.89806,-7.29367,1.56841,0,0,-0.429215,0.430941,0.578207,0.0147581,-0.310419,-0.371099,1.42124,-0.148413,0,0,-0.939811,0.0715399,0.0243331,-0.406469,-0.15651,0,0,53.5843,-9.49198,4.14525,-0.490883,1.1929,0.419774,-11.9935,-1.86348,0.714578,-2.40383,4.13284,-0.813721,7.84722e-05,59.0429,1.09242,-2.50396,17.3749,1.45464,0.0135791,0.000121601,-0.221116,-4.11986,7.76016,5.00914,0.143942,0.781486,-1.45466,0.0943257,0.0864566,0.317342,-2.59527,-0.228405,-0.347341,-6.30249,0.212303,-0.176929,1.28463,4.84809,-3.63007,-6.80845,-3.34282,-8.10544,0.995055,12.2785,15.5764,20.7047,-61.419,108.678,0,0,12.3079,-10.0318,9.2665,8.14901,12.5243,0,0,-11.884,-0.690464,11.7858,49.4895,-4.76732,21.196,-57.9293,1.64761,0,0,13.0928,4.9095,-4.03771,-65.5122,33.5015,0,0,0,0,1,0,1.14302,0,-0.284734,-0.28658,1.50697,-0.219455,-15.8358,83.2719,-12.1266,0,0,0,0,0,0,0,0,0,0.000134705,0.0236697,54.593
0.22,-0.0777801,-0.0161687,-0.122948,1.08517,1.04241,-0.339171,0.421944,0.120532,0.151439,-0.378582,0.148509,-0.000618317,1.62763e-06,0.0146922,0.0147518,-0.145899,-0.839977,-0.13651,0.0477166,-6.92876e-06,-0.14664,0.0149484,-0.00731545,-0.71055,-0.225898,-0.259262,1.70304,1.78613,0.0533436,-0.0226169,-0.40819,-0.202599,-0.0195386,2.26516,1.70919,0.0304626,0.0234192,0.509882,-0.383473,-0.0416726,-0.0289248,-0.563607,0.0885512,0.197982,0.743245,-0.198856,-4.38679,-1.54465,0,0,1.51889,-1.5311,-1.80539,-7.21218,1.69366,0,0,-0.548055,0.424036,0.696065,0.509653,-0.358092,-0.159139,0.841945,-0.131937,0,0,-0.808883,0.120635,-0.0160441,-1.06159,0.178506,0,0,32.6209,-11.873,-0.328163,-0.771936,0.33662,0.797021,-29.153,-17.5757,1.68825,-3.45715,4.48667,-1.33113,8.26248e-05,56.3197,-1.01656,-2.26845,15.3808,1.44218,-0.0198754,0.000121736,0.557595,-4.34104,7.7014,4.73189,0.181635,0.816686,-1.13039,0.0832572,0.0966406,0.258997,-2.78855,-0.362799,-0.373694,-5.83435,0.198221,-0.16958,1.20288,4.86115,-3.22599,-6.4433,-3.18762,-6.55322,0.763347,11.3211,14.923,20.3754,-58.9816,108.067,0,0,12.3033,-9.25935,10.2047,9.02612,12.0731,0,0,-11.9123,-0.816491,11.2784,49.8366,-4.68602,21.4142,-58.3217,1.82173,0,0,13.2145,4.96678,-3.98536,-66.0127,33.5069,0,0,0,0,1,0,1.13626,0,-0.287554,-0.130691,2.98044,-0.328323,-8.8325,201.428,-22.1891,0,0,0,0,0,0,0,0,0,0.000130301,0.0233798,34.7353
0.23,-0.0721952,-0.020326,-0.124009,1.08457,1.03612,-0.338209,0.425056,0.129457,0.151488,-0.428348,0.143869,-0.000618317,1.62763e-06,0.0311114,-0.00148506,-0.162933,-0.911196,-0.118366,0.0477166,-6.92876e-06,-0.153312,0.0191071,0.000773049,-0.700469,-0.229948,-0.258712,1.70562,1.78499,0.0533436,-0.0226169,-0.414957,-0.200896,-0.0200976,2.24794,1.71433,0.0304626,0.0234192,0.558494,-0.415733,-0.106106,-0.060801,-0.629139,0.0961847,0.311193,0.892475,0.0048976,-4.97661,-0.463979,0,0,1.64192,-1.62369,-1.70334,-7.12192,1.81439,0,0,-0.667178,0.415871,0.80885,1.00802,-0.404953,0.0550034,0.258729,-0.11372,0,0,-0.676738,0.170303,-0.0558977,-1.72172,0.513575,0,0,1.62424,-5.5462,-4.07914,-0.996323,-0.638524,0.597862,-60.3404,-35.5456,3.57506,-3.72642,4.25219,-1.383,8.83003e-05,55.503,-3.45208,-1.82361,13.3839,1.48481,-0.0661141,0.000127,3.41998,-1.51511,7.87286,4.44885,0.157778,0.843701,-0.506435,0.0611992,0.108986,0.144675,-3.05323,-0.500539,-0.390787,-5.01434,0.17586,-0.150819,1.05992,5.3198,-1.84397,-5.27162,-2.77967,-3.94531,0.347815,8.33427,12.8513,19.0161,-51.0411,104.706,0,0,12.5165,-6.91436,12.9763,11.7073,10.9408,0,0,-11.6446,-1.09382,9.71022,50.6542,-4.45742,22.045,-59.1242,2.46157,0,0,13.4804,5.10865,-3.82633,-67.2798,33.6135,0,0,0,0,1,0,1.1233,0,-0.291983,0.116985,4.16061,-0.332327,11.0277,392.204,-31.3271,0,0,0,0,0,0,0,0,0,0.000125576,0.0227721,7.19692
0.24,-0.0660782,-0.0246677,-0.125597,1.08368,1.02944,-0.337213,0.429002,0.139667,0.153439,-0.483218,0.1497,-0.000618317,1.62763e-06,0.0487823,-0.0184134,-0.178669,-0.981245,-0.0991277,0.0477166,-6.92876e-06,-0.161148,0.0231565,0.00983257,-0.685324,-0.234443,-0.255957,1.7023,1.7841,0.0533436,-0.0226169,-0.420377,-0.198682,-0.0210392,2.224,1.72282,0.0304626,0.0234192,0.611692,-0.434173,-0.158822,-0.0885977,-0.668592,0.0996629,0.394536,1.02099,0.195058,-5.48702,0.583083,0,0,1.76709,-1.69283,-1.57358,-7.00484,1.92379,0,0,-0.783624,0.404933,0.905952,1.51456,-0.449527,0.275454,-0.332514,-0.0891042,0,0,-0.541934,0.221389,-0.094161,-2.39452,0.84971,0,0,-16.8454,-9.9412,-6.19237,-2.60475,-0.613371,-0.136678,-81.9379,-54.4217,6.97854,8.82045,1.9547,-0.79519,9.25387e-05,54.9132,-1.53207,-2.39473,11.1633,1.51948,-0.0609971,0.000133451,9.96399,-4.23863,7.33869,3.97465,0.180641,0.833988,0.407468,0.0293569,0.118093,-0.0236196,-3.5111,-0.746938,-0.408787,-4.05442,0.148445,-0.124281,0.891857,5.65466,-0.705156,-3.12209,-2.4389,-0.720346,-0.165128,2.601,8.50643,15.9795,-35.6646,96.0125,0,0,13.1708,-2.33629,17.7759,16.6366,9.19802,0,0,-10.7602,-2.03845,6.73141,51.5312,-4.03467,23.0511,-59.6256,3.85522,0,0,13.7349,5.2605,-3.50752,-68.9547,33.8831,0,0,0,0,1,0,1.11394,0,-0.296529,0.140594,4.72266,-0.267118,18.5004,621.442,-35.1493,0,0,0,0,0,0,0,0,0,0.000123114,0.023276,20.691
0.25,-0.0593959,-0.02908,-0.127498,1.08255,1.02268,-0.336233,0.433207,0.150727,0.156987,-0.541655,0.165132,-0.000618317,1.62763e-06,0.0677703,-0.0355754,-0.192627,-1.04963,-0.0789699,0.0477166,-6.92876e-06,-0.17006,0.027002,0.0195652,-0.665025,-0.239342,-0.250898,1.69301,1.78359,0.0533436,-0.0226169,-0.424423,-0.195942,-0.0223315,2.19316,1.73471,0.0304626,0.0234192,0.668238,-0.441224,-0.190043,-0.112987,-0.675796,0.0980116,0.420546,1.10605,0.354853,-5.84366,1.54321,0,0,1.8988,-1.7162,-1.39582,-6.83848,2.01577,0,0,-0.891225,0.384549,0.973266,2.02987,-0.489873,0.505964,-0.92877,-0.050552,0,0,-0.404585,0.273994,-0.129236,-3.08406,1.18854,0,0,-22.3559,-6.36457,-5.75849,-1.94924,-0.507696,-1.01942,-82.8428,-64.623,10.1356,32.527,-7.70693,1.24993,9.12315e-05,50.069,0.554827,-2.62855,8.47783,1.48262,-0.0563399,0.000134011,12.5974,-4.65651,7.13194,3.60167,0.208215,0.863069,1.31942,0.000452173,0.135668,-0.190898,-4.14621,-0.959,-0.354976,-3.23302,0.127913,-0.0789812,0.75257,4.34293,1.21144,0.027348,-2.33802,1.9012,-0.765365,-5.71622,2.38491,11.0825,-13.1911,80.8583,0,0,14.3512,3.90362,24.1021,23.6547,7.011,0,0,-9.08915,-2.94279,2.70124,51.5133,-3.40008,24.0307,-58.4066,6.08997,0,0,13.6524,5.27041,-2.92905,-69.9519,34.0409,0,0,0,0,1,0,1.11272,0,-0.299523,-0.0179236,4.53161,-0.189302,-3.19427,807.603,-33.7366,0,0,0,0,0,0,0,0,0,0.00012331,0.0238422,24.0531
0.26,-0.0522792,-0.0333711,-0.129395,1.08119,1.01611,-0.335329,0.436841,0.162026,0.161644,-0.601411,0.18865,-0.000618317,1.62763e-06,0.0881934,-0.052347,-0.204175,-1.11565,-0.0581111,0.0477166,-6.92876e-06,-0.179882,0.0305532,0.029568,-0.639575,-0.24458,-0.243435,1.67788,1.7837,0.0533436,-0.0226169,-0.427103,-0.192675,-0.0239168,2.15532,1.75,0.0304626,0.0234192,0.711668,-0.42911,-0.189769,-0.136367,-0.656784,0.0903579,0.363384,1.1299,0.465678,-5.97558,2.35179,0,0,2.04231,-1.67716,-1.1548,-6.60193,2.08588,0,0,-0.982117,0.355121,1.00028,2.54501,-0.523874,0.746271,-1.51284,0.0103476,0,0,-0.268061,0.326698,-0.158527,-3.78358,1.52895,0,0,-7.4498,-2.75918,-4.19863,1.22543,-2.26182,0.440523,-64.2606,-69.649,13.6435,60.1629,-23.5524,3.96143,8.32117e-05,44.6483,2.06527,-2.46138,6.92047,1.41753,-0.056166,0.000130044,15.4226,-3.31729,7.58729,3.44842,0.281138,0.926104,2.23027,-0.02599,0.15847,-0.362265,-4.97258,-1.12587,-0.23414,-2.51975,0.112148,-0.0161301,0.62929,1.64346,3.37874,3.76658,-2.33675,3.35306,-1.39442,-14.8414,-4.61903,4.97183,13.8011,60.4786,0,0,16.5313,10.7982,30.7013,32.2843,4.46316,0,0,-5.68433,-3.37054,-1.56199,49.2802,-2.54842,24.2399,-53.6438,8.84669,0,0,12.8249,4.92905,-1.947,-68.6385,33.2595,0,0,0,0,1,0,1.11582,0,-0.301752,-0.185724,3.67924,-0.132443,-46.0681,912.625,-32.8521,0,0,0,0,0,0,0,0,0,0.000127821,0.024152,9.35695
0.27,-0.0449982,-0.0373243,-0.130916,1.07959,1.00988,-0.334565,0.438991,0.172864,0.166798,-0.659786,0.218216,-0.000618317,1.62763e-06,0.11027,-0.0680388,-0.212653,-1.17844,-0.0368059,0.0477166,-6.92876e-06,-0.190271,0.0337673,0.0394146,-0.609197,-0.250074,-0.233548,1.65739,1.78469,0.0533436,-0.0226169,-0.428501,-0.188915,-0.0256968,2.11062,1.76862,0.0304626,0.0234192,0.728102,-0.395323,-0.152104,-0.159734,-0.623253,0.0764137,0.21497,1.08371,0.515397,-5.83757,2.95658,0,0,2.20762,-1.56918,-0.847789,-6.27909,2.13052,0,0,-1.03896,0.321415,0.984659,3.03781,-0.549359,0.98867,-2.04927,0.0988146,0,0,-0.139812,0.375989,-0.177997,-4.46997,1.86155,0,0,-0.903241,3.66238,-1.56862,4.04247,-0.722271,0.492872,-44.4645,-74.6855,18.074,87.3984,-40.9443,6.02613,7.06837e-05,35.7567,2.05139,-1.48647,5.11264,1.29876,-0.0774122,0.000120852,14.0377,-0.590279,9.00047,3.40556,0.303567,0.973205,3.39015,-0.0619533,0.182973,-0.583511,-5.87279,-1.2945,-0.104757,-1.5339,0.0854925,0.0502262,0.45013,-3.40442,5.63426,7.44946,-2.26052,4.33256,-2.03969,-22.739,-11.2823,-1.24779,41.1289,37.7778,0,0,19.6487,17.0313,35.8922,41.7138,1.56026,0,0,-0.381596,-2.97651,-4.97908,43.6168,-1.5175,22.8671,-43.675,11.2141,0,0,10.8628,4.01128,-0.521625,-63.1617,30.8584,0,0,0,0,1,0,1.11727,0,-0.304116,-0.224745,2.43502,-0.0880183,-91.4334,990.647,-35.8087,0,0,0,0,0,0,0,0,0,0.000137154,0.023972,5.8134
0.28,-0.0380576,-0.0407141,-0.131692,1.07776,1.00408,-0.334005,0.438866,0.182572,0.171827,-0.714049,0.251559,-0.000618317,1.62763e-06,0.134311,-0.0820274,-0.217541,-1.23706,-0.0153447,0.0477166,-6.92876e-06,-0.200699,0.0366838,0.0487633,-0.574457,-0.255719,-0.221375,1.63253,1.78679,0.0533436,-0.0226169,-0.428813,-0.184754,-0.0275289,2.0596,1.79032,0.0304626,0.0234192,0.694058,-0.33898,-0.077609,-0.182339,-0.579928,0.0560168,-0.0124197,0.970888,0.502919,-5.42628,3.33436,0,0,2.40411,-1.39887,-0.488867,-5.86195,2.14612,0,0,-1.04278,0.29165,0.934868,3.47398,-0.564534,1.21734,-2.48602,0.210955,0,0,-0.031184,0.416102,-0.183213,-5.10158,2.17013,0,0,-2.20023,1.13526,2.30763,7.43178,0.318793,6.47234,-34.4075,-83.7084,23.1234,112.822,-59.5712,8.61716,5.70195e-05,28.3599,3.68748,-1.20522,3.52795,1.17696,-0.0724469,0.000111608,15.1636,-2.35272,10.7322,3.33684,0.182904,0.853307,5.06126,-0.123385,0.183546,-0.907137,-6.74401,-1.50187,0.00350522,0.0654778,0.0323846,0.107882,0.144423,-9.50172,6.64291,10.2348,-1.89511,5.55229,-2.4041,-27.6312,-16.8077,-6.23522,65.0408,15.6601,0,0,23.4155,21.711,38.0877,51.259,-1.74332,0,0,6.82691,-2.225,-6.64704,33.9737,-0.34716,19.3709,-27.6237,12.2792,0,0,7.50081,2.2776,1.16693,-51.8358,25.7061,0,0,0,0,1,0,1.11366,0,-0.305638,-0.12262,1.10212,-0.0392763,-121.908,1095.72,-39.0483,0,0,0,0,0,0,0,0,0,0.000147494,0.0234554,10.4249
0.29,-0.0320672,-0.0434396,-0.131445,1.07575,0.998835,-0.333685,0.435979,0.190601,0.176233,-0.761808,0.286469,-0.000618317,1.62763e-06,0.160693,-0.093845,-0.218621,-1.29055,0.00594212,0.0477166,-6.92876e-06,-0.210444,0.0393778,0.0574472,-0.53632,-0.261399,-0.207264,1.60491,1.79013,0.0533436,-0.0226169,-0.428375,-0.180365,-0.0292443,2.0034,1.81459,0.0304626,0.0234192,0.599041,-0.272551,0.0247389,-0.201291,-0.524405,0.0319758,-0.288732,0.802811,0.440566,-4.77587,3.49096,0,0,2.63826,-1.18176,-0.10799,-5.34936,2.12869,0,0,-0.974507,0.2694,0.868397,3.81371,-0.568005,1.41105,-2.76226,0.333747,0,0,0.043824,0.438878,-0.171544,-5.61994,2.42719,0,0,-2.10193,0.0388393,6.99781,30.9106,1.2099,23.5911,-31.0487,-92.4134,27.4932,136.895,-79.1697,12.3916,4.42513e-05,25.9942,5.28201,-1.48576,2.80237,1.10798,-0.0560383,0.000105888,19.0236,-4.23203,12.9454,3.47368,-0.142458,0.562388,7.15815,-0.209962,0.155329,-1.31902,-7.28948,-1.6346,0.0766751,2.37824,-0.0518504,0.139173,-0.308805,-15.032,6.91294,11.4487,-1.00522,7.03265,-2.30878,-29.2828,-20.4332,-8.96397,83.2101,-4.01286,0,0,26.6735,24.177,36.3684,60.4042,-5.44414,0,0,14.7029,-1.45523,-6.02142,20.8896,0.935225,13.8344,-5.93067,11.3508,0,0,2.61106,-0.456481,2.54035,-33.5071,17.5148,0,0,0,0,1,0,1.10491,0,-0.306174,0.00871656,-0.0797925,0.0025779,-133.869,1225.45,-39.5913,0,0,0,0,0,0,0,0,0,0.000156113,0.0230086,39.5836
