time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.61,-0.209561,-0.0502178,-0.0649558,1.26133,1.00306,-0.318946,0.546198,0.159519,0.0739977,-0.0657574,0.220926,-0.0297321,-0.00478765,-0.0776351,0.126362,0.198738,-0.736889,-0.219075,-0.0337426,-0.011012,-0.0359523,0.170491,-0.115903,-0.787534,-0.217459,-0.156329,2.31466,1.64287,-0.00666416,-0.000370953,-0.201077,-0.27102,0.259168,2.31854,1.68341,0.0156172,0.0108138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.42229,0,-0.339996,-0.76964,2.19833,-0.164929,-4.62864,13.2208,-0.991891,0,0,0,0,0,0,0,0,0,0.000277291,0.0276311,0
0.62,-0.205098,-0.0497358,-0.0627201,1.2608,0.998251,-0.319391,0.576528,0.158704,0.0587371,-0.161147,0.201573,-0.0297321,-0.00478765,-0.0533818,0.118835,0.169713,-0.836174,-0.210098,-0.0337426,-0.011012,-0.041571,0.16872,-0.105659,-0.776733,-0.221403,-0.156486,2.3202,1.64375,-0.00666416,-0.000370953,-0.221346,-0.272442,0.252939,2.30727,1.66885,0.0156172,0.0108138,0.44625,0.0482022,0.223572,-0.0532295,-0.480894,-0.0445123,3.03305,-0.0815429,-1.52605,-9.53898,-1.93538,0,0,2.42533,-0.752649,-2.90253,-9.92849,0.897624,0,0,-0.561868,-0.17701,1.02439,1.08006,-0.394471,-0.0157032,0.553748,0.0879198,0,0,-2.02684,-0.142251,-0.622895,-1.1269,-1.45607,0,0,46.1432,26.0452,13.3834,-0.530389,-4.05017,-4.78884,-59.1538,22.2119,-2.23917,-23.4039,6.88738,-2.45166,0.0873763,111.74,-6.32151,3.21609,32.3812,4.32922,-0.747895,0.224603,-13.5798,8.25852,10.8598,4.04515,-1.12491,-0.140933,-1.00087,0.0272069,-0.0133691,0.106835,-1.28118,2.07899,-0.198219,-1.65589,0.0501536,-0.0933034,0.221533,12.822,-15.2012,-5.33673,-3.17166,-8.71767,1.42829,-10.2049,19.4422,12.3385,-58.7042,64.9774,0,0,11.8777,-41.5863,-1.84333,10.9826,29.5914,0,0,-26.6106,14.3674,13.857,46.2685,-12.5458,9.28645,-40.3406,1.3733,0,0,1.58178,24.8674,-31.663,-54.8372,39.9548,0,0,0,0,1,0,1.37857,0,-0.32164,-0.59128,2.03187,-0.0548646,-15.287,52.5322,-1.41848,0,0,0,0,0,0,0,0,0,0.000260291,0.0327184,55.0117
0.63,-0.199354,-0.0507739,-0.061018,1.25995,0.99257,-0.319693,0.605838,0.159833,0.0447104,-0.262407,0.188717,-0.0297321,-0.00478765,-0.0279407,0.10715,0.140503,-0.934361,-0.198163,-0.0337426,-0.011012,-0.0498507,0.168387,-0.0940295,-0.761306,-0.226602,-0.155715,2.3217,1.64477,-0.00666416,-0.000370953,-0.241456,-0.271378,0.243544,2.29052,1.65829,0.0156172,0.0108138,0.57447,-0.10381,0.170205,-0.0849461,-0.568071,-0.0302294,2.931,0.112879,-1.40267,-10.126,-1.2856,0,0,2.54411,-1.16851,-2.92097,-9.81867,1.19354,0,0,-0.827974,-0.0333361,1.16296,1.54275,-0.519928,0.0771613,0.150341,0.101653,0,0,-2.01102,0.106424,-0.939525,-1.67527,-1.05652,0,0,27.1164,18.9444,14.1478,5.04945,-1.75702,-6.38425,-72.1825,15.1038,-1.02573,-21.8592,12.0455,-3.02074,0.0999008,108.367,-1.47181,0.828514,30.4982,4.26935,-0.592246,0.224086,-14.5029,5.59189,10.3576,3.78029,-0.954472,-0.0997148,-0.843221,0.0244789,-0.00837934,0.0927244,-1.43407,1.81529,-0.210705,-1.5146,0.0462176,-0.0920629,0.209048,12.9193,-15.1316,-5.11071,-2.96552,-7.4281,1.24048,-14.2571,19.4225,13.8624,-50.2134,65.6892,0,0,11.537,-40.1826,0.829223,11.9975,29.8128,0,0,-26.7068,14.4149,13.6035,46.2413,-12.3003,9.191,-40.3594,1.55137,0,0,1.73604,24.7298,-31.4025,-54.8864,40.4282,0,0,0,0,1,0,1.37275,0,-0.31754,-0.234633,1.27678,0.0163933,-29.3828,159.889,2.05291,0,0,0,0,0,0,0,0,0,0.00026109,0.036272,36.9282
0.64,-0.192317,-0.0533251,-0.0598271,1.2588,0.986147,-0.319871,0.633723,0.162904,0.03207,-0.368689,0.182429,-0.0297321,-0.00478765,-0.00134586,0.0914466,0.111377,-1.03135,-0.183246,-0.0337426,-0.011012,-0.0608011,0.169495,-0.0810395,-0.741254,-0.233032,-0.154024,2.31917,1.64594,-0.00666416,-0.000370953,-0.261392,-0.267841,0.231009,2.26828,1.65177,0.0156172,0.0108138,0.703662,-0.255125,0.119098,-0.114601,-0.642352,-0.0178246,2.78843,0.307104,-1.26405,-10.6282,-0.628712,0,0,2.65948,-1.57034,-2.91267,-9.69869,1.49166,0,0,-1.09504,0.110813,1.29899,2.00516,-0.642931,0.169071,-0.253252,0.117167,0,0,-1.99366,0.353722,-1.25355,-2.22413,-0.652242,0,0,-10.4248,10.9661,17.3725,-1.42372,-3.25129,-2.07093,-114.265,5.6725,1.50564,-23.1145,15.7164,-3.30927,0.116996,107.197,7.85683,-2.50912,28.6007,4.32616,-0.419191,0.232483,-7.81034,1.32026,9.53419,3.09872,-0.729902,-0.0566077,-0.495914,0.0175288,-0.00172038,0.0585164,-1.82993,1.40184,-0.212074,-1.16392,0.0383228,-0.0836491,0.175982,13.9351,-15.1317,-4.48335,-2.45732,-4.67822,1.04505,-25.2922,19.2011,17.7115,-26.5537,67.5382,0,0,10.9267,-35.5543,8.65685,15.203,30.1006,0,0,-26.189,14.3542,12.8425,45.7806,-11.3385,8.76667,-40.0578,2.00614,0,0,2.03774,24.1424,-30.4185,-54.6569,41.536,0,0,0,0,1,0,1.3679,0,-0.315988,-0.0133591,0.161487,0.0054699,-30.3912,367.373,12.4437,0,0,0,0,0,0,0,0,0,0.00026081,0.0402373,23.4013
0.65,-0.183887,-0.0573896,-0.0590844,1.25741,0.979255,-0.319945,0.659078,0.167895,0.0212007,-0.477626,0.182896,-0.0297321,-0.00478765,0.0263416,0.0721878,0.0831156,-1.12681,-0.16532,-0.0337426,-0.011012,-0.0743704,0.172039,-0.0667653,-0.716625,-0.240595,-0.151457,2.31263,1.64731,-0.00666416,-0.000370953,-0.281125,-0.261889,0.215431,2.24057,1.6494,0.0156172,0.0108138,0.843014,-0.406442,0.0742643,-0.139174,-0.689134,-0.00737411,2.53551,0.499115,-1.08693,-10.8937,0.0466695,0,0,2.76875,-1.92588,-2.82611,-9.54666,1.79267,0,0,-1.35693,0.254355,1.42742,2.46297,-0.756316,0.256738,-0.65383,0.137228,0,0,-1.97328,0.595145,-1.55774,-2.7707,-0.236882,0,0,-52.9983,17.5224,22.4604,-2.3405,-2.06631,-2.04536,-161.22,-0.22882,4.1418,-14.1921,14.5247,-2.66634,0.135118,104.073,16.3577,-4.94494,25.2335,4.38243,-0.312457,0.242337,0.691918,0.318848,8.94152,2.17284,-0.502902,-0.0163242,-0.00742599,0.00637449,0.00452051,0.0097683,-2.43434,0.880478,-0.189225,-0.643321,0.0275947,-0.0664776,0.127476,14.3852,-13.8055,-2.99615,-1.78753,-1.00067,0.639098,-42.3057,18.4985,22.7107,10.3449,70.5681,0,0,10.2332,-26.3988,22.3402,21.2221,29.7461,0,0,-24.5241,13.9233,11.4242,43.9735,-9.05393,7.70242,-38.5567,2.6473,0,0,2.20708,22.5639,-28.1343,-53.1674,42.6125,0,0,0,0,1,0,1.35985,0,-0.314331,0.0239921,-0.687947,-0.0296674,-22.3309,640.316,27.6133,0,0,0,0,0,0,0,0,0,0.000260885,0.0422787,60.2848
0.66,-0.174018,-0.0628345,-0.0586414,1.25584,0.972264,-0.319955,0.680202,0.174736,0.0126024,-0.585528,0.19042,-0.0297321,-0.00478765,0.0550524,0.0502891,0.0570886,-1.22016,-0.144418,-0.0337426,-0.011012,-0.0903922,0.175975,-0.0513487,-0.687598,-0.249064,-0.148119,2.30224,1.64895,-0.00666416,-0.000370953,-0.300637,-0.253682,0.19704,2.20755,1.65129,0.0156172,0.0108138,0.986866,-0.544497,0.0443028,-0.15705,-0.699141,-0.000983128,2.11245,0.6841,-0.859824,-10.7902,0.75235,0,0,2.87108,-2.18987,-2.6027,-9.33444,2.09013,0,0,-1.60217,0.393588,1.54166,2.9027,-0.846855,0.333762,-1.0394,0.163701,0,0,-1.95121,0.820784,-1.83908,-3.30237,0.189243,0,0,-74.492,15.6488,22.1409,-3.02429,0.140621,-1.01512,-182.944,-10.7411,7.79539,13.8749,5.75367,-1.21817,0.146572,96.2818,24.223,-6.18593,21.0831,4.29601,-0.249178,0.244665,10.1639,-3.92439,8.16159,1.11553,-0.102777,0.0478138,0.545736,-0.00616543,0.01223,-0.0455239,-3.20368,0.254299,-0.131693,-0.0891244,0.0163394,-0.0407256,0.0741497,13.0846,-11.0162,-0.425116,-1.26486,2.24823,0.0483541,-59.6916,15.6047,26.0356,50.1779,74.1398,0,0,10.2054,-11.9427,40.2325,30.2035,27.6957,0,0,-20.6455,11.5697,8.98639,39.4767,-4.84948,5.71314,-34.461,3.29149,0,0,1.70573,19.2436,-24.0079,-48.729,42.1235,0,0,0,0,1,0,1.35248,0,-0.312797,0.0293521,-0.711315,-0.0303568,-36.0124,872.718,37.245,0,0,0,0,0,0,0,0,0,0.000259182,0.0423024,79.3371
0.67,-0.162841,-0.0693811,-0.0582409,1.25414,0.965497,-0.31996,0.695358,0.183137,0.00660775,-0.688413,0.205357,-0.0297321,-0.00478765,0.0847837,0.0271961,0.0350848,-1.31048,-0.120748,-0.0337426,-0.011012,-0.108478,0.181067,-0.0350335,-0.654623,-0.258017,-0.14421,2.2884,1.65092,-0.00666416,-0.000370953,-0.319979,-0.243549,0.176249,2.16965,1.65739,0.0156172,0.0108138,1.11771,-0.65466,0.0400516,-0.169698,-0.676658,-0.000499587,1.51554,0.840147,-0.599467,-10.2885,1.49375,0,0,2.97313,-2.3093,-2.20038,-9.03241,2.36709,0,0,-1.80863,0.509285,1.63153,3.29747,-0.89535,0.390894,-1.38401,0.196616,0,0,-1.93415,1.01322,-2.07916,-3.78966,0.610478,0,0,-51.5606,4.77937,13.2536,-2.33285,0.180921,-0.997602,-163.95,-27.3452,13.5633,55.7045,-10.1285,-0.242539,0.145808,86.2497,27.549,-4.68734,18.1941,4.08517,-0.290888,0.236312,23.7922,-8.83304,8.04135,0.0939907,0.462073,0.146741,1.07196,-0.0179699,0.0224327,-0.100064,-4.13267,-0.351009,-0.0146831,0.431693,0.00621762,-0.00491407,0.0198998,9.69541,-6.15102,3.23781,-0.951945,3.97851,-0.725525,-73.1937,9.86418,25.7888,86.4165,74.9462,0,0,12.0606,6.10429,58.6236,41.5442,23.1061,0,0,-13.1933,7.00673,5.70091,31.0885,1.47337,2.52655,-26.3614,3.61969,0,0,0.133318,13.6297,-17.611,-39.648,38.0863,0,0,0,0,1,0,1.34795,0,-0.312066,-0.0150801,0.192182,0.00612453,-77.7133,990.383,31.562,0,0,0,0,0,0,0,0,0,0.000246927,0.0407097,53.5113
0.68,-0.150695,-0.0765428,-0.0575166,1.25235,0.959129,-0.320037,0.703194,0.192525,0.00319196,-0.782656,0.227789,-0.0297321,-0.00478765,0.115721,0.00471356,0.0189433,-1.39665,-0.094766,-0.0337426,-0.011012,-0.127884,0.186861,-0.0181481,-0.618539,-0.266823,-0.140049,2.27192,1.65324,-0.00666416,-0.000370953,-0.339307,-0.232054,0.153696,2.12779,1.66731,0.0156172,0.0108138,1.21467,-0.71617,0.0724297,-0.179218,-0.636873,-0.00775484,0.783599,0.938788,-0.341579,-9.4243,2.24321,0,0,3.09374,-2.24825,-1.61414,-8.61697,2.59815,0,0,-1.94056,0.579352,1.68853,3.60836,-0.880616,0.416159,-1.64762,0.232813,0,0,-1.93282,1.14952,-2.25527,-4.18614,0.991341,0,0,-11.5203,-3.47201,1.87149,-2.63423,-2.4577,-1.83325,-125.34,-46.0306,20.4536,100.582,-28.0752,-0.487905,0.132518,72.7349,25.7016,-0.744483,16.0146,3.73698,-0.419054,0.216336,37.9746,-12.0266,9.35653,-0.944424,1.04996,0.274713,1.63577,-0.0309496,0.0365489,-0.160144,-5.16162,-0.882913,0.155666,0.994338,-0.00610226,0.0385041,-0.0444552,3.32521,0.703256,7.55605,-0.749969,4.54538,-1.4605,-79.8631,1.71702,21.91,114.876,70.0637,0,0,16.6922,24.2585,72.6857,54.0205,15.7855,0,0,-1.73304,0.720168,2.26715,18.1841,9.54019,-1.98476,-13.3014,3.33373,0,0,-2.63699,5.6026,-8.8975,-24.7709,28.5731,0,0,0,0,1,0,1.34424,0,-0.311857,-0.196952,1.51841,0.0214688,-134.456,1036.6,14.6564,0,0,0,0,0,0,0,0,0,0.000226123,0.0381587,12.8302
0.69,-0.138215,-0.0836342,-0.0560367,1.25048,0.953214,-0.320261,0.703043,0.202085,0.00196716,-0.865411,0.257228,-0.0297321,-0.00478765,0.148328,-0.0153431,0.0100705,-1.47742,-0.067206,-0.0337426,-0.011012,-0.147463,0.192727,-0.00103606,-0.580637,-0.274675,-0.136085,2.25411,1.65591,-0.00666416,-0.000370953,-0.358899,-0.219999,0.130254,2.08345,1.68008,0.0156172,0.0108138,1.24792,-0.709137,0.14799,-0.186717,-0.59142,-0.0223598,-0.0150323,0.955959,-0.12248,-8.27553,2.94385,0,0,3.26066,-2.00567,-0.887286,-8.07676,2.75601,0,0,-1.95789,0.586554,1.71121,3.7902,-0.785215,0.396312,-1.78064,0.26615,0,0,-1.95919,1.20554,-2.34424,-4.43385,1.27707,0,0,10.3126,-6.32507,-2.48428,-0.876655,0.867362,-1.73747,-89.8603,-61.8795,26.4856,146.176,-47.9591,0.387431,0.11161,53.1685,22.5837,2.82785,12.6746,3.19125,-0.502405,0.18518,46.676,-18.1235,11.8401,-2.1808,1.55807,0.431872,2.37415,-0.0477825,0.0577202,-0.237136,-6.22948,-1.40215,0.347819,1.70366,-0.0256998,0.0836369,-0.130141,-6.69672,8.01003,11.5312,-0.631234,5.08434,-1.79402,-78.631,-7.54595,16.1675,133.326,58.4203,0,0,23.8183,38.674,77.9346,66.3483,6.40071,0,0,12.714,-6.65711,-0.21915,1.15258,18.3621,-7.58398,4.69749,2.34615,0,0,-6.47566,-4.32989,1.51585,-4.00995,12.6659,0,0,0,0,1,0,1.33811,0,-0.310839,-0.416982,2.4197,0.00200992,-191.514,1111.34,0.923128,0,0,0,0,0,0,0,0,0,0.000209793,0.0357765,12.5327
0.7,-0.126406,-0.0899246,-0.0534037,1.24855,0.947809,-0.320664,0.69503,0.21089,0.00235911,-0.934834,0.292508,-0.0297321,-0.00478765,0.183316,-0.0315324,0.00899106,-1.55155,-0.0390058,-0.0337426,-0.011012,-0.16577,0.197926,0.0160541,-0.54262,-0.280691,-0.132881,2.23678,1.6588,-0.00666416,-0.000370953,-0.379138,-0.208376,0.106963,2.03871,1.69412,0.0156172,0.0108138,1.18095,-0.629037,0.263302,-0.19303,-0.540576,-0.0403001,-0.801342,0.880499,0.0391954,-6.94227,3.52805,0,0,3.49884,-1.61893,-0.10794,-7.41328,2.82001,0,0,-1.83075,0.519983,1.70901,3.80172,-0.601593,0.320472,-1.73366,0.289612,0,0,-2.02395,1.16224,-2.32908,-4.47395,1.40373,0,0,20.8001,-4.61895,0.31361,3.58416,-1.27267,1.84127,-73.0376,-73.1627,31.1092,185.664,-73.5709,3.89243,0.0888844,38.3965,19.1027,4.48596,10.1899,2.69971,-0.507214,0.156155,58.3907,-26.7522,15.0454,-3.59418,1.94768,0.614588,3.26735,-0.0672175,0.08677,-0.331306,-7.32401,-1.81401,0.5497,2.57874,-0.0527877,0.126473,-0.240837,-17.516,14.3806,13.5061,-0.244129,5.98177,-1.52221,-70.0542,-16.0502,11.1144,141.812,40.7823,0,0,32.2289,46.2602,71.729,77.781,-3.61887,0,0,28.6863,-14.0907,-0.571702,-18.3899,26.4826,-13.4877,26.2439,0.981972,0,0,-11.1103,-14.9858,12.2821,21.3386,-8.567,0,0,0,0,1,0,1.32681,0,-0.309518,-0.397794,2.25047,-0.0031497,-220.634,1248.21,-1.74696,0,0,0,0,0,0,0,0,0,0.000207776,0.0361813,21.724
