time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.81,-0.172592,-0.0237486,-0.0469168,0.777406,1.0315,-0.471697,0.513792,0.0112014,-0.222879,-0.237276,-0.107821,-0.00851793,0.00027473,0.0830617,-0.0463476,-0.13399,-0.772411,-0.237424,0.0162463,-4.19321e-05,0.0284679,0.0622822,-0.256866,-0.665554,-0.423305,-0.0187872,2.06892,1.34968,0.00438679,0.00160641,-0.171972,-0.540047,0.407186,2.33587,1.40571,0.00333543,-0.0204063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.86039,0,-0.302065,0.341943,-0.893283,0.522589,-4.41402,11.5311,-6.74591,-0.000463401,0,-0.000165971,1.66886e-20,6.20557e-20,3.60995e-20,0.852977,3.17176,1.8451,0.000398163,0.0535204,0
0.82,-0.16447,-0.025258,-0.0498452,0.779528,1.0269,-0.469108,0.511752,0.0184245,-0.193138,-0.281053,-0.0778909,-0.00851793,0.00027473,0.0867104,-0.0620848,-0.146107,-0.834016,-0.226114,0.0162463,-4.19321e-05,0.0214313,0.0644121,-0.250759,-0.658613,-0.421513,-0.0207737,2.07037,1.34685,0.00438679,0.00160641,-0.189763,-0.53813,0.396221,2.32481,1.40236,0.00333543,-0.0204063,0.812193,-0.150942,-0.292846,0.212188,-0.459648,0.258872,-0.204027,0.722313,2.97415,-4.37765,2.99296,0,0,0.364866,-1.57371,-1.21164,-6.16046,1.13107,0,0,-0.703658,0.21299,0.610773,0.694104,0.179215,-0.198659,0.144795,-0.283452,0,0,-1.77908,0.191733,-1.09656,-1.10605,-0.334584,0,0,38.1962,-29.0319,-5.10988,1.07628,0.0181557,3.56879,-38.914,-31.8157,3.80172,-10.3742,1.13716,0.480045,0.0832252,86.7097,7.37474,-5.66114,29.5642,4.48394,-2.08901,0.190413,-10.9769,13.0303,21.4722,6.86619,0.645174,0.949689,-2.89816,0.117584,-0.0458033,0.505713,-4.75077,-2.66646,-0.188727,-6.16565,0.0960516,-0.497886,1.07688,-8.22572,-7.9272,11.4185,-3.65386,-9.33398,-3.08274,7.93829,-3.29065,-49.0358,-37.5853,95.6148,0,0,45.5381,-0.983826,36.0524,-10.0003,16.4318,0,0,0.858595,13.6397,-0.877022,44.1904,-0.53583,20.9344,-43.3462,26.0728,0,0,0.977694,2.87262,-5.85996,-47.7969,29.3196,0,0,0,0,1,1,0.903544,0,-0.330136,0.42066,-0.909371,0.276561,-22.1731,47.9333,-14.5777,-0.000463401,0,-0.000165971,1.20176e-20,-1.12117e-19,-9.28615e-20,-0.321421,2.99867,2.48367,0.000336783,0.0489036,48.3922
0.83,-0.15717,-0.0275602,-0.0516318,0.781284,1.02137,-0.466828,0.510506,0.0253186,-0.1683,-0.328588,-0.0383997,-0.00851793,0.00027473,0.0949129,-0.0779203,-0.154618,-0.896621,-0.21316,0.0162463,-4.19321e-05,0.0144806,0.067906,-0.244739,-0.647253,-0.419775,-0.0206669,2.06749,1.34662,0.00438679,0.00160641,-0.207456,-0.535925,0.384669,2.30897,1.40195,0.00333543,-0.0204063,0.729936,-0.230214,-0.178661,0.17565,-0.552988,0.228044,-0.124644,0.689407,2.48379,-4.7535,3.94911,0,0,0.820247,-1.58355,-0.851115,-6.26046,1.29539,0,0,-0.695072,0.349387,0.602003,1.13601,0.173857,0.0106857,-0.288666,-0.0227237,0,0,-1.7693,0.220459,-1.15516,-1.58402,-0.0413884,0,0,47.9409,-29.2905,-3.69507,1.62965,0.83632,3.18881,-25.9244,-37.2124,4.62643,0.527972,-4.53005,3.5116,0.0870129,77.9382,5.50421,-5.22135,25.5663,4.06216,-1.61208,0.183033,-7.25904,9.95347,21.651,6.46564,0.67375,0.999424,-2.33154,0.11363,-0.00315595,0.433937,-5.30692,-2.90569,-0.0819555,-5.62627,0.0953339,-0.439893,1.01009,-8.69139,-7.91401,11.202,-4.03703,-8.24718,-3.09543,7.89975,-3.32567,-49.1592,-35.1921,90.7076,0,0,46.0232,-0.343621,36.3936,-9.40922,16.2488,0,0,1.07195,13.5127,-0.676774,44.2654,-0.298307,20.9275,-43.3734,25.8318,0,0,1.16018,2.96465,-5.37535,-47.6585,28.5533,0,0,0,0,1,1,0.925437,0,-0.34107,0.248044,-0.611823,0.110824,-59.1688,145.945,-26.4362,-0.000463401,0,-0.000165971,1.25631e-20,-3.28377e-20,-4.12624e-20,-0.785263,2.05253,2.57912,0.000302297,0.0460472,56.422
0.84,-0.15074,-0.0306537,-0.0522982,0.782637,1.01502,-0.464857,0.510049,0.0318801,-0.148378,-0.379642,0.0101621,-0.00851793,0.00027473,0.107718,-0.0937902,-0.15949,-0.960166,-0.198581,0.0162463,-4.19321e-05,0.0076371,0.0727512,-0.238786,-0.631467,-0.418066,-0.0184673,2.06026,1.34898,0.00438679,0.00160641,-0.225033,-0.533424,0.37258,2.28836,1.40439,0.00333543,-0.0204063,0.643022,-0.309354,-0.0666405,0.135279,-0.63546,0.19709,-0.0456464,0.65615,1.9922,-5.10542,4.85619,0,0,1.28048,-1.58699,-0.487179,-6.35455,1.45788,0,0,-0.684352,0.484515,0.595235,1.57866,0.170873,0.21996,-0.7224,0.235594,0,0,-1.7577,0.250106,-1.20892,-2.0606,0.244144,0,0,47.6008,-23.8561,-1.05612,1.41068,0.976876,2.53363,-23.9414,-42.1883,4.90131,7.52597,-21.534,8.51329,0.0871736,69.0253,4.1758,-4.86553,21.5785,4.01682,-1.42642,0.179545,-2.84817,6.15268,21.7557,5.88601,0.703283,1.06222,-1.32787,0.104221,0.0703853,0.304199,-5.99817,-3.22845,0.0948139,-4.62404,0.0892224,-0.337071,0.883509,-9.72741,-7.65802,10.5853,-4.59228,-6.33957,-3.12332,7.67064,-3.3698,-48.7174,-28.3575,76.1964,0,0,47.1837,1.55879,37.2233,-7.35435,15.7393,0,0,1.65602,13.1677,-0.137919,44.3751,0.349029,20.9558,-43.1525,24.6623,0,0,1.57297,3.26417,-3.78382,-46.9271,25.6363,0,0,0,0,1,1,0.933711,0,-0.34574,0.0394642,-0.123361,0.0157925,-100.407,313.864,-40.1802,-0.000463401,0,-0.000165971,-3.51838e-20,5.11089e-20,6.6652e-20,-1.30542,1.89628,2.47298,0.000279736,0.0444913,53.3426
0.85,-0.145283,-0.0345131,-0.0519061,0.78353,1.00803,-0.463198,0.51036,0.0381046,-0.133328,-0.433532,0.0663437,-0.00851793,0.00027473,0.125241,-0.109504,-0.160639,-1.02445,-0.182428,0.0162463,-4.19321e-05,0.000959182,0.0789131,-0.232848,-0.611242,-0.416322,-0.0141721,2.04872,1.3538,0.00438679,0.00160641,-0.242453,-0.530596,0.360112,2.26306,1.40939,0.00333543,-0.0204063,0.545748,-0.385934,0.039213,0.0893565,-0.698855,0.165857,0.03106,0.622452,1.50502,-5.389,5.61815,0,0,1.75232,-1.5714,-0.114946,-6.4281,1.61527,0,0,-0.667792,0.616191,0.593856,2.02241,0.174364,0.429518,-1.15392,0.482218,0,0,-1.74197,0.282747,-1.24676,-2.52987,0.500507,0,0,18.5634,-11.9571,0.914111,-0.40131,1.62973,1.92466,-48.6199,-46.3312,4.99905,3.25802,-45.3203,13.272,0.0802849,63.2114,3.31431,-4.78624,18.4822,4.15406,-1.09035,0.181374,-1.46066,3.34371,21.7313,5.54917,0.793977,1.1281,0.062651,0.0864352,0.167352,0.117659,-6.60033,-3.56699,0.333627,-3.24248,0.0757593,-0.195055,0.704797,-10.9447,-6.69397,9.49719,-4.85268,-3.99686,-3.13612,6.86176,-3.55278,-46.4516,-16.7686,51.1179,0,0,48.4436,5.22788,38.3388,-2.89343,14.7931,0,0,2.44125,12.3399,0.713333,44.2423,1.40254,21.0573,-41.9595,21.5719,0,0,1.99782,3.76569,-0.717575,-44.8083,19.4233,0,0,0,0,1,1,0.923201,0,-0.350574,-0.0669298,0.31266,-0.0319517,-110.311,515.315,-52.6615,-0.000463401,0,-0.000165971,-1.28393e-19,1.14048e-19,1.22099e-19,-2.13321,1.89488,2.02865,0.000264215,0.0436569,22.247
0.86,-0.14092,-0.0390418,-0.0505643,0.783939,1.00064,-0.461853,0.511357,0.0439738,-0.122923,-0.489099,0.127637,-0.00851793,0.00027473,0.147608,-0.124695,-0.157955,-1.08902,-0.164796,0.0162463,-4.19321e-05,-0.00547461,0.086309,-0.226838,-0.586594,-0.414438,-0.00777119,2.03299,1.36078,0.00438679,0.00160641,-0.259673,-0.527392,0.347573,2.23328,1.41634,0.00333543,-0.0204063,0.436301,-0.452874,0.134185,0.0408297,-0.738824,0.134496,0.0996776,0.586924,1.04051,-5.55668,6.12933,0,0,2.23675,-1.51912,0.268441,-6.45703,1.7632,0,0,-0.643379,0.73959,0.600989,2.46484,0.188389,0.640092,-1.57352,0.697936,0,0,-1.72199,0.320404,-1.25393,-2.97796,0.694741,0,0,-10.7555,-2.71003,1.09566,0.0590686,-0.30718,1.3982,-82.8234,-50.6657,6.20857,0.194536,-66.4784,17.2074,0.066835,63.4448,4.08677,-5.11189,17.0317,4.15168,-0.75598,0.192053,3.21681,-0.991351,21.4843,5.43092,1.04828,1.21423,1.92759,0.0583712,0.296578,-0.145551,-7.24556,-3.82383,0.711954,-1.36829,0.0587744,0.00640578,0.453961,-10.9183,-5.30201,7.96783,-4.60374,-1.3758,-3.0723,4.92474,-4.10367,-41.9093,-1.29162,18.8818,0,0,48.8861,10.2973,38.4675,4.52243,13.4817,0,0,3.36338,10.6611,1.7414,43.2757,2.73195,21.1338,-38.6871,14.9862,0,0,2.05687,4.22266,3.73794,-40.3456,9.74866,0,0,0,0,1,1,0.89719,0,-0.356251,-0.0532815,0.435548,-0.0370302,-89.3518,730.403,-62.0987,-0.000463401,0,-0.000165971,1.15829e-20,-1.19451e-20,-4.94149e-21,-1.91296,1.97279,0.816109,0.000255262,0.0430405,11.2374
0.87,-0.137649,-0.0441007,-0.0484256,0.783887,0.993116,-0.460816,0.512846,0.0494327,-0.116708,-0.544795,0.190819,-0.00851793,0.00027473,0.174864,-0.138857,-0.151423,-1.15314,-0.145816,0.0162463,-4.19321e-05,-0.0115721,0.094771,-0.220654,-0.557618,-0.412281,0.000743109,2.01338,1.36926,0.00438679,0.00160641,-0.276687,-0.523766,0.335407,2.19947,1.42426,0.00333543,-0.0204063,0.327118,-0.505894,0.213863,-0.00520766,-0.752582,0.103773,0.148925,0.545887,0.621416,-5.5696,6.31815,0,0,2.72561,-1.41615,0.653116,-6.41181,1.89802,0,0,-0.609746,0.846202,0.618403,2.89759,0.215709,0.85143,-1.96039,0.847798,0,0,-1.70142,0.362631,-1.21655,-3.38141,0.792227,0,0,-36.5362,0.882077,2.91657,-0.566764,-0.72035,0.835001,-101.453,-54.7722,8.79828,12.9946,-88.2932,21.6449,0.0489401,57.9552,5.99126,-4.4315,14.3971,4.10823,-1.84678,0.19658,3.63354,-10.195,20.4792,5.22309,1.36824,1.32492,4.32761,0.0188988,0.459542,-0.48373,-8.00072,-4.05027,1.27338,0.849778,0.0405636,0.260599,0.153338,-11.0629,-3.57746,6.08979,-4.43974,1.49265,-2.87403,0.619414,-5.31609,-35.1746,16.3108,-14.5119,0,0,46.8664,16.2438,36.4593,14.8083,11.6785,0,0,3.29954,7.59429,2.87997,40.7524,4.21329,20.8402,-32.268,4.74137,0,0,1.30378,4.14245,8.829,-32.6821,-1.48713,0,0,0,0,1,1,0.873513,0,-0.361216,-0.0122592,0.138941,-0.00982647,-84.6013,958.842,-67.813,-0.000463401,0,-0.000165971,2.07707e-20,6.93646e-20,-1.37738e-20,1.11222,3.7143,-0.737555,0.000249587,0.042344,36.684
0.88,-0.135484,-0.0495174,-0.045678,0.783391,0.98574,-0.460065,0.514397,0.05436,-0.114012,-0.59886,0.252549,-0.00851793,0.00027473,0.206807,-0.151394,-0.141246,-1.21577,-0.125668,0.0162463,-4.19321e-05,-0.0173396,0.103992,-0.214182,-0.524567,-0.409703,0.0113414,1.99055,1.37821,0.00438679,0.00160641,-0.293571,-0.519726,0.324125,2.16239,1.43204,0.00333543,-0.0204063,0.216489,-0.541668,0.274761,-0.0496051,-0.737655,0.0750322,0.155119,0.492726,0.26967,-5.40649,6.17303,0,0,3.19428,-1.25371,1.01771,-6.26372,2.0148,0,0,-0.57675,0.922145,0.647203,3.30512,0.257842,1.05983,-2.28307,0.895212,0,0,-1.68838,0.404055,-1.12826,-3.70823,0.777356,0,0,-32.2763,8.46321,7.51345,-0.360453,-0.373132,-0.316361,-94.6411,-56.7432,11.4572,41.3,-115.726,25.6985,0.0309164,51.2733,6.52773,-4.05498,12.1301,4.14682,-2.26032,0.195427,7.93205,-18.2304,19.2892,4.74872,1.66664,1.45152,6.99119,-0.0283107,0.641554,-0.867006,-9.07851,-4.04725,2.11775,3.44715,0.0326057,0.581199,-0.196835,-10.3521,-0.818603,3.83907,-4.44076,4.31483,-2.53889,-6.21659,-6.95668,-26.7943,34.5447,-43.4219,0,0,41.6888,22.0771,31.5789,27.5907,9.15592,0,0,2.41059,3.28638,4.32967,35.9858,5.78853,19.624,-22.1101,-7.88723,0,0,-0.593247,2.99911,13.518,-21.3081,-12.0331,0,0,0,0,1,1,0.858746,0,-0.365549,0.0399519,-0.420296,0.0249289,-111.697,1175.05,-69.6957,-0.000463401,0,-0.000165971,-6.01882e-20,-1.24369e-19,4.55086e-20,2.27129,4.69324,-1.71733,0.000244247,0.0420946,34.2083
0.89,-0.134354,-0.055016,-0.0425465,0.78245,0.978794,-0.459569,0.515327,0.0585916,-0.113995,-0.64947,0.309937,-0.00851793,0.00027473,0.242919,-0.161723,-0.127911,-1.27565,-0.104604,0.0162463,-4.19321e-05,-0.022866,0.113543,-0.207277,-0.487917,-0.406545,0.0239021,1.96551,1.38637,0.00438679,0.00160641,-0.310514,-0.515385,0.314194,2.12317,1.43861,0.00333543,-0.0204063,0.112968,-0.549854,0.313152,-0.0940126,-0.694507,0.0496433,0.0929533,0.42316,0.00172661,-5.06104,5.73881,0,0,3.61116,-1.03294,1.3335,-5.98782,2.10636,0,0,-0.552644,0.955009,0.6905,3.66497,0.315727,1.25607,-2.50417,0.816339,0,0,-1.69432,0.434046,-0.993082,-3.92131,0.657025,0,0,-16.6178,9.96149,11.4877,-1.33268,1.02205,-0.0747567,-80.9098,-60.7454,14.4427,73.0192,-142.299,27.6035,0.0152312,46.5425,7.04368,-5.3418,10.641,4.05411,-1.01094,0.189349,14.6997,-27.287,17.8563,4.23482,2.01664,1.57077,9.79306,-0.0780227,0.829369,-1.28005,-10.1485,-3.90817,3.01164,6.22828,0.0289617,0.91636,-0.586853,-8.65305,2.52203,1.17252,-4.20613,6.73197,-2.02973,-15.0049,-8.81746,-17.5292,51.912,-64.4647,0,0,33.2773,26.9585,23.6659,42.0566,5.80238,0,0,1.10369,-2.23669,6.27124,28.5777,7.41361,16.9358,-8.39073,-20.4815,0,0,-3.72308,0.486125,16.8536,-6.29858,-20.553,0,0,0,0,1,1,0.844875,0,-0.369722,0.0924564,-0.895799,0.0462051,-139.525,1351.85,-69.7278,-0.000463401,0,-0.000165971,-2.9384e-21,-6.32043e-20,3.51077e-20,0.175141,3.76724,-2.09256,0.000240619,0.0431261,22.5871
0.9,-0.13409,-0.0602623,-0.0392977,0.78109,0.972523,-0.459275,0.514756,0.0619414,-0.11573,-0.69489,0.360879,-0.00851793,0.00027473,0.282358,-0.169357,-0.11221,-1.33132,-0.0829605,0.0162463,-4.19321e-05,-0.0282821,0.122869,-0.199745,-0.44841,-0.402647,0.0381564,1.93963,1.39249,0.00438679,0.00160641,-0.327829,-0.510996,0.305949,2.08333,1.44312,0.00333543,-0.0204063,0.0264377,-0.524634,0.324877,-0.136074,-0.627187,0.029346,-0.0570955,0.334985,-0.173565,-4.54192,5.09416,0,0,3.94394,-0.763354,1.57016,-5.56725,2.16439,0,0,-0.541607,0.932642,0.753212,3.95075,0.389863,1.42543,-2.58808,0.611524,0,0,-1.73155,0.438908,-0.824546,-3.9843,0.451495,0,0,-11.5737,7.23551,11.2526,-1.74667,1.13699,-2.76233,-76.5126,-67.0192,17.5592,98.808,-163.002,27.8475,0.00353423,42.2248,6.37755,-5.16499,9.67866,3.74976,-0.852857,0.181005,21.2438,-37.1009,16.2981,3.95983,2.4619,1.66636,12.6078,-0.124255,1.01291,-1.70332,-10.7446,-3.81387,3.62699,9.10633,0.0161905,1.20685,-1.02008,-6.22797,6.324,-1.73349,-3.32229,8.68489,-1.49228,-24.4613,-10.5976,-8.24578,66.9321,-76.8561,0,0,22.2395,30.227,13.2887,57.1709,1.81875,0,0,0.0364238,-8.54386,8.67655,18.6136,8.94842,12.4742,7.86384,-30.1299,0,0,-7.90138,-3.27805,18.2316,11.5688,-27.0967,0,0,0,0,1,1,0.827439,0,-0.37275,0.0857044,-0.901074,0.043585,-141.546,1488.18,-71.9836,-0.000463401,0,-0.000165971,-9.56987e-22,-6.12167e-21,4.29349e-21,0.56425,3.6094,-2.53148,0.000238735,0.0435207,18.025
