Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
33,0.0123703,0.0069857,0.00838352,0.0013935,0.0151909,0.0105824,0.0127695,0.00125254,0.0110536,0.000661457,0.00742018,0.00419481,0.0016357,0.00822871,0.007458,0.00596954,0.00697215,0.00784972,0.00513917,0.00409771,0.0119114,0.0104138,0.000666098,0.000743098,0.000985389,0.00148247,0.00341171,0.00199057,0.0025727,0.00133115,0.000518187,0.000780125,0.000704707,0.0077069,0.00164191,0.0114275,0.0182863,0.0135243,0.00269381,0.00888364,0.002187,0.00962797,0.00323927,0.00191411,0.00554253,0.00421867,0.00547016,0.00991272,0.00697954,0.00562815,0.00252642,0.0142693,0.0128033,0.0034887,0.00162728,0.00177123,0.00151026,0.00216382,0.00150358,0.0016928,0.000640509,0.00320316,0.00266839,0.00282943
34,0.0122775,0.00708606,0.00838748,0.00142432,0.0152056,0.0103802,0.0125952,0.00122136,0.0110708,0.000635714,0.00740247,0.00438115,0.00177902,0.00821538,0.00756487,0.00574938,0.00698346,0.00791175,0.00499124,0.00390334,0.0118891,0.0105604,0.000706723,0.000894274,0.000982728,0.00156068,0.00358067,0.00208153,0.0027049,0.00128286,0.000566091,0.000790941,0.00071855,0.00771118,0.00169208,0.0115379,0.018006,0.0134759,0.0025531,0.00900457,0.00206397,0.00951612,0.00304587,0.00189178,0.00559274,0.00429401,0.00540562,0.00981767,0.00694113,0.00560265,0.00242463,0.0141772,0.0129518,0.00328756,0.00160988,0.00177421,0.00150617,0.00208725,0.00158663,0.00171897,0.000768351,0.0030216,0.00252126,0.00267388
35,0.0121873,0.00718362,0.00839137,0.00147692,0.0152164,0.0102094,0.0124624,0.00118335,0.0110813,0.000610022,0.00739337,0.0045476,0.00189152,0.00819475,0.00764446,0.00555235,0.00700241,0.00793826,0.00486837,0.00372666,0.0118716,0.0107062,0.000743834,0.00103749,0.00100143,0.0016469,0.00374033,0.00217166,0.00283139,0.00125161,0.000609847,0.000796044,0.000728308,0.00771692,0.00173994,0.0116495,0.0177296,0.0134353,0.00240749,0.00912899,0.00193727,0.00940092,0.00288224,0.00186418,0.00565176,0.00437455,0.00535108,0.00971716,0.00690611,0.00558177,0.00233268,0.0140846,0.0130936,0.00308654,0.00159038,0.00177493,0.00150173,0.00202784,0.00167876,0.0017423,0.000889017,0.00283987,0.00237188,0.00251652
36,0.0121004,0.00727806,0.0083955,0.00153576,0.0152243,0.0100686,0.0123368,0.00114039,0.0110859,0.00058472,0.00739177,0.00469532,0.00197158,0.00816951,0.00769251,0.00538464,0.00702657,0.00793992,0.00477369,0.0035832,0.0118582,0.0108484,0.000777648,0.00116552,0.00103786,0.00172324,0.00389164,0.00226026,0.00295099,0.00126292,0.000650242,0.000797334,0.000735361,0.00772415,0.00178593,0.0117607,0.0174603,0.0134024,0.00225977,0.00925627,0.00180903,0.0092829,0.00275829,0.00183622,0.00571827,0.00445643,0.00530548,0.00961328,0.00687261,0.00556596,0.00224888,0.0139929,0.0132288,0.00288769,0.00157099,0.00177599,0.00149752,0.00198788,0.0017761,0.00176377,0.0010036,0.00266017,0.00222268,0.0023598
37,0.0120174,0.00736871,0.00839966,0.00158954,0.0152288,0.00995707,0.0122224,0.00109307,0.0110848,0.000559069,0.0073974,0.00482368,0.00202164,0.00814086,0.00771033,0.00524615,0.00705457,0.00792447,0.00470642,0.00346961,0.0118488,0.010984,0.000807283,0.00127463,0.00108336,0.00178463,0.0040337,0.00234715,0.0030633,0.00130939,0.000686554,0.000794996,0.000739553,0.00773268,0.00183055,0.0118711,0.0172016,0.0133778,0.00211247,0.00938523,0.00168136,0.00916277,0.00267893,0.00181164,0.0057906,0.00453618,0.0052682,0.00950794,0.00683877,0.00555613,0.00217049,0.0139025,0.0133569,0.00269221,0.00155335,0.00177947,0.00149401,0.00196702,0.00187562,0.00178408,0.00111448,0.00248392,0.00207579,0.00220563
38,0.0119384,0.00745477,0.00840319,0.00163327,0.0152285,0.00987429,0.0121229,0.00104119,0.0110773,0.000531935,0.00741075,0.00493003,0.002047,0.00810883,0.0077026,0.00513296,0.00708601,0.0078975,0.00466457,0.00337737,0.0118441,0.0111106,0.000831029,0.00136497,0.00113029,0.00183091,0.00416391,0.00243073,0.0031677,0.0013812,0.00071707,0.000788073,0.000739671,0.00774234,0.00187442,0.011981,0.0169572,0.013362,0.00196679,0.00951429,0.00155554,0.00904152,0.00264346,0.00179232,0.00586709,0.00461102,0.00523866,0.00940243,0.00680364,0.00555293,0.00209469,0.0138135,0.0134767,0.00250053,0.00153836,0.0017865,0.00149156,0.00196314,0.00197537,0.00180383,0.00122423,0.00231166,0.00193216,0.00205479
39,0.0118639,0.00753544,0.00840527,0.00166776,0.0152219,0.00981892,0.0120327,0.000983961,0.0110626,0.000501623,0.00743294,0.00501155,0.00205429,0.00807251,0.00767481,0.00503982,0.00712141,0.00786432,0.00464501,0.00329775,0.0118446,0.0112264,0.000846899,0.00143967,0.0011756,0.00186464,0.00427908,0.00250819,0.00326276,0.00146998,0.000739675,0.000774867,0.000733897,0.00775309,0.00191809,0.0120909,0.0167298,0.0133554,0.00182301,0.00964206,0.0014323,0.00892007,0.00264703,0.00177837,0.0059463,0.00467938,0.00521619,0.00929756,0.00676717,0.00555641,0.0020194,0.0137254,0.0135871,0.00231268,0.00152597,0.00179727,0.00149019,0.00197332,0.00207418,0.00182338,0.00133478,0.00214342,0.00179198,0.00190741
40,0.011794,0.0076102,0.0084051,0.00169563,0.0152077,0.0097887,0.0119518,0.000920794,0.0110393,0.000467105,0.00746505,0.00506599,0.00204909,0.00803087,0.00763193,0.00496231,0.00716151,0.00782888,0.00464474,0.00322204,0.0118507,0.0113304,0.000853389,0.00150192,0.00121827,0.00189022,0.00437646,0.00257724,0.00334731,0.00156778,0.000752757,0.000753948,0.000720675,0.00776503,0.00196187,0.0122012,0.0165215,0.0133577,0.00168117,0.00976742,0.0013119,0.00879917,0.0026827,0.00176855,0.00602719,0.00474127,0.00520021,0.00919387,0.00672963,0.00556629,0.00194387,0.013638,0.0136871,0.00212857,0.00151524,0.00181123,0.00148933,0.00199427,0.00217113,0.00184256,0.00144667,0.00197907,0.00165517,0.00176343
41,0.0117287,0.00767874,0.00840195,0.00171923,0.0151851,0.00978072,0.011886,0.000851654,0.0110066,0.000428508,0.00750774,0.00509207,0.00203534,0.0079832,0.00757826,0.00489729,0.00720695,0.00779341,0.0046612,0.00314324,0.0118625,0.0114216,0.000849572,0.00155415,0.0012576,0.00191217,0.00445424,0.0026366,0.0034208,0.0016687,0.00075537,0.000724502,0.000699019,0.00777837,0.00200583,0.0123121,0.0163333,0.0133687,0.00154123,0.00988963,0.00119414,0.00867943,0.00274291,0.0017611,0.00610907,0.00479768,0.0051905,0.00909168,0.00669112,0.00558229,0.00186845,0.0135514,0.0137759,0.00194824,0.0015047,0.00182752,0.00148798,0.00202239,0.00226515,0.00186053,0.00155943,0.00181854,0.0015216,0.00162278
42,0.011668,0.00774086,0.00839528,0.00174083,0.0151538,0.00979199,0.0118392,0.000777182,0.0109641,0.000387149,0.00756111,0.00508922,0.00201585,0.00792926,0.00751728,0.00484269,0.00725803,0.00775914,0.0046919,0.00305752,0.0118796,0.0114998,0.00083491,0.00159842,0.00129343,0.00193383,0.00451119,0.00268545,0.0034828,0.00176909,0.000747066,0.000686295,0.000668485,0.00779339,0.00204978,0.0124236,0.0161656,0.0133882,0.00140305,0.0100081,0.00107862,0.00856138,0.00282028,0.00175449,0.00619155,0.00484979,0.0051872,0.00899116,0.00665134,0.00560447,0.0017939,0.0134657,0.013853,0.00177182,0.00149291,0.00184533,0.00148506,0.002054,0.002355,0.0018762,0.00167218,0.0016618,0.00139102,0.00148538
43,0.0116118,0.00779656,0.00838472,0.00176271,0.0151137,0.0098196,0.0118123,0.000698672,0.0109116,0.000345146,0.00762471,0.005058,0.00199252,0.00786906,0.00745172,0.00479749,0.00731494,0.00772697,0.00473443,0.00296414,0.0119018,0.011565,0.000809222,0.00163628,0.00132597,0.00195711,0.00454695,0.00272357,0.00353317,0.0018669,0.000727773,0.000639489,0.0006291,0.00781032,0.0020933,0.0125357,0.0160181,0.0134165,0.0012665,0.0101227,0.000965103,0.00844543,0.00290835,0.00174763,0.00627428,0.00489818,0.00519067,0.00889249,0.00661014,0.00563279,0.0017211,0.0133813,0.013918,0.00159956,0.00147874,0.00186394,0.00147958,0.00208601,0.00243973,0.00188864,0.001784,0.00150893,0.00126326,0.00135123
44,0.0115601,0.00784601,0.00837019,0.00178639,0.0150652,0.00986084,0.0118053,0.000618349,0.0108497,0.000306335,0.00769772,0.0050002,0.00196598,0.00780301,0.00738324,0.00476202,0.00737753,0.00769793,0.00478675,0.00286511,0.0119288,0.0116178,0.000772572,0.00166814,0.00135509,0.00198234,0.00456219,0.00275173,0.00357231,0.00196109,0.00069771,0.000584635,0.00058127,0.0078293,0.00213591,0.0126481,0.0158898,0.013453,0.00113141,0.0102331,0.000853296,0.00833183,0.0030022,0.00173991,0.00635698,0.00494303,0.00520102,0.00879587,0.00656793,0.00566676,0.00165056,0.0132984,0.0139712,0.00143157,0.00146144,0.0018828,0.00147086,0.00211636,0.00251897,0.00189749,0.00189454,0.00135989,0.00113804,0.00122024
45,0.0115128,0.00788954,0.00835182,0.00181271,0.0150086,0.00991333,0.0118178,0.000539715,0.0107791,0.000276788,0.00777909,0.00491888,0.00193612,0.00773186,0.00731271,0.00473704,0.00744539,0.0076734,0.00484699,0.00276357,0.0119602,0.0116591,0.000725195,0.00169376,0.0013803,0.0020089,0.00455852,0.00277143,0.00360104,0.00205081,0.000657274,0.000522571,0.000525657,0.00785034,0.00217696,0.0127608,0.0157796,0.0134967,0.00099756,0.0103394,0.000742856,0.00822054,0.00309853,0.00173094,0.00643939,0.00498426,0.00521812,0.00870152,0.00652568,0.00570536,0.00158263,0.013217,0.0140134,0.00126785,0.00144056,0.00190136,0.00145843,0.00214406,0.00259299,0.00190287,0.00200365,0.0012145,0.00101501,0.00109223
46,0.0114698,0.00792755,0.0083299,0.001842,0.0149445,0.00997529,0.0118478,0.000468048,0.0107009,0.000264026,0.00786769,0.00481756,0.00190262,0.00765631,0.00724056,0.0047232,0.00751811,0.00765484,0.00491321,0.00266311,0.0119959,0.01169,0.000667519,0.00171273,0.00140107,0.00203565,0.00453786,0.00278433,0.00362018,0.00213504,0.000606992,0.000454316,0.000463163,0.00787337,0.00221563,0.0128737,0.0156859,0.0135462,0.00086485,0.0104421,0.000633885,0.00811142,0.00319513,0.00172044,0.00652111,0.00502152,0.00524165,0.00860979,0.00648483,0.00574721,0.00151798,0.0131373,0.0140455,0.00110845,0.00141582,0.00191894,0.00144188,0.00216883,0.00266219,0.00190518,0.00211059,0.00107273,0.000894022,0.000967197
47,0.0114308,0.00796048,0.00830483,0.00187412,0.0148737,0.0100455,0.0118933,0.000411132,0.0106161,0.000274322,0.00796226,0.00469966,0.00186527,0.00757706,0.00716701,0.00472063,0.00759526,0.00764326,0.00498353,0.00256662,0.0120357,0.0117119,0.000600111,0.00172481,0.00141683,0.00206148,0.00450208,0.002792,0.00363046,0.00221271,0.000547512,0.000381194,0.000395028,0.00789824,0.0022511,0.0129864,0.0156071,0.0136001,0.000733378,0.0105414,0.000526867,0.00800426,0.00329027,0.00170801,0.00660189,0.00505461,0.00527139,0.00852099,0.00644669,0.00579102,0.00145769,0.0130594,0.0140684,0.000953529,0.00138683,0.00193474,0.00142078,0.00219049,0.0027268,0.00190465,0.00221413,0.000934655,0.000775081,0.000845332
48,0.0113957,0.00798879,0.00827708,0.00190853,0.0147972,0.0101232,0.0119515,0.000378872,0.010526,0.000308294,0.0080614,0.00456823,0.00182406,0.00749478,0.00709232,0.00472895,0.00767633,0.00763897,0.00505624,0.00247643,0.012079,0.0117262,0.000523811,0.00173006,0.00142718,0.00208543,0.00445283,0.00279573,0.00363248,0.00228286,0.000479737,0.000305153,0.000323245,0.00792477,0.00228269,0.0130987,0.0155413,0.0136574,0.000603567,0.0106377,0.000423204,0.00789898,0.00338268,0.0016928,0.00668152,0.00508409,0.0053072,0.00843539,0.00641222,0.00583579,0.0014032,0.0129834,0.0140831,0.000803429,0.00135292,0.00194783,0.00139451,0.00220866,0.00278684,0.00190111,0.00231249,0.000800518,0.000658433,0.000727145
49,0.0113642,0.00801285,0.008247,0.00194453,0.0147158,0.0102075,0.0120201,0.000379319,0.0104316,0.000361242,0.00816384,0.00442588,0.00177939,0.00741001,0.00701688,0.00474728,0.00776084,0.00764167,0.00512987,0.00239393,0.0121254,0.0117341,0.000439479,0.00172895,0.00143198,0.00210686,0.0043915,0.00279649,0.00362667,0.0023448,0.000404532,0.000229307,0.000251125,0.00795288,0.00231005,0.01321,0.0154869,0.0137175,0.00047643,0.0107312,0.000326541,0.00779579,0.0034715,0.00167405,0.00675972,0.00511096,0.00534902,0.00835337,0.00638183,0.00588099,0.0013559,0.0129095,0.0140904,0.000658728,0.00131344,0.00195758,0.00136253,0.00222274,0.00284226,0.00189411,0.00240411,0.000670805,0.000544692,0.000613642
50,0.0113362,0.00803293,0.00821485,0.00198125,0.0146304,0.0102981,0.0120964,0.000412932,0.010334,0.000427528,0.0082683,0.00427466,0.00173199,0.00732325,0.0069412,0.00477441,0.00784823,0.00765094,0.00520293,0.00232002,0.0121744,0.0117368,0.000347829,0.00172216,0.00143135,0.0021254,0.00431896,0.00279491,0.00361323,0.00239788,0.000322612,0.000160981,0.000185781,0.00798247,0.00233327,0.01332,0.0154427,0.0137806,0.000354106,0.0108218,0.000245149,0.00769495,0.00355573,0.00165184,0.00683624,0.00513577,0.00539696,0.00827524,0.00635522,0.00592675,0.00131655,0.0128382,0.0140907,0.000520263,0.0012682,0.00196406,0.00132465,0.00223196,0.00289289,0.0018833,0.0024883,0.000546098,0.000434781,0.000506342
51,0.0113116,0.00804916,0.00818073,0.00201761,0.0145412,0.010395,0.0121782,0.000472597,0.0102341,0.000502599,0.00837366,0.00411648,0.00168286,0.00723518,0.00686591,0.00480884,0.00793773,0.00766649,0.00527393,0.00225488,0.0122258,0.0117346,0.00024944,0.00171045,0.00142551,0.00214088,0.00423585,0.00279152,0.00359225,0.00244112,0.000234566,0.000122094,0.000145377,0.00801349,0.00235284,0.0134283,0.0154081,0.0138473,0.000242243,0.0109096,0.000197779,0.00759682,0.0036343,0.0016273,0.0069109,0.00515802,0.00545108,0.00820126,0.00633196,0.0059735,0.00128508,0.0127695,0.0140845,0.000389551,0.00121763,0.00196804,0.00128123,0.00223582,0.0029386,0.00186869,0.00256531,0.00042717,0.000330325,0.000407685
52,0.0112904,0.00806175,0.00814477,0.00205242,0.0144486,0.010498,0.0122637,0.000549493,0.0101327,0.000583232,0.008479,0.00395381,0.00163306,0.0071466,0.0067914,0.004849,0.00802843,0.00768858,0.00534126,0.00219799,0.0122793,0.0117281,0.000145276,0.00169453,0.00141469,0.00215331,0.004143,0.00278701,0.00356386,0.00247298,0.00014116,0.000144862,0.000157577,0.00804587,0.00236929,0.013535,0.0153827,0.0139173,0.000160192,0.0109941,0.000208012,0.00750183,0.00370688,0.00160148,0.00698351,0.00517682,0.00551098,0.00813167,0.00631252,0.00602116,0.0012608,0.0127036,0.0140721,0.000270423,0.00116242,0.00197007,0.00123292,0.00223474,0.00297961,0.00185085,0.00263583,0.000315481,0.000235094,0.0003221
53,0.0112722,0.00807101,0.00810712,0.00208451,0.0143527,0.0106064,0.0123515,0.000636785,0.0100306,0.000667435,0.00858371,0.00378983,0.0015838,0.00705822,0.00671778,0.0048933,0.00811952,0.00771795,0.00540329,0.00214822,0.012335,0.0117179,4.3169e-05,0.00167507,0.00139921,0.0021629,0.00404154,0.00278222,0.00352826,0.00249158,4.626e-05,0.000212795,0.000217223,0.00807955,0.00238278,0.0136404,0.0153663,0.0139894,0.000157877,0.0110751,0.000268995,0.00741039,0.00377421,0.00157459,0.00705375,0.00519152,0.0055758,0.00806684,0.00629848,0.00606893,0.00124287,0.0126401,0.0140543,0.000176647,0.00110306,0.00196998,0.00118038,0.00223007,0.00301643,0.00183065,0.00270041,0.000215624,0.000160994,0.000258451
54,0.0112566,0.00807731,0.008068,0.00211287,0.0142537,0.01072,0.0124407,0.000729947,0.00992826,0.000753888,0.00868731,0.00362776,0.00153639,0.00697069,0.00664498,0.00494027,0.00821025,0.00775546,0.00545863,0.00210414,0.0123927,0.0117048,9.32584e-05,0.0016528,0.00137946,0.00217002,0.00393261,0.00277802,0.00348569,0.00249513,7.05535e-05,0.000297809,0.000299276,0.00811444,0.00239337,0.0137448,0.0153584,0.0140621,0.000234745,0.0111523,0.000355529,0.0073229,0.00383728,0.00154648,0.00712134,0.00520141,0.00564446,0.0080071,0.00629181,0.00611554,0.00123089,0.0125789,0.0140318,0.000152005,0.00103997,0.00196715,0.00112416,0.00222352,0.00304943,0.00180916,0.00275914,0.000145188,0.000140604,0.000231328
55,0.0112435,0.00808093,0.00802765,0.00213669,0.0141518,0.0108385,0.0125303,0.000826019,0.00982633,0.000841662,0.00878936,0.00347052,0.00149244,0.00688446,0.00657311,0.00498854,0.00830005,0.00780155,0.00550607,0.00206445,0.0124525,0.0116892,0.00021376,0.00162864,0.00135611,0.00217509,0.00381706,0.0027751,0.00343631,0.00248232,0.000177978,0.000389697,0.000391374,0.0081504,0.00240115,0.0138482,0.0153589,0.0141343,0.000338929,0.0112255,0.000453389,0.00723976,0.0038965,0.00151743,0.00718603,0.00520578,0.00571604,0.00795269,0.00629385,0.00615998,0.00122487,0.0125196,0.014005,0.000215937,0.000973633,0.00196112,0.00106478,0.00221638,0.00307866,0.00178736,0.00281187,0.000146754,0.000189082,0.000249854
56,0.0112323,0.00808218,0.00798636,0.00215562,0.0140474,0.0109622,0.0126196,0.000922941,0.00972541,0.000930331,0.00888937,0.0033208,0.00145384,0.00679967,0.00650277,0.00503668,0.00838864,0.00785577,0.00554478,0.00202796,0.0125142,0.0116717,0.000341554,0.00160386,0.00133034,0.00217875,0.00369558,0.00277363,0.00338016,0.00245282,0.00029206,0.000484966,0.000488893,0.00818731,0.00240623,0.0139508,0.0153673,0.0142059,0.000450272,0.0112946,0.000556512,0.00716139,0.00395181,0.00148815,0.00724762,0.00520456,0.00579008,0.00790376,0.00630471,0.00620181,0.00122534,0.0124621,0.0139745,0.000316105,0.000904526,0.00195181,0.00100254,0.00220908,0.0031041,0.00176582,0.00285813,0.000215369,0.000269753,0.000303753
57,0.0112229,0.00808137,0.00794438,0.00216966,0.0139411,0.0110912,0.0127076,0.00101918,0.00962618,0.0010195,0.00898667,0.00318101,0.00142243,0.00671636,0.00643497,0.00508328,0.00847581,0.00791666,0.0055743,0.00199375,0.0125774,0.0116532,0.000474165,0.00157992,0.00130371,0.00218165,0.00356884,0.00277321,0.00331716,0.00240735,0.000410474,0.000581927,0.000589681,0.00822505,0.00240865,0.0140524,0.0153825,0.0142768,0.000563056,0.0113599,0.000662072,0.00708809,0.00400309,0.00145929,0.00730608,0.00519876,0.00586652,0.00786027,0.0063237,0.00624092,0.00123313,0.0124063,0.0139407,0.000425681,0.000832883,0.00193927,0.00093746,0.00220135,0.00312581,0.00174462,0.00289723,0.000306779,0.00035984,0.000376442
58,0.011215,0.00807884,0.007902,0.00217904,0.0138335,0.0112256,0.0127936,0.00111355,0.00952937,0.00110867,0.00908049,0.00305305,0.00139937,0.00663454,0.00637076,0.00512721,0.00856139,0.00798214,0.0055946,0.0019612,0.0126419,0.0116348,0.00061041,0.00155815,0.00127791,0.00218438,0.0034375,0.00277304,0.00324719,0.00234736,0.000532143,0.000679432,0.000692374,0.00826351,0.00240827,0.0141527,0.0154029,0.0143471,0.000675188,0.0114216,0.000768475,0.00701997,0.00405032,0.00143099,0.00736155,0.00519027,0.00594562,0.00782198,0.00634971,0.00627752,0.00124899,0.0123524,0.0139042,0.000537285,0.000758668,0.00192342,0.000869403,0.00219251,0.00314392,0.0017234,0.00292843,0.000403875,0.000452058,0.000457557
59,0.0112085,0.00807496,0.00785955,0.00218381,0.0137253,0.0113655,0.0128769,0.00120515,0.00943587,0.00119742,0.00916997,0.00293834,0.00138491,0.00655417,0.00631086,0.00516785,0.00864524,0.00805005,0.00560604,0.00193038,0.0127073,0.0116174,0.000749239,0.00153931,0.00125429,0.0021871,0.00330241,0.00277226,0.00317031,0.00227458,0.000656084,0.000776554,0.000795884,0.00830256,0.0024049,0.0142516,0.0154266,0.0144166,0.000785701,0.0114801,0.00087446,0.00695698,0.0040938,0.00140303,0.00741415,0.00518084,0.00602767,0.00778863,0.00638203,0.0063116,0.00127363,0.0123003,0.0138656,0.000648484,0.000681793,0.00190386,0.000798177,0.00218219,0.00315858,0.00170189,0.00295072,0.000501671,0.000543738,0.000541957
60,0.0112031,0.00807,0.00781738,0.0021836,0.0136172,0.0115109,0.012957,0.00129331,0.00934664,0.00128506,0.00925422,0.00283783,0.0013785,0.00647537,0.00625545,0.00520524,0.00872718,0.00811906,0.00560924,0.00190218,0.0127735,0.0116021,0.000889799,0.00152347,0.00123363,0.00218944,0.00316446,0.00277046,0.00308681,0.00219036,0.000781417,0.000872521,0.00089932,0.00834198,0.00239821,0.0143489,0.015452,0.0144853,0.000894164,0.011536,0.000979185,0.00689892,0.00413372,0.00137548,0.00746405,0.00517107,0.00611285,0.00775992,0.00642051,0.00634292,0.00130764,0.0122498,0.0138256,0.000758387,0.000602639,0.00187988,0.00072379,0.00217067,0.00316977,0.00168024,0.00296301,0.000598467,0.000633799,0.000627184
61,0.0111988,0.00806415,0.00777589,0.00217727,0.0135095,0.0116617,0.0130333,0.0013776,0.00926264,0.00137051,0.00933239,0.00275205,0.00137907,0.00639841,0.00620421,0.00524013,0.00880692,0.00818849,0.00560504,0.00187852,0.0128405,0.0115893,0.00103137,0.00150999,0.00121607,0.00219041,0.00302468,0.00276774,0.00299737,0.00209536,0.000907308,0.000966597,0.00100189,0.00838147,0.00238802,0.0144445,0.015478,0.0145531,0.0010004,0.0115894,0.00108217,0.00684552,0.00417026,0.00134914,0.00751153,0.00516042,0.00620117,0.00773542,0.00646538,0.00637098,0.00135153,0.0122008,0.0137848,0.00086667,0.000522547,0.00185082,0.000646644,0.00215878,0.00317746,0.00165916,0.00296421,0.000693633,0.000721809,0.000712053
62,0.0111958,0.00805755,0.00773545,0.0021634,0.0134026,0.0118177,0.0131058,0.00145772,0.00918475,0.00145263,0.00940378,0.00268112,0.00138518,0.00632362,0.00615682,0.00527377,0.00888418,0.00825777,0.00559464,0.00186195,0.0129084,0.0115795,0.00117334,0.00149791,0.00120131,0.00218881,0.00288412,0.00276438,0.00290293,0.00198998,0.00103301,0.00105814,0.00110292,0.00842072,0.00237426,0.0145383,0.0155035,0.0146199,0.0011043,0.0116406,0.00118313,0.00679655,0.00420366,0.00132514,0.00755691,0.00514817,0.0062926,0.00771469,0.00651694,0.00639521,0.00140572,0.0121531,0.0137435,0.000973212,0.000444017,0.00181615,0.00056753,0.0021475,0.00318171,0.00163954,0.00295365,0.00078693,0.000807589,0.000795966
63,0.0111941,0.00805026,0.00769642,0.00214023,0.0132968,0.0119784,0.0131742,0.0015337,0.00911352,0.00153104,0.0094681,0.00262448,0.00139498,0.00625101,0.0061129,0.00530776,0.00895896,0.00832607,0.00557956,0.00185564,0.0129772,0.0115727,0.00131521,0.00148607,0.00118884,0.00218327,0.00274369,0.00276059,0.00280453,0.00187445,0.00115804,0.00114689,0.00120203,0.00845942,0.002357,0.0146301,0.0155279,0.0146854,0.00120581,0.0116898,0.00128174,0.00675178,0.00423403,0.00130473,0.0076004,0.00513407,0.0063871,0.00769736,0.00657506,0.00641533,0.0014704,0.0121064,0.0137021,0.00107789,0.000371677,0.00177564,0.000488136,0.00213745,0.00318262,0.00162208,0.00293112,0.000878183,0.000891024,0.000878556
64,0.0111936,0.00804233,0.00765906,0.00210606,0.0131924,0.0121433,0.0132384,0.00160561,0.00904925,0.00160556,0.00952531,0.00258106,0.00140655,0.00618054,0.00607208,0.00534385,0.00903127,0.00839234,0.0055617,0.0018629,0.013047,0.0115692,0.00145653,0.00147331,0.00117806,0.00217246,0.00260413,0.00275645,0.00270317,0.00174925,0.00128198,0.00123268,0.00129896,0.00849735,0.00233655,0.0147197,0.015551,0.0147494,0.0013048,0.0117372,0.00137776,0.00671098,0.00426132,0.00128916,0.00764217,0.0051182,0.00648471,0.00768313,0.00663928,0.00643137,0.0015456,0.0120609,0.0136608,0.00118056,0.000314107,0.00172944,0.000412006,0.00212888,0.00318033,0.00160732,0.00289672,0.000967261,0.000972019,0.000959574
65,0.0111944,0.0080338,0.00762355,0.00205937,0.0130897,0.0123118,0.0132985,0.00167366,0.00899189,0.00167608,0.00957561,0.0025495,0.00141825,0.00611213,0.00603396,0.00538364,0.00910116,0.00845576,0.005543,0.00188667,0.0131175,0.0115688,0.00159687,0.00145866,0.00116858,0.00215528,0.00246592,0.00275195,0.00259965,0.00161504,0.00140447,0.00131546,0.00139353,0.00853434,0.00231362,0.014807,0.0155726,0.0148118,0.00140113,0.0117825,0.00147098,0.00667403,0.00428529,0.00127982,0.00768232,0.00510075,0.00658535,0.00767176,0.00670881,0.00644381,0.00163081,0.0120164,0.0136195,0.0012811,0.000285122,0.00167834,0.000346496,0.0021218,0.00317501,0.00159561,0.00285109,0.00105405,0.00105048,0.00103882
66,0.0111964,0.00802471,0.00758989,0.00199971,0.0129889,0.0124835,0.0133548,0.00173817,0.0089411,0.00174309,0.00961948,0.00252844,0.00142908,0.00604557,0.00599855,0.00542803,0.00916875,0.00851563,0.00552506,0.00192824,0.0131887,0.0115715,0.00173598,0.00144175,0.00116074,0.00213158,0.00232922,0.00274672,0.00249425,0.00147324,0.00152545,0.00139549,0.00148583,0.00857036,0.00228931,0.0148917,0.015593,0.0148726,0.00149457,0.0118257,0.00156107,0.00664107,0.00430544,0.00127789,0.0077207,0.00508203,0.00668868,0.00766321,0.00678258,0.00645347,0.00172487,0.0119729,0.0135785,0.00137943,0.000296961,0.00162369,0.000304642,0.00211595,0.00316681,0.00158717,0.00279558,0.0011385,0.00112631,0.00111611
67,0.0111991,0.00801512,0.00755796,0.00192809,0.01289,0.0126579,0.0134078,0.00179946,0.00889629,0.00180674,0.00965752,0.00251672,0.00143888,0.00598084,0.00596668,0.00547676,0.00923401,0.00857162,0.00550836,0.00198706,0.0132602,0.011577,0.00187368,0.00142289,0.00115579,0.00210249,0.00219398,0.00273996,0.00238654,0.00132561,0.00164486,0.00147303,0.00157594,0.00860554,0.00226489,0.014974,0.0156128,0.0149316,0.00158494,0.011866,0.0016479,0.00661254,0.00432134,0.00128405,0.00775706,0.00506248,0.00679401,0.0076576,0.00685947,0.00646128,0.00182599,0.0119307,0.0135376,0.00147563,0.000347211,0.00156725,0.000301612,0.00211101,0.00315597,0.00158215,0.00273233,0.00122071,0.00119955,0.00119135
