Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
9,0.0208264,0.0174465,0.00639502,0.00697955,0.00457695,0.00408986,0.00113152,0.00423263,0.00982475,0.0116335,0.0137585,0.00678947,0.00462601,0.00600911,0.00325473,0.0117318,0.00980067,0.00755099,0.00502377,0.00583039,0.00455295,0.00230349,0.00933493,0.0195027,0.00424542,0.00763354,0.00541291,0.00206525,0.0138909,0.00828308,0.0213636,0.0187183,0.00414226,0.00377149,0.00141236,0.00762905,0.00439633,0.00685325,0.00509949,0.00495605,0.00805885,0.00896678
10,0.0205457,0.0179246,0.0073232,0.00835462,0.00399484,0.00462519,0.00119832,0.00355268,0.0113217,0.0127919,0.0127268,0.00586687,0.00508275,0.00656197,0.00352221,0.0112429,0.0104217,0.00910937,0.00393935,0.00570178,0.00499674,0.0022785,0.00935721,0.0197659,0.00427268,0.0087703,0.0058109,0.00208286,0.0149558,0.00886639,0.0191062,0.0188111,0.00455916,0.00367602,0.00274317,0.00742589,0.00461553,0.00734556,0.0089165,0.0064655,0.00940816,0.0102754
11,0.0204599,0.0182613,0.00778599,0.00948122,0.003727,0.00564104,0.00128068,0.00293549,0.0124116,0.0137811,0.0123329,0.00483719,0.00581546,0.00695164,0.00400123,0.00990818,0.0111252,0.0104703,0.00374693,0.00579023,0.00549156,0.00259626,0.00903421,0.0204375,0.00465089,0.00981746,0.00620328,0.00278422,0.0160042,0.00965314,0.0173902,0.0178047,0.00538118,0.00456457,0.00395729,0.00784799,0.00588551,0.00905592,0.0111397,0.00731482,0.0101978,0.0111035
12,0.0203334,0.0185301,0.00786709,0.0099098,0.00397368,0.00721745,0.00192833,0.00314148,0.013148,0.013994,0.0122885,0.00438015,0.00674479,0.00708298,0.00463649,0.00881301,0.0121281,0.0116243,0.00466537,0.00587349,0.00594866,0.00306038,0.00857633,0.02149,0.00497752,0.0107321,0.00677729,0.00350297,0.0168781,0.0105442,0.0166908,0.0164999,0.00621911,0.0057511,0.0045533,0.00869961,0.00776248,0.0108375,0.0110611,0.00778651,0.0103935,0.0113654
13,0.0200815,0.0187604,0.0077222,0.00949231,0.00465869,0.00912111,0.00346965,0.004146,0.0136794,0.0134751,0.0123555,0.0047004,0.00776195,0.00690249,0.00537644,0.00873168,0.0134149,0.0123539,0.00543463,0.00583553,0.00652004,0.00365043,0.00828581,0.0225064,0.00508031,0.0114222,0.00737655,0.00378835,0.0174259,0.011273,0.016529,0.0156455,0.00663152,0.00675966,0.00465484,0.00959584,0.00915226,0.011428,0.00964628,0.00804299,0.0102749,0.0110386
14,0.0198305,0.0189458,0.00743979,0.00851676,0.00557616,0.0108945,0.00487417,0.00514798,0.0141058,0.0128571,0.0124263,0.0055516,0.00870904,0.00651525,0.00612314,0.0093558,0.0147072,0.0125005,0.00557,0.00560936,0.00712348,0.00424867,0.00833412,0.0230401,0.0049804,0.0117576,0.0077267,0.003596,0.0175534,0.0115848,0.0163776,0.0157177,0.00648804,0.00737341,0.00458475,0.0102602,0.00948942,0.0108761,0.00832601,0.0080694,0.010247,0.0101738
15,0.0197295,0.0190945,0.0070514,0.007502,0.0064669,0.0120915,0.00544353,0.00569255,0.0144255,0.0128201,0.012462,0.00619171,0.00941981,0.00611235,0.00672224,0.00993468,0.0155724,0.0120885,0.00529555,0.00524357,0.00749587,0.00473197,0.00869566,0.0229263,0.00477281,0.0116543,0.00762886,0.00310944,0.0172236,0.0114521,0.0161123,0.0164846,0.00585738,0.00737027,0.00451798,0.010532,0.00907289,0.00986879,0.00779511,0.00790363,0.0103791,0.00890042
16,0.0198062,0.0192431,0.00663149,0.00685276,0.00704312,0.0124085,0.00519026,0.00566565,0.0146165,0.0135826,0.012422,0.00634135,0.0097627,0.00580538,0.00700881,0.0100881,0.0156992,0.0113396,0.00493751,0.00491368,0.0075454,0.00511022,0.00931686,0.0222634,0.00451491,0.0111378,0.00697617,0.00247514,0.016454,0.0110269,0.015809,0.0170071,0.00509553,0.00681917,0.00447332,0.0102645,0.0085726,0.00895923,0.00781385,0.00755437,0.0102431,0.00740163
17,0.0199911,0.0194295,0.00633971,0.00668561,0.00714937,0.0117609,0.0044883,0.0051204,0.0146934,0.0148252,0.0122484,0.00638768,0.00966302,0.00557563,0.00690077,0.0097835,0.015214,0.010551,0.00513776,0.00472681,0.00756971,0.00541933,0.0101839,0.0212208,0.00416741,0.010331,0.00585034,0.00194065,0.0153376,0.0104875,0.0154332,0.0165682,0.00462989,0.00612086,0.00444634,0.00940892,0.00841348,0.00831963,0.00772239,0.00678991,0.00936922,0.00584828
18,0.020223,0.0196529,0.00628801,0.00688842,0.00691407,0.0103509,0.00351208,0.00425631,0.0146192,0.0159878,0.0119145,0.00664941,0.00910032,0.00538635,0.00644625,0.00911474,0.0144997,0.00989317,0.00588863,0.00452423,0.00796766,0.00549716,0.0112503,0.0199717,0.00366786,0.00939729,0.00452133,0.00204066,0.014043,0.00996135,0.0148314,0.0154855,0.00444358,0.00558889,0.00444734,0.00817106,0.00862179,0.00785347,0.00694499,0.00543192,0.00766803,0.00434847
19,0.0205015,0.0198606,0.00634693,0.00724113,0.00664778,0.00862315,0.0023064,0.00350621,0.0142814,0.0166725,0.0114673,0.00705205,0.00811452,0.00530078,0.0057858,0.00826806,0.0137382,0.00929977,0.0059981,0.00402696,0.00858803,0.00508781,0.0124168,0.0187831,0.00302803,0.00848455,0.00325919,0.00271558,0.0127575,0.00951991,0.0139331,0.0145386,0.00432126,0.00519851,0.0044816,0.00691684,0.00905615,0.00744573,0.0057029,0.00376813,0.00541271,0.00296188
20,0.0208554,0.0199792,0.00621629,0.0075391,0.00655544,0.00705471,0.00130916,0.00341548,0.0136388,0.0168302,0.0109661,0.00742872,0.00687407,0.00545802,0.00512164,0.0076577,0.0129328,0.00856387,0.00515574,0.00310358,0.00879849,0.00412949,0.0135316,0.0178596,0.00235537,0.00770436,0.00222067,0.0034203,0.0116251,0.00922576,0.0128867,0.0139288,0.00431153,0.00479739,0.00456349,0.00594154,0.0095472,0.00708318,0.00528399,0.00262108,0.00304212,0.00178415
21,0.0212825,0.0199375,0.0056935,0.00771081,0.0065975,0.00589076,0.00162189,0.00391646,0.0128054,0.0166422,0.0103583,0.00777498,0.00576284,0.00589435,0.00472404,0.00784163,0.0121321,0.00756552,0.0044749,0.00195293,0.00817947,0.002809,0.0144099,0.01707,0.00178137,0.00711229,0.00149328,0.00390406,0.0107128,0.00914501,0.0119652,0.0135084,0.00451317,0.00430877,0.00469866,0.0054297,0.00996696,0.0067719,0.00584353,0.00268474,0.00104313,0.00108167
22,0.0217431,0.0196855,0.0048236,0.00782615,0.0066703,0.00512274,0.00257879,0.00444431,0.0119587,0.0162926,0.00955026,0.00821121,0.00527307,0.00647484,0.00480345,0.00896739,0.0115261,0.00649107,0.00467199,0.00182006,0.00681672,0.00142284,0.0149037,0.016384,0.00136047,0.00670999,0.00119017,0.00413013,0.0100297,0.00928407,0.0113364,0.0132617,0.00478732,0.00373366,0.00486367,0.00522583,0.0102879,0.00644864,0.00620038,0.00332285,0.00117739,0.00122289
23,0.0222013,0.0192157,0.00387557,0.00798912,0.00688318,0.00468883,0.00332384,0.00471193,0.0112304,0.0158616,0.00854297,0.00872078,0.00552277,0.00706345,0.00526638,0.0106836,0.0113808,0.0060086,0.00520347,0.00343714,0.00509492,0.000623356,0.0149822,0.0160907,0.00111353,0.00646556,0.00133721,0.00414012,0.00955986,0.00956885,0.0109828,0.0132118,0.00483525,0.0030906,0.00501271,0.00487243,0.0105708,0.00605728,0.00633432,0.00396415,0.00255652,0.00179853
24,0.0226472,0.0185792,0.00322545,0.00824258,0.00746812,0.00454142,0.00368776,0.00474592,0.0106865,0.0153604,0.00730255,0.00900617,0.00603585,0.0076309,0.00583074,0.0126984,0.0118308,0.00692456,0.00582124,0.00549947,0.00340162,0.00151552,0.01475,0.0160154,0.00127365,0.0063289,0.00172826,0.00400732,0.00926932,0.00990805,0.0108298,0.013302,0.00445985,0.00242723,0.00508349,0.00420563,0.0108949,0.00565995,0.00688349,0.004605,0.00392555,0.0025247
25,0.0230732,0.017866,0.0031025,0.00857937,0.0083938,0.00459281,0.00377526,0.00467103,0.0103497,0.0148117,0.00591765,0.00874827,0.00625978,0.0081274,0.00630967,0.0148781,0.0127967,0.00895315,0.00649243,0.00749778,0.00208074,0.00260819,0.0143857,0.0156843,0.00187117,0.00623526,0.00220371,0.0038334,0.00910367,0.0102576,0.0108289,0.0134128,0.00379537,0.00189471,0.00504012,0.00350662,0.011298,0.0054442,0.00802362,0.00534265,0.00530935,0.00340151
26,0.0234538,0.0171655,0.00332864,0.00898973,0.00934293,0.00472838,0.00382442,0.00457219,0.0101905,0.0142739,0.0050751,0.00798678,0.00603063,0.00829092,0.00661824,0.0169475,0.0140626,0.0110065,0.0069814,0.009232,0.00177696,0.00357303,0.014034,0.0150898,0.00258335,0.00613276,0.00269952,0.0037239,0.00900375,0.0106193,0.0109203,0.0134485,0.0032824,0.0017176,0.00488345,0.00308727,0.0117515,0.00559665,0.00944885,0.00614734,0.006699,0.00436188
27,0.0237434,0.0165348,0.0035573,0.00948907,0.00990243,0.00483005,0.00396896,0.00448346,0.0101,0.0138303,0.00515603,0.00710274,0.00550195,0.00768262,0.00666342,0.0184079,0.0153278,0.0122568,0.00708919,0.0106437,0.0026,0.00432612,0.0137504,0.0143644,0.00333759,0.00600079,0.00318146,0.00374547,0.00891978,0.0110102,0.0110189,0.0133558,0.00329293,0.0019414,0.00460792,0.00292094,0.0121941,0.00612574,0.0108895,0.00687183,0.00805544,0.00527783
28,0.0238947,0.0159859,0.00362026,0.0101312,0.00965791,0.00480239,0.00419157,0.00443573,0.00993683,0.0135634,0.00568815,0.00642201,0.00470834,0.00611156,0.00634883,0.0188191,0.0162396,0.0124981,0.00679905,0.0118196,0.00375089,0.00486564,0.0135192,0.0135325,0.00420264,0.00585113,0.00362352,0.00389755,0.00881553,0.0114311,0.0110711,0.0130757,0.00375856,0.00246399,0.00422356,0.00288384,0.0125784,0.00683655,0.012296,0.00739815,0.00932112,0.0060534
29,0.0238956,0.0155012,0.00352726,0.0109852,0.00840327,0.00460767,0.00450012,0.00448785,0.00963001,0.0135347,0.00690507,0.00603085,0.00373167,0.00423464,0.00571811,0.0180908,0.0165061,0.0119886,0.00616577,0.0128858,0.00491211,0.00529819,0.0133336,0.0127053,0.00510063,0.00568908,0.00400368,0.00414697,0.00865175,0.0118602,0.0110889,0.0125451,0.00444788,0.00326948,0.00382614,0.00300011,0.0128962,0.0074966,0.0136041,0.00772139,0.010417,0.00665018
30,0.0237789,0.0150749,0.00336797,0.0120363,0.00650029,0.00428217,0.0049069,0.00468518,0.00923864,0.0137439,0.0091326,0.00589,0.0035398,0.00386796,0.00505848,0.0164953,0.0160384,0.0109325,0.00524801,0.0139118,0.00597732,0.00576084,0.0131817,0.0120256,0.0059086,0.00553801,0.00429758,0.00442659,0.00841116,0.0122431,0.0111026,0.0118189,0.00524749,0.00423715,0.00361752,0.00328035,0.0131537,0.00796669,0.0147514,0.00793177,0.0112594,0.00708121
31,0.023605,0.0147215,0.00321882,0.0131629,0.00529696,0.00390253,0.00533495,0.00498983,0.00888894,0.0140789,0.0118591,0.00593454,0.00498845,0.00553338,0.00483161,0.0144298,0.0149725,0.00933136,0.00419299,0.0148564,0.00687269,0.00632939,0.0130615,0.0115625,0.00654651,0.0054109,0.00449111,0.00468628,0.00809379,0.0125517,0.0110694,0.0111148,0.00612257,0.00512749,0.00373704,0.00365125,0.0133292,0.00825685,0.0155652,0.00811579,0.0118041,0.00738283
32,0.0234409,0.0144621,0.00311092,0.0141775,0.00587129,0.00356098,0.00565856,0.00529735,0.00866664,0.0143187,0.0143006,0.00609487,0.0070284,0.00769111,0.00528108,0.0121286,0.0135046,0.00738125,0.00335186,0.0156436,0.00756845,0.00698218,0.0129574,0.0113322,0.00695472,0.00532719,0.00458624,0.00489619,0.00773661,0.0127959,0.0108734,0.0106314,0.00701799,0.00572675,0.00405197,0.00398445,0.0133456,0.00848829,0.0154916,0.00828621,0.0120519,0.0075911
33,0.0233307,0.0142972,0.00306394,0.0148817,0.00695028,0.00334947,0.00578081,0.0055197,0.00858027,0.0142923,0.015864,0.00626747,0.00865463,0.00944857,0.00602601,0.00966415,0.0117688,0.00616867,0.00294035,0.0162324,0.00807345,0.00761068,0.0128192,0.0112171,0.00711011,0.00533167,0.00458986,0.00503131,0.00741219,0.0129804,0.0104309,0.0102247,0.00782456,0.00597368,0.0043117,0.00403059,0.0131447,0.00883548,0.0141882,0.00838774,0.0120207,0.00772423
34,0.0232885,0.014191,0.00304781,0.0151533,0.00749447,0.00333463,0.00566889,0.0056281,0.00859595,0.0139811,0.0163515,0.00632013,0.0094224,0.0102589,0.00644565,0.00722297,0.00987739,0.00698262,0.00269772,0.0165672,0.00839236,0.00806606,0.0125926,0.0109746,0.00703364,0.00546458,0.00450279,0.00507232,0.00719251,0.0130658,0.00981906,0.00940804,0.00845581,0.00599888,0.00442496,0.00341961,0.0128596,0.00947138,0.0123223,0.00832329,0.0117099,0.00775249
35,0.0232331,0.014113,0.0030328,0.015026,0.00757128,0.0034863,0.00540141,0.00569489,0.0086553,0.0134763,0.0159475,0.0061531,0.00935909,0.00993398,0.00631928,0.00555389,0.00819055,0.00857527,0.00259907,0.0166404,0.00856899,0.0083059,0.012279,0.010571,0.00669765,0.00570804,0.00439683,0.00507341,0.00709921,0.0130366,0.00922013,0.00809045,0.00896302,0.00609643,0.00452181,0.00192668,0.012989,0.0104633,0.0111341,0.00808327,0.0111834,0.00768173
36,0.0231488,0.0139961,0.00304461,0.0145885,0.00757009,0.00380756,0.00499153,0.00571572,0.00875627,0.0128046,0.0149201,0.00565828,0.00887877,0.00892642,0.00593041,0.00584933,0.00747552,0.0093303,0.00279327,0.0164513,0.0085475,0.00829889,0.0118444,0.0102723,0.00601527,0.00604905,0.00427932,0.00502807,0.00715166,0.0128551,0.00876561,0.00706646,0.00949193,0.00652152,0.00472755,0.000679165,0.0139671,0.0115788,0.0111232,0.00767296,0.0104594,0.0074389
37,0.0230067,0.0138245,0.0031181,0.0139639,0.00750155,0.00423291,0.00449309,0.00571148,0.00888754,0.012072,0.0133544,0.00482853,0.00845923,0.00811709,0.0057055,0.00773515,0.00813186,0.00908347,0.00264819,0.0160719,0.00832161,0.00810592,0.0113349,0.0100487,0.00516177,0.00642057,0.00418402,0.00496139,0.00730716,0.0125943,0.00832002,0.00720473,0.0101929,0.00744638,0.00513571,0.00292058,0.0157341,0.0125082,0.0115228,0.00719038,0.00964274,0.00702548
38,0.022788,0.0136255,0.00322715,0.0131946,0.00735804,0.00461773,0.00400903,0.00572421,0.00900974,0.0114512,0.0112031,0.00385517,0.0083971,0.0082311,0.00591562,0.00985581,0.00916522,0.00832765,0.00243076,0.0155954,0.00793138,0.00778493,0.0108534,0.00987487,0.00503887,0.0067017,0.0041363,0.00489902,0.00746929,0.0123843,0.00767296,0.00850306,0.0110386,0.00877218,0.00570909,0.0048906,0.0177053,0.0130604,0.0113123,0.0067734,0.00890095,0.0065391
39,0.0226206,0.0134269,0.00328079,0.0121146,0.00759702,0.00487757,0.00358271,0.00577277,0.00910227,0.0110205,0.00893695,0.0031152,0.00884077,0.00934222,0.00662887,0.0115917,0.00963505,0.00716125,0.00486038,0.0149995,0.00738974,0.00726906,0.0103793,0.00968683,0.00597229,0.00683618,0.00409953,0.00480194,0.00761945,0.0122167,0.00695056,0.00983995,0.0118605,0.0101166,0.0063453,0.00637684,0.0192391,0.0132548,0.0103619,0.00647288,0.0082809,0.00602645
40,0.0226607,0.0132152,0.00317116,0.0106096,0.00833399,0.00490445,0.00328457,0.00581712,0.00921487,0.0108288,0.00757557,0.00327,0.0096995,0.0108448,0.007671,0.0125792,0.00915558,0.00551096,0.00805923,0.014213,0.00673456,0.00655112,0.00990424,0.00895383,0.00673933,0.00676345,0.00399056,0.0046451,0.0077503,0.0120371,0.0064542,0.00997151,0.012405,0.0109438,0.00682678,0.00775051,0.0199861,0.0132389,0.00932921,0.00619207,0.00768814,0.0054545
41,0.0230498,0.0130043,0.00293482,0.00877245,0.00904344,0.00469527,0.00312232,0.00574781,0.00946568,0.0108457,0.00734471,0.0047659,0.0103069,0.0117489,0.00850954,0.0126453,0.00743649,0.005348,0.0093934,0.013053,0.00595586,0.00565033,0.00942804,0.00787655,0.00641543,0.00653312,0.0037134,0.00437387,0.00796519,0.0117395,0.00621094,0.00873969,0.0125794,0.0108736,0.00680967,0.00946385,0.0199906,0.0133405,0.00875776,0.00572671,0.00683641,0.00464956
42,0.0237204,0.0129225,0.00318135,0.00710528,0.00932619,0.00439491,0.00306396,0.00543784,0.00999846,0.0109952,0.00830716,0.00727005,0.00980449,0.0111822,0.00847318,0.0122725,0.0054629,0.00772615,0.00808585,0.0113333,0.00494557,0.00452791,0.00906766,0.00753541,0.00527895,0.00628094,0.00326286,0.00394269,0.00845299,0.0112738,0.00592924,0.00690845,0.0124702,0.00999325,0.00605742,0.011752,0.019591,0.0140442,0.00866426,0.00501632,0.00546105,0.00355087
43,0.024317,0.0132082,0.0044195,0.00648278,0.00918857,0.00425743,0.00321631,0.00480975,0.0108792,0.0112463,0.0102165,0.00996814,0.00810976,0.00925383,0.00737392,0.0123098,0.00578495,0.00885491,0.00527887,0.00902099,0.00361235,0.00316568,0.00906697,0.00834007,0.00427576,0.00615108,0.00283006,0.0033639,0.00936325,0.0107706,0.00549725,0.00536763,0.0121736,0.00890401,0.00475155,0.0143882,0.0190539,0.0155687,0.00881709,0.00436333,0.00371418,0.00279932
44,0.0244116,0.0139268,0.00603795,0.00704538,0.00884234,0.004532,0.0038099,0.00388972,0.0120903,0.0115993,0.011648,0.0119297,0.00638665,0.00713091,0.00591893,0.012817,0.00661641,0.00745401,0.00285637,0.00665811,0.00228553,0.00203541,0.00961012,0.00988038,0.00381745,0.00620833,0.00277586,0.00273045,0.0106466,0.0105353,0.00525477,0.00510102,0.0119108,0.00830242,0.00359077,0.0167697,0.0183515,0.0174418,0.00919641,0.00424656,0.00274806,0.00352365
45,0.0239198,0.0148403,0.0073726,0.00805169,0.00859472,0.00524536,0.00483014,0.00280281,0.013567,0.0120364,0.0117704,0.0126847,0.00584585,0.00594648,0.00506494,0.0128022,0.0059962,0.0064906,0.00193196,0.00592245,0.00292773,0.00280089,0.0105685,0.0116331,0.00351104,0.00642551,0.00324433,0.00218069,0.0120603,0.010783,0.00586605,0.00614022,0.0118648,0.00825046,0.00317911,0.0183021,0.0174127,0.0187652,0.00987326,0.00465474,0.00369296,0.00492181
46,0.0231633,0.0156518,0.0082764,0.00914464,0.00867279,0.00619737,0.00589707,0.00175317,0.015195,0.0125107,0.0109739,0.0125014,0.00602762,0.00656661,0.00503868,0.0116213,0.00530967,0.00721103,0.00256388,0.0076288,0.00551774,0.00492051,0.0114708,0.0131298,0.00311871,0.00679715,0.00400376,0.0017998,0.0133734,0.0113403,0.00731484,0.00742249,0.0117765,0.00832633,0.00320935,0.0186468,0.0164298,0.0190495,0.0106691,0.00521917,0.00515418,0.00598473
47,0.0224762,0.0161858,0.00892919,0.0102164,0.00902874,0.00721584,0.00660085,0.00120959,0.0168202,0.0129724,0.010116,0.0118492,0.00665465,0.00905512,0.00580436,0.0100699,0.00571113,0.00815038,0.0040634,0.00971234,0.00838425,0.00717215,0.0118759,0.0140412,0.00268135,0.00732668,0.00475416,0.00163287,0.0144616,0.0117959,0.00869508,0.00830143,0.011333,0.00831094,0.00322097,0.0176931,0.0157291,0.0185826,0.0114417,0.00578651,0.00642567,0.00651676
48,0.0219303,0.0164547,0.0094974,0.0111037,0.00936247,0.00826921,0.00684895,0.00179069,0.0182712,0.0134677,0.00965671,0.0108267,0.00800183,0.0116719,0.00689695,0.00944942,0.00725959,0.0113545,0.00566382,0.0106644,0.0107667,0.00908926,0.0116732,0.0141637,0.00218411,0.00798103,0.00527615,0.00168308,0.0152927,0.011889,0.00945982,0.00848924,0.0106507,0.00824701,0.00312074,0.0156483,0.0154602,0.0178599,0.0122945,0.00634801,0.0076492,0.00671093
49,0.021433,0.0165914,0.0100476,0.0118039,0.00949068,0.00937892,0.00696672,0.00288308,0.0194008,0.0141772,0.00955546,0.00948938,0.0102816,0.0130122,0.00764409,0.00983497,0.00980796,0.0150811,0.00697313,0.0103872,0.0122359,0.0104374,0.0110685,0.0135575,0.00158678,0.00870164,0.00549002,0.00187734,0.0158717,0.0116591,0.00977779,0.00800315,0.0100658,0.00817985,0.00294285,0.0133555,0.0154654,0.0170376,0.0133371,0.00684039,0.00896775,0.00684293
50,0.0209226,0.0167109,0.0105736,0.0123851,0.00949661,0.0104377,0.00731698,0.00395623,0.0201165,0.015223,0.00970785,0.00817892,0.0136857,0.0129102,0.0078754,0.01049,0.011937,0.0163579,0.00784867,0.00983104,0.0127518,0.011119,0.0103525,0.0125909,0.000999439,0.009437,0.00550309,0.00210398,0.0162128,0.0113092,0.0100597,0.00718036,0.00980277,0.00800291,0.00280054,0.0120332,0.0154735,0.0161957,0.0142893,0.00719947,0.010238,0.00707671
51,0.0204488,0.0168306,0.0109559,0.0127917,0.0095484,0.011147,0.00777319,0.00467549,0.0203954,0.0164326,0.0100731,0.00719204,0.0171747,0.0119309,0.00769875,0.0108061,0.0126843,0.0151994,0.00823052,0.00965946,0.0126828,0.011106,0.00970963,0.0117083,0.000596285,0.0101153,0.00550406,0.00224172,0.0163269,0.0110061,0.0104827,0.00643448,0.00987315,0.00749487,0.00292688,0.0118902,0.0153266,0.0154258,0.0145788,0.00745613,0.0111975,0.0073711
